time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,PercentageinZ2
2772,226,75,109,24447.6,8.837,18,29,58.835,37.82,0.76782244
2773,225,76,109,24457.76,8.838,18,28,59.613,37.82,0.76809984
2774,224,76,110,24466.05,8.837,18,28,60.233,37.82,0.76837724
2775,225,76,111,24474.32,8.837,18,28,60.652,37.82,0.76865464
2776,224,77,111,24482.78,8.837,18,28,60.89,37.82,0.76893204
2777,223,76,111,24492.84,8.838,18,28,61.017,37.82,0.76920944
2778,223,74,111,24499.71,8.837,18,29,61.071,37.82,0.76948684
2779,225,74,112,24508.68,8.837,18,29,60.892,37.82,0.76976424
2780,224,75,112,24519.87,8.838,18,29,60.513,37.82,0.7700416
2781,224,74,112,24528.08,8.837,18,29,60.675,37.82,0.770319
2782,224,74,111,24535.62,8.837,18,29,60.999,37.82,0.7705964
2783,225,75,111,24546.78,8.838,18,29,61.22,37.82,0.7708738
2784,225,76,111,24555.06,8.837,18,28,61.494,37.82,0.7711512
2785,224,76,111,24563.34,8.837,18,28,61.632,37.82,0.7714286
2786,224,75,111,24571.74,8.837,18,29,61.511,37.82,0.771706
2787,223,75,111,24581.71,8.838,18,28,61.184,37.82,0.7719834
2788,223,75,112,24587.38,8.834,18,28,60.739,37.82,0.7722607
2789,224,74,112,24596.64,8.837,18,29,60.332,37.82,0.7725381
2790,224,73,112,24606.74,8.838,18,29,59.835,37.82,0.7728155
2791,224,73,112,24614.28,8.837,18,29,59.221,37.82,0.7730929
2792,224,73,111,24622.55,8.837,18,29,58.843,37.82,0.7733703
2793,224,74,112,24633.69,8.838,18,29,58.707,37.82,0.7736477
2794,225,74,112,24642.18,8.837,18,29,58.788,37.82,0.7739251
2795,224,73,112,24652.28,8.838,18,29,58.923,37.82,0.7742025
2796,223,73,112,24659.82,8.837,18,29,58.904,37.82,0.77447987
2797,225,74,112,24668.09,8.837,18,29,58.842,37.82,0.77475727
2798,226,75,111,24677.22,8.837,18,29,58.86,37.82,0.77503467
2799,224,75,112,24685.8,8.838,18,29,58.925,37.82,0.77531207
2800,223,74,112,24694.99,8.837,18,29,58.799,37.82,0.77558947
2801,223,73,112,24704.28,8.837,18,29,58.302,37.82,0.77586687
2802,224,74,112,24714.45,8.838,18,29,58.116,37.82,0.77614427
2803,226,76,112,24722.71,8.837,18,28,58.145,37.82,0.77642167
2804,225,77,112,24730.99,8.837,18,28,58.0,37.82,0.776699
2805,223,76,112,24739.38,8.837,18,28,57.494,37.82,0.7769764
2806,222,74,112,24748.74,8.839,18,29,56.562,37.82,0.7772538
2807,222,74,112,24755.05,8.834,18,29,55.521,37.82,0.7775312
2808,224,74,112,24764.22,8.837,18,29,54.87,37.82,0.7778086
2809,224,73,112,24773.61,8.839,18,29,54.696,37.82,0.778086
2810,224,73,112,24782.86,8.837,18,29,54.617,37.82,0.7783634
2811,224,73,111,24792.28,8.839,18,29,54.795,37.82,0.77864075
2812,224,73,110,24801.39,8.837,18,29,55.654,37.82,0.77891815
2813,226,74,110,24809.68,8.837,18,29,56.61,37.82,0.77919555
2814,226,75,110,24818.06,8.837,18,29,57.142,37.82,0.77947295
2815,223,75,110,24827.47,8.839,18,28,57.357,37.82,0.77975035
2816,223,74,110,24836.47,8.837,18,29,57.342,37.82,0.78002775
2817,223,73,110,24843.37,8.837,18,29,57.302,37.82,0.78030515
2818,224,74,110,24854.36,8.839,18,29,57.27,37.82,0.78058255
2819,225,75,110,24863.67,8.837,18,29,57.396,37.82,0.7808599
2820,224,75,110,24873.66,8.838,18,29,57.399,37.82,0.7811373
2821,223,74,110,24880.04,8.834,18,29,57.33,37.82,0.7814147
2822,223,72,111,24888.34,8.837,18,30,57.513,37.82,0.7816921
2823,224,72,111,24896.8,8.837,18,30,57.69,37.82,0.7819695
2824,225,73,111,24906.94,8.838,18,29,57.869,37.82,0.7822469
2825,225,74,111,24915.18,8.837,18,29,58.055,37.82,0.7825243
2826,226,75,111,24922.72,8.837,18,29,58.181,37.82,0.7828017
2827,225,76,111,24930.98,8.837,18,28,58.333,37.82,0.783079
2828,223,76,111,24942.16,8.838,18,28,58.521,37.82,0.7833564
2829,222,74,111,24950.54,8.837,18,29,58.797,37.82,0.7836338
2830,222,73,111,24959.94,8.839,18,29,58.892,37.82,0.7839112
2831,224,73,111,24969.25,8.837,18,29,58.707,37.82,0.7841886
2832,224,73,111,24979.41,8.838,18,29,58.465,37.82,0.784466
2833,224,74,111,24987.49,8.836,18,29,58.097,37.82,0.7847434
2834,223,73,111,24993.91,8.834,18,29,57.437,37.82,0.7850208
2835,223,72,110,25002.37,8.837,18,30,57.18,37.82,0.78529817
2836,224,73,110,25012.47,8.838,18,29,57.392,37.82,0.78557557
2837,226,75,109,25020.01,8.837,18,29,57.887,37.82,0.78585297
2838,225,76,109,25028.28,8.837,18,28,58.339,37.82,0.78613037
2839,222,74,109,25038.61,8.839,18,29,58.615,37.82,0.78640777
2840,222,73,109,25046.91,8.837,18,29,58.85,37.82,0.78668517
2841,224,73,109,25057.23,8.839,18,29,59.053,37.82,0.78696257
2842,225,73,109,25065.54,8.837,18,29,59.05,37.82,0.78723997
2843,223,73,109,25073.82,8.837,18,29,58.81,37.82,0.7875173
2844,223,73,110,25084.16,8.839,18,29,58.469,37.82,0.7877947
2845,225,74,110,25092.46,8.837,18,29,58.434,37.82,0.7880721
2846,226,75,110,25101.74,8.837,18,29,58.618,37.82,0.7883495
2847,225,75,110,25111.84,8.838,18,29,58.82,37.82,0.7886269
2848,222,74,111,25119.37,8.837,18,29,59.066,37.82,0.7889043
2849,222,73,111,25125.59,8.834,18,29,59.394,37.82,0.7891817
2850,223,73,111,25133.86,8.837,18,29,59.854,37.82,0.7894591
2851,224,73,111,25144.19,8.839,18,29,60.345,37.82,0.78973645
2852,224,73,111,25152.49,8.837,18,29,60.501,37.82,0.79001385
2853,225,73,111,25162.8,8.839,18,29,60.297,37.82,0.79029125
2854,224,73,111,25171.12,8.837,18,29,60.411,37.82,0.79056865
2855,224,73,111,25182.23,8.838,18,29,60.979,37.82,0.79084605
2856,225,73,112,25189.75,8.837,18,29,61.412,37.82,0.79112345
2857,224,73,112,25198.03,8.837,18,29,61.565,37.82,0.79140085
2858,224,73,112,25208.32,8.839,18,29,61.669,37.82,0.79167825
2859,223,73,112,25214.6,8.834,18,29,61.721,37.82,0.7919556
2860,224,73,113,25222.87,8.837,18,29,61.469,37.82,0.792233
2861,224,73,113,25233.2,8.839,18,29,61.18,37.82,0.7925104
2862,224,73,113,25241.5,8.837,18,29,60.938,37.82,0.7927878
2863,225,73,113,25249.78,8.837,18,29,60.834,37.82,0.7930652
2864,224,74,113,25260.88,8.832,18,29,60.774,37.82,0.7933426
2865,224,74,113,25268.41,8.837,18,29,60.989,37.82,0.79362
2866,224,74,114,25276.69,8.837,18,29,61.299,37.82,0.7938974
2867,225,74,113,25287.02,8.839,18,29,61.36,37.82,0.79417473
2868,225,75,112,25295.32,8.837,18,29,61.202,37.82,0.79445213
2869,224,76,112,25303.6,8.837,18,28,60.821667,37.82,0.79472953
2870,223,75,111,25313.93,8.839,18,28,60.51,37.82,0.79500693
2871,223,74,111,25322.23,8.837,18,29,60.156,37.82,0.79528433
2872,224,74,111,25330.51,8.837,18,29,59.757,37.82,0.79556173
2873,225,74,111,25337.72,8.834,18,29,59.336,37.82,0.79583913
2874,224,74,111,25347.89,8.838,18,29,59.099,37.82,0.79611653
2875,224,74,111,25356.17,8.837,18,29,58.74,37.82,0.7963939
2876,225,75,111,25364.45,8.837,18,29,57.88,37.82,0.7966713
2877,226,76,112,25372.92,8.837,18,28,57.077,37.82,0.7969487
2878,224,76,112,25383.08,8.838,18,28,56.728,37.82,0.7972261
2879,223,76,112,25391.55,8.837,18,28,56.685,37.82,0.7975035
2880,223,74,113,25401.65,8.838,18,29,56.711,37.82,0.7977809
2881,224,73,112,25409.17,8.837,18,29,57.061,37.82,0.7980583
2882,226,75,112,25418.27,8.837,18,29,57.721,37.82,0.7983357
2883,225,76,112,25426.7,8.837,18,28,58.48,37.82,0.798613
2884,223,75,113,25436.91,8.838,18,28,59.219,37.82,0.7988904
2885,223,74,113,25445.19,8.837,18,29,59.791,37.82,0.7991678
2886,224,74,113,25453.65,8.837,18,29,60.578,37.82,0.7994452
2887,225,75,113,25463.78,8.838,18,29,61.367,37.82,0.7997226
2888,224,75,113,25472.09,8.837,18,29,61.911,37.82,0.8
2889,223,75,112,25480.45,8.837,18,28,62.248,37.82,0.8002774
2890,224,74,112,25489.88,8.839,18,29,62.476,37.82,0.8005548
2891,223,73,112,25499.19,8.837,18,29,62.52667,37.82,0.80083215
2892,223,73,111,25509.17,8.838,18,29,62.46909,37.82,0.80110955
2893,224,73,112,25515.53,8.834,18,29,62.407,37.82,0.80138695
2894,225,73,111,25524.03,8.837,18,29,62.379,37.82,0.80166435
2895,224,73,111,25534.2,8.838,18,29,62.408,37.82,0.80194175
2896,224,74,111,25542.48,8.837,18,29,62.432,37.82,0.80221915
2897,226,76,111,25550.69,8.837,18,28,62.293,37.82,0.80249655
2898,227,77,111,25558.21,8.837,18,28,62.132,37.82,0.80277395
2899,224,77,112,25568.54,8.839,18,28,61.624,37.82,0.8030513
2900,222,76,112,25577.64,8.837,18,28,61.44,37.82,0.8033287
2901,222,74,113,25586.14,8.837,18,29,61.593,37.82,0.8036061
2902,223,73,113,25596.3,8.838,18,29,61.89,37.82,0.8038835
2903,224,73,113,25604.76,8.837,18,29,62.08,37.82,0.8041609
2904,224,73,113,25614.93,8.838,18,29,61.984,37.82,0.8044383
2905,223,74,112,25623.21,8.837,18,29,61.724,37.82,0.8047157
2906,223,73,112,25631.3,8.836,18,29,61.553,37.82,0.8049931
2907,224,72,112,25637.8,8.834,18,30,61.548,37.82,0.80527043
2908,224,72,111,25647.21,8.839,18,30,61.501,37.82,0.80554783
2909,224,73,111,25656.36,8.837,18,29,61.427,37.82,0.80582523
2910,224,73,111,25664.99,8.838,18,29,61.248,37.82,0.80610263
2911,224,73,111,25674.96,8.837,18,29,60.922,37.82,0.80638003
2912,225,73,111,25683.24,8.837,18,29,60.555,37.82,0.80665743
2913,226,75,111,25691.71,8.837,18,29,60.31,37.82,0.80693483
2914,226,77,111,25701.87,8.838,18,28,59.835,37.82,0.80721223
2915,225,78,111,25710.15,8.837,18,28,59.252,37.82,0.8074896
2916,224,78,112,25718.33,8.837,18,27,59.286,37.82,0.807767
2917,223,77,112,25725.85,8.837,18,28,59.742,37.82,0.8080444
2918,222,75,112,25737.03,8.838,18,28,59.999,37.82,0.8083218
2919,223,74,112,25745.34,8.837,18,29,59.857,37.82,0.8085992
2920,224,75,112,25753.81,8.837,18,29,59.76,37.82,0.8088766
2921,224,75,112,25763.97,8.838,18,29,60.01,37.82,0.809154
2922,224,74,113,25772.39,8.837,18,29,60.425,37.82,0.8094314
2923,224,74,112,25782.57,8.838,18,29,61.023,37.82,0.8097087
2924,223,73,112,25790.84,8.837,18,29,61.457,37.82,0.8099861
2925,224,73,112,25799.35,8.837,18,29,61.729,37.82,0.8102635
2926,225,74,111,25809.47,8.838,18,29,61.761,37.82,0.8105409
2927,225,74,112,25817.75,8.837,18,29,61.522,37.82,0.8108183
2928,225,75,111,25826.07,8.837,18,29,61.198,37.82,0.8110957
2929,225,76,111,25834.55,8.837,18,28,60.914,37.82,0.8113731
2930,224,77,111,25844.7,8.838,18,28,60.674,37.82,0.8116505
2931,223,76,111,25852.94,8.837,18,28,60.46,37.82,0.81192786
2932,223,75,111,25861.25,8.837,18,28,60.221,37.82,0.81220526
2933,223,75,111,25869.69,8.837,18,28,60.023,37.82,0.81248266
2934,225,76,110,25879.86,8.838,18,28,59.883,37.82,0.81276006
2935,226,77,110,25888.18,8.837,18,28,59.787,37.82,0.81303746
2936,224,77,111,25896.46,8.837,18,28,59.458,37.82,0.81331486
2937,223,76,111,25904.93,8.837,18,28,58.838,37.82,0.81359226
2938,222,75,111,25915.05,8.838,18,28,58.357,37.82,0.81386966
2939,223,74,112,25923.56,8.837,18,29,57.891,37.82,0.814147
2940,224,74,111,25933.72,8.838,18,29,57.785,37.82,0.8144244
2941,224,74,111,25941.99,8.837,18,29,58.161,37.82,0.8147018
2942,225,75,110,25950.28,8.837,18,29,58.796,37.82,0.8149792
2943,226,76,110,25958.56,8.837,18,28,59.673,37.82,0.8152566
2944,225,76,110,25967.0,8.837,18,28,60.616,37.81,0.815534
2945,223,76,111,25977.19,8.838,18,28,61.428,37.81,0.8158114
2946,223,75,111,25985.4,8.837,18,28,61.799,37.81,0.81608874
2947,224,74,110,25992.88,8.837,18,29,61.865,37.81,0.81636614
2948,224,74,110,26003.21,8.839,18,29,61.85,37.81,0.81664354
2949,223,74,110,26009.5,8.834,18,29,61.867,37.81,0.81692094
2950,223,73,110,26017.75,8.837,18,29,61.803,37.81,0.81719834
2951,223,73,110,26028.04,8.839,18,29,61.836,37.81,0.81747574
2952,223,72,110,26036.39,8.837,18,30,61.717,37.81,0.81775314
2953,225,72,110,26044.67,8.837,18,30,61.843,37.81,0.81803054
2954,226,73,110,26055.01,8.839,18,30,61.823,37.81,0.8183079
2955,224,74,111,26063.3,8.837,18,29,62.006,37.81,0.8185853
2956,223,74,111,26073.59,8.839,18,29,62.266,37.81,0.8188627
2957,224,74,111,26081.93,8.837,18,29,62.551,37.81,0.8191401
2958,225,74,111,26090.22,8.837,18,29,62.93,37.81,0.8194175
2959,224,74,111,26100.55,8.839,18,29,63.257,37.81,0.8196949
2960,223,74,110,26107.57,8.834,18,29,63.354,37.81,0.8199723
2961,223,74,110,26115.89,8.837,18,29,63.43,37.81,0.8202497
2962,224,73,111,26124.35,8.837,18,29,63.631,37.81,0.820527
2963,225,73,111,26134.51,8.838,18,29,63.599,37.81,0.8208044
2964,224,74,111,26142.79,8.837,18,29,63.287,37.81,0.8210818
2965,223,74,111,26151.26,8.837,18,29,63.318,37.81,0.8213592
2966,224,74,111,26161.42,8.838,18,29,63.326,37.81,0.8216366
2967,224,74,111,26169.9,8.837,18,29,63.084,37.81,0.821914
2968,223,73,111,26180.05,8.838,18,29,62.734,37.81,0.8221914
2969,223,73,111,26188.29,8.837,18,29,62.37,37.81,0.8224688
2970,224,73,111,26196.79,8.837,18,29,61.883,37.81,0.82274616
2971,225,74,111,26206.72,8.838,18,29,61.162,37.81,0.82302356
2972,224,74,111,26212.36,8.834,18,29,60.791,37.81,0.82330096
2973,223,73,111,26221.6,8.837,18,29,60.531,37.81,0.82357836
2974,224,73,111,26231.76,8.838,18,29,60.178,37.81,0.82385576
2975,224,72,111,26240.28,8.837,18,30,59.818,37.81,0.82413316
2976,224,73,111,26250.44,8.838,18,29,59.37,37.81,0.82441056
2977,224,73,111,26258.68,8.837,18,29,59.038,37.81,0.82468796
2978,225,73,110,26266.96,8.837,18,29,58.924,37.81,0.8249653
2979,226,75,110,26275.37,8.837,18,29,58.99,37.81,0.8252427
2980,226,76,111,26284.77,8.839,18,28,59.117,37.81,0.8255201
2981,225,77,112,26293.9,8.837,18,28,59.18778,37.81,0.8257975
2982,224,77,112,26302.15,8.837,18,28,58.96091,37.81,0.8260749
2983,223,76,112,26310.66,8.837,18,28,58.566,37.81,0.8263523
2984,222,75,112,26320.82,8.838,18,28,58.206,37.81,0.8266297
2985,223,74,112,26329.08,8.837,18,29,57.958,37.81,0.8269071
2986,224,74,112,26337.57,8.837,18,29,57.929,37.81,0.82718444
2987,225,75,113,26347.69,8.838,18,29,57.94,37.81,0.82746184
2988,224,75,113,26355.97,8.837,18,29,57.9,37.81,0.82773924
2989,223,74,113,26364.48,8.837,18,29,58.539,37.81,0.82801664
2990,223,74,113,26374.64,8.838,18,29,59.457,37.81,0.82829404
2991,225,75,112,26382.92,8.837,18,29,60.301,37.81,0.82857144
2992,225,76,112,26391.3,8.837,18,28,60.689,37.81,0.82884884
2993,224,75,112,26400.71,8.839,18,29,60.852,37.81,0.82912624
2994,224,75,114,26409.83,8.837,18,29,60.697,37.81,0.8294036
2995,225,77,114,26418.12,8.837,18,28,60.517,37.81,0.829681
2996,225,78,113,26426.4,8.837,18,28,60.316,37.81,0.8299584
2997,223,77,113,26434.67,8.837,18,28,60.485,37.81,0.8302358
2998,224,77,112,26442.96,8.837,18,28,60.86,37.81,0.8305132
2999,225,77,112,26451.43,8.837,18,28,61.186,37.81,0.8307906
3000,225,78,111,26461.55,8.838,18,28,61.615,37.81,0.831068
3001,224,78,112,26469.82,8.837,18,27,62.087,37.81,0.8313454
3002,223,78,112,26478.1,8.837,18,27,62.128,37.81,0.8316227
3003,222,76,112,26486.53,8.837,18,28,61.555,37.81,0.8319001
3004,222,74,112,26495.88,8.839,18,29,61.039,37.81,0.8321775
3005,224,74,113,26504.23,8.837,18,29,60.731,37.81,0.8324549
3006,225,74,113,26513.49,8.837,18,29,60.638,37.81,0.8327323
3007,224,75,114,26523.65,8.838,18,29,60.202,37.81,0.8330097
3008,223,75,114,26532.12,8.837,18,28,60.02,37.81,0.8332871
3009,224,74,115,26542.32,8.838,18,29,60.738,37.81,0.8335645
3010,224,74,116,26550.79,8.837,18,29,62.395,37.81,0.83384186
3011,223,73,116,26560.75,8.838,18,29,64.049,37.81,0.83411926
3012,223,73,116,26567.16,8.834,18,29,65.202,37.81,0.83439666
3013,223,72,116,26575.63,8.837,18,30,66.056,37.81,0.83467406
3014,223,71,116,26585.79,8.838,18,30,66.835,37.81,0.83495146
3015,224,71,115,26594.26,8.837,18,30,67.2525,37.81,0.83522886
3016,225,71,116,26604.42,8.838,18,30,67.4525,37.81,0.83550626
3017,224,72,116,26612.5,8.836,18,30,67.343,37.81,0.83578366
3018,224,72,115,26619.11,8.834,18,30,66.969,37.81,0.836061
3019,224,72,115,26629.26,8.838,18,30,66.358,37.81,0.8363384
3020,225,72,115,26637.54,8.837,18,30,65.603,37.81,0.8366158
3021,226,74,115,26645.82,8.837,18,29,64.773,37.81,0.8368932
3022,226,76,115,26654.29,8.837,18,28,63.976,37.81,0.8371706
3023,225,77,114,26664.46,8.838,18,28,63.27,37.81,0.837448
3024,223,76,114,26672.6,8.837,18,28,62.662,37.81,0.8377254
3025,223,74,114,26679.5,8.837,18,29,62.093,37.81,0.8380028
3026,223,74,114,26691.35,8.838,18,29,61.551,37.81,0.83828014
3027,224,75,114,26699.64,8.837,18,29,60.855,37.81,0.83855754
3028,225,75,114,26708.12,8.837,18,29,60.105,37.81,0.83883494
3029,223,74,115,26718.27,8.838,18,29,58.982224,37.81,0.83911234
3030,223,74,115,26726.55,8.837,18,29,57.416363,37.81,0.83938974
3031,224,74,114,26734.83,8.837,18,29,56.235,37.81,0.83966714
3032,225,75,114,26743.3,8.837,18,29,55.739,37.81,0.83994454
3033,225,76,114,26753.46,8.838,18,28,55.919,37.81,0.84022194
3034,223,75,114,26761.94,8.837,18,28,56.33,37.81,0.8404993
3035,222,73,114,26772.1,8.838,18,29,56.887,37.81,0.8407767
3036,223,73,114,26780.17,8.836,18,29,57.532,37.81,0.8410541
3037,224,73,114,26786.78,8.834,18,29,57.992,37.81,0.8413315
3038,224,73,114,26796.94,8.838,18,29,58.169,37.81,0.8416089
3039,224,73,113,26805.22,8.837,18,29,58.144,37.81,0.8418863
3040,224,73,113,26813.69,8.837,18,29,57.991,37.81,0.8421637
3041,225,74,112,26823.85,8.838,18,29,57.696,37.81,0.8424411
3042,225,76,112,26832.13,8.837,18,28,57.254,37.81,0.8427184
3043,224,76,112,26840.38,8.837,18,28,56.879,37.81,0.8429958
3044,224,75,112,26848.82,8.837,18,29,56.829,,0.8432732
3045,224,75,112,26859.04,8.838,18,29,57.027,,0.8435506
3046,223,74,113,26867.32,8.837,18,29,57.239,,0.843828
3047,223,74,113,26875.79,8.837,18,29,57.38,,0.8441054
3048,224,75,114,26885.95,8.838,18,29,57.382,,0.8443828
3049,225,75,114,26894.15,8.837,18,29,57.226,37.81,0.8446602
3050,225,75,114,26901.68,8.837,18,29,57.107,37.81,0.84493756
3051,224,75,114,26912.86,8.838,18,29,57.268,37.81,0.84521496
3052,224,75,115,26921.14,8.837,18,29,57.572,37.81,0.84549236
3053,224,75,115,26929.42,8.837,18,29,58.114,37.81,0.84576976
3054,224,75,115,26937.89,8.837,18,29,58.908,37.81,0.84604716
3055,225,76,115,26948.04,8.838,18,28,59.685,37.81,0.84632456
3056,225,77,116,26956.25,8.837,18,28,60.212,37.81,0.84660196
3057,224,77,116,26963.79,8.837,18,28,60.535,37.81,0.84687936
3058,223,76,116,26973.09,8.837,18,28,60.566,37.81,0.8471567
3059,222,75,116,26983.24,8.838,18,28,60.512,37.81,0.8474341
3060,223,73,116,26991.71,8.837,18,29,60.369,37.81,0.8477115
3061,224,72,116,27001.79,8.838,18,30,60.092,37.81,0.8479889
3062,225,72,116,27009.33,8.837,18,30,59.861,37.81,0.8482663
3063,224,73,116,27015.51,8.834,18,29,59.719,37.81,0.8485437
3064,225,74,116,27024.71,8.837,18,29,59.812,37.81,0.8488211
3065,225,74,115,27034.16,8.839,18,29,59.998,37.81,0.8490985
3066,224,74,114,27043.45,8.837,18,29,59.99,37.81,0.84937584
3067,223,74,114,27053.58,8.838,18,29,59.889,37.81,0.84965324
3068,224,74,113,27061.89,8.837,18,29,59.583,37.81,0.84993064
3069,224,74,113,27070.35,8.837,18,29,59.189,37.81,0.85020804
3070,224,73,113,27080.42,8.838,18,29,59.031,37.81,0.85048544
3071,225,74,113,27087.94,8.837,18,29,59.027,37.81,0.85076284
3072,225,75,113,27097.05,8.837,18,29,59.119,37.81,0.85104024
3073,224,76,113,27105.54,8.837,18,28,59.187,37.81,0.85131764
3074,223,76,113,27115.65,8.838,18,28,59.266,37.81,0.851595
3075,224,75,113,27123.9,8.837,18,29,59.316,37.81,0.8518724
3076,223,74,114,27132.47,8.837,18,29,59.206,37.81,0.8521498
3077,223,74,114,27142.62,8.838,18,29,58.96,37.81,0.8524272
3078,224,75,114,27150.88,8.837,18,29,58.742,37.81,0.8527046
3079,225,75,114,27159.11,8.837,18,29,58.589,37.81,0.852982
3080,225,75,113,27166.65,8.837,18,29,58.535,37.81,0.8532594
3081,225,76,113,27177.81,8.838,18,28,58.724,37.81,0.8535367
3082,224,76,113,27186.29,8.837,18,28,58.873,37.81,0.8538141
3083,223,75,111,27196.45,8.838,18,28,58.9,37.81,0.8540915
3084,222,74,111,27204.52,8.836,18,29,58.917,37.81,0.8543689
3085,223,72,111,27210.84,8.834,18,30,58.931,37.81,0.8546463
3086,224,72,112,27219.4,8.837,18,30,58.988,37.81,0.8549237
3087,225,74,112,27229.49,8.838,18,29,58.885,37.81,0.8552011
3088,226,75,112,27237.03,8.837,18,29,58.45,37.81,0.8554785
3089,225,75,112,27245.31,8.837,18,29,57.571,37.81,0.85575587
3090,224,75,113,27254.61,8.837,18,29,57.41,37.81,0.85603327
3091,225,75,112,27264.94,8.839,18,29,57.945,37.81,0.85631067
3092,225,76,111,27275.21,8.839,18,28,58.653,37.81,0.85658807
3093,224,77,111,27284.63,8.839,18,28,59.378,37.81,0.85686547
3094,223,77,110,27293.54,8.836,18,28,60.103,37.81,0.85714287
3095,223,75,110,27300.14,8.834,18,28,60.813,37.81,0.85742027
3096,224,75,109,27310.49,8.839,18,29,61.42,37.81,0.85769767
3097,225,76,109,27320.57,8.838,18,28,61.751,37.81,0.857975
3098,224,76,109,27328.12,8.837,18,28,62.029,37.81,0.8582524
3099,223,76,109,27335.13,8.834,18,28,61.912,37.81,0.8585298
3100,223,74,110,27343.4,8.837,18,29,61.529,37.81,0.8588072
3101,223,74,111,27351.89,8.837,18,29,61.33,37.81,0.8590846
3102,224,74,111,27362.05,8.838,18,29,61.247,37.81,0.859362
3103,224,74,112,27370.53,8.837,18,29,61.458,37.81,0.8596394
3104,223,74,112,27380.65,8.838,18,29,61.757,37.81,0.8599168
3105,223,73,114,27388.8,8.837,18,29,62.045,37.81,0.86019415
3106,224,73,114,27397.35,8.837,18,29,62.532,37.81,0.86047155
3107,225,74,113,27406.77,8.839,18,29,63.068,37.81,0.86074895
3108,224,74,113,27416.07,8.837,18,29,63.386,37.81,0.86102635
3109,224,74,112,27426.22,8.838,18,29,63.36,37.81,0.86130375
3110,224,74,112,27434.3,8.836,18,29,63.196,37.81,0.86158115
3111,224,73,111,27440.71,8.834,18,29,63.037,37.81,0.86185855
3112,223,72,111,27449.19,8.837,18,30,62.817,37.81,0.86213595
3113,224,72,111,27459.34,8.838,18,30,62.47,37.81,0.8624133
3114,226,74,112,27467.62,8.837,18,29,61.955,37.81,0.8626907
3115,224,75,112,27476.01,8.837,18,29,61.485,37.81,0.8629681
3116,223,74,111,27485.43,8.839,18,29,61.065,37.81,0.8632455
3117,223,73,111,27494.74,8.837,18,29,60.799,37.81,0.8635229
3118,224,73,111,27504.88,8.838,18,29,60.475,37.81,0.8638003
3119,224,73,111,27513.17,8.837,18,29,60.169,37.8,0.8640777
3120,225,74,111,27521.65,8.837,18,29,60.083,37.8,0.8643551
3121,224,74,111,27531.8,8.838,18,29,60.038,37.8,0.8646324
3122,223,74,111,27540.08,8.837,18,29,59.592,37.8,0.8649098
3123,223,73,111,27548.53,8.837,18,29,59.225,37.8,0.8651872
3124,224,73,111,27558.45,8.838,18,29,59.059,37.8,0.8654646
3125,224,74,111,27564.11,8.834,18,29,58.83,37.8,0.865742
3126,223,73,111,27573.39,8.837,18,29,58.571,37.8,0.8660194
3127,223,72,111,27583.54,8.838,18,30,58.282,37.8,0.8662968
3128,223,71,111,27592.02,8.837,18,30,58.005,37.8,0.8665742
3129,224,72,111,27602.18,8.838,18,30,57.867,37.8,0.86685157
3130,225,73,111,27610.64,8.837,18,29,57.809,37.8,0.86712897
3131,224,73,112,27620.81,8.838,18,29,57.979,37.8,0.86740637
3132,224,73,111,27628.88,8.836,18,29,58.477,37.8,0.86768377
3133,225,73,111,27635.22,8.834,18,29,59.053,37.8,0.86796117
3134,224,74,111,27642.71,8.837,18,29,59.696,37.8,0.86823857
3135,224,74,111,27653.93,8.838,18,29,60.194,37.8,0.86851597
3136,224,74,111,27662.2,8.837,18,29,60.21,37.8,0.86879337
3137,225,74,111,27670.61,8.837,18,29,60.191,37.8,0.8690707
3138,224,74,112,27679.96,8.839,18,29,60.452,37.8,0.8693481
3139,223,74,113,27689.11,8.837,18,29,60.54,37.8,0.8696255
3140,223,73,112,27697.51,8.837,18,29,60.561,37.8,0.8699029
3141,224,73,112,27707.74,8.838,18,29,60.665,37.8,0.8701803
3142,223,72,112,27716.18,8.837,18,30,60.586,37.8,0.8704577
3143,224,72,113,27726.19,8.838,18,30,60.254,37.8,0.8707351
3144,224,73,113,27732.53,8.834,18,29,59.821,37.8,0.8710125
3145,224,73,113,27740.04,8.837,18,29,59.609,37.8,0.87128985
3146,224,73,113,27751.23,8.838,18,29,59.735,37.8,0.87156725
3147,224,73,113,27759.51,8.837,18,29,59.72,37.8,0.87184465
3148,224,74,113,27767.9,8.837,18,29,59.603,37.8,0.87212205
3149,224,74,113,27777.3,8.839,18,29,59.446,37.8,0.87239945
3150,225,75,113,27785.58,8.837,18,29,59.11,37.8,0.87267685
3151,225,76,113,27794.81,8.837,18,28,58.932,37.8,0.87295425
3152,223,75,113,27804.21,8.839,18,28,58.854,37.8,0.87323165
3153,222,74,113,27811.76,8.837,18,29,58.808,37.8,0.873509
3154,224,73,113,27820.78,8.837,18,29,58.874,37.8,0.8737864
3155,224,73,114,27831.14,8.839,18,29,58.882,37.8,0.8740638
3156,223,73,114,27839.4,8.837,18,29,58.746,37.8,0.8743412
3157,224,72,114,27845.07,8.834,18,30,58.61,37.8,0.8746186
3158,225,72,114,27855.96,8.839,18,30,58.76,37.8,0.874896
3159,223,72,114,27865.28,8.837,18,30,58.81,37.8,0.8751734
