time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,hrv,core_temperature,skin_temperature,respiration,tidal_volume,tidal_volume_min,heat_strain_index,HeatStrainIndex,Oxygenation,PercentageinZ2,TymeBreathRate,TymeVentilation
1710,218,74,103,15102.88,8.827,22,28,60.0,578:586,37.65,32.25,36.6,181.0,67.0,0.0,0.0,60.0,0.4732613,36.6,67.0
1711,219,76,103,15111.7,8.827,22,28,59.0,582:601,37.65,32.3,36.6,181.0,67.0,0.0,0.0,59.0,0.47353837,36.6,67.0
1712,216,76,103,15120.53,8.827,22,27,60.0,563:574,37.65,32.3,36.3,158.0,57.0,0.0,0.0,60.0,0.47381547,36.3,57.0
1713,214,77,104,15129.36,8.827,22,27,60.0,574,37.65,32.25,37.2,174.0,71.0,0.0,0.0,60.0,0.47409254,37.2,71.0
1714,215,76,104,15138.19,8.827,22,27,61.0,574:574,37.65,32.25,37.2,174.0,73.0,0.0,0.0,61.0,0.47436965,37.2,73.0
1715,214,75,104,15147.01,8.827,22,27,62.0,573,37.65,32.25,37.2,172.0,79.0,0.0,0.0,62.0,0.47464672,37.2,79.0
1716,215,74,104,15155.84,8.827,22,28,62.0,574:569,37.65,32.25,38.7,224.0,99.0,0.0,0.0,62.0,0.4749238,38.7,99.0
1717,216,73,104,15164.67,8.827,22,28,62.0,574:578,37.65,32.25,38.7,276.0,126.0,0.0,0.0,62.0,0.4752009,38.7,126.0
1718,216,73,104,15173.49,8.827,22,28,61.0,573:578,37.65,32.25,38.7,327.0,140.0,0.0,0.0,61.0,0.47547796,38.7,140.0
1719,215,73,104,15182.32,8.827,22,28,61.0,582:582,37.65,32.25,38.7,254.0,91.0,0.0,0.0,61.0,0.47575507,38.7,91.0
1720,216,73,104,15191.15,8.827,22,28,60.0,589,37.65,32.25,38.4,223.0,79.0,0.0,0.0,60.0,0.47603214,38.4,79.0
1721,216,72,103,15199.98,8.827,22,29,60.0,589:592,37.65,32.25,38.4,171.0,49.0,0.0,0.0,60.0,0.47630924,38.4,49.0
1722,216,73,102,15208.8,8.827,22,28,60.0,597:597,37.65,32.25,38.7,179.0,57.0,0.0,0.0,60.0,0.4765863,38.7,57.0
1723,217,73,102,15217.63,8.827,22,28,60.0,589:593,37.65,32.25,36.1,201.0,66.0,0.0,0.0,60.0,0.47686338,36.1,66.0
1724,216,72,102,15226.46,8.827,22,29,60.0,580,37.65,32.25,36.1,208.0,75.0,0.0,0.0,60.0,0.4771405,36.1,75.0
1725,216,74,102,15235.28,8.827,22,28,60.0,586:582,37.65,32.25,36.1,231.0,84.0,0.0,0.0,60.0,0.47741756,36.1,84.0
1726,216,74,102,15244.11,8.827,22,28,60.0,589:589,37.65,32.25,36.1,231.0,84.0,0.0,0.0,60.0,0.47769466,36.1,84.0
1727,215,73,102,15252.94,8.827,22,28,60.0,597,37.65,32.25,30.8,346.0,92.0,0.0,0.0,60.0,0.47797173,30.8,92.0
1728,216,72,102,15261.77,8.827,22,29,60.0,592:589,37.65,32.25,30.8,423.0,91.0,0.0,0.0,60.0,0.47824883,30.8,91.0
1729,215,72,101,15270.59,8.827,22,29,59.0,601:601,37.65,32.25,31.2,288.0,64.0,0.0,0.0,59.0,0.4785259,31.2,64.0
1730,217,71,101,15279.42,8.827,22,29,59.0,593,37.65,32.25,31.2,249.0,63.0,0.0,0.0,59.0,0.47880298,31.2,63.0
1731,217,72,101,15288.25,8.827,22,29,59.0,601,37.65,32.25,31.2,249.0,63.0,0.0,0.0,59.0,0.47908008,31.2,63.0
1732,217,72,101,15297.07,8.827,22,29,59.0,597:593:589,37.65,32.25,29.6,173.0,52.0,0.0,0.0,59.0,0.47935715,29.6,52.0
1733,217,72,101,15305.92,8.827,22,29,60.0,593,37.65,32.25,29.6,173.0,52.0,0.0,0.0,60.0,0.47935715,29.6,52.0
1734,217,72,101,15314.73,8.827,22,29,60.0,589,37.65,32.25,29.6,184.0,59.0,0.0,0.0,60.0,0.47935715,29.6,59.0
1735,0,0,101,15323.56,8.827,22,0,60.0,580:589,37.65,32.25,27.6,210.0,65.0,0.0,0.0,60.0,0.47935715,27.6,65.0
1736,0,0,102,15332.38,8.827,22,0,60.0,586:582,37.65,32.2,27.6,229.0,67.0,0.0,0.0,60.0,0.47935715,27.6,67.0
1737,216,73,102,15341.21,8.827,22,28,60.0,589:592,37.65,32.25,29.4,214.0,63.0,0.0,0.0,60.0,0.47963426,29.4,63.0
1738,216,73,102,15350.04,8.827,22,28,60.0,593:593,37.65,32.25,31.4,225.0,71.0,0.0,0.0,60.0,0.47991133,31.4,71.0
1739,216,74,102,15358.86,8.827,22,28,60.0,593:586,37.65,32.25,31.4,225.0,71.0,0.0,0.0,60.0,0.48018843,31.4,71.0
1740,215,74,102,15367.69,8.827,22,28,60.0,586,37.65,32.2,30.7,213.0,71.0,0.0,0.0,60.0,0.4804655,30.7,71.0
1741,216,73,102,15376.52,8.827,22,28,60.0,584,37.65,32.2,30.7,226.0,79.0,0.0,0.0,60.0,0.48074257,30.7,79.0
1742,216,73,101,15385.35,8.827,22,28,60.0,584,37.65,32.2,30.7,226.0,79.0,0.0,0.0,60.0,0.48101968,30.7,79.0
1743,216,73,101,15394.17,8.827,22,28,60.0,582,37.66,32.25,30.9,233.0,74.0,0.0,0.0,60.0,0.48129675,30.9,74.0
1744,214,73,102,15403.0,8.827,22,28,60.0,577:578,37.66,32.25,31.7,222.0,71.0,0.0,0.0,60.0,0.48157385,31.7,71.0
1745,216,72,102,15411.83,8.827,22,29,60.0,578:574,37.66,32.25,31.7,220.0,69.0,0.0,0.0,60.0,0.48185092,31.7,69.0
1746,216,72,103,15420.68,8.827,22,29,60.0,574:582,37.66,32.2,31.7,220.0,69.0,0.0,0.0,60.0,0.48212802,31.7,69.0
1747,216,71,103,15429.48,8.827,22,29,60.0,577,37.66,32.2,31.7,248.0,64.0,0.0,0.0,60.0,0.4824051,31.7,64.0
1748,217,72,103,15438.31,8.827,22,29,61.0,582,37.66,32.2,31.7,248.0,64.0,0.0,0.0,61.0,0.4826822,31.7,64.0
1749,215,72,103,15447.14,8.827,22,29,61.0,586:586:589,37.66,32.2,29.0,261.0,59.0,0.0,0.0,61.0,0.48295927,29.0,59.0
1750,216,72,102,15455.96,8.827,22,29,61.0,588,37.66,32.2,29.0,261.0,59.0,0.0,0.0,61.0,0.48323634,29.0,59.0
1751,216,71,102,15464.79,8.827,22,29,61.0,589:586,37.66,32.25,29.0,236.0,62.0,0.0,0.0,61.0,0.48351344,29.0,62.0
1752,215,71,103,15473.62,8.827,22,29,61.0,578,37.66,32.25,31.0,200.0,65.0,0.0,0.0,61.0,0.48379052,31.0,65.0
1753,216,70,103,15482.49,8.827,22,29,61.0,1167:577,37.66,32.25,31.0,200.0,65.0,0.0,0.0,61.0,0.48406762,31.0,65.0
1754,218,70,103,15491.27,8.827,22,30,61.0,582,37.66,32.2,31.5,208.0,74.0,0.0,0.0,61.0,0.4843447,31.5,74.0
1755,216,72,103,15500.1,8.827,22,29,61.0,574:578,37.66,32.2,31.5,208.0,74.0,0.0,0.0,61.0,0.4846218,31.5,74.0
1756,215,72,103,15508.92,8.827,22,29,61.0,578:574,37.66,32.2,31.5,218.0,77.0,0.0,0.0,61.0,0.48489887,31.5,77.0
1757,216,71,103,15517.75,8.827,22,29,61.0,580:578,37.66,32.2,31.5,259.0,77.0,0.0,0.0,61.0,0.48517594,31.5,77.0
1758,216,71,103,15526.58,8.827,22,29,61.0,578,37.66,32.2,31.5,296.0,80.0,0.0,0.0,61.0,0.48545304,31.5,80.0
1759,217,71,104,15535.41,8.827,22,29,61.0,578:574,37.66,32.2,34.2,313.0,85.0,0.0,0.0,61.0,0.4857301,34.2,85.0
1760,219,70,104,15544.23,8.827,22,30,61.0,577:578,37.66,32.2,34.2,313.0,85.0,0.0,0.0,61.0,0.4860072,34.2,85.0
1761,218,74,104,15553.06,8.827,22,28,62.0,574,37.66,32.2,29.9,306.0,80.0,0.0,0.0,62.0,0.4862843,29.9,80.0
1762,215,76,104,15561.89,8.827,22,27,62.0,574:574,37.66,32.2,29.9,289.0,81.0,0.0,0.0,62.0,0.4865614,29.9,81.0
1763,214,75,104,15570.71,8.827,22,27,63.0,574:577,37.66,32.2,27.9,265.0,74.0,0.0,0.0,63.0,0.48683846,27.9,74.0
1764,213,72,104,15579.54,8.827,22,28,62.0,578,37.66,32.2,27.9,257.0,65.0,0.0,0.0,62.0,0.48711553,27.9,65.0
1765,215,71,104,15588.37,8.827,22,29,61.0,574:574,37.66,32.2,27.4,219.0,58.0,0.0,0.0,61.0,0.48739263,27.4,58.0
1766,215,71,104,15597.2,8.827,22,29,61.0,578:569,37.66,32.2,27.4,182.0,53.0,0.0,0.0,61.0,0.4876697,27.4,53.0
1767,217,71,104,15606.02,8.827,22,29,60.0,569,37.66,32.2,30.4,200.0,64.0,0.0,0.0,60.0,0.4879468,30.4,64.0
1768,218,71,105,15614.85,8.827,22,29,60.0,1136,37.67,32.2,30.4,200.0,64.0,0.0,0.0,60.0,0.48822388,30.4,64.0
1769,215,70,105,15623.68,8.827,22,29,60.0,574:569,37.67,32.2,30.4,190.0,67.0,0.0,0.0,60.0,0.48850098,30.4,67.0
1770,216,70,105,15632.5,8.827,22,29,60.0,573:578,37.67,32.2,28.1,261.0,81.0,0.0,0.0,60.0,0.48877805,28.1,81.0
1771,217,70,104,15641.33,8.827,22,30,60.0,582,37.67,32.2,28.1,261.0,81.0,0.0,0.0,60.0,0.48905513,28.1,81.0
1772,217,71,104,15650.16,8.827,22,29,60.0,597:565,37.67,32.2,28.1,223.0,57.0,0.0,0.0,60.0,0.48933223,28.1,57.0
1773,216,71,104,15658.99,8.827,22,29,60.0,584,37.67,32.2,30.4,221.0,63.0,0.0,0.0,60.0,0.4896093,30.4,63.0
1774,216,71,103,15667.81,8.827,22,29,60.0,582:582,37.67,32.2,30.4,221.0,63.0,0.0,0.0,60.0,0.4898864,30.4,63.0
1775,217,72,103,15676.69,8.827,22,29,60.0,582:593,37.67,32.2,30.4,221.0,63.0,0.0,0.0,60.0,0.49016348,30.4,63.0
1776,216,72,103,15685.47,8.827,22,29,60.0,584,37.67,32.15,30.4,189.0,57.0,0.0,0.0,60.0,0.49044058,30.4,57.0
1777,215,72,102,15694.29,8.827,22,29,60.0,586:605,37.67,32.2,28.2,293.0,82.0,0.0,0.0,60.0,0.49071765,28.2,82.0
1778,216,72,103,15703.12,8.827,22,29,60.0,565:589,37.67,32.2,28.2,368.0,89.0,0.0,0.0,60.0,0.49099472,28.2,89.0
1779,218,71,103,15711.95,8.827,22,29,61.0,589,37.67,32.2,24.9,278.0,66.0,0.0,0.0,61.0,0.49127182,24.9,66.0
1780,218,72,103,15720.78,8.827,22,29,61.0,580,37.67,32.2,27.6,251.0,67.0,0.0,0.0,61.0,0.4915489,27.6,67.0
1781,216,73,103,15729.6,8.827,22,28,61.0,1164,37.67,32.2,27.6,251.0,67.0,0.0,0.0,61.0,0.491826,27.6,67.0
1782,216,73,103,15738.43,8.827,22,28,61.0,574:574,37.67,32.2,31.1,229.0,82.0,0.0,0.0,61.0,0.49210307,31.1,82.0
1783,216,73,104,15747.26,8.827,22,28,60.0,569:565,37.67,32.2,31.1,229.0,82.0,0.0,0.0,60.0,0.49238017,31.1,82.0
1784,218,74,104,15756.08,8.827,22,28,60.0,578:574,37.67,32.2,31.1,250.0,101.0,0.0,0.0,60.0,0.49265724,31.1,101.0
1785,216,74,104,15764.91,8.827,22,28,61.0,586:578,37.67,32.2,27.4,361.0,115.0,0.0,0.0,61.0,0.49293432,27.4,115.0
1786,214,75,104,15773.77,8.827,22,27,61.0,577,37.67,32.2,27.4,361.0,115.0,0.0,0.0,61.0,0.49321142,27.4,115.0
1787,213,73,104,15782.57,8.827,22,28,61.0,582:578,37.67,32.15,28.6,288.0,70.0,0.0,0.0,61.0,0.4934885,28.6,70.0
1788,215,71,104,15791.39,8.827,22,29,61.0,578:574,37.67,32.15,33.7,258.0,72.0,0.0,0.0,61.0,0.4937656,33.7,72.0
1789,216,70,104,15800.22,8.827,22,29,61.0,573:574,37.67,32.15,33.7,258.0,72.0,0.0,0.0,61.0,0.49404266,33.7,72.0
1790,218,70,104,15809.05,8.827,22,30,61.0,578:574,37.67,32.15,31.2,190.0,59.0,0.0,0.0,61.0,0.49431977,31.2,59.0
1791,217,72,104,15817.87,8.827,22,29,61.0,574,37.67,32.15,31.2,206.0,67.0,0.0,0.0,61.0,0.49459684,31.2,67.0
1792,214,73,104,15826.74,8.827,22,28,61.0,582:580,37.67,32.15,31.2,206.0,67.0,0.0,0.0,61.0,0.49487394,31.2,67.0
1793,215,72,104,15835.55,8.827,22,29,61.0,586,37.67,32.15,26.3,240.0,61.0,0.0,0.0,61.0,0.495151,26.3,61.0
1794,218,72,103,15844.36,8.827,22,29,61.0,1179,37.67,32.15,26.3,240.0,61.0,0.0,0.0,61.0,0.4954281,26.3,61.0
1795,217,73,103,15853.18,8.827,22,28,61.0,589:586,37.67,32.15,28.4,232.0,61.0,0.0,0.0,61.0,0.4957052,28.4,61.0
1796,217,74,103,15862.01,8.827,22,28,61.0,584,37.67,32.15,28.4,232.0,61.0,0.0,0.0,61.0,0.49598226,28.4,61.0
1797,215,74,103,15870.84,8.827,22,28,61.0,582:574,37.67,32.15,28.4,232.0,61.0,0.0,0.0,61.0,0.49625936,28.4,61.0
1798,218,74,103,15879.66,8.827,22,28,61.0,1148,37.67,32.15,29.3,225.0,68.0,0.0,0.0,61.0,0.49653643,29.3,68.0
1799,214,74,104,15888.49,8.827,22,28,61.0,577:574,37.67,32.15,29.3,225.0,68.0,0.0,0.0,61.0,0.49681354,29.3,68.0
1800,215,73,103,15897.32,8.827,22,28,62.0,586:582,37.67,32.15,27.0,279.0,73.0,0.0,0.0,62.0,0.4970906,27.0,73.0
1801,217,73,103,15906.15,8.827,22,28,62.0,,37.67,32.15,27.6,217.0,57.0,0.0,0.0,62.0,0.49736768,27.6,57.0
1802,216,73,103,15914.97,8.827,22,28,62.0,829,37.67,32.15,27.6,200.0,48.0,0.0,0.0,62.0,0.49764478,27.6,48.0
1803,217,73,103,15923.8,8.827,22,28,62.0,582:578,37.67,32.15,29.8,185.0,55.0,0.0,0.0,62.0,0.49792185,29.8,55.0
1804,215,73,104,15932.63,8.827,22,28,61.0,578:574,37.67,32.15,35.0,188.0,64.0,0.0,0.0,61.0,0.49819896,35.0,64.0
1805,216,73,104,15941.45,8.827,22,28,60.0,569,37.67,32.15,35.0,148.0,62.0,0.0,0.0,60.0,0.49847603,35.0,62.0
1806,215,73,104,15950.28,8.827,22,28,60.0,578:582,37.67,32.15,35.0,176.0,80.0,0.0,0.0,60.0,0.49875313,35.0,80.0
1807,214,73,104,15959.11,8.827,22,28,60.0,582,37.67,32.15,35.0,176.0,80.0,0.0,0.0,60.0,0.4990302,35.0,80.0
1808,217,72,103,15968.08,8.827,22,29,60.0,582:582:597,37.67,32.15,35.0,176.0,80.0,0.0,0.0,60.0,0.49930727,35.0,80.0
1809,219,72,104,15976.76,8.827,22,29,60.0,559,37.67,32.15,39.9,356.0,162.0,0.0,0.0,60.0,0.49958438,39.9,162.0
1810,216,74,104,15985.59,8.827,22,28,60.0,574:578,37.67,32.15,39.9,293.0,106.0,0.0,0.0,60.0,0.49986145,39.9,106.0
1811,215,75,104,15994.42,8.827,22,27,61.0,582,37.67,32.15,39.9,293.0,106.0,0.0,0.0,61.0,0.5001385,39.9,106.0
1812,215,74,104,16003.24,8.827,22,28,61.0,582:580,37.67,32.15,39.9,251.0,86.0,0.0,0.0,61.0,0.5004156,39.9,86.0
1813,214,73,103,16012.07,8.827,22,28,60.0,582:586,37.67,32.15,39.9,199.0,49.0,0.0,0.0,60.0,0.5006927,39.9,49.0
1814,217,72,103,16020.9,8.827,22,29,60.0,582:586,37.67,32.15,33.0,205.0,50.0,0.0,0.0,60.0,0.5009698,33.0,50.0
1815,219,73,103,16029.72,8.827,22,29,60.0,580,37.67,32.15,33.0,193.0,51.0,0.0,0.0,60.0,0.50124687,33.0,51.0
1816,216,74,103,16038.55,8.827,22,28,60.0,578:578,37.67,32.15,27.6,169.0,46.0,0.0,0.0,60.0,0.501524,27.6,46.0
1817,213,74,104,16047.38,8.827,22,27,59.0,574:574,37.67,32.1,27.6,170.0,45.0,0.0,0.0,59.0,0.5018011,27.6,45.0
1818,216,73,104,16056.21,8.827,22,28,59.0,574:564,37.67,32.1,27.6,194.0,62.0,0.0,0.0,59.0,0.5020781,27.6,62.0
1819,217,73,104,16065.09,8.827,22,28,59.0,578:574,37.67,32.1,27.6,194.0,62.0,0.0,0.0,59.0,0.5023552,27.6,62.0
1820,215,73,104,16073.86,8.827,22,28,60.0,582,37.68,32.1,27.6,183.0,66.0,0.0,0.0,60.0,0.5026323,27.6,66.0
1821,215,72,104,16082.69,8.827,22,29,60.0,569:584,37.68,32.1,27.6,328.0,92.0,0.0,0.0,60.0,0.5029094,27.6,92.0
1822,217,72,104,16091.51,8.827,22,29,61.0,582:578,37.68,32.1,27.6,328.0,92.0,0.0,0.0,61.0,0.50318646,27.6,92.0
1823,214,72,104,16100.34,8.827,22,28,61.0,586,37.68,32.1,26.6,301.0,68.0,0.0,0.0,61.0,0.50346357,26.6,68.0
1824,216,72,103,16109.17,8.827,22,29,61.0,586:578,37.68,32.1,26.6,301.0,68.0,0.0,0.0,61.0,0.50374067,26.6,68.0
1825,216,72,103,16117.99,8.827,22,29,61.0,584:589,37.68,32.1,30.1,252.0,63.0,0.0,0.0,61.0,0.5040177,30.1,63.0
1826,216,72,103,16126.82,8.827,22,29,61.0,586,37.68,32.1,30.1,171.0,52.0,0.0,0.0,61.0,0.5042948,30.1,52.0
1827,217,72,103,16135.65,8.827,22,29,61.0,582:586,37.68,32.15,30.2,181.0,54.0,0.0,0.0,61.0,0.5045719,30.2,54.0
1828,218,73,103,16144.48,8.827,22,29,61.0,577:582,37.68,32.1,30.2,178.0,57.0,0.0,0.0,61.0,0.504849,30.2,57.0
1829,216,74,103,16153.3,8.827,22,28,61.0,578:589,37.68,32.1,26.7,252.0,70.0,0.0,0.0,61.0,0.50512606,26.7,70.0
1830,216,74,103,16162.13,8.827,22,28,61.0,589,37.68,32.1,26.7,252.0,70.0,0.0,0.0,61.0,0.50540316,26.7,70.0
1831,214,74,103,16170.96,8.827,22,28,61.0,586,37.68,32.1,28.1,253.0,67.0,0.0,0.0,61.0,0.50568026,28.1,67.0
1832,214,73,103,16179.78,8.827,22,28,62.0,,37.68,32.1,28.1,280.0,71.0,0.0,0.0,62.0,0.5059573,28.1,71.0
1833,218,72,102,16188.62,8.827,22,29,61.0,595:563,37.68,32.1,29.4,245.0,65.0,0.0,0.0,61.0,0.5062344,29.4,65.0
1834,217,72,102,16197.44,8.827,22,29,61.0,586:580,37.68,32.1,29.4,245.0,65.0,0.0,0.0,61.0,0.5065115,29.4,65.0
1835,216,74,103,16206.27,8.827,22,28,61.0,582:586,37.68,32.1,29.4,165.0,51.0,0.0,0.0,61.0,0.5067886,29.4,51.0
1836,216,73,103,16215.09,8.827,22,28,61.0,574:582,37.68,32.1,30.8,163.0,56.0,0.0,0.0,61.0,0.50706565,30.8,56.0
1837,217,73,103,16223.92,8.827,22,28,61.0,569,37.68,32.1,30.8,163.0,56.0,0.0,0.0,61.0,0.50734276,30.8,56.0
1838,217,74,104,16232.75,8.827,22,28,61.0,569:565,37.68,32.1,34.5,177.0,72.0,0.0,0.0,61.0,0.50761986,34.5,72.0
1839,215,74,104,16241.57,8.827,22,28,62.0,565:563,37.68,32.1,34.5,177.0,72.0,0.0,0.0,62.0,0.5078969,34.5,72.0
1840,216,74,104,16250.4,8.827,22,28,61.0,578:574,37.68,32.1,34.5,187.0,81.0,0.0,0.0,61.0,0.508174,34.5,81.0
1841,216,74,104,16259.23,8.827,22,28,61.0,577,37.68,32.1,38.6,303.0,132.0,0.0,0.0,61.0,0.5084511,38.6,132.0
1842,217,74,104,16268.06,8.827,22,28,60.0,578:578,37.68,32.15,38.6,303.0,132.0,0.0,0.0,60.0,0.5087282,38.6,132.0
1843,218,75,104,16276.88,8.827,22,28,60.0,578:574,37.68,32.15,38.6,308.0,110.0,0.0,0.0,60.0,0.50900525,38.6,110.0
1844,215,76,104,16285.71,8.827,22,27,60.0,577,37.68,32.15,38.6,308.0,110.0,0.0,0.0,60.0,0.50928235,38.6,110.0
1845,215,75,104,16294.54,8.827,22,27,60.0,574:574,37.68,32.1,39.1,259.0,93.0,0.0,0.0,60.0,0.50955945,39.1,93.0
1846,215,73,104,16303.39,8.827,22,28,60.0,574:578,37.68,32.1,38.2,200.0,64.0,0.0,0.0,60.0,0.5098365,38.2,64.0
1847,214,73,104,16312.19,8.827,22,28,60.0,574:573,37.68,32.1,38.2,200.0,64.0,0.0,0.0,60.0,0.5101136,38.2,64.0
1848,216,73,104,16321.02,8.827,22,28,60.0,578,37.68,32.1,35.7,194.0,69.0,0.0,0.0,60.0,0.5103907,35.7,69.0
1849,218,73,104,16329.85,8.827,22,29,60.0,1156,37.68,32.1,35.7,194.0,69.0,0.0,0.0,60.0,0.5106678,35.7,69.0
1850,216,74,104,16338.67,8.827,22,28,60.0,574:578,37.68,32.1,32.6,224.0,73.0,0.0,0.0,60.0,0.51094484,32.6,73.0
1851,215,73,104,16347.5,8.827,22,28,60.0,577:582,37.68,32.1,32.6,232.0,71.0,0.0,0.0,60.0,0.51122195,32.6,71.0
1852,216,73,104,16356.34,8.827,22,28,60.0,574:586,37.68,32.1,32.6,232.0,71.0,0.0,0.0,60.0,0.51149905,32.6,71.0
1853,216,73,104,16365.15,8.827,22,28,60.0,582,37.68,32.15,32.6,240.0,66.0,0.0,0.0,60.0,0.5117761,32.6,66.0
1854,216,73,104,16373.98,8.827,22,28,59.0,577:582,37.68,32.15,32.1,235.0,69.0,0.0,0.0,59.0,0.5120532,32.1,69.0
1855,215,73,104,16382.81,8.827,22,28,60.0,582,37.68,32.1,32.1,226.0,70.0,0.0,0.0,60.0,0.5123303,32.1,70.0
1856,217,72,104,16391.64,8.827,22,29,60.0,578:578,37.68,32.1,31.6,225.0,71.0,0.0,0.0,60.0,0.5126074,31.6,71.0
1857,216,74,104,16400.46,8.827,22,28,60.0,586:573,37.68,32.1,31.6,225.0,71.0,0.0,0.0,60.0,0.51288444,31.6,71.0
1858,216,74,103,16409.29,8.827,22,28,60.0,578:586,37.68,32.1,31.3,213.0,71.0,0.0,0.0,60.0,0.51316154,31.3,71.0
1859,215,73,104,16418.11,8.827,22,28,60.0,578:578,37.68,32.1,31.3,207.0,69.0,0.0,0.0,60.0,0.51343864,31.3,69.0
1860,215,73,103,16426.94,8.827,22,28,61.0,580,37.68,32.1,33.3,212.0,71.0,0.0,0.0,61.0,0.5137157,33.3,71.0
1861,217,72,104,16435.77,8.827,22,29,61.0,574,37.68,32.1,33.3,207.0,69.0,0.0,0.0,61.0,0.5139928,33.3,69.0
1862,216,73,104,16444.59,8.827,22,28,61.0,,37.68,32.1,33.3,207.0,69.0,0.0,0.0,61.0,0.5142699,33.3,69.0
1863,216,73,103,16453.42,8.827,22,28,60.0,580:582,37.68,32.1,33.3,282.0,74.0,0.0,0.0,60.0,0.514547,33.3,74.0
1864,215,74,103,16462.24,8.827,22,28,60.0,573:578,37.68,32.1,31.8,235.0,63.0,0.0,0.0,60.0,0.51482403,31.8,63.0
1865,215,72,103,16471.07,8.827,22,29,60.0,582:569,37.68,32.1,31.8,241.0,57.0,0.0,0.0,60.0,0.51510113,31.8,57.0
1866,217,72,104,16479.9,8.827,22,29,60.0,569,37.68,32.1,31.8,224.0,64.0,0.0,0.0,60.0,0.51537824,31.8,64.0
1867,215,72,104,16488.72,8.827,22,29,61.0,569:569,37.68,32.1,31.8,224.0,64.0,0.0,0.0,61.0,0.5156553,31.8,64.0
1868,216,72,104,16497.56,8.827,22,29,61.0,574:574,37.68,32.1,31.8,167.0,59.0,0.0,0.0,61.0,0.5159324,31.8,59.0
1869,219,73,104,16506.38,8.827,22,29,61.0,578:574,37.68,32.1,28.2,256.0,75.0,0.0,0.0,61.0,0.5162095,28.2,75.0
1870,214,73,104,16515.2,8.827,22,28,61.0,574:573,37.68,32.1,28.2,256.0,75.0,0.0,0.0,61.0,0.5164866,28.2,75.0
1871,214,73,104,16524.03,8.827,22,28,61.0,574,37.68,32.1,25.0,262.0,60.0,0.0,0.0,61.0,0.5167636,25.0,60.0
1872,215,72,104,16532.86,8.827,22,29,61.0,586:586,37.68,32.1,25.0,262.0,60.0,0.0,0.0,61.0,0.5170407,25.0,60.0
1873,217,71,104,16541.68,8.827,22,29,61.0,586:580,37.68,32.1,27.2,237.0,58.0,0.0,0.0,61.0,0.51731783,27.2,58.0
1874,216,71,103,16550.51,8.827,22,29,61.0,586,37.68,32.1,27.2,237.0,58.0,0.0,0.0,61.0,0.5175949,27.2,58.0
1875,217,71,103,16559.33,8.827,22,29,61.0,582:582,37.68,32.1,27.2,194.0,53.0,0.0,0.0,61.0,0.517872,27.2,53.0
1876,217,72,103,16568.16,8.827,22,29,61.0,578:577,37.68,32.1,27.2,190.0,55.0,0.0,0.0,61.0,0.5181491,27.2,55.0
1877,216,71,103,16576.99,8.827,22,29,61.0,582:582,37.68,32.1,27.2,190.0,55.0,0.0,0.0,61.0,0.5184262,27.2,55.0
1878,214,72,103,16585.81,8.827,22,28,61.0,582,37.68,32.1,25.4,246.0,63.0,0.0,0.0,61.0,0.5187032,25.4,63.0
1879,215,71,103,16594.64,8.827,22,29,61.0,586:586,37.68,32.1,25.4,246.0,63.0,0.0,0.0,61.0,0.5189803,25.4,63.0
1880,216,71,103,16603.47,8.827,22,29,61.0,584:586,37.68,32.1,25.6,249.0,59.0,0.0,0.0,61.0,0.5192574,25.6,59.0
1881,217,71,103,16612.29,8.827,22,29,61.0,589,37.68,32.1,25.6,249.0,59.0,0.0,0.0,61.0,0.51953447,25.6,59.0
1882,218,72,103,16621.12,8.827,22,29,61.0,589:586,37.68,32.1,27.3,231.0,59.0,0.0,0.0,61.0,0.5198116,27.3,59.0
1883,216,73,103,16629.94,8.827,22,28,60.0,577,37.68,32.1,27.3,197.0,54.0,0.0,0.0,60.0,0.5200887,27.3,54.0
1884,217,73,103,16638.77,8.827,22,28,60.0,582:582,37.69,32.05,27.3,197.0,54.0,0.0,0.0,60.0,0.5203658,27.3,54.0
1885,216,73,103,16647.67,8.827,22,28,59.0,578:574:565,37.69,32.05,27.3,197.0,54.0,0.0,0.0,59.0,0.5206428,27.3,54.0
1886,215,73,104,16656.42,8.827,22,28,59.0,573,37.69,32.1,26.5,197.0,56.0,0.0,0.0,59.0,0.5209199,26.5,56.0
1887,214,73,104,16665.25,8.827,22,28,59.0,569:574,37.69,32.05,24.9,203.0,51.0,0.0,0.0,59.0,0.521197,24.9,51.0
1888,216,73,104,16674.07,8.827,22,28,59.0,582:578,37.69,32.05,24.9,203.0,51.0,0.0,0.0,59.0,0.52147406,24.9,51.0
1889,216,73,104,16682.9,8.827,22,28,59.0,582,37.69,32.1,26.8,207.0,56.0,0.0,0.0,59.0,0.52175117,26.8,56.0
1890,216,73,104,16691.73,8.827,22,28,60.0,577:578,37.69,32.1,26.8,212.0,58.0,0.0,0.0,60.0,0.52202827,26.8,58.0
1891,216,73,104,16700.55,8.827,22,28,61.0,559,37.69,32.1,26.8,212.0,58.0,0.0,0.0,61.0,0.52230537,26.8,58.0
1892,216,73,103,16709.38,8.827,22,28,61.0,606,37.69,32.05,26.8,267.0,67.0,0.0,0.0,61.0,0.5225824,26.8,67.0
1893,216,73,104,16718.21,8.827,22,28,61.0,554:578,37.69,32.05,26.8,267.0,67.0,0.0,0.0,61.0,0.5228595,26.8,67.0
