time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,skin_temperature,respiration,tidal_volume,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
3226,279,78,136,31516.6,9.547,20,34,48.581,37.98,30.3,33.68,277.3,0.4,0.4302093,33.77,92.61
3227,280,78,136,31526.35,9.817,20,34,48.765,37.98,30.3,33.68,280.5,0.4,0.4303426,33.91,93.28
3228,280,77,136,31535.25,10.056,20,35,48.87,37.98,30.3,33.68,283.9,0.4,0.43047595,34.02,93.85
3229,280,77,136,31545.57,9.992,20,35,48.901,37.98,30.3,33.68,287.3,0.4,0.43060926,34.13,94.57
3230,279,77,136,31555.31,9.468,20,35,48.878,37.98,30.25,32.69,291.1,0.4,0.43074256,34.23,95.87
3231,279,77,137,31564.18,9.624,20,35,48.767,37.98,30.25,32.69,293.8,0.4,0.4308759,34.23,96.5
3232,281,77,136,31574.55,10.083,20,35,48.701,37.98,30.25,32.69,296.3,0.4,0.4310092,34.22,96.95
3233,282,78,136,31585.46,10.16,20,35,48.623,37.98,30.3,32.69,295.8,0.4,0.4311425,34.11,97.03
3234,280,79,137,31596.74,9.895,20,34,48.647,37.98,30.3,32.69,295.0,0.4,0.43127584,34.0,97.07
3235,278,79,136,31605.59,9.465,20,34,48.859,37.98,30.25,32.82,294.7,0.4,0.43140915,33.88,97.09
3236,278,77,137,31615.93,9.588,20,34,49.243,37.98,30.3,32.82,295.8,0.4,0.43154246,33.69,97.05
3237,279,76,137,31626.33,9.981,20,35,49.5,37.98,30.3,32.82,298.2,0.4,0.43167576,33.46,97.56
3238,280,76,137,31636.09,10.141,20,35,49.688,37.98,30.3,32.82,302.0,0.4,0.4318091,33.29,98.86
3239,281,76,137,31644.96,10.056,20,35,50.029,37.98,30.3,32.82,306.1,0.4,0.4319424,33.29,100.7
3240,282,77,137,31655.3,10.197,20,35,50.231,37.98,30.3,32.11,305.3,0.4,0.4320757,33.29,100.0
3241,281,78,136,31665.06,10.197,20,34,50.263,37.98,30.3,32.11,303.3,0.4,0.43220904,33.29,98.64
3242,281,79,137,31673.93,10.197,20,34,50.08,37.98,30.3,32.11,303.0,0.4,0.43234235,33.32,98.53
3243,280,80,136,31684.29,10.028,20,33,49.767,37.98,30.25,32.11,303.0,0.4,0.43247566,33.36,98.64
3244,279,81,136,31693.83,9.566,20,33,49.521,37.98,30.25,32.04,303.2,0.4,0.432609,33.41,98.98
3245,278,79,135,31702.08,9.612,20,34,49.523335,37.98,30.25,32.04,303.6,0.4,0.4327423,33.48,99.42
3246,279,78,135,31713.21,10.031,20,34,49.442726,37.98,30.25,32.04,304.0,0.4,0.4328756,33.54,99.75
3247,278,78,135,31722.99,9.563,20,34,49.237,37.98,30.3,32.04,304.5,0.4,0.43300894,33.59,99.4
3248,277,76,135,31731.84,9.465,20,35,49.419,37.98,30.25,32.04,305.7,0.4,0.43314224,33.64,99.23
3249,277,73,136,31741.94,9.469,20,36,49.744,37.98,30.25,32.04,312.6,0.4,0.43327555,33.77,100.3
3250,277,71,136,31751.35,9.468,20,37,49.82,37.98,30.25,32.77,313.8,0.4,0.4334089,33.87,99.75
3251,277,69,136,31760.61,9.536,20,38,49.701,37.98,30.25,32.77,312.6,0.4,0.4335422,33.89,98.91
3252,278,67,136,31770.84,9.811,20,40,49.171,37.98,30.25,32.77,312.6,0.4,0.4336755,33.85,98.93
3253,280,66,137,31782.47,10.028,20,41,48.767,37.98,30.25,32.77,312.6,0.4,0.43380883,33.8,98.96
3254,281,66,136,31790.13,10.003,20,41,48.677,37.98,30.25,32.77,311.4,0.4,0.43394214,33.7,98.68
3255,281,67,136,31801.45,10.105,20,40,48.427,37.98,30.25,31.69,309.5,0.4,0.43407544,33.56,98.21
3256,280,68,136,31811.42,9.668,20,39,48.194,37.98,30.3,31.69,309.0,0.4,0.43420878,33.39,98.48
3257,279,67,136,31818.83,9.467,20,40,48.251,37.98,30.25,31.69,308.7,0.4,0.4343421,33.22,98.89
3258,279,66,136,31829.78,9.676,20,40,48.095,37.98,30.25,31.69,308.7,0.4,0.4344754,33.04,99.32
3259,280,66,137,31841.01,10.197,20,41,47.826,37.98,30.25,31.69,312.2,0.4,0.43460873,32.76,100.0
3260,280,66,137,31849.84,10.031,20,41,47.786,37.98,30.25,32.15,314.1,0.4,0.43474203,32.77,99.67
3261,279,66,137,31860.2,9.564,20,40,47.863,37.98,30.25,32.15,315.7,0.4,0.43487534,32.81,99.17
3262,280,66,137,31870.59,9.631,20,41,47.901,37.98,30.25,32.15,313.5,0.4,0.43500867,33.01,99.42
3263,283,66,137,31880.94,10.084,20,41,47.808,37.98,30.25,32.15,312.1,0.4,0.43514198,33.15,99.72
3264,285,68,137,31891.29,10.197,20,40,47.741,37.98,30.25,32.15,313.2,0.4,0.4352753,33.13,100.2
3265,284,72,137,31901.37,10.197,20,38,47.677,37.98,30.25,32.06,314.3,0.4,0.43540862,33.11,100.6
3266,283,73,137,31910.74,10.197,20,37,47.697,37.98,30.25,32.06,316.0,0.4,0.43554193,33.12,101.1
3267,283,76,138,31920.23,10.197,20,36,47.929,37.98,30.25,32.06,318.9,0.4,0.43567523,33.19,101.5
3268,283,78,137,31930.62,10.197,20,35,48.298,37.98,30.25,32.06,321.3,0.4,0.43580857,33.21,101.8
3269,282,80,137,31940.97,10.152,20,34,48.667,37.98,30.25,32.06,322.0,0.4,0.43594187,33.1,101.4
3270,281,81,137,31951.3,10.039,20,33,48.96,37.98,30.25,32.0,322.7,0.4,0.43607518,32.99,101.0
3271,280,81,137,31961.04,9.978,20,33,49.238,37.98,30.25,32.0,322.8,0.4,0.43620852,32.85,100.6
3272,279,81,137,31969.91,9.723,20,33,49.663,37.98,30.2,32.0,322.6,0.4,0.43634182,32.7,100.3
3273,279,80,137,31980.3,9.469,20,33,49.905,37.98,30.2,32.0,319.0,0.4,0.43647513,32.66,99.56
3274,279,79,137,31990.64,9.548,20,34,49.935,37.98,30.2,32.0,315.6,0.4,0.43660846,32.56,98.52
3275,280,79,138,32000.18,9.861,20,34,50.137,37.98,30.2,33.54,313.4,0.4,0.43674177,32.45,97.36
3276,281,79,138,32008.46,10.135,20,34,50.461113,37.98,30.2,33.54,312.2,0.4,0.43687508,32.4,96.33
3277,280,79,138,32019.04,9.772,20,34,50.553635,37.98,30.2,33.54,312.4,0.4,0.4370084,32.37,95.71
3278,279,78,138,32027.92,9.672,20,34,50.401,37.98,30.2,33.54,315.8,0.4,0.43714172,32.39,96.09
3279,280,78,138,32037.68,10.038,20,34,50.098,37.98,30.2,33.54,319.2,0.4,0.43727502,32.41,96.48
3280,280,78,138,32047.14,9.655,20,34,49.912,37.98,30.2,34.56,322.6,0.4,0.43740836,32.45,96.52
3281,280,78,138,32058.97,9.838,20,34,49.84,37.98,30.2,34.56,326.0,0.4,0.43754166,32.54,95.86
3282,281,78,138,32069.32,10.111,20,34,49.891,37.98,30.2,34.56,331.1,0.4,0.43767497,32.59,96.22
3283,281,78,137,32079.08,9.772,20,34,50.006,37.98,30.2,34.56,337.5,0.4,0.4378083,32.59,97.39
3284,280,79,137,32087.36,9.513,20,34,50.192223,37.98,30.2,34.56,341.8,0.4,0.4379416,32.57,97.36
3285,279,79,137,32096.81,9.59,20,34,50.432728,37.98,30.2,31.7,344.0,0.4,0.43807492,32.58,97.08
3286,280,79,137,32108.62,9.673,20,34,50.539,37.98,30.2,31.7,339.8,0.4,0.43820825,32.71,96.53
3287,280,78,137,32118.37,10.197,20,34,50.532,37.98,30.2,31.7,336.6,0.4,0.43834156,32.8,95.76
3288,280,79,136,32127.26,10.028,20,34,50.297,37.98,30.2,31.7,334.3,0.4,0.43847486,32.83,94.77
3289,280,79,136,32137.01,9.769,20,34,50.059,37.98,30.2,31.7,333.6,0.4,0.4386082,32.74,94.57
3290,279,79,136,32146.5,9.989,20,34,49.81111,37.98,30.2,31.37,333.8,0.4,0.4387415,32.58,94.83
3291,280,79,136,32158.33,9.675,20,34,49.695454,37.98,30.2,31.37,334.1,0.4,0.4388748,32.41,95.1
3292,280,78,136,32168.09,10.197,20,34,49.587,37.98,30.2,31.37,331.5,0.4,0.43900815,31.95,94.21
3293,281,79,137,32176.96,10.152,20,34,49.5,37.98,30.2,31.37,328.0,0.4,0.43914145,31.59,93.47
3294,280,79,137,32186.72,9.875,20,34,49.478,37.98,30.2,33.51,324.2,0.4,0.43927476,31.34,93.02
3295,278,79,137,32195.58,9.465,20,34,49.381,37.98,30.2,33.51,320.9,0.4,0.4394081,30.98,92.8
3296,278,77,137,32205.34,9.468,20,34,49.252,37.98,30.2,33.51,318.3,0.4,0.4395414,30.51,92.8
3297,278,75,138,32214.2,9.502,20,35,49.315,37.98,30.2,33.51,317.9,0.4,0.4396747,30.15,92.38
3298,279,75,138,32224.53,9.684,20,36,49.336,37.98,30.2,33.51,318.4,0.4,0.439808,29.84,91.75
3299,279,74,138,32234.33,9.772,20,36,49.387,37.98,30.2,33.51,319.0,0.4,0.43994135,29.53,91.49
3300,280,74,138,32243.21,9.627,20,36,49.36,37.98,30.2,32.18,319.6,0.4,0.44007465,29.22,91.96
3301,281,75,137,32253.55,10.084,20,36,49.371,37.98,30.2,32.18,320.4,0.4,0.44020796,28.91,92.38
3302,282,76,138,32264.48,10.123,20,35,49.444,37.98,30.2,32.18,322.8,0.4,0.4403413,28.5,92.52
3303,281,77,138,32276.3,10.01,20,35,49.482,37.98,30.2,32.18,324.9,0.4,0.4404746,28.13,92.56
3304,281,78,138,32286.06,10.197,20,34,49.463,37.98,30.2,32.18,324.3,0.4,0.4406079,28.0,92.03
3305,281,80,138,32294.94,10.152,20,34,49.514,37.98,30.2,30.51,323.7,0.4,0.44074124,27.86,91.49
3306,280,82,137,32304.7,9.876,20,33,49.765,37.98,30.2,30.51,323.1,0.4,0.44087455,27.73,90.96
3307,278,81,137,32313.52,9.501,20,33,49.977,37.98,30.2,30.51,321.3,0.4,0.44100785,27.71,91.22
3308,279,80,137,32323.34,9.771,20,33,50.204,37.98,30.2,30.51,319.5,0.4,0.4411412,27.7,91.53
3309,280,80,137,32332.8,10.089,20,33,50.42,37.98,30.2,30.51,318.2,0.4,0.4412745,27.69,91.91
3310,280,81,137,32344.64,9.881,20,33,50.52,37.98,30.2,32.15,317.8,0.4,0.4414078,27.7,92.45
3311,280,81,137,32354.99,10.039,20,33,50.497,37.98,30.2,32.15,317.5,0.4,0.44154114,27.7,92.99
3312,280,80,137,32364.74,9.875,20,33,50.413,37.98,30.2,32.15,317.1,0.4,0.44167444,27.71,93.54
3313,279,80,137,32373.61,9.465,20,33,50.234,37.98,30.2,32.15,317.3,0.4,0.44180775,27.73,94.1
3314,279,79,136,32383.38,9.621,20,34,49.791,37.98,30.2,32.15,320.3,0.4,0.44194108,27.81,94.8
3315,280,79,136,32392.24,9.886,20,34,49.545,37.98,30.2,32.46,323.3,0.4,0.4420744,27.9,95.51
3316,280,79,137,32402.6,9.726,20,34,49.534,37.98,30.2,32.46,324.6,0.4,0.4422077,28.09,95.3
3317,280,79,136,32412.35,10.084,20,34,49.466,37.98,30.2,32.46,325.6,0.4,0.44234103,28.3,94.95
3318,281,79,136,32421.82,10.197,20,34,49.371,37.98,30.2,32.46,327.5,0.4,0.44247434,28.46,95.06
3319,280,80,135,32433.65,9.989,20,33,49.495,37.98,30.2,32.46,329.5,0.4,0.44260764,28.6,95.24
3320,279,81,135,32443.41,9.467,20,33,49.677,37.98,30.2,33.84,331.6,0.4,0.44274098,28.74,95.42
3321,278,80,134,32452.26,9.465,20,33,49.862,37.98,30.2,33.84,332.6,0.4,0.44287428,28.91,95.4
3322,278,79,133,32462.59,9.507,20,34,49.989,37.98,30.2,33.84,333.3,0.4,0.4430076,29.07,95.3
3323,279,77,133,32472.98,9.772,20,35,50.058887,37.98,30.2,33.84,333.5,0.4,0.44314092,29.13,95.14
3324,281,76,133,32482.73,10.197,20,35,50.041817,37.98,30.2,33.84,332.5,0.4,0.44327423,29.15,94.54
3325,282,77,133,32491.59,10.197,20,35,50.117,37.98,30.2,33.84,329.8,0.4,0.44340754,29.13,93.4
3326,281,78,133,32501.95,9.99,20,34,50.174,37.98,30.2,33.98,330.4,0.4,0.44354087,29.17,93.04
3327,279,79,133,32512.28,9.469,20,34,50.141,37.98,30.2,33.98,331.7,0.4,0.44367418,29.31,92.73
3328,279,78,133,32522.05,9.57,20,34,50.041,37.98,30.2,33.98,335.5,0.4,0.44380748,29.74,92.55
3329,282,77,134,32530.88,9.927,20,35,49.946,37.98,30.2,33.98,337.3,0.4,0.44394082,30.24,91.32
3330,284,79,134,32540.66,10.091,20,34,49.895,37.98,30.2,33.67,337.5,0.4,0.44407412,30.69,89.88
3331,281,81,133,32548.95,9.721,20,33,49.872,37.98,30.2,33.67,336.0,0.4,0.44420743,30.97,88.97
3332,278,81,133,32557.85,9.465,20,33,49.882,37.98,30.2,33.67,334.5,0.4,0.44434077,31.25,88.06
3333,279,80,133,32568.18,9.631,20,33,49.825,37.98,30.15,33.67,334.1,0.4,0.44447407,31.56,88.13
3334,280,79,133,32578.76,10.045,20,34,49.664,37.98,30.2,33.67,334.1,0.4,0.44460738,31.88,88.52
3335,281,80,134,32589.68,10.016,20,34,49.607,37.98,30.15,33.47,334.0,0.4,0.4447407,32.07,88.73
3336,280,80,135,32599.22,9.722,20,33,49.622,37.98,30.15,33.47,334.0,0.4,0.44487402,32.23,88.9
3337,280,80,135,32609.0,9.621,20,33,49.708,37.98,30.15,33.47,334.3,0.4,0.44500732,32.32,89.22
3338,281,80,137,32617.85,10.011,20,34,49.749,37.98,30.15,33.47,334.8,0.4,0.44514066,32.09,89.45
3339,281,81,137,32627.64,9.874,20,33,49.52,37.98,30.15,33.47,331.2,0.4,0.44527397,31.53,87.5
3340,280,82,136,32636.5,9.465,20,33,49.278,37.98,30.2,34.12,328.6,0.4,0.44540727,31.13,86.89
3341,279,81,136,32646.23,9.468,20,33,49.1,37.98,30.15,34.12,326.2,0.4,0.4455406,30.75,86.65
3342,279,79,136,32656.29,9.639,20,34,48.847,37.98,30.15,34.12,323.9,0.4,0.4456739,30.39,86.68
3343,280,78,136,32669.04,10.116,20,34,48.826,37.98,30.15,34.12,321.2,0.4,0.44580722,30.0,86.43
3344,281,79,136,32677.92,10.068,20,34,49.071,37.98,30.15,34.12,317.2,0.4,0.44594055,29.52,85.43
3345,280,80,137,32687.28,9.854,20,33,49.409,37.98,30.15,33.77,313.2,0.4,0.44607386,29.05,84.42
3346,281,81,136,32694.71,10.197,20,33,49.755,37.98,30.15,33.77,309.4,0.4,0.44620717,28.52,83.77
3347,281,81,136,32706.9,10.11,20,33,50.083,37.98,30.15,33.77,305.6,0.4,0.4463405,27.99,83.21
3348,280,81,136,32716.65,9.874,20,33,50.165,37.98,30.15,33.77,302.7,0.4,0.4464738,27.45,82.74
3349,279,81,135,32725.53,9.843,20,33,50.073,37.98,30.15,33.77,305.0,0.4,0.4466071,26.91,82.82
3350,279,80,136,32735.27,9.772,20,33,49.975,37.98,30.15,32.36,307.2,0.4,0.44674045,26.47,83.02
3351,278,79,136,32745.29,9.638,20,34,49.947,37.98,30.15,32.36,309.1,0.4,0.44687375,26.23,83.49
3352,279,78,136,32758.38,10.072,20,34,49.846,37.98,30.15,32.36,311.1,0.4,0.44700706,25.99,83.96
3353,281,78,136,32767.74,10.072,20,34,49.605,37.98,30.15,32.36,312.2,0.4,0.4471404,25.86,83.92
3354,280,78,136,32777.28,9.988,20,34,49.478,37.98,30.15,32.36,313.0,0.4,0.4472737,25.78,83.66
3355,279,79,136,32787.63,9.591,20,34,49.437,37.98,30.15,31.81,313.8,0.4,0.447407,25.7,83.41
3356,280,78,136,32797.38,9.981,20,34,49.488,37.98,30.15,31.81,315.5,0.4,0.44754034,25.59,83.54
3357,282,80,136,32806.22,10.152,20,34,49.644,37.98,30.15,31.81,318.0,0.4,0.44767365,25.48,83.95
3358,281,81,136,32816.0,9.874,20,33,49.772,37.98,30.15,31.81,320.2,0.4,0.44780695,25.36,84.35
3359,280,81,136,32824.83,9.502,20,33,49.968,37.98,30.15,31.81,321.7,0.4,0.44794026,25.23,84.75
3360,279,80,136,32834.39,9.703,20,33,50.083,37.98,30.15,33.01,323.2,0.4,0.4480736,25.1,85.15
3361,280,80,136,32842.65,9.948,20,33,50.179,37.98,30.15,33.01,324.7,0.4,0.4482069,24.97,85.54
3362,279,80,136,32853.87,9.666,20,33,50.356,37.98,30.15,33.01,326.2,0.4,0.4483402,24.84,85.94
3363,279,79,136,32864.81,9.534,20,34,50.59,37.98,30.15,33.01,327.8,0.4,0.44847354,24.68,85.94
3364,280,78,136,32875.83,9.826,20,34,50.8,37.98,30.15,33.01,329.5,0.4,0.44860685,24.52,85.83
3365,281,80,136,32884.09,10.197,20,34,50.889,37.98,30.15,33.82,331.1,0.4,0.44874015,24.37,85.71
3366,281,81,136,32895.27,10.152,20,33,50.648,37.98,30.15,33.82,332.6,0.4,0.4488735,24.2,85.61
3367,280,82,136,32905.01,9.874,20,33,50.317,37.98,30.15,33.82,331.3,0.4,0.4490068,23.82,85.91
3368,280,81,136,32913.28,9.615,20,33,50.278,37.98,30.15,33.82,330.5,0.4,0.4491401,23.5,86.01
3369,281,81,136,32922.79,10.057,20,33,50.395,37.98,30.15,33.82,330.4,0.4,0.44927344,23.25,85.88
3370,281,82,137,32934.61,10.026,20,33,50.5,37.98,30.15,33.57,329.7,0.4,0.44940674,23.11,85.58
3371,280,83,136,32944.36,9.772,20,32,50.497,37.98,30.15,33.57,328.6,0.4,0.44954005,23.02,85.19
3372,280,82,136,32953.23,10.026,20,33,50.568,37.98,30.15,33.57,329.8,0.4,0.44967338,23.08,85.38
3373,279,81,136,32962.99,9.665,20,33,50.707,37.98,30.15,33.57,331.0,0.4,0.4498067,23.14,85.61
3374,280,81,136,32972.46,9.93,20,33,50.735,37.98,30.15,33.57,332.3,0.4,0.44994,23.21,85.84
3375,281,82,136,32984.29,10.11,20,33,50.633,37.98,30.15,32.22,332.5,0.4,0.45007333,23.25,85.37
3376,280,83,136,32994.03,9.874,20,32,50.322,37.98,30.15,32.22,332.6,0.4,0.45020664,23.3,84.8
3377,280,83,136,33002.91,9.93,20,32,49.872,37.98,30.15,32.22,332.7,0.4,0.45033994,23.34,84.24
3378,280,82,136,33012.67,10.036,20,33,49.398,37.98,30.15,32.22,332.8,0.4,0.45047328,23.38,83.68
3379,279,82,136,33021.55,9.59,20,32,49.07,37.98,30.1,32.22,332.8,0.4,0.45060658,23.42,83.03
3380,278,81,137,33031.29,9.467,20,33,48.951,37.98,30.15,31.32,331.7,0.4,0.4507399,23.42,81.89
3381,278,80,137,33040.73,9.464,20,33,49.064,37.98,30.1,31.32,330.7,0.4,0.45087323,23.41,80.75
3382,279,79,137,33052.6,9.631,20,34,49.13,37.98,30.1,31.32,327.0,0.4,0.45100653,23.52,79.83
3383,280,78,137,33062.95,10.084,20,34,49.286,37.98,30.1,31.32,322.9,0.4,0.45113984,23.64,78.93
3384,281,78,137,33072.71,10.197,20,34,49.435,37.98,30.1,31.32,319.8,0.3,0.45127317,23.88,78.75
3385,281,79,137,33081.58,10.197,20,34,49.582,37.98,30.1,30.33,316.6,0.4,0.45140648,24.13,78.57
3386,281,80,137,33091.92,10.11,20,34,49.644,37.98,30.1,30.33,314.1,0.4,0.45153978,24.44,78.51
3387,280,81,137,33101.68,9.771,20,33,49.597,37.98,30.1,30.33,311.5,0.4,0.45167312,24.76,78.46
3388,280,81,137,33111.13,9.673,20,33,49.435,37.98,30.1,30.33,310.6,0.3,0.45180643,25.02,78.33
3389,281,81,138,33122.91,10.197,20,33,49.388,37.98,30.1,30.33,310.9,0.3,0.45193973,25.24,78.14
3390,281,83,138,33132.7,10.09,20,32,49.408,37.98,30.1,30.06,311.2,0.3,0.45207307,25.46,77.95
3391,280,84,138,33141.01,9.93,20,32,49.46,37.98,30.1,30.06,311.4,0.3,0.45220637,25.63,78.23
3392,279,85,138,33150.48,9.987,20,31,49.696365,37.98,30.1,30.06,311.5,0.3,0.45233968,25.77,78.53
3393,278,83,138,33162.31,9.547,20,32,49.928,37.98,30.1,30.06,309.3,0.3,0.452473,25.77,78.47
3394,279,81,138,33172.06,9.876,20,33,50.183,37.98,30.1,30.06,307.2,0.3,0.45260632,25.76,78.41
3395,281,80,138,33180.66,10.197,20,34,50.397,37.98,30.1,30.28,304.5,0.3,0.45273963,25.75,78.15
3396,281,81,137,33190.43,10.135,20,33,50.566,37.98,30.1,30.28,300.0,0.3,0.45287296,25.74,77.28
3397,280,82,137,33201.05,9.77,20,33,50.74,37.98,30.1,30.28,296.6,0.3,0.45300627,25.71,77.28
3398,280,82,136,33210.52,9.674,20,33,50.8,37.98,30.1,30.28,294.1,0.3,0.45313957,25.67,77.95
3399,280,81,135,33222.07,10.156,20,33,50.832,37.98,30.05,30.28,292.0,0.3,0.4532729,25.64,78.67
3400,280,81,135,33231.44,9.918,20,33,50.809,37.98,30.1,31.6,290.8,0.3,0.4534062,25.64,79.48
3401,279,82,135,33240.97,9.544,20,32,50.845,37.98,30.1,31.6,289.5,0.3,0.45353952,25.64,80.29
3402,279,81,134,33250.73,9.876,20,33,50.831,37.98,30.1,31.6,289.3,0.3,0.45367286,25.72,81.21
3403,280,80,134,33259.61,10.197,20,33,50.74,37.98,30.1,31.6,290.2,0.3,0.45380616,25.88,82.24
3404,280,80,134,33269.95,9.987,20,33,50.652,37.98,30.1,31.6,291.2,0.3,0.45393947,26.13,82.94
3405,280,80,134,33279.7,9.571,20,33,50.593,37.98,30.1,31.7,292.3,0.3,0.4540728,26.48,83.29
3406,281,80,133,33289.13,9.929,20,34,50.507,37.98,30.1,31.7,292.5,0.3,0.4542061,26.72,83.23
3407,281,81,133,33300.99,10.026,20,33,50.356,37.98,30.1,31.7,292.1,0.3,0.4543394,26.88,82.89
3408,280,82,134,33310.75,9.665,20,33,50.268,37.98,30.1,31.7,291.7,0.3,0.45447275,27.04,82.55
3409,280,81,133,33319.62,9.884,20,33,50.32,37.98,30.1,31.7,290.8,0.3,0.45460606,27.19,82.28
3410,280,80,134,33329.38,9.873,20,33,50.287,37.98,30.1,31.37,289.2,0.3,0.45473936,27.34,82.07
3411,279,81,134,33338.26,9.629,20,33,50.108,37.98,30.1,31.37,287.6,0.3,0.4548727,27.48,81.87
3412,280,80,134,33348.61,10.084,20,33,49.951,37.98,30.1,31.37,288.3,0.3,0.455006,27.63,82.28
3413,281,80,134,33359.55,10.197,20,34,49.721,37.98,30.1,31.37,290.3,0.3,0.4551393,27.79,83.01
3414,281,80,134,33371.38,10.151,20,34,49.323,37.98,30.1,31.37,292.2,0.3,0.45527264,27.94,83.73
3415,280,81,134,33381.14,9.976,20,33,49.151,37.98,30.1,31.93,293.4,0.3,0.45540595,28.15,84.4
3416,280,82,135,33390.02,9.93,20,33,49.017,37.98,30.1,31.93,293.4,0.3,0.45553926,28.43,84.99
3417,280,82,136,33399.76,10.197,20,33,48.849,37.98,30.1,31.93,293.1,0.3,0.45567256,28.71,85.39
3418,280,82,136,33408.64,9.987,20,33,48.896,37.98,30.05,31.93,290.2,0.3,0.4558059,29.06,84.63
3419,279,81,136,33418.39,9.467,20,33,48.825,37.98,30.05,31.93,287.2,0.3,0.4559392,29.46,83.79
3420,278,80,137,33427.27,9.544,20,33,48.635,37.98,30.05,30.74,284.1,0.3,0.4560725,29.9,82.86
3421,279,79,137,33437.63,9.876,20,34,48.525,37.98,30.05,30.74,281.3,0.3,0.45620584,30.27,82.21
3422,280,79,137,33447.38,10.036,20,34,48.347,37.98,30.05,30.74,278.6,0.3,0.45633915,30.62,81.62
3423,280,79,137,33456.26,9.59,20,34,48.323,37.98,30.05,30.74,280.4,0.3,0.45647246,31.11,81.86
3424,279,78,137,33466.0,9.467,20,34,48.336,37.98,30.05,30.74,281.1,0.3,0.4566058,31.47,81.88
3425,279,78,137,33474.61,9.465,20,34,48.57,37.98,30.05,32.3,280.2,0.3,0.4567391,31.69,81.58
3426,279,77,137,33484.41,9.497,20,35,49.03,37.98,30.05,32.3,278.8,0.3,0.4568724,31.95,81.42
3427,279,76,137,33495.57,9.772,20,35,49.43833,37.98,30.05,32.3,276.1,0.3,0.45700574,32.28,81.65
3428,280,76,137,33505.91,10.197,20,35,50.00786,37.98,30.05,32.3,275.2,0.3,0.45713905,32.57,81.65
3429,280,76,137,33516.3,10.151,20,35,50.478,37.98,30.05,32.3,275.5,0.3,0.45727235,32.84,81.31
3430,280,76,137,33526.64,10.039,20,35,50.456,37.98,30.05,32.56,275.6,0.3,0.4574057,33.08,80.68
3431,280,76,136,33536.4,9.872,20,35,50.303,37.98,30.05,32.56,273.7,0.3,0.457539,33.27,80.4
3432,281,76,136,33545.27,9.675,20,35,50.125557,37.98,30.05,32.56,272.4,0.3,0.4576723,33.4,80.07
3433,282,77,136,33555.63,10.197,20,35,50.13,37.98,30.05,32.56,271.8,0.3,0.45780563,33.43,79.64
3434,282,78,136,33566.57,10.197,20,35,50.009,37.98,30.05,32.56,271.9,0.3,0.45793894,33.39,79.7
3435,281,80,136,33578.4,10.109,20,34,49.854,37.98,30.05,30.76,273.5,0.3,0.45807225,33.22,80.64
3436,280,81,136,33588.14,9.874,20,33,49.972,37.98,30.05,30.76,273.8,0.3,0.45820558,33.07,81.08
3437,280,81,135,33597.03,9.931,20,33,50.232,37.98,30.05,30.76,273.8,0.3,0.4583389,32.94,81.34
3438,280,81,136,33606.77,10.089,20,33,50.54,37.98,30.05,30.76,274.4,0.3,0.4584722,32.81,81.98
3439,280,80,135,33615.39,9.729,20,33,50.805,37.98,30.05,30.76,275.9,0.3,0.45860553,32.67,83.03
3440,279,80,135,33624.75,9.468,20,33,50.983,37.98,30.05,31.14,277.3,0.3,0.45873883,32.54,84.06
3441,278,79,135,33634.25,9.502,20,34,51.114,37.98,30.0,31.14,278.6,0.3,0.45887214,32.43,84.76
3442,279,78,134,33644.64,9.728,20,34,51.199,37.98,30.0,31.14,279.9,0.3,0.45900548,32.32,85.45
3443,281,78,134,33654.38,10.085,20,34,51.052,37.98,30.05,31.14,280.3,0.3,0.45913878,32.17,85.9
3444,282,79,135,33664.46,10.164,20,34,50.737,37.98,30.05,31.14,277.8,0.3,0.4592721,31.89,85.46
3445,281,80,134,33677.15,9.904,20,34,50.507,37.98,30.0,30.6,276.0,0.3,0.45940542,31.57,85.22
3446,280,80,134,33686.02,9.629,20,33,50.255,37.98,30.0,30.6,275.7,0.3,0.45953873,31.14,85.39
3447,280,80,134,33695.79,9.976,20,33,50.028,37.98,30.0,30.6,275.6,0.3,0.45967203,30.92,85.36
3448,280,80,134,33704.67,9.758,20,33,49.949,37.98,30.0,30.6,275.5,0.3,0.45980537,30.76,85.27
3449,280,79,134,33714.41,9.665,20,34,49.951,37.98,30.0,30.6,275.4,0.3,0.45993868,30.6,85.17
3450,279,78,135,33723.3,9.72,20,34,49.831,37.98,30.0,29.45,275.3,0.3,0.46007198,30.44,85.08
3451,279,77,135,33733.64,9.634,20,35,49.682,37.98,30.0,29.45,275.2,0.3,0.46020532,30.28,84.98
3452,280,77,135,33743.39,10.085,20,35,49.663,37.98,30.0,29.45,278.1,0.3,0.46033862,29.11,85.89
3453,281,77,136,33752.85,10.122,20,35,49.641,37.98,30.05,29.45,277.3,0.3,0.46047193,28.6,85.95
3454,281,78,136,33764.69,9.801,20,34,49.36222,37.98,30.0,29.45,274.8,0.3,0.46060526,28.29,85.42
3455,280,79,136,33774.45,9.467,20,34,49.063637,37.98,30.0,29.08,271.7,0.3,0.46073857,28.06,84.65
3456,279,78,135,33783.33,9.503,20,34,48.82825,37.98,30.0,29.08,273.2,0.3,0.46087188,27.95,85.76
