time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,left_right_balance,hrv,core_temperature,skin_temperature,respiration,tidal_volume,tidal_volume_min,heat_strain_index,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
204,262,74,108,1798.62,9.461,23,34,54,554:550,37.05,31.5,22.7,423.0,63.0,0.0,0.0,0.02922423,22.7,63.0
205,189,75,108,1807.47,8.845,23,24,48,555:555,37.05,31.5,25.0,423.0,91.0,0.0,0.0,0.02922423,25.0,91.0
206,187,73,108,1816.31,8.845,23,24,53,559,37.05,31.5,25.0,423.0,91.0,0.0,0.0,0.02922423,25.0,91.0
207,205,73,108,1824.59,8.276,23,27,53,561:555,37.05,31.5,25.0,423.0,91.0,0.0,0.0,0.029489905,25.0,91.0
208,223,73,108,1833.73,9.135,23,29,52,563:550,37.05,31.5,23.4,384.0,84.0,0.0,0.0,0.02975558,23.4,84.0
209,229,75,108,1842.55,8.827,23,29,54,565:550,37.05,31.5,23.4,365.0,95.0,0.0,0.0,0.030021254,23.4,95.0
210,207,74,108,1851.39,8.827,23,27,54,561:555,37.05,31.5,23.3,286.0,67.0,0.0,0.0,0.030286929,23.3,67.0
211,203,76,108,1860.2,8.827,23,26,52,550,37.05,31.5,23.3,286.0,67.0,0.0,0.0,0.030552603,23.3,67.0
212,165,74,108,1869.03,8.827,23,21,52,565:550,37.05,31.5,23.3,286.0,67.0,0.0,0.0,0.030552603,23.3,67.0
213,212,73,108,1877.31,8.276,23,28,47,555:546,37.05,31.45,22.2,280.0,61.0,0.0,0.0,0.030818278,22.2,61.0
214,185,72,108,1886.14,8.827,23,25,55,555,37.05,31.5,22.2,280.0,61.0,0.0,0.0,0.030818278,22.2,61.0
215,224,72,108,1894.96,8.827,23,30,58,563:555:555,37.05,31.5,22.2,293.0,59.0,0.0,0.0,0.031083953,22.2,59.0
216,224,73,108,1903.79,8.827,23,29,46,559,37.05,31.45,23.3,293.0,64.0,0.0,0.0,0.03134963,23.3,64.0
217,221,74,108,1912.61,8.827,23,29,46,558,37.05,31.45,23.3,293.0,64.0,0.0,0.0,0.031615302,23.3,64.0
218,206,73,112,1921.44,8.827,23,27,46,707:550,37.05,31.45,23.3,239.0,56.0,0.0,0.0,0.03188098,23.3,56.0
219,192,73,111,1930.27,8.827,23,25,46,1116,37.05,31.45,23.3,239.0,56.0,0.0,0.0,0.03188098,23.3,56.0
220,192,74,110,1939.09,8.827,23,25,53,554,37.05,31.45,23.4,219.0,56.0,0.0,0.0,0.03188098,23.4,56.0
221,176,71,109,1947.93,8.827,23,24,53,559:559:555,37.05,31.45,23.4,219.0,56.0,0.0,0.0,0.03188098,23.4,56.0
222,197,71,109,1956.75,8.827,23,26,56,559,37.05,31.45,25.6,183.0,52.0,0.0,0.0,0.03188098,25.6,52.0
223,197,70,109,1965.58,8.827,23,27,58,555:550,37.05,31.45,25.6,183.0,52.0,0.0,0.0,0.03188098,25.6,52.0
224,200,70,111,1974.4,8.827,23,27,58,563:472,37.05,31.45,25.6,183.0,56.0,0.0,0.0,0.03214665,25.6,56.0
225,243,71,110,1983.23,8.827,23,33,52,684:535,37.05,31.45,25.6,186.0,56.0,0.0,0.0,0.032412328,25.6,56.0
226,254,73,110,1992.7,9.461,23,33,47,561,37.05,31.45,25.6,280.0,64.0,0.0,0.0,0.032678,25.6,64.0
227,211,75,109,2001.83,9.135,23,27,47,563:565,37.05,31.45,25.6,374.0,72.0,0.0,0.0,0.032943677,25.6,72.0
228,219,74,109,2010.97,9.135,23,28,52,563:559,37.05,31.45,25.6,374.0,72.0,0.0,0.0,0.03320935,25.6,72.0
229,190,75,108,2020.09,9.135,23,24,52,569:554,37.05,31.45,24.5,356.0,70.0,0.0,0.0,0.03320935,24.5,70.0
230,214,75,108,2028.92,8.827,23,27,40,555,37.05,31.45,24.5,356.0,70.0,0.0,0.0,0.033475026,24.5,70.0
231,214,76,108,2037.75,8.827,23,27,40,555:555,37.05,31.45,25.4,267.0,60.0,0.0,0.0,0.033740703,25.4,60.0
232,180,74,108,2046.58,8.827,23,23,40,578:535,37.05,31.45,25.4,267.0,60.0,0.0,0.0,0.033740703,25.4,60.0
233,201,74,108,2055.41,8.827,23,26,53,550:546,37.05,31.45,23.5,244.0,56.0,0.0,0.0,0.034006376,23.5,56.0
234,190,73,109,2064.23,8.827,23,25,53,546:555,37.05,31.45,23.5,197.0,50.0,0.0,0.0,0.034006376,23.5,50.0
235,243,72,109,2073.06,8.827,23,32,53,555,37.05,31.45,23.5,197.0,50.0,0.0,0.0,0.034272052,23.5,50.0
236,195,73,108,2081.89,8.827,23,26,53,565:558,37.05,31.45,23.5,197.0,48.0,0.0,0.0,0.034272052,23.5,48.0
237,178,72,108,2090.71,8.827,23,24,53,559:555,37.05,31.45,21.1,262.0,55.0,0.0,0.0,0.034272052,21.1,55.0
238,173,71,108,2099.0,8.295,23,23,61,565:559,37.05,31.45,21.1,326.0,62.0,0.0,0.0,0.034272052,21.1,62.0
239,198,69,108,2107.3,8.295,23,27,52,559,37.05,31.45,21.8,326.0,66.0,0.0,0.0,0.034272052,21.8,66.0
240,228,69,108,2116.13,8.827,23,32,52,554:555,37.05,31.45,21.8,326.0,66.0,0.0,0.0,0.034537725,21.8,66.0
241,204,70,108,2124.95,8.827,23,28,51,559:555,37.05,31.45,21.8,326.0,66.0,0.0,0.0,0.0348034,21.8,66.0
242,190,69,108,2133.24,8.276,23,26,50,559:542,37.05,31.45,22.9,287.0,64.0,0.0,0.0,0.0348034,22.9,64.0
243,250,70,108,2141.51,8.276,23,34,50,558:555,37.05,31.45,22.9,287.0,64.0,0.0,0.0,0.035069074,22.9,64.0
244,248,74,107,2150.33,8.827,23,32,41,593:555,37.05,31.45,22.9,247.0,58.0,0.0,0.0,0.03533475,22.9,58.0
245,194,74,107,2159.79,9.461,23,25,50,569,37.06,31.45,22.9,247.0,58.0,0.0,0.0,0.03533475,22.9,58.0
246,196,72,107,2169.27,9.461,23,26,54,564:578,37.06,31.45,21.2,314.0,63.0,0.0,0.0,0.03533475,21.2,63.0
247,189,72,106,2177.53,8.276,23,25,54,565:569,37.06,31.45,21.2,381.0,68.0,0.0,0.0,0.03533475,21.2,68.0
248,203,70,106,2185.82,8.276,23,28,53,563,37.06,31.45,21.1,302.0,60.0,0.0,0.0,0.035600424,21.1,60.0
249,244,74,106,2194.64,8.827,23,31,49,569:564,37.06,31.4,21.1,302.0,60.0,0.0,0.0,0.0358661,21.1,60.0
250,190,74,106,2203.46,8.827,23,25,46,563,37.06,31.45,22.5,265.0,57.0,0.0,0.0,0.0358661,22.5,57.0
251,175,73,107,2212.29,8.827,23,23,55,1116,37.06,31.45,22.5,208.0,52.0,0.0,0.0,0.0358661,22.5,52.0
252,196,71,107,2220.57,8.276,23,26,46,1121:564,37.06,31.45,22.5,208.0,52.0,0.0,0.0,0.0358661,22.5,52.0
253,228,73,107,2228.84,8.276,23,30,60,563,37.06,31.45,22.5,192.0,53.0,0.0,0.0,0.036131773,22.5,53.0
254,240,74,107,2237.12,8.276,23,31,60,563:559:559,37.06,31.45,21.6,286.0,62.0,0.0,0.0,0.03639745,21.6,62.0
255,166,74,107,2246.25,9.135,23,21,52,555,37.06,31.45,21.6,380.0,70.0,0.0,0.0,0.03639745,21.6,70.0
256,155,73,107,2254.53,8.276,22,20,49,554:550,37.06,31.4,21.9,320.0,67.0,0.0,0.0,0.03639745,21.9,67.0
257,206,71,108,2262.81,8.276,23,28,63,563:546,37.06,31.4,21.9,320.0,67.0,0.0,0.0,0.036663122,21.9,67.0
258,223,70,108,2271.08,8.276,22,30,48,546:550,37.06,31.45,24.2,302.0,67.0,0.0,0.0,0.0369288,24.2,67.0
259,192,71,108,2279.91,8.827,22,26,48,550,37.06,31.45,24.2,263.0,66.0,0.0,0.0,0.0369288,24.2,66.0
260,229,71,108,2288.74,8.827,22,31,48,546:550,37.06,31.4,24.2,263.0,66.0,0.0,0.0,0.037194476,24.2,66.0
261,165,72,109,2297.57,8.827,22,22,48,542:550,37.06,31.4,24.7,244.0,61.0,0.0,0.0,0.037194476,24.7,61.0
262,206,71,108,2306.39,8.827,22,28,55,558:559,37.06,31.4,24.7,244.0,61.0,0.0,0.0,0.03746015,24.7,61.0
263,187,70,108,2314.67,8.276,22,26,55,555:559,37.06,31.4,24.7,221.0,54.0,0.0,0.0,0.03746015,24.7,54.0
264,237,70,108,2323.49,8.827,22,32,47,565,37.06,31.45,23.2,221.0,50.0,0.0,0.0,0.037725825,23.2,50.0
265,218,73,108,2332.96,9.461,22,29,55,559:561,37.06,31.4,23.2,221.0,50.0,0.0,0.0,0.037991498,23.2,50.0
266,270,76,108,2342.42,9.461,22,34,55,563:559,37.06,31.45,24.7,227.0,53.0,0.0,0.0,0.038257174,24.7,53.0
267,188,76,108,2351.88,9.461,22,24,53,559:559,37.06,31.45,24.7,227.0,53.0,0.0,0.0,0.038257174,24.7,53.0
268,165,75,108,2361.02,9.135,22,21,58,550,37.06,31.45,25.1,222.0,57.0,0.0,0.0,0.038257174,25.1,57.0
269,207,73,108,2370.15,9.135,22,27,58,558:563,37.06,31.45,25.1,222.0,63.0,0.0,0.0,0.038522847,25.1,63.0
270,246,73,107,2379.31,9.135,22,32,58,563:563,37.06,31.4,25.1,222.0,63.0,0.0,0.0,0.038788524,25.1,63.0
271,201,74,107,2388.11,8.827,22,26,42,565:559,37.06,31.45,23.6,292.0,69.0,0.0,0.0,0.039054196,23.6,69.0
272,202,75,107,2396.94,8.827,22,26,50,561:569,37.06,31.45,23.6,292.0,69.0,0.0,0.0,0.039319873,23.6,69.0
273,195,74,107,2405.76,8.827,22,25,49,555,37.06,31.45,24.7,222.0,46.0,0.0,0.0,0.039319873,24.7,46.0
274,198,74,107,2414.59,8.827,22,26,45,559:555,37.06,31.4,28.2,237.0,74.0,0.0,0.0,0.039319873,28.2,74.0
275,174,73,109,2423.42,8.827,22,23,54,563:561,37.06,31.4,28.2,237.0,74.0,0.0,0.0,0.039319873,28.2,74.0
276,217,74,109,2432.24,8.827,22,28,62,559:555,37.06,31.4,28.6,230.0,81.0,0.0,0.0,0.039585546,28.6,81.0
277,274,76,109,2441.71,9.461,22,34,62,555,37.06,31.45,28.6,230.0,81.0,0.0,0.0,0.039585546,28.6,81.0
278,174,75,109,2450.25,8.547,22,22,47,559:546,37.06,31.45,28.6,309.0,112.0,0.0,0.0,0.039585546,28.6,112.0
279,237,73,109,2458.8,8.547,22,31,52,550:542,37.06,31.45,26.4,325.0,84.0,0.0,0.0,0.039851222,26.4,84.0
280,196,73,109,2467.08,8.276,22,26,55,550:542,37.06,31.45,26.4,325.0,84.0,0.0,0.0,0.039851222,26.4,84.0
281,176,73,109,2475.9,8.827,22,23,55,565:555,37.06,31.45,26.4,325.0,84.0,0.0,0.0,0.039851222,26.4,84.0
282,218,72,108,2484.73,8.827,22,29,54,554:559,37.06,31.45,26.4,301.0,74.0,0.0,0.0,0.0401169,26.4,74.0
283,222,73,108,2493.56,8.827,22,29,43,,37.06,31.45,26.4,351.0,75.0,0.0,0.0,0.04038257,26.4,75.0
284,232,76,108,2502.38,8.827,22,29,43,1116:555,37.06,31.45,26.4,401.0,75.0,0.0,0.0,0.040648248,26.4,75.0
285,189,76,108,2511.21,8.827,22,24,43,561:559,37.06,31.45,25.3,304.0,63.0,0.0,0.0,0.040648248,25.3,63.0
286,199,74,108,2519.49,8.276,22,26,43,559:559,37.06,31.4,25.3,261.0,62.0,0.0,0.0,0.04091392,25.3,62.0
287,184,73,108,2527.76,8.276,22,24,51,559,37.06,31.4,25.3,191.0,56.0,0.0,0.0,0.04091392,25.3,56.0
288,207,73,108,2536.04,8.276,22,27,54,555:554,37.06,31.4,26.4,186.0,55.0,0.0,0.0,0.041179597,26.4,55.0
289,207,73,108,2544.32,8.276,22,27,48,550:555,37.06,31.4,26.4,186.0,55.0,0.0,0.0,0.04144527,26.4,55.0
290,197,73,108,2553.14,8.827,22,26,48,1098,37.06,31.45,26.4,175.0,57.0,0.0,0.0,0.04144527,26.4,57.0
291,209,72,109,2561.42,8.276,22,28,49,542:550,37.06,31.45,27.0,214.0,60.0,0.0,0.0,0.041710947,27.0,60.0
292,243,74,108,2570.28,8.827,22,31,49,550:563,37.06,31.45,27.0,214.0,60.0,0.0,0.0,0.04197662,27.0,60.0
293,181,77,108,2579.09,8.827,22,22,49,550:555,37.06,31.45,27.0,253.0,67.0,0.0,0.0,0.04197662,27.0,67.0
294,173,75,109,2588.54,9.461,22,22,45,550,37.06,31.45,27.0,314.0,71.0,0.0,0.0,0.04197662,27.0,71.0
295,177,73,108,2596.81,8.276,22,23,52,561,37.06,31.45,27.0,314.0,71.0,0.0,0.0,0.04197662,27.0,71.0
296,205,72,108,2605.09,8.276,22,27,48,1101:555,37.06,31.4,27.0,374.0,74.0,0.0,0.0,0.042242296,27.0,74.0
297,234,73,109,2613.36,8.276,22,31,53,555:546,37.06,31.45,26.1,297.0,62.0,0.0,0.0,0.04250797,26.1,62.0
298,221,75,109,2621.65,8.276,22,28,53,546:542,37.06,31.45,25.7,271.0,62.0,0.0,0.0,0.042773645,25.7,62.0
299,184,74,109,2629.92,8.276,22,24,53,546,37.06,31.45,25.7,220.0,56.0,0.0,0.0,0.042773645,25.7,56.0
300,220,74,108,2638.19,8.276,22,28,51,546:578,37.06,31.45,25.7,220.0,56.0,0.0,0.0,0.04303932,25.7,56.0
301,185,74,109,2647.02,8.827,22,24,48,531:546,37.06,31.45,25.7,220.0,56.0,0.0,0.0,0.04303932,25.7,56.0
302,180,73,109,2655.85,8.827,22,24,49,559,37.06,31.4,23.1,322.0,76.0,0.0,0.0,0.04303932,23.1,76.0
303,179,72,109,2664.69,8.827,22,24,56,555:550:555,37.06,31.45,23.7,327.0,77.0,0.0,0.0,0.04303932,23.7,77.0
304,245,72,108,2672.95,8.276,22,32,51,563:554,37.07,31.45,23.7,327.0,77.0,0.0,0.0,0.043304995,23.7,77.0
305,251,77,108,2682.41,9.461,22,31,50,555,37.07,31.45,26.4,294.0,74.0,0.0,0.0,0.04357067,26.4,74.0
306,175,78,108,2691.92,9.461,22,21,49,563:550,37.07,31.45,26.4,294.0,74.0,0.0,0.0,0.04357067,26.4,74.0
307,172,76,109,2701.33,9.461,22,22,49,546:546,37.07,31.45,29.0,218.0,66.0,0.0,0.0,0.04357067,29.0,66.0
308,189,74,109,2710.8,9.461,22,24,49,550:555,37.07,31.45,29.0,214.0,66.0,0.0,0.0,0.04357067,29.0,66.0
309,203,73,108,2720.27,9.461,22,27,52,559,37.07,31.45,29.0,214.0,66.0,0.0,0.0,0.043836344,29.0,66.0
310,204,73,108,2729.08,8.827,22,27,50,550,37.07,31.45,29.0,199.0,64.0,0.0,0.0,0.04410202,29.0,64.0
311,205,73,108,2737.91,8.827,22,27,57,1103:559,37.07,31.45,26.7,273.0,70.0,0.0,0.0,0.044367693,26.7,70.0
312,217,74,108,2746.74,8.827,22,28,57,550:550,37.07,31.45,26.7,347.0,76.0,0.0,0.0,0.04463337,26.7,76.0
313,191,73,108,2755.56,8.827,22,25,47,555,37.07,31.45,27.1,282.0,63.0,0.0,0.0,0.04463337,27.1,63.0
314,231,73,109,2764.4,8.827,22,30,44,546:546,37.07,31.4,28.3,268.0,69.0,0.0,0.0,0.044899043,28.3,69.0
315,201,74,109,2773.22,8.827,22,26,44,546:550,37.07,31.45,28.3,268.0,69.0,0.0,0.0,0.04516472,28.3,69.0
316,190,73,109,2781.77,8.547,22,25,52,546:546,37.07,31.45,28.3,229.0,66.0,0.0,0.0,0.04516472,28.3,66.0
317,211,73,109,2790.31,8.547,22,28,51,542:541,37.07,31.45,27.6,236.0,67.0,0.0,0.0,0.045430392,27.6,67.0
318,202,74,109,2799.14,8.827,22,26,51,546:550,37.07,31.45,27.6,246.0,76.0,0.0,0.0,0.04569607,27.6,76.0
319,197,73,109,2807.97,8.827,22,26,51,559,37.07,31.45,27.6,251.0,70.0,0.0,0.0,0.04569607,27.6,70.0
320,264,73,109,2816.8,8.827,22,35,47,550:555,37.07,31.45,24.2,308.0,68.0,0.0,0.0,0.04596174,24.2,68.0
321,204,76,109,2825.62,8.827,22,26,51,554:559,37.07,31.45,24.2,308.0,68.0,0.0,0.0,0.046227418,24.2,68.0
322,179,74,108,2834.45,8.827,22,23,51,559:559,37.07,31.45,24.2,365.0,66.0,0.0,0.0,0.046227418,24.2,66.0
323,205,72,108,2843.27,8.827,22,27,51,555:559,37.07,31.45,24.3,290.0,57.0,0.0,0.0,0.04649309,24.3,57.0
324,224,73,108,2852.1,8.827,22,29,47,554:555,37.07,31.45,28.0,264.0,62.0,0.0,0.0,0.046758767,28.0,62.0
325,236,74,108,2860.93,8.827,22,30,51,555:550,37.07,31.45,28.0,214.0,60.0,0.0,0.0,0.047024444,28.0,60.0
326,228,76,108,2869.75,8.827,22,29,61,550,37.07,31.4,28.0,214.0,60.0,0.0,0.0,0.047290117,28.0,60.0
327,189,76,109,2878.89,9.135,22,24,47,546:541,37.07,31.45,25.5,214.0,59.0,0.0,0.0,0.047290117,25.5,59.0
328,209,75,109,2888.06,9.135,22,27,47,542,37.07,31.45,25.5,214.0,65.0,0.0,0.0,0.047555793,25.5,65.0
329,220,76,109,2896.89,8.827,22,28,45,559:555:555,37.07,31.45,25.5,214.0,57.0,0.0,0.0,0.047821466,25.5,57.0
330,204,76,109,2905.71,8.827,22,26,46,546:550,37.07,31.45,25.5,214.0,57.0,0.0,0.0,0.048087142,25.5,57.0
331,183,74,109,2914.51,8.827,22,24,57,,37.07,31.45,22.5,305.0,65.0,0.0,0.0,0.048087142,22.5,65.0
332,192,72,109,2922.82,8.276,22,25,57,1090,37.08,31.45,22.5,396.0,73.0,0.0,0.0,0.048087142,22.5,73.0
333,200,72,109,2931.1,8.276,22,27,49,1093:542,37.08,31.45,22.5,396.0,73.0,0.0,0.0,0.048352815,22.5,73.0
334,200,72,110,2939.92,8.827,22,27,47,546:546,37.08,31.45,22.5,330.0,58.0,0.0,0.0,0.04861849,22.5,58.0
335,208,73,110,2948.75,8.827,22,27,47,546,37.08,31.45,22.5,330.0,58.0,0.0,0.0,0.048884165,22.5,58.0
336,225,73,109,2957.55,8.827,22,29,47,515:593:546,37.08,31.45,22.5,264.0,42.0,0.0,0.0,0.04914984,22.5,42.0
337,244,76,109,2966.36,8.827,22,31,48,550,37.08,31.45,22.2,264.0,50.0,0.0,0.0,0.049415514,22.2,50.0
338,187,77,109,2975.23,8.827,22,23,48,550:559,37.08,31.45,22.2,264.0,50.0,0.0,0.0,0.049415514,22.2,50.0
339,201,76,109,2983.49,8.276,22,25,49,542:555,37.08,31.45,21.4,297.0,69.0,0.0,0.0,0.04968119,21.4,69.0
340,228,76,109,2991.78,8.276,22,29,54,1097,37.08,31.45,21.4,297.0,69.0,0.0,0.0,0.049946863,21.4,69.0
341,179,77,109,3000.05,8.276,22,22,54,546:542,37.08,31.45,21.4,277.0,68.0,0.0,0.0,0.049946863,21.4,68.0
342,194,76,109,3008.32,8.276,22,24,47,546,37.08,31.45,21.4,284.0,74.0,0.0,0.0,0.049946863,21.4,74.0
343,189,75,109,3016.6,8.276,22,24,51,559:561,37.08,31.45,21.4,284.0,74.0,0.0,0.0,0.049946863,21.4,74.0
344,209,74,109,3024.88,8.276,22,27,51,559:555,37.08,31.45,21.4,238.0,67.0,0.0,0.0,0.05021254,21.4,67.0
345,194,74,108,3033.15,8.276,22,25,53,559:559,37.08,31.45,21.5,317.0,71.0,0.0,0.0,0.05021254,21.5,71.0
346,215,73,108,3041.98,8.827,22,28,55,563,37.08,31.45,21.5,395.0,75.0,0.0,0.0,0.050478216,21.5,75.0
347,229,74,108,3050.81,8.827,22,30,51,554:563,37.08,31.45,21.5,395.0,75.0,0.0,0.0,0.05074389,21.5,75.0
348,232,77,108,3060.28,9.461,22,29,49,546:565,37.08,31.45,21.6,319.0,61.0,0.0,0.0,0.051009566,21.6,61.0
349,169,77,108,3069.73,9.461,22,21,53,550,37.08,31.45,21.6,319.0,61.0,0.0,0.0,0.051009566,21.6,61.0
350,191,75,108,3079.18,9.461,22,24,50,559:550:550,37.08,31.45,23.2,229.0,52.0,0.0,0.0,0.051009566,23.2,52.0
351,196,74,108,3087.46,8.276,22,25,50,550,37.08,31.45,23.2,229.0,52.0,0.0,0.0,0.051009566,23.2,52.0
352,240,74,109,3095.73,8.276,22,31,52,546:550,37.08,31.45,24.6,230.0,65.0,0.0,0.0,0.05127524,24.6,65.0
353,190,77,108,3105.19,9.461,22,24,48,546:580,37.08,31.45,24.6,230.0,65.0,0.0,0.0,0.05127524,24.6,65.0
354,173,75,108,3114.66,9.461,22,22,48,535:555,37.08,31.45,24.6,230.0,65.0,0.0,0.0,0.05127524,24.6,65.0
355,194,74,108,3124.12,9.461,22,25,51,555:559,37.08,31.45,21.8,244.0,61.0,0.0,0.0,0.05127524,21.8,61.0
356,172,72,108,3132.4,8.276,22,23,52,559:554,37.08,31.45,21.8,244.0,61.0,0.0,0.0,0.05127524,21.8,61.0
357,209,72,108,3140.67,8.276,22,28,52,555:559,37.08,31.45,23.8,244.0,55.0,0.0,0.0,0.051540915,23.8,55.0
358,237,75,108,3148.95,8.276,22,30,52,559,37.08,31.45,23.8,244.0,55.0,0.0,0.0,0.051806588,23.8,55.0
359,147,74,108,3157.23,8.276,22,19,52,559:555,37.08,31.45,25.7,248.0,59.0,0.0,0.0,0.051806588,25.7,59.0
360,189,72,108,3165.5,8.276,22,25,58,558:565,37.08,31.45,25.7,251.0,64.0,0.0,0.0,0.051806588,25.7,64.0
361,221,71,108,3173.78,8.276,22,30,49,555:555,37.08,31.45,25.7,251.0,64.0,0.0,0.0,0.052072264,25.7,64.0
362,239,73,108,3182.6,8.827,22,31,49,559,37.08,31.45,24.6,257.0,63.0,0.0,0.0,0.052337937,24.6,63.0
363,184,74,108,3191.43,8.827,22,24,50,561:550,37.08,31.45,24.6,257.0,63.0,0.0,0.0,0.052337937,24.6,63.0
364,188,73,108,3200.26,8.827,22,25,56,555,37.09,31.45,24.1,238.0,56.0,0.0,0.0,0.052337937,24.1,56.0
365,267,74,108,3209.1,8.845,22,34,56,550:550:546,37.09,31.45,24.1,238.0,56.0,0.0,0.0,0.052603614,24.1,56.0
366,214,75,108,3217.95,8.845,22,27,50,558,37.09,31.45,24.1,238.0,56.0,0.0,0.0,0.052869286,24.1,56.0
367,182,75,108,3226.78,8.845,22,23,44,563,37.09,31.45,24.1,219.0,53.0,0.0,0.0,0.052869286,24.1,53.0
368,196,73,108,3235.64,8.845,22,26,48,1121:563,37.09,31.45,24.1,283.0,61.0,0.0,0.0,0.052869286,24.1,61.0
369,245,75,107,3244.47,8.845,22,31,46,565:558,37.09,31.45,24.1,347.0,68.0,0.0,0.0,0.053134963,24.1,68.0
370,181,75,107,3253.31,8.827,22,23,51,563:565,37.09,31.45,23.3,347.0,74.0,0.0,0.0,0.053134963,23.3,74.0
371,201,73,107,3262.13,8.827,22,26,57,563:559,37.09,31.45,23.3,347.0,74.0,0.0,0.0,0.05340064,23.3,74.0
372,200,73,107,3270.68,8.547,22,26,55,559,37.09,31.45,23.3,300.0,68.0,0.0,0.0,0.053666312,23.3,68.0
373,213,73,108,3279.5,8.827,22,28,53,554:555,37.09,31.45,23.3,276.0,68.0,0.0,0.0,0.05393199,23.3,68.0
374,228,74,108,3288.32,8.827,22,29,53,555:550,37.09,31.45,23.3,276.0,68.0,0.0,0.0,0.05419766,23.3,68.0
375,200,72,109,3297.16,8.827,22,27,50,542,37.09,31.45,24.1,217.0,57.0,0.0,0.0,0.054463338,24.1,57.0
376,208,72,109,3305.7,8.547,22,28,53,546:550:563,37.09,31.45,24.1,217.0,57.0,0.0,0.0,0.05472901,24.1,57.0
377,191,72,108,3314.25,8.547,22,25,50,569,37.09,31.45,24.1,229.0,58.0,0.0,0.0,0.05472901,24.1,58.0
378,210,73,108,3322.8,8.547,22,27,56,565:559,37.09,31.45,24.1,229.0,58.0,0.0,0.0,0.054994687,24.1,58.0
379,180,72,107,3331.62,8.827,22,24,54,561:569,37.09,31.45,22.6,317.0,67.0,0.0,0.0,0.054994687,22.6,67.0
380,216,71,107,3340.45,8.827,22,29,51,563:565,37.09,31.45,22.6,405.0,75.0,0.0,0.0,0.05526036,22.6,75.0
381,244,74,107,3349.59,9.135,22,31,51,563,37.09,31.45,22.5,343.0,65.0,0.0,0.0,0.055526037,22.5,65.0
382,184,75,107,3358.71,9.135,22,23,51,559:554,37.09,31.45,22.5,343.0,65.0,0.0,0.0,0.055526037,22.5,65.0
383,167,74,107,3367.85,9.135,22,22,51,550:559,37.09,31.45,24.0,297.0,67.0,0.0,0.0,0.055526037,24.0,67.0
384,228,72,108,3376.13,8.276,22,30,46,555:559,37.09,31.45,24.0,244.0,63.0,0.0,0.0,0.05579171,24.0,63.0
385,206,75,107,3384.4,8.276,22,26,47,563,37.09,31.45,22.7,276.0,69.0,0.0,0.0,0.056057386,22.7,69.0
386,189,74,107,3393.23,8.827,22,24,47,561:563:565,37.09,31.45,22.7,274.0,76.0,0.0,0.0,0.056057386,22.7,76.0
387,233,74,107,3402.05,8.827,22,30,38,578,37.09,31.5,22.7,274.0,76.0,0.0,0.0,0.05632306,22.7,76.0
388,184,76,106,3410.91,8.827,22,23,55,569:569,37.09,31.5,21.6,257.0,59.0,0.0,0.0,0.05632306,21.6,59.0
389,175,74,106,3419.71,8.827,22,23,55,569:569,37.09,31.45,21.6,257.0,59.0,0.0,0.0,0.05632306,21.6,59.0
390,202,73,106,3428.54,8.827,22,26,55,569,37.09,31.45,21.6,257.0,59.0,0.0,0.0,0.056588735,21.6,59.0
391,226,74,106,3437.36,8.827,22,29,50,559:555,37.09,31.45,21.6,174.0,38.0,0.0,0.0,0.056854412,21.6,38.0
392,216,74,107,3446.19,8.827,22,28,45,546:546,37.09,31.45,21.6,213.0,42.0,0.0,0.0,0.057120085,21.6,42.0
393,200,73,108,3455.01,8.827,22,26,44,546:555,37.09,31.45,21.6,251.0,45.0,0.0,0.0,0.05738576,21.6,45.0
394,187,73,110,3463.85,8.827,22,24,57,542:542,37.09,31.45,21.6,251.0,45.0,0.0,0.0,0.05738576,21.6,45.0
395,221,73,110,3472.67,8.827,22,29,55,541,37.09,31.45,21.2,307.0,54.0,0.0,0.0,0.057651434,21.2,54.0
396,218,73,110,3481.51,8.827,22,29,55,538:550,37.09,31.45,21.2,307.0,54.0,0.0,0.0,0.05791711,21.2,54.0
397,189,73,110,3490.32,8.827,22,25,48,535:535,37.09,31.45,21.2,363.0,63.0,0.0,0.0,0.05791711,21.2,63.0
398,217,73,111,3499.16,8.827,22,28,55,535:546,37.09,31.45,20.2,318.0,60.0,0.0,0.0,0.058182783,20.2,60.0
399,217,71,111,3507.98,8.827,22,29,51,538:542,37.09,31.45,20.2,318.0,60.0,0.0,0.0,0.05844846,20.2,60.0
400,217,74,110,3517.11,9.125,22,28,47,538:550,37.09,31.45,20.2,253.0,59.0,0.0,0.0,0.058714133,20.2,59.0
401,166,73,110,3526.23,9.125,22,22,50,542,37.09,31.45,20.2,253.0,59.0,0.0,0.0,0.058714133,20.2,59.0
402,196,71,110,3535.36,9.125,22,26,52,550:546:550,37.09,31.45,21.6,263.0,66.0,0.0,0.0,0.058714133,21.6,66.0
403,198,71,110,3543.9,8.547,22,27,52,550,37.09,31.45,21.6,258.0,71.0,0.0,0.0,0.058714133,21.6,71.0
404,219,71,110,3552.44,8.547,22,29,57,555:550,37.09,31.45,25.1,241.0,67.0,0.0,0.0,0.05897981,25.1,67.0
405,229,72,109,3561.27,8.827,22,30,59,554:550,37.1,31.45,25.1,245.0,71.0,0.0,0.0,0.059245482,25.1,71.0
