time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,respiration,tidal_volume,tidal_volume_min,PercentageinZ2,TymeBreathRate,TymeVentilation
265,180,74,95,2149.68,8.28,20,23,57.8,37.06,17.45,285.4,48.47,0.0,17.45,48.47
266,180,73,96,2160.38,8.28,20,24,57.8,37.06,17.39,284.4,48.38,0.0,17.39,48.38
267,180,73,97,2169.66,8.28,20,24,58.0,37.06,17.33,283.3,48.29,0.0,17.33,48.29
268,180,73,96,2177.92,8.28,20,24,58.3,37.06,17.28,283.1,48.29,0.0,17.28,48.29
269,180,74,97,2184.59,8.28,20,23,58.1,37.06,17.25,284.1,48.42,0.0,17.25,48.42
270,180,74,97,2192.42,8.28,20,23,59.0,37.06,17.21,285.0,48.54,0.0,17.21,48.54
271,180,74,97,2200.71,8.28,20,23,59.4,37.06,17.18,286.0,48.67,0.0,17.18,48.67
272,180,74,97,2208.99,8.28,20,23,59.5,37.06,17.15,286.9,48.79,0.0,17.15,48.79
273,180,73,98,2216.67,8.28,20,24,59.8,37.06,17.05,287.1,48.72,0.0,17.05,48.72
274,179,73,97,2226.13,8.28,20,23,58.7,37.06,16.94,287.2,48.65,0.0,16.94,48.65
275,179,72,95,2235.7,8.28,20,24,58.6,37.06,16.84,287.4,48.57,0.0,16.84,48.57
276,179,72,94,2242.55,8.28,20,24,58.5,37.06,16.69,286.6,48.49,0.0,16.69,48.49
277,180,72,95,2250.39,8.287,20,24,58.0,37.06,16.54,285.9,48.42,0.0,16.54,48.42
278,180,72,95,2258.67,8.282,20,24,57.6,37.06,16.49,285.9,48.41,0.0,16.49,48.41
279,181,72,96,2268.58,8.28,20,24,58.4,37.06,16.46,286.1,48.43,0.0,16.46,48.43
280,181,73,96,2277.3,8.28,20,24,58.9,37.06,16.43,286.2,48.45,0.0,16.43,48.45
281,180,73,96,2285.58,8.28,20,24,59.4,37.06,16.41,286.4,48.47,0.0,16.41,48.47
282,180,74,97,2293.22,8.28,20,23,60.1,37.06,16.38,286.6,48.49,0.0,16.38,48.49
283,180,74,98,2299.87,8.28,20,23,60.3,37.06,16.35,287.4,48.53,0.0,16.35,48.53
284,180,74,99,2308.15,8.28,20,23,60.5,37.06,16.33,289.1,48.6,0.0,16.33,48.6
285,179,73,97,2316.63,8.28,20,23,60.7,37.06,16.3,290.9,48.66,0.0,16.3,48.66
286,180,73,96,2323.82,8.28,20,24,61.2,37.06,16.29,292.1,48.71,0.0,16.29,48.71
287,180,74,96,2334.26,8.28,20,23,61.3,37.07,16.29,292.6,48.72,0.0,16.29,48.72
288,180,74,97,2343.52,8.28,20,23,60.9,37.07,16.29,293.0,48.74,0.0,16.29,48.74
289,180,74,99,2351.21,8.28,20,23,59.6,37.07,16.29,293.5,48.75,0.0,16.29,48.75
290,180,74,101,2359.9,8.28,20,23,58.7,37.07,16.29,294.0,48.77,0.0,16.29,48.77
291,180,73,101,2365.94,8.28,20,24,58.9,37.07,16.3,293.8,48.84,0.0,16.3,48.84
292,180,73,101,2374.16,8.28,20,24,58.1,37.07,16.3,293.5,48.93,0.0,16.3,48.93
293,180,73,99,2382.86,8.28,20,24,57.1,37.07,16.31,293.2,49.01,0.0,16.31,49.01
294,180,73,98,2391.15,8.28,20,24,56.7,37.07,16.31,293.0,49.09,0.0,16.31,49.09
295,180,73,98,2401.07,8.28,20,24,56.8,37.07,16.31,292.9,49.18,0.0,16.31,49.18
296,180,73,99,2409.19,8.28,20,24,57.0,37.07,16.3,295.0,49.45,0.0,16.3,49.45
297,180,73,97,2416.29,8.28,19,24,57.2,37.07,16.29,297.2,49.73,0.0,16.29,49.73
298,180,73,95,2423.64,8.28,19,24,58.1,37.07,16.28,299.4,50.0,0.0,16.28,50.0
299,180,73,94,2431.7,8.28,19,24,58.1,37.07,16.27,303.3,50.19,0.0,16.27,50.19
300,180,74,96,2440.64,8.28,19,23,58.4,37.07,16.26,306.4,50.29,0.0,16.26,50.29
301,181,74,96,2448.52,8.28,19,23,59.0,37.07,16.24,305.0,50.06,0.0,16.24,50.06
302,180,74,97,2457.2,8.28,19,23,58.7,37.07,16.22,303.5,49.83,0.0,16.22,49.83
303,180,74,98,2467.31,8.28,19,23,58.8,37.07,16.2,302.1,49.61,0.0,16.2,49.61
304,180,75,100,2475.43,8.28,19,23,58.9,37.07,16.18,300.7,49.38,0.0,16.18,49.38
305,180,75,101,2483.48,8.28,19,23,58.9,37.07,16.15,299.7,49.26,0.0,16.15,49.26
306,180,74,102,2490.81,8.28,19,23,58.9,37.07,16.1,299.3,49.34,0.0,16.1,49.34
307,179,74,100,2498.8,8.28,19,23,58.1,37.07,16.05,298.9,49.43,0.0,16.05,49.43
308,180,74,98,2507.06,8.28,19,23,58.1,37.07,16.0,298.6,49.52,0.0,16.0,49.52
309,180,73,99,2515.35,8.28,19,24,58.5,37.07,15.95,300.1,49.76,0.0,15.95,49.76
310,180,73,99,2523.91,8.28,19,24,58.2,37.07,15.9,301.6,50.0,0.0,15.9,50.0
311,180,73,99,2533.55,8.28,19,24,58.6,37.07,15.86,303.1,50.24,0.0,15.86,50.24
312,180,73,98,2542.27,8.28,19,24,58.7,37.07,15.83,303.2,50.24,0.0,15.83,50.24
313,180,72,98,2548.92,8.28,19,24,59.0,37.07,15.81,302.9,50.15,0.0,15.81,50.15
314,180,72,96,2556.76,8.28,19,24,59.7,37.07,15.8,302.5,50.07,0.0,15.8,50.07
315,180,73,95,2565.04,8.28,19,24,59.8,37.07,15.78,302.5,50.02,0.0,15.78,50.02
316,180,73,96,2572.73,8.28,19,24,59.8,37.07,15.79,304.0,50.15,0.0,15.79,50.15
317,180,73,98,2582.99,8.28,19,24,60.7,37.07,15.79,305.4,50.27,0.0,15.79,50.27
318,180,72,97,2591.95,8.28,19,24,60.7,37.07,15.8,306.9,50.4,0.0,15.8,50.4
319,180,72,98,2598.16,8.28,19,24,60.1,37.07,15.8,308.3,50.53,0.0,15.8,50.53
320,180,72,99,2605.62,8.28,19,24,59.9,37.07,15.84,310.2,50.52,0.0,15.84,50.52
321,179,72,99,2614.53,8.28,19,24,59.1,37.07,15.89,312.1,50.5,0.0,15.89,50.5
322,180,72,98,2623.0,8.28,19,24,58.4,37.07,15.93,314.0,50.49,0.0,15.93,50.49
323,180,73,97,2632.9,8.28,19,24,58.4,37.07,15.98,315.9,50.47,0.0,15.98,50.47
324,180,72,97,2641.62,8.28,19,24,58.1,37.07,16.0,315.3,50.32,0.0,16.0,50.32
325,180,72,96,2648.28,8.28,19,24,58.5,37.07,16.02,314.0,50.15,0.0,16.02,50.15
326,180,72,96,2656.12,8.28,19,24,58.7,37.07,16.05,312.7,49.97,0.0,16.05,49.97
327,181,73,94,2663.8,8.28,19,24,58.1,37.07,16.07,311.4,49.79,0.0,16.07,49.79
328,181,73,96,2671.83,8.28,19,24,58.0,37.07,16.08,310.6,49.75,0.0,16.08,49.75
329,181,74,97,2682.33,8.28,19,23,59.0,37.07,16.1,310.0,49.76,0.0,16.1,49.76
330,180,73,98,2691.31,8.28,19,24,59.8,37.07,16.11,309.3,49.78,0.0,16.11,49.78
331,179,72,98,2699.59,8.28,19,24,59.3,37.07,16.13,308.7,49.8,0.0,16.13,49.8
332,179,72,99,2706.24,8.28,19,24,59.3,37.07,16.19,312.5,50.36,0.0,16.19,50.36
333,179,72,101,2712.97,8.28,19,24,60.3,37.07,16.24,316.4,50.92,0.0,16.24,50.92
334,180,72,101,2721.91,8.28,19,24,60.0,37.07,16.3,317.1,51.05,0.0,16.3,51.05
335,180,72,100,2732.28,8.28,19,24,59.3,37.07,16.35,315.7,50.91,0.0,16.35,50.91
336,180,72,99,2740.99,8.28,19,24,59.6,37.07,16.39,314.4,50.77,0.0,16.39,50.77
337,180,72,99,2747.2,8.28,19,24,58.6,37.07,16.44,313.0,50.63,0.0,16.44,50.63
338,180,72,97,2755.29,8.28,19,24,58.4,37.07,16.49,311.7,50.49,0.0,16.49,50.49
339,180,73,97,2763.76,8.28,19,24,58.4,37.07,16.53,310.9,50.44,0.0,16.53,50.44
340,181,74,97,2772.04,8.28,19,23,58.3,37.07,16.54,311.0,50.56,0.0,16.54,50.56
341,180,74,96,2781.96,8.28,19,23,58.9,37.07,16.56,311.2,50.68,0.0,16.56,50.68
342,180,74,96,2790.67,8.28,19,23,58.7,37.07,16.58,311.3,50.8,0.0,16.58,50.8
343,180,74,99,2798.95,8.28,19,23,59.2,37.07,16.59,311.5,50.92,0.0,16.59,50.92
344,180,74,101,2805.58,8.28,19,23,59.2,37.07,16.61,310.4,50.95,0.0,16.61,50.95
345,179,73,103,2813.44,8.28,19,23,60.4,37.07,16.62,308.3,50.93,0.0,16.62,50.93
346,180,73,102,2820.64,8.28,19,24,60.5,37.08,16.63,306.2,50.9,0.0,16.63,50.9
347,180,73,101,2829.57,8.28,19,24,60.4,37.08,16.65,306.2,51.12,0.0,16.65,51.12
348,180,73,101,2839.92,8.28,19,24,60.4,37.08,16.68,306.3,51.34,0.0,16.68,51.34
349,180,74,101,2848.04,8.28,19,23,60.1,37.08,16.7,306.3,51.57,0.0,16.7,51.57
350,180,74,100,2856.72,8.28,19,23,59.0,37.08,16.69,305.3,51.47,0.0,16.69,51.47
351,180,74,100,2865.19,8.28,19,23,58.1,37.08,16.68,304.1,51.32,0.0,16.68,51.32
352,180,74,99,2871.84,8.28,19,23,58.9,37.08,16.66,303.0,51.18,0.0,16.66,51.18
353,180,74,99,2879.68,8.28,19,23,58.7,37.08,16.64,301.8,51.03,0.0,16.64,51.03
354,180,74,100,2887.96,8.28,19,23,58.9,37.08,16.62,301.4,50.89,0.0,16.62,50.89
355,180,74,100,2896.24,8.28,19,23,58.6,37.08,16.6,302.3,50.76,0.0,16.6,50.76
356,180,73,100,2906.16,8.28,19,24,60.0,37.08,16.57,303.2,50.63,0.0,16.57,50.63
357,180,74,98,2914.88,8.28,19,23,59.5,37.08,16.55,303.8,50.48,0.0,16.55,50.48
358,180,74,99,2923.16,8.28,19,23,59.7,37.08,16.55,303.0,50.26,0.0,16.55,50.26
359,181,75,100,2931.43,8.28,19,23,60.0,37.08,16.55,302.2,50.03,0.0,16.55,50.03
360,181,76,101,2939.13,8.28,19,23,59.7,37.08,16.56,302.4,50.16,0.0,16.56,50.16
361,179,75,101,2947.8,8.28,19,23,59.1,37.08,16.59,303.0,50.43,0.0,16.59,50.43
362,179,74,101,2954.64,8.28,19,23,59.6,37.08,16.61,303.6,50.7,0.0,16.61,50.7
363,179,74,100,2961.9,8.28,19,23,58.8,37.08,16.65,303.7,50.67,0.0,16.65,50.67
364,180,74,100,2970.58,8.28,19,23,58.8,37.08,16.69,303.8,50.64,0.0,16.69,50.64
365,180,74,100,2979.05,8.28,19,23,58.1,37.08,16.73,304.0,50.6,0.0,16.73,50.6
366,180,73,100,2988.96,8.28,19,24,57.6,37.08,16.77,304.1,50.57,0.0,16.77,50.57
367,180,73,100,2997.68,8.28,19,24,57.2,37.08,16.83,303.9,50.62,0.0,16.83,50.62
368,180,73,100,3005.96,8.28,19,24,56.9,37.08,16.91,303.6,50.68,0.0,16.91,50.68
369,180,73,99,3012.16,8.28,19,24,56.7,37.08,16.99,303.3,50.74,0.0,16.99,50.74
370,180,73,98,3020.25,8.28,19,24,57.2,37.08,17.06,303.0,50.8,0.0,17.06,50.8
371,180,73,98,3028.73,8.28,19,24,57.3,37.08,17.11,302.5,50.84,0.0,17.11,50.84
372,180,72,98,3037.92,8.28,19,24,58.1,37.08,17.15,302.0,50.88,0.0,17.15,50.88
373,180,72,98,3046.02,8.28,19,24,58.1,37.08,17.2,301.6,50.92,0.0,17.2,50.92
374,180,72,97,3053.66,8.28,19,24,58.4,37.08,17.25,301.1,50.96,0.0,17.25,50.96
375,180,72,99,3061.85,8.28,19,24,58.8,37.08,17.29,300.6,50.99,0.0,17.29,50.99
376,179,71,100,3071.02,8.28,19,24,59.1,37.08,17.34,300.1,51.03,0.0,17.34,51.03
377,179,70,100,3080.29,8.28,19,24,59.1,37.08,17.39,299.6,51.07,0.0,17.39,51.07
378,181,71,98,3088.73,8.28,19,24,58.8,37.08,17.43,299.0,51.11,0.0,17.43,51.11
379,181,72,98,3095.4,8.28,19,24,57.4,37.08,17.45,298.0,51.16,0.0,17.45,51.16
380,180,73,99,3103.25,8.28,19,24,57.0,37.08,17.48,297.0,51.2,0.0,17.48,51.2
381,180,73,100,3110.95,8.28,19,24,56.3,37.09,17.51,296.1,51.25,0.0,17.51,51.25
382,181,73,102,3118.99,8.28,19,24,56.9,37.09,17.56,295.6,51.44,0.0,17.56,51.44
383,181,74,104,3129.49,8.28,19,23,56.4,37.09,17.64,295.4,51.75,0.0,17.64,51.75
384,180,74,104,3138.44,8.28,19,23,57.2,37.09,17.72,295.3,52.06,0.0,17.72,52.06
385,180,74,103,3146.72,8.28,19,23,57.3,37.09,17.81,295.5,52.27,0.0,17.81,52.27
386,180,74,103,3155.0,8.28,19,23,57.4,37.09,17.9,296.1,52.27,0.0,17.9,52.27
387,180,75,103,3163.28,8.28,19,23,57.8,37.09,18.0,296.8,52.27,0.0,18.0,52.27
388,180,75,103,3169.93,8.28,19,23,57.3,37.09,18.01,299.0,52.56,0.0,18.01,52.56
389,180,74,101,3177.79,8.28,19,23,57.5,37.09,18.0,301.6,52.9,0.0,18.0,52.9
390,179,74,100,3185.46,8.28,19,23,58.0,37.09,17.99,304.1,53.24,0.0,17.99,53.24
391,180,74,99,3194.15,8.28,19,23,57.8,37.09,17.99,306.6,53.57,0.0,17.99,53.57
392,180,74,99,3202.58,8.28,19,23,58.0,37.09,17.96,304.8,53.36,0.0,17.96,53.36
393,180,75,99,3210.88,8.28,19,23,59.0,37.09,17.92,301.4,52.95,0.0,17.92,52.95
394,181,75,99,3219.17,8.28,19,23,60.3,37.09,17.88,297.9,52.53,0.0,17.88,52.53
395,181,76,99,3227.45,8.28,19,23,60.1,37.09,17.84,295.3,52.63,0.0,17.84,52.63
396,180,76,100,3237.37,8.28,19,23,60.5,37.09,17.8,292.8,52.89,0.0,17.8,52.89
397,180,75,100,3246.09,8.28,19,23,60.2,37.09,17.77,291.3,53.26,0.0,17.77,53.26
398,180,75,99,3253.77,8.28,19,23,59.9,37.09,17.74,291.0,53.78,0.0,17.74,53.78
399,179,74,99,3261.82,8.28,19,23,59.1,37.09,17.72,290.7,54.3,0.0,17.72,54.3
400,179,74,98,3268.29,8.28,19,23,58.0,37.09,17.74,289.6,54.3,0.0,17.74,54.3
401,180,74,98,3276.71,8.28,19,23,57.9,37.09,17.78,288.3,54.17,0.0,17.78,54.17
402,180,73,98,3284.83,8.28,19,24,57.3,37.09,17.82,287.0,54.05,0.0,17.82,54.05
403,179,73,97,3293.5,8.28,19,23,57.6,37.09,17.85,285.6,53.92,0.0,17.85,53.92
404,179,73,97,3303.61,8.28,19,23,57.3,37.09,18.05,282.7,53.83,0.0,18.05,53.83
405,180,74,97,3312.33,8.28,19,23,58.1,37.09,18.28,279.5,53.74,0.0,18.28,53.74
406,181,75,97,3320.61,8.28,19,23,58.6,37.09,18.46,277.0,53.71,0.0,18.46,53.71
407,180,75,97,3328.89,8.28,19,23,59.0,37.09,18.61,275.2,53.73,0.0,18.61,53.73
408,179,74,97,3336.58,8.28,19,23,60.2,37.09,18.75,273.3,53.74,0.0,18.75,53.74
409,180,74,99,3344.63,8.28,19,23,59.5,37.09,18.9,271.5,53.76,0.0,18.9,53.76
410,181,74,100,3353.54,8.28,19,23,59.5,37.09,19.05,270.4,53.76,0.0,19.05,53.76
411,181,75,103,3360.38,8.28,19,23,59.7,37.09,19.19,270.2,53.74,0.0,19.19,53.74
412,180,76,103,3368.23,8.28,19,23,59.5,37.09,19.33,270.0,53.73,0.0,19.33,53.73
413,179,75,103,3376.5,8.28,19,23,58.3,37.09,19.48,269.8,53.71,0.0,19.48,53.71
414,179,75,104,3384.74,8.28,19,23,58.6,37.09,19.61,269.9,53.75,0.0,19.61,53.75
415,180,75,104,3392.46,8.28,19,23,58.9,37.09,19.73,270.5,53.89,0.0,19.73,53.89
416,180,75,103,3400.52,8.28,19,23,59.1,37.09,19.85,271.1,54.04,0.0,19.85,54.04
417,180,75,102,3410.23,8.28,19,23,58.5,37.09,19.95,271.0,54.13,0.0,19.95,54.13
418,179,74,103,3419.78,8.28,19,23,57.5,37.09,20.0,269.7,54.13,0.0,20.0,54.13
419,179,73,103,3428.25,8.28,19,23,58.0,37.09,20.05,268.3,54.13,0.0,20.05,54.13
420,180,73,103,3436.53,8.28,19,24,57.7,37.09,20.1,266.9,54.13,0.0,20.1,54.13
421,181,74,103,3444.81,8.28,19,23,57.6,37.09,20.14,268.1,54.63,0.0,20.14,54.63
422,181,75,104,3451.46,8.28,19,23,58.2,37.09,20.19,270.7,55.4,0.0,20.19,55.4
423,179,74,104,3459.3,8.28,19,23,58.4,37.09,20.25,270.1,55.55,0.0,20.25,55.55
424,179,74,104,3467.59,8.28,19,23,59.1,37.09,20.32,267.7,55.37,0.0,20.32,55.37
425,180,74,104,3475.87,8.28,19,23,59.6,37.09,20.38,265.4,55.19,0.0,20.38,55.19
426,180,74,103,3485.79,8.28,19,23,59.3,37.09,20.61,263.5,55.62,0.0,20.61,55.62
427,180,73,102,3494.5,8.28,19,24,59.0,37.09,20.86,261.6,56.15,0.0,20.86,56.15
428,180,73,100,3502.78,8.28,19,24,58.9,37.09,21.14,260.4,56.55,0.0,21.14,56.55
429,180,73,98,3509.42,8.28,19,24,58.7,37.09,21.48,260.0,56.77,0.0,21.48,56.77
430,180,73,97,3517.27,8.28,19,24,58.3,37.09,21.78,259.9,56.97,0.0,21.78,56.97
431,180,73,97,3524.95,8.28,19,24,58.1,37.09,21.96,260.4,57.11,0.0,21.96,57.11
432,180,73,97,3533.64,8.28,19,24,58.4,37.09,22.13,260.8,57.25,0.0,22.13,57.25
433,180,73,98,3543.75,8.28,19,24,58.2,37.09,22.31,261.3,57.39,0.0,22.31,57.39
434,181,74,98,3552.46,8.28,19,23,58.7,37.09,22.49,261.7,57.53,0.0,22.49,57.53
435,182,76,98,3559.11,8.28,19,23,58.3,37.09,22.67,261.6,57.65,0.0,22.67,57.65
436,182,77,98,3566.95,8.28,19,23,58.4,37.1,22.88,260.1,57.7,0.0,22.88,57.7
437,181,78,96,3575.24,8.28,19,22,59.2,37.1,23.09,258.7,57.76,0.0,23.09,57.76
438,180,77,96,3583.51,8.28,19,22,59.2,37.1,23.29,257.2,57.82,0.0,23.29,57.82
439,179,76,96,3591.19,8.28,19,22,58.3,37.1,23.51,256.2,57.94,0.0,23.51,57.94
440,179,76,97,3601.47,8.28,19,22,57.6,37.1,23.86,261.0,58.83,0.0,23.86,58.83
441,180,76,98,3610.42,8.28,19,23,57.5,37.1,24.22,264.9,59.52,0.0,24.22,59.52
442,180,76,97,3618.1,8.28,19,23,57.2,37.1,24.68,264.6,59.24,0.0,24.68,59.24
443,179,75,98,3626.79,8.28,19,23,57.3,37.1,25.1,263.4,59.03,0.0,25.1,59.03
444,179,75,98,3635.26,8.28,19,23,56.9,37.1,25.43,261.6,58.86,0.0,25.43,58.86
445,179,74,99,3641.46,8.28,19,23,58.1,37.1,25.51,259.1,58.65,0.0,25.51,58.65
446,180,73,99,3649.56,8.28,19,24,58.5,37.1,25.58,256.7,58.43,0.0,25.58,58.43
447,180,73,99,3658.03,8.28,19,24,58.2,37.1,25.62,258.3,58.72,0.0,25.62,58.72
448,180,74,99,3665.72,8.28,19,23,59.0,37.1,25.63,263.5,59.46,0.0,25.63,59.46
449,180,74,99,3674.4,8.28,19,23,59.0,37.1,25.61,265.8,59.94,0.0,25.61,59.94
450,180,74,98,3682.88,8.28,19,23,59.3,37.1,25.59,267.3,60.36,0.0,25.59,60.36
451,180,75,98,3692.8,8.28,19,23,58.7,37.1,25.57,267.0,60.35,0.0,25.57,60.35
452,180,75,98,3701.51,8.28,19,23,58.5,37.1,25.55,266.6,60.34,0.0,25.55,60.34
453,180,76,98,3709.77,8.28,19,23,58.8,37.1,25.6,266.4,60.29,0.0,25.6,60.29
454,181,76,98,3718.06,8.28,19,23,58.9,37.1,25.71,266.3,60.2,0.0,25.71,60.2
455,180,77,99,3726.35,8.28,19,22,58.5,37.1,25.81,266.1,60.11,0.0,25.81,60.11
456,179,76,100,3734.63,8.28,19,22,58.8,37.1,25.99,266.6,60.5,0.0,25.99,60.5
457,179,75,99,3742.91,8.28,19,23,58.9,37.1,26.17,267.1,60.95,0.0,26.17,60.95
458,180,75,99,3751.19,8.28,19,23,59.4,37.1,26.22,267.5,61.01,0.0,26.22,61.01
459,180,75,98,3759.47,8.28,19,23,58.3,37.1,26.26,267.9,61.06,0.0,26.26,61.06
460,180,75,97,3766.11,8.28,19,23,58.1,37.1,26.29,268.3,61.11,0.0,26.29,61.11
461,181,75,97,3775.6,8.28,19,23,58.7,37.1,26.33,268.7,61.16,0.0,26.33,61.16
462,181,76,99,3784.31,8.28,19,23,58.7,37.1,26.37,271.1,61.08,0.0,26.37,61.08
463,181,77,100,3792.59,8.28,19,22,58.9,37.1,26.4,273.6,61.0,0.0,26.4,61.0
464,180,77,100,3800.87,8.28,19,22,59.7,37.1,26.36,274.3,60.93,0.0,26.36,60.93
465,180,77,101,3809.15,8.28,19,22,59.9,37.1,26.28,274.1,60.89,0.0,26.28,60.89
466,179,77,102,3817.43,8.28,19,22,60.1,37.1,26.2,273.9,60.84,0.0,26.2,60.84
467,180,77,104,3825.71,8.28,19,22,60.2,37.1,25.92,273.5,60.36,0.0,25.92,60.36
468,180,76,104,3834.0,8.28,19,23,60.9,37.1,25.61,273.1,59.83,0.0,25.61,59.83
469,180,76,103,3840.63,8.28,19,23,60.9,37.1,25.23,271.5,59.66,0.0,25.23,59.66
470,180,76,102,3848.48,8.28,19,23,60.1,37.1,24.8,268.8,59.76,0.0,24.8,59.76
471,180,76,100,3855.66,8.28,19,23,59.8,37.11,24.37,264.2,59.53,0.0,24.37,59.53
472,181,76,99,3863.93,8.28,19,23,58.7,37.11,23.94,258.3,59.06,0.0,23.94,59.06
473,181,77,99,3874.72,8.28,19,22,58.6,37.11,23.75,257.7,59.16,0.0,23.75,59.16
474,180,78,99,3883.67,8.28,19,22,59.4,37.11,23.59,257.9,59.33,0.0,23.59,59.33
475,180,78,99,3891.95,8.28,19,22,59.7,37.11,23.43,258.0,59.51,0.0,23.43,59.51
476,180,78,100,3900.23,8.28,19,22,60.8,37.11,23.27,258.2,59.69,0.0,23.27,59.69
477,180,78,102,3908.51,8.28,19,22,61.3,37.11,23.04,258.3,59.84,0.0,23.04,59.84
478,180,78,102,3916.79,8.28,19,22,61.9,37.11,22.75,258.3,59.96,0.0,22.75,59.96
479,180,78,102,3924.47,8.28,19,22,63.4,37.11,22.48,258.3,59.96,0.0,22.48,59.96
480,180,78,101,3933.16,8.28,19,22,62.6,37.11,22.26,257.7,59.26,0.0,22.26,59.26
481,179,77,102,3941.63,8.28,19,22,61.7,37.11,22.07,257.5,58.82,0.0,22.07,58.82
482,179,76,102,3949.31,8.28,19,22,60.2,37.11,21.97,259.2,59.37,0.0,21.97,59.37
483,180,76,102,3958.0,8.28,19,23,59.2,37.11,21.87,260.8,59.93,0.0,21.87,59.93
484,180,76,102,3966.47,8.28,19,23,59.5,37.11,21.8,262.3,60.29,0.0,21.8,60.29
485,181,77,102,3974.16,8.28,19,22,58.4,37.11,21.77,263.7,60.26,0.0,21.77,60.26
486,180,77,102,3982.85,8.28,19,22,58.8,37.11,21.74,265.1,60.24,0.0,21.74,60.24
487,180,78,102,3990.71,8.28,19,22,59.0,37.11,21.71,266.5,60.21,0.0,21.71,60.21
488,181,78,103,3999.4,8.28,19,22,59.1,37.11,21.65,268.0,60.09,0.0,21.65,60.09
489,180,78,103,4007.84,8.28,19,22,60.2,37.11,21.58,269.7,59.9,0.0,21.58,59.9
490,179,77,103,4015.55,8.28,19,22,60.4,37.11,21.5,271.4,59.71,0.0,21.5,59.71
491,179,77,102,4024.25,8.28,19,22,60.2,37.11,21.44,272.8,59.62,0.0,21.44,59.62
492,179,76,103,4032.63,8.28,19,22,60.3,37.11,21.39,273.6,59.66,0.0,21.39,59.66
493,180,76,103,4040.37,8.28,19,23,60.3,37.11,21.33,274.5,59.71,0.0,21.33,59.71
494,180,76,103,4049.09,8.28,19,23,60.5,37.11,21.28,275.4,59.75,0.0,21.28,59.75
495,180,76,103,4057.56,8.28,19,23,60.5,37.11,21.23,276.3,59.8,0.0,21.23,59.8
496,180,75,103,4065.84,8.28,19,23,59.9,37.11,21.08,276.2,59.85,0.0,21.08,59.85
497,180,75,102,4074.12,8.28,19,23,59.6,37.11,20.93,276.0,59.9,0.0,20.93,59.9
498,180,75,99,4080.75,8.28,19,23,60.0,37.11,20.95,275.9,59.84,0.0,20.95,59.84
499,180,75,99,4090.25,8.28,19,23,59.2,37.11,20.96,275.9,59.77,0.0,20.96,59.77
500,181,76,100,4098.96,8.28,19,23,58.9,37.11,20.98,275.8,59.71,0.0,20.98,59.71
501,181,77,102,4107.24,8.28,19,22,59.0,37.11,21.12,273.6,59.45,0.0,21.12,59.45
502,181,78,103,4115.52,8.28,19,22,59.0,37.11,21.28,271.0,59.14,0.0,21.28,59.14
503,181,79,103,4123.8,8.28,19,22,59.1,37.11,21.44,268.3,58.84,0.0,21.44,58.84
504,180,79,103,4132.08,8.28,19,22,59.6,37.11,21.5,268.2,59.07,0.0,21.5,59.07
505,179,78,103,4140.35,8.28,19,22,60.6,37.11,21.57,268.1,59.3,0.0,21.57,59.3
506,179,78,103,4148.63,8.28,19,22,59.6,37.11,21.63,268.0,59.53,0.0,21.63,59.53
507,180,78,103,4155.28,8.28,19,22,59.8,37.11,21.69,267.8,59.76,0.0,21.69,59.76
508,180,78,104,4163.13,8.28,19,22,59.6,37.11,21.8,267.3,59.74,0.0,21.8,59.74
509,180,78,104,4171.39,8.28,19,22,59.6,37.11,21.95,266.4,59.52,0.0,21.95,59.52
510,180,78,105,4179.68,8.28,19,22,58.3,37.11,22.09,265.6,59.29,0.0,22.09,59.29
511,180,78,105,4187.97,8.28,19,22,57.8,37.11,22.26,265.2,59.2,0.0,22.26,59.2
512,180,78,106,4196.25,8.28,19,22,59.2,37.11,22.43,265.1,59.2,0.0,22.43,59.2
513,180,78,108,4204.53,8.28,19,22,59.2,37.11,22.6,265.1,59.2,0.0,22.6,59.2
514,180,78,110,4212.81,8.28,19,22,59.1,37.11,22.77,265.0,59.2,0.0,22.77,59.2
515,180,78,112,4221.09,8.28,19,22,59.7,37.11,22.88,264.3,58.95,0.0,22.88,58.95
516,180,78,111,4229.37,8.28,19,22,60.0,37.11,23.0,263.6,58.68,0.0,23.0,58.68
517,180,78,109,4237.65,8.28,19,22,59.4,37.11,23.01,266.2,58.4,0.0,23.01,58.4
518,180,78,104,4245.93,8.28,19,22,59.5,37.11,23.02,269.1,58.1,0.0,23.02,58.1
519,179,78,100,4254.21,8.28,18,22,58.4,37.11,23.11,263.8,57.12,0.0,23.11,57.12
520,179,77,97,4262.49,8.28,18,22,57.9,37.11,23.2,259.7,56.46,0.0,23.2,56.46
521,179,76,96,4270.77,8.28,18,22,57.5,37.11,23.3,258.6,56.54,0.0,23.3,56.54
522,180,76,95,4279.06,8.28,18,23,57.2,37.11,23.36,258.7,56.54,0.0,23.36,56.54
523,180,76,96,4287.34,8.28,18,23,57.2,37.11,23.41,259.2,56.51,0.0,23.41,56.51
524,180,76,96,4295.61,8.28,18,23,57.9,37.11,23.45,259.8,56.47,0.0,23.45,56.47
525,180,76,97,4303.89,8.28,18,23,57.7,37.11,23.49,260.4,56.44,0.0,23.49,56.44
526,180,77,99,4312.18,8.28,18,22,59.3,37.11,23.53,260.9,56.4,0.0,23.53,56.4
