time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,tidal_volume,tidal_volume_min,PercentageinZ2,TymeBreathRate,TymeVentilation
5190,240,77,124,50524.07,9.19,18,30,48.5,37.88,216.2,76.37,0.38635567,34.82,76.37
5191,241,77,124,50534.11,9.468,18,30,47.7,37.88,215.8,75.84,0.38653105,34.83,75.84
5192,241,77,124,50542.39,9.463,18,30,48.3,37.88,216.3,75.77,0.3867064,34.79,75.77
5193,241,78,124,50550.84,9.445,18,30,48.1,37.87,217.1,75.86,0.3868818,34.75,75.86
5194,240,79,124,50560.22,9.313,18,29,48.2,37.87,217.8,75.89,0.3870572,34.67,75.89
5195,240,79,125,50569.3,9.013,18,29,48.5,37.87,218.2,75.62,0.38723254,34.44,75.62
5196,239,78,125,50577.76,9.113,18,29,47.6,37.87,219.0,74.72,0.38740793,34.33,74.72
5197,239,77,125,50587.16,8.984,18,30,48.0,37.87,220.2,75.03,0.38758332,34.26,75.03
5198,239,77,126,50596.21,9.39,18,30,47.9,37.87,221.4,75.41,0.38775867,34.19,75.41
5199,240,77,126,50605.13,9.046,18,30,47.9,37.87,223.0,75.64,0.38793406,34.05,75.64
5200,241,77,125,50617.23,9.37,18,30,48.5,37.87,224.9,75.72,0.38810945,33.84,75.72
5201,242,78,124,50627.26,9.468,18,30,48.9,37.87,226.2,75.79,0.3882848,33.61,75.79
5202,241,79,124,50635.54,9.413,18,29,47.9,37.87,226.4,75.92,0.3884602,33.35,75.92
5203,239,79,125,50643.83,9.092,18,29,47.4,37.87,227.2,76.79,0.38863558,33.41,76.79
5204,239,79,125,50652.42,8.874,18,29,48.5,37.87,228.0,77.32,0.38881093,33.54,77.32
5205,240,78,125,50662.34,9.133,18,29,48.5,37.87,228.8,77.44,0.38898632,33.75,77.44
5206,240,78,125,50669.96,9.463,18,29,49.3,37.87,228.1,77.04,0.3891617,33.95,77.04
5207,240,78,125,50679.33,9.422,18,29,50.5,37.87,227.1,76.47,0.38933706,34.15,76.47
5208,240,78,124,50689.69,9.162,18,29,49.9,37.87,225.5,75.96,0.38951245,34.41,75.96
5209,240,78,124,50700.04,9.033,18,29,49.1,37.87,223.1,75.53,0.38968784,34.76,75.53
5210,241,78,125,50710.06,9.468,18,30,49.8,37.87,222.8,76.1,0.3898632,34.92,76.1
5211,241,79,125,50718.67,9.464,18,29,49.7,37.87,223.0,76.96,0.39003858,35.02,76.96
5212,240,79,125,50728.7,9.468,18,29,49.8,37.87,223.6,77.01,0.39021397,35.03,77.01
5213,240,80,125,50736.86,9.463,18,29,50.9,37.87,224.4,76.82,0.39038932,35.0,76.82
5214,240,80,124,50744.55,9.463,18,29,50.6,37.87,225.1,76.62,0.3905647,34.98,76.62
5215,240,80,124,50754.95,9.469,18,29,50.9,37.87,221.8,74.97,0.3907401,34.93,74.97
5216,240,80,123,50766.28,9.469,18,29,50.9,37.87,222.3,75.89,0.39091545,34.76,75.89
5217,240,80,123,50776.3,9.444,18,29,50.1,37.87,223.4,75.97,0.39109084,34.58,75.97
5218,240,80,123,50784.56,9.328,18,29,47.8,37.87,224.0,75.61,0.39126623,34.43,75.61
5219,240,80,124,50793.18,9.443,18,29,48.5,37.87,221.5,75.08,0.3914416,34.42,75.08
5220,240,80,124,50803.22,9.328,18,29,48.0,37.87,219.4,74.71,0.39161697,34.43,74.71
5221,241,80,124,50811.82,9.329,18,29,48.4,37.87,219.5,75.23,0.39179236,34.47,75.23
5222,241,81,124,50822.17,9.389,18,28,48.6,37.87,219.2,75.17,0.39196774,34.52,75.17
5223,239,81,125,50832.08,8.937,18,28,48.2,37.87,218.3,74.49,0.3921431,34.58,74.49
5224,238,79,126,50839.67,8.854,18,29,46.2,37.87,217.4,73.8,0.3923185,34.64,73.8
5225,240,78,126,50848.76,9.189,18,29,46.2,37.87,216.3,73.46,0.39249387,34.85,73.46
5226,241,78,126,50857.34,9.464,18,30,46.5,37.87,214.9,73.59,0.39266923,35.27,73.59
5227,241,79,125,50867.39,9.468,18,29,45.7,37.87,214.1,73.87,0.39284462,35.5,73.87
5228,240,80,123,50876.31,9.413,18,29,46.4,37.87,213.3,74.16,0.39302,35.72,74.16
5229,240,80,123,50888.09,9.139,18,29,46.0,37.87,212.8,74.36,0.39319536,35.99,74.36
5230,239,79,124,50896.38,9.19,18,29,45.4,37.87,213.4,74.61,0.39337075,36.32,74.61
5231,240,79,127,50904.97,9.443,18,29,46.1,37.87,215.7,75.56,0.39354613,36.39,75.56
5232,240,78,129,50914.88,9.263,18,29,46.2,37.87,217.8,76.16,0.3937215,36.23,76.16
5233,240,78,129,50922.5,8.875,18,29,45.6,37.87,219.9,76.49,0.39389688,35.88,76.49
5234,241,79,130,50931.73,9.464,18,29,46.7,37.87,219.1,76.23,0.39407226,35.49,76.23
5235,241,79,129,50941.08,9.46,18,29,47.1,37.87,217.3,75.84,0.39424762,35.05,75.84
5236,240,80,129,50949.43,9.305,18,29,46.2,37.87,217.1,76.33,0.394423,34.61,76.33
5237,240,80,129,50959.82,9.306,18,29,46.0,37.87,215.8,76.14,0.3945984,34.67,76.14
5238,239,80,129,50970.03,8.846,18,29,46.4,37.87,215.0,76.09,0.39477375,34.87,76.09
5239,240,79,129,50978.34,9.016,18,29,45.8,37.87,214.3,76.08,0.39494914,35.1,76.08
5240,241,79,128,50986.57,9.463,18,29,47.3,37.87,213.8,76.07,0.39512452,35.36,76.07
5241,241,79,127,50994.98,9.431,18,29,47.1,37.87,214.4,76.12,0.39529988,35.79,76.12
5242,239,80,127,51005.26,8.847,18,29,46.8,37.87,215.0,76.18,0.39547527,36.22,76.18
5243,239,79,127,51014.22,9.055,18,29,46.6,37.87,215.0,75.9,0.39565066,36.71,75.9
5244,240,78,127,51021.99,9.455,18,29,47.4,37.87,214.5,75.33,0.395826,37.26,75.33
5245,240,78,127,51033.0,9.353,18,29,46.3,37.87,214.4,75.19,0.3960014,37.64,75.19
5246,240,78,126,51041.58,9.423,18,29,46.6,37.87,214.6,75.21,0.3961768,37.95,75.21
5247,240,78,127,51051.63,9.143,18,29,46.7,37.86,214.7,75.26,0.39635217,38.26,75.26
5248,239,77,127,51060.55,8.901,18,30,46.5,37.86,214.0,75.47,0.39652753,38.63,75.47
5249,240,77,127,51072.21,9.278,18,30,46.5,37.86,213.0,75.26,0.39670292,38.77,75.26
5250,241,77,127,51079.78,9.436,18,30,46.6,37.86,213.9,76.23,0.3968783,38.76,76.23
5251,240,78,127,51088.24,8.996,18,29,46.2,37.86,216.1,77.57,0.39705366,38.6,77.57
5252,240,78,127,51099.2,9.137,18,29,44.8,37.86,217.1,77.49,0.39722905,38.25,77.49
5253,240,78,126,51107.52,9.412,18,29,45.3,37.86,211.9,76.31,0.39740443,37.9,76.31
5254,240,78,125,51115.8,9.19,18,29,45.8,37.86,208.9,75.54,0.3975798,37.68,75.54
5255,241,79,125,51124.4,9.464,18,29,45.7,37.86,206.4,74.89,0.39775518,37.52,74.89
5256,241,79,125,51134.75,9.448,18,29,47.3,37.86,203.9,74.34,0.39793056,37.5,74.34
5257,240,80,125,51145.1,9.256,18,29,46.9,37.86,202.9,74.6,0.39810592,37.64,74.6
5258,239,80,125,51155.13,8.911,18,29,46.4,37.86,202.6,75.14,0.3982813,37.84,75.14
5259,240,79,125,51163.29,9.326,18,29,47.1,37.86,202.8,75.71,0.3984567,38.07,75.71
5260,241,79,125,51171.04,9.463,18,29,48.1,37.86,205.3,76.36,0.39863205,38.42,76.36
5261,241,79,125,51182.04,9.443,18,29,48.1,37.86,206.8,76.23,0.39880744,38.76,76.23
5262,240,80,125,51190.2,9.237,18,29,47.6,37.86,207.3,75.52,0.39898282,39.05,75.52
5263,239,79,126,51198.0,8.86,18,29,48.4,37.86,205.4,74.17,0.39915818,39.13,74.17
5264,239,79,126,51210.25,9.241,18,29,49.2,37.86,203.6,73.47,0.39933357,39.1,73.47
5265,240,79,126,51219.3,9.165,18,29,49.8,37.86,202.1,73.41,0.39950895,38.96,73.41
5266,240,79,125,51227.89,9.329,18,29,50.1,37.86,200.6,73.34,0.3996843,38.83,73.34
5267,240,79,125,51237.93,9.418,18,29,49.5,37.86,201.5,73.94,0.3998597,38.36,73.94
5268,240,79,125,51246.21,9.139,18,29,49.7,37.86,201.7,74.09,0.40003508,37.84,74.09
5269,240,79,125,51254.49,9.19,18,29,49.8,37.86,199.6,73.16,0.40021044,37.31,73.16
5270,240,80,125,51263.09,9.365,18,29,48.8,37.86,196.4,72.59,0.40038583,37.1,72.59
5271,240,79,125,51273.12,8.911,18,29,49.1,37.86,194.7,72.54,0.4005612,37.09,72.54
5272,239,79,124,51281.88,9.295,18,29,49.5,37.86,195.9,73.29,0.40073657,37.33,73.29
5273,240,78,124,51293.1,9.263,18,29,48.3,37.86,197.1,73.43,0.40091196,37.72,73.43
5274,241,78,123,51302.73,9.463,18,30,48.8,37.86,198.8,73.58,0.40108734,38.14,73.58
5275,241,79,124,51310.7,9.422,18,29,49.3,37.86,204.1,74.39,0.4012627,38.64,74.39
5276,240,80,124,51320.73,9.167,18,29,48.3,37.86,205.1,74.3,0.4014381,38.89,74.3
5277,239,80,124,51328.9,9.058,18,29,48.2,37.86,204.6,73.9,0.40161347,39.06,73.9
5278,239,80,124,51336.52,9.423,18,29,48.1,37.86,204.0,73.5,0.40178886,39.23,73.5
5279,239,79,124,51345.9,8.936,18,29,47.8,37.86,202.7,73.09,0.40196422,39.44,73.09
5280,240,78,123,51356.25,9.408,18,29,47.5,37.86,201.7,73.2,0.4021396,39.43,73.2
5281,240,78,123,51366.6,9.098,18,29,47.4,37.86,199.8,73.44,0.402315,39.13,73.44
5282,240,78,123,51376.62,9.191,18,29,46.7,37.86,199.0,75.45,0.40249035,38.95,75.45
5283,240,77,123,51384.87,9.116,18,30,45.9,37.86,199.2,76.16,0.40266573,38.85,76.16
5284,240,77,122,51393.45,9.063,18,30,47.3,37.86,199.7,76.1,0.40284112,38.77,76.1
5285,240,77,122,51403.54,9.468,18,30,47.7,37.86,200.2,76.02,0.40301648,38.65,76.02
5286,241,78,122,51412.13,9.464,18,30,47.3,37.86,200.8,75.87,0.40319186,38.49,75.87
5287,241,79,123,51422.17,9.468,18,29,47.9,37.86,201.6,75.89,0.40336725,38.28,75.89
5288,240,79,123,51430.45,9.463,18,29,47.4,37.86,203.5,76.39,0.4035426,37.94,76.39
5289,240,79,124,51438.9,9.444,18,29,47.2,37.86,201.9,76.06,0.403718,37.89,76.06
5290,240,79,124,51448.25,9.313,18,29,48.8,37.86,200.6,75.87,0.40389338,37.88,75.87
5291,239,78,124,51457.95,8.997,18,29,49.0,37.86,200.7,76.16,0.40406874,37.98,76.16
5292,240,78,124,51469.66,9.094,18,29,49.1,37.86,200.8,76.45,0.40424412,38.07,76.45
5293,241,78,124,51477.28,9.442,18,30,49.8,37.86,201.3,76.68,0.4044195,38.25,76.68
5294,240,79,123,51486.34,9.116,18,29,49.7,37.86,201.9,76.9,0.40459487,38.45,76.9
5295,240,79,123,51494.94,9.065,18,29,49.3,37.86,201.6,76.61,0.40477026,38.73,76.61
5296,241,79,124,51504.96,9.468,18,29,49.0,37.86,200.9,76.11,0.40494564,39.02,76.11
5297,240,80,124,51513.21,9.414,18,29,49.9,37.86,199.9,75.65,0.405121,39.27,75.65
5298,240,80,125,51522.18,9.19,18,29,49.1,37.86,199.8,75.94,0.4052964,39.5,75.94
5299,240,80,125,51533.95,9.415,18,29,49.8,37.86,199.7,76.24,0.40547177,39.69,76.24
5300,240,80,125,51542.23,9.092,18,29,50.5,37.86,198.1,75.52,0.40564713,39.69,75.52
5301,239,79,125,51550.84,8.837,18,29,50.4,37.86,196.6,74.81,0.40582252,39.68,74.81
5302,239,78,126,51560.85,8.911,18,29,50.2,37.86,192.6,73.61,0.4059979,39.6,73.61
5303,240,78,126,51569.0,9.326,18,29,50.2,37.86,189.9,72.69,0.40617326,39.41,72.69
5304,240,78,125,51576.79,9.446,18,29,48.9,37.86,193.6,73.1,0.40634865,39.18,73.1
5305,240,78,125,51587.77,9.241,18,29,47.2,37.86,196.3,73.54,0.40652403,39.19,73.54
5306,241,79,125,51596.7,9.463,18,29,47.8,37.86,197.0,73.24,0.4066994,39.42,73.24
5307,241,79,125,51608.48,9.391,18,29,46.8,37.86,196.5,72.66,0.40687478,39.48,72.66
5308,239,80,124,51616.76,8.966,18,29,46.0,37.86,195.9,72.09,0.40705016,39.54,72.09
5309,238,79,123,51625.04,8.861,18,29,46.7,37.86,195.3,71.64,0.40722555,39.61,71.64
5310,239,78,124,51633.63,9.044,18,29,46.8,37.86,194.4,71.89,0.4074009,39.73,71.89
5311,240,77,124,51643.62,9.353,18,30,46.1,37.85,193.5,72.15,0.4075763,39.86,72.15
5312,242,77,124,51651.95,9.463,18,30,46.4,37.85,193.5,72.71,0.40775168,40.25,72.71
5313,241,79,125,51660.55,9.421,18,29,46.6,37.85,193.0,72.6,0.40792704,40.43,72.6
5314,240,80,125,51670.57,9.167,18,29,47.2,37.85,192.4,72.41,0.40810242,40.59,72.41
5315,239,80,125,51678.86,9.065,18,29,47.7,37.85,192.5,72.98,0.4082778,40.62,72.98
5316,239,79,126,51687.79,9.379,18,29,48.4,37.85,192.8,73.76,0.40845317,40.62,73.76
5317,239,79,126,51699.55,8.967,18,29,48.7,37.85,192.3,74.32,0.40862855,40.49,74.32
5318,239,78,126,51708.16,9.11,18,29,49.2,37.85,193.3,75.11,0.40880394,40.25,75.11
5319,240,78,127,51718.19,9.034,18,29,50.0,37.85,196.2,76.21,0.4089793,39.94,76.21
5320,241,77,126,51726.46,9.412,18,30,49.7,37.85,201.2,77.17,0.40915468,39.42,77.17
5321,240,77,126,51734.69,9.117,18,30,50.4,37.85,204.4,77.57,0.40933007,38.83,77.57
5322,240,78,126,51743.3,9.063,18,29,51.6,37.85,202.8,76.68,0.40950543,38.14,76.68
5323,240,78,125,51753.38,9.394,18,29,50.2,37.85,200.9,76.51,0.4096808,37.44,76.51
5324,240,78,125,51761.97,9.044,18,29,50.4,37.85,199.3,76.99,0.4098562,36.99,76.99
5325,240,78,125,51771.96,9.353,18,29,51.1,37.85,198.2,77.9,0.41003156,36.78,77.9
5326,240,78,124,51780.29,9.463,18,29,50.7,37.85,199.5,78.93,0.41020694,36.74,78.93
5327,240,78,124,51788.88,9.422,18,29,50.4,37.85,203.0,80.03,0.41038233,36.86,80.03
5328,240,78,124,51798.88,9.191,18,29,50.7,37.85,203.1,79.78,0.4105577,37.14,79.78
5329,240,78,123,51807.85,9.139,18,29,50.9,37.85,203.2,79.53,0.41073307,37.42,79.53
5330,240,77,124,51819.5,9.186,18,30,49.9,37.85,203.3,79.28,0.41090846,37.7,79.28
5331,241,77,124,51827.25,9.463,18,30,51.2,37.85,205.2,79.86,0.41108382,38.26,79.86
5332,241,78,124,51838.24,9.468,18,30,51.6,37.85,206.2,79.9,0.4112592,38.69,79.9
5333,240,79,124,51846.52,9.463,18,29,48.9,37.85,205.2,78.89,0.4114346,38.84,78.89
5334,240,80,124,51855.13,9.464,18,29,50.1,37.85,204.1,77.13,0.41160995,38.89,77.13
5335,240,80,125,51865.16,9.394,18,29,49.5,37.85,205.4,77.74,0.41178533,38.78,77.74
5336,240,80,124,51873.76,9.023,18,29,48.1,37.85,205.5,78.4,0.41196072,38.61,78.4
5337,240,80,123,51884.1,9.221,18,29,48.4,37.85,203.4,78.07,0.41213608,38.44,78.07
5338,240,80,124,51894.09,9.303,18,29,47.9,37.85,201.1,77.82,0.41231146,38.43,77.82
5339,240,80,124,51902.42,9.19,18,29,48.3,37.85,200.4,78.62,0.41248685,38.59,78.62
5340,240,80,123,51910.7,9.412,18,29,48.1,37.85,202.5,80.36,0.41266224,38.82,80.36
5341,239,80,123,51919.3,9.149,18,29,46.9,37.85,204.1,80.04,0.4128376,39.03,80.04
5342,239,79,123,51929.29,9.168,18,29,46.4,37.85,203.4,79.33,0.41301298,39.32,79.33
5343,239,79,123,51938.26,9.031,18,29,47.0,37.85,201.5,78.42,0.41318837,39.64,78.42
5344,239,78,123,51950.03,9.183,18,29,47.2,37.85,199.8,77.66,0.41336372,39.87,77.66
5345,239,77,123,51958.31,8.911,18,30,47.3,37.85,198.4,77.02,0.4135391,40.05,77.02
5346,240,77,123,51966.92,9.33,18,30,47.0,37.85,196.9,76.39,0.4137145,40.22,76.39
5347,241,78,124,51976.95,9.468,18,30,47.8,37.85,204.1,79.95,0.41388986,40.31,79.95
5348,241,78,124,51985.22,9.463,18,30,47.8,37.85,205.0,79.97,0.41406524,40.34,79.97
5349,241,80,123,51993.82,9.464,18,29,47.1,37.85,205.5,80.52,0.41424063,40.44,80.52
5350,241,81,122,52004.18,9.388,18,28,47.1,37.85,209.0,82.32,0.414416,40.55,82.32
5351,240,81,123,52014.2,9.034,18,28,46.3,37.85,214.3,84.18,0.41459137,40.62,84.18
5352,239,80,121,52022.8,9.364,18,29,45.5,37.85,219.0,86.46,0.41476676,40.67,86.46
5353,239,79,121,52032.83,8.838,18,29,45.0,37.85,223.1,89.06,0.41494212,40.72,89.06
5354,238,78,122,52041.11,8.837,18,29,45.0,37.85,231.2,90.49,0.4151175,40.81,90.49
5355,239,77,122,52049.72,8.937,18,30,44.6,37.85,237.7,90.87,0.4152929,40.96,90.87
5356,241,77,123,52059.44,9.469,18,30,45.7,37.85,240.0,90.87,0.41546825,41.14,90.87
5357,242,78,123,52065.8,9.464,18,30,46.2,37.85,239.1,90.31,0.41564363,41.02,90.31
5358,243,80,123,52076.96,9.445,18,29,46.9,37.85,239.8,89.73,0.41581902,40.9,89.73
5359,241,83,122,52088.72,9.27,18,28,47.0,37.85,242.6,89.18,0.41599438,40.79,89.18
5360,239,83,122,52096.99,8.837,18,27,46.3,37.85,245.6,89.26,0.41616976,40.41,89.26
5361,239,81,122,52105.23,8.837,18,28,46.2,37.85,248.3,89.69,0.41634515,40.1,89.69
5362,239,79,122,52113.56,8.837,18,29,45.9,37.85,249.7,89.83,0.4165205,39.91,89.83
5363,239,78,122,52121.84,8.911,18,29,45.5,37.85,249.5,89.31,0.4166959,39.83,89.31
5364,241,78,123,52130.45,9.33,18,30,46.4,37.85,249.3,88.8,0.41687128,39.76,88.8
5365,241,79,123,52140.79,9.469,18,29,47.2,37.85,248.9,88.26,0.41704664,39.69,88.26
5366,241,80,124,52151.15,9.427,18,29,47.0,37.85,247.2,87.58,0.41722202,39.68,87.58
5367,239,80,124,52161.17,9.143,18,29,47.6,37.85,245.5,86.91,0.4173974,39.67,86.91
5368,239,80,124,52169.45,8.911,18,29,47.5,37.85,244.3,86.88,0.4175728,39.5,86.88
5369,240,79,124,52177.73,9.329,18,29,46.5,37.85,243.5,87.3,0.41774815,39.22,87.3
5370,241,79,124,52186.34,9.464,18,29,45.8,37.85,245.9,89.27,0.41792354,38.71,89.27
5371,241,80,125,52196.36,9.417,18,29,46.4,37.85,252.0,90.46,0.41809893,38.4,90.46
5372,239,81,125,52204.64,9.091,18,28,45.7,37.85,258.3,91.27,0.41827428,38.14,91.27
5373,237,80,125,52213.26,8.916,18,28,45.4,37.85,265.0,92.08,0.41844967,37.62,92.08
5374,239,78,125,52223.27,9.353,18,29,45.8,37.85,266.2,90.91,0.41862506,36.75,90.91
5375,240,77,126,52231.89,9.382,18,30,46.2,37.85,263.3,89.14,0.4188004,35.81,89.14
5376,240,77,127,52242.24,9.036,18,30,44.9,37.85,261.6,88.84,0.4189758,35.19,88.84
5377,241,77,127,52252.58,9.448,18,30,45.9,37.85,261.3,88.96,0.4191512,34.82,88.96
5378,240,78,128,52262.6,9.254,18,29,45.9,37.85,261.7,89.32,0.41932654,34.58,89.32
5379,238,79,128,52270.85,8.837,18,29,46.5,37.85,262.2,89.68,0.41950193,34.34,89.68
5380,237,78,129,52278.84,8.836,18,29,47.0,37.85,262.7,90.04,0.41967732,34.11,90.04
5381,237,76,130,52285.7,8.873,18,30,46.7,37.85,262.9,90.12,0.41985267,33.85,90.12
5382,240,74,132,52295.73,9.14,18,31,47.2,37.85,262.4,89.71,0.42002806,33.55,89.71
5383,242,73,129,52304.34,9.464,18,32,47.2,37.85,262.0,89.3,0.42020345,33.25,89.3
5384,242,75,130,52314.68,9.469,18,31,47.9,37.85,261.9,89.02,0.4203788,32.97,89.02
5385,241,76,130,52325.04,9.467,18,30,46.6,37.85,263.3,89.36,0.4205542,32.78,89.36
5386,240,77,130,52335.38,9.382,18,30,45.3,37.85,264.8,89.69,0.42072958,32.59,89.69
5387,239,77,130,52345.4,8.983,18,30,43.9,37.85,265.6,89.41,0.42090493,32.6,89.41
5388,239,76,130,52353.86,9.187,18,30,44.5,37.85,266.1,88.97,0.42108032,32.67,88.97
5389,240,76,130,52363.22,9.459,18,30,44.7,37.85,266.5,88.64,0.4212557,32.74,88.64
5390,241,76,130,52372.5,9.327,18,30,44.3,37.85,266.8,88.31,0.42143106,32.81,88.31
5391,241,77,130,52381.89,9.469,18,30,45.8,37.85,267.1,87.98,0.42160645,32.88,87.98
5392,241,77,130,52390.89,9.463,18,30,46.3,37.85,271.8,88.9,0.42178184,33.03,88.9
5393,240,78,130,52399.5,9.384,18,29,46.9,37.85,276.6,89.87,0.4219572,33.18,89.87
5394,239,79,131,52409.58,8.959,18,29,45.6,37.85,276.8,89.45,0.42213258,33.05,89.45
5395,239,78,131,52417.86,9.066,18,29,45.4,37.85,276.6,88.92,0.42230797,32.89,88.92
5396,240,77,132,52426.47,9.381,18,30,46.4,37.85,275.4,88.29,0.42248333,32.6,88.29
5397,240,77,132,52436.48,8.983,18,30,45.6,37.85,274.6,88.41,0.4226587,32.31,88.41
5398,240,77,132,52444.77,9.191,18,30,46.9,37.85,274.3,89.34,0.4228341,32.01,89.34
5399,242,77,132,52453.38,9.464,18,30,47.6,37.85,281.2,92.22,0.42300949,32.05,92.22
5400,242,78,132,52463.73,9.387,18,30,47.3,37.85,286.6,93.99,0.42318484,32.16,93.99
5401,240,79,131,52473.75,8.959,18,29,48.0,37.85,291.5,95.38,0.42336023,32.28,95.38
5402,240,79,131,52482.36,9.067,18,29,48.6,37.85,292.8,95.15,0.42353562,32.41,95.15
5403,241,78,131,52492.37,9.468,18,30,49.3,37.85,290.8,93.49,0.42371097,32.53,93.49
5404,241,79,131,52500.79,9.464,18,29,49.6,37.85,288.7,91.83,0.42388636,32.66,91.83
5405,240,79,131,52510.24,9.437,18,29,48.6,37.85,288.5,91.51,0.42406175,32.79,91.51
5406,240,79,131,52519.29,9.014,18,29,47.8,37.85,288.9,91.65,0.4242371,32.93,91.65
5407,239,79,131,52527.57,9.139,18,29,48.7,37.85,288.7,91.55,0.4244125,33.08,91.55
5408,239,79,130,52536.19,9.091,18,29,48.1,37.85,286.1,90.2,0.42458788,33.33,90.2
5409,238,78,131,52546.2,8.838,18,29,47.1,37.85,281.4,88.17,0.42476323,33.52,88.17
5410,238,76,131,52554.82,8.938,18,30,46.4,37.85,274.1,85.41,0.42493862,33.56,85.41
5411,241,75,129,52564.84,9.468,18,31,47.7,37.85,270.0,84.0,0.425114,33.47,84.0
5412,242,75,129,52573.45,9.464,18,31,48.9,37.85,266.9,84.1,0.42528936,33.5,84.1
5413,241,76,129,52583.47,9.392,18,30,48.6,37.85,264.3,84.86,0.42546475,33.59,84.86
5414,239,77,130,52591.75,8.966,18,30,49.1,37.85,265.9,85.5,0.42564014,33.64,85.5
5415,239,76,129,52600.35,8.855,18,30,49.1,37.85,267.5,86.05,0.4258155,33.68,86.05
5416,239,75,129,52610.38,9.035,18,30,48.5,37.85,268.6,86.47,0.42599088,33.71,86.47
5417,240,75,129,52618.99,9.464,18,31,47.4,37.85,269.7,86.89,0.42616627,33.74,86.89
5418,240,75,128,52629.0,9.417,18,31,47.4,37.85,269.7,86.96,0.42634162,33.76,86.96
5419,240,75,129,52637.61,9.129,18,31,48.5,37.85,268.6,86.68,0.426517,33.76,86.68
5420,240,75,129,52647.63,9.14,18,31,49.5,37.85,267.7,86.62,0.4266924,33.77,86.62
5421,241,75,128,52656.04,9.464,18,31,49.1,37.85,267.0,86.81,0.42686775,33.79,86.81
5422,241,76,129,52665.46,9.449,18,30,50.2,37.85,266.8,86.96,0.42704314,33.82,86.96
5423,240,77,128,52674.88,9.109,18,30,49.7,37.85,269.4,86.89,0.42721853,33.93,86.89
5424,240,77,128,52684.89,9.035,18,30,48.8,37.85,269.2,85.84,0.42739388,33.91,85.84
5425,241,77,128,52693.85,9.463,18,30,48.2,37.85,269.5,85.16,0.42756927,33.92,85.16
5426,241,78,128,52705.6,9.466,18,30,48.0,37.85,271.1,85.08,0.42774466,33.98,85.08
5427,240,79,130,52713.88,9.463,18,29,48.1,37.85,270.6,83.98,0.42792,34.0,83.98
5428,241,79,129,52722.49,9.464,18,29,48.0,37.85,268.5,82.54,0.4280954,33.97,82.54
5429,241,80,129,52732.5,9.468,18,29,48.4,37.85,265.3,81.03,0.4282708,33.9,81.03
5430,241,81,129,52740.74,9.463,18,28,48.3,37.85,262.0,79.53,0.42844617,33.83,79.53
5431,241,82,129,52749.52,9.373,18,28,49.3,37.85,259.8,78.99,0.42862153,33.7,78.99
5432,239,81,129,52760.68,8.834,18,28,49.4,37.85,258.1,78.98,0.42879692,33.53,78.98
5433,238,79,129,52769.77,8.885,18,29,47.8,37.85,256.0,78.84,0.4289723,33.41,78.84
5434,240,78,129,52778.34,9.191,18,29,46.9,37.85,253.1,78.4,0.42914766,33.37,78.4
5435,241,79,130,52788.4,9.468,18,29,48.4,37.85,253.2,78.32,0.42932305,33.38,78.32
5436,241,80,130,52796.56,9.463,18,29,47.5,37.84,254.6,78.4,0.42949843,33.42,78.4
5437,241,80,129,52804.13,9.463,18,29,47.8,37.84,255.2,78.38,0.4296738,33.38,78.38
5438,240,80,130,52812.54,9.425,18,29,47.6,37.84,255.3,78.3,0.42984918,33.27,78.3
5439,239,79,129,52822.89,8.861,18,29,48.0,37.84,255.4,78.2,0.43002456,33.07,78.2
5440,240,79,129,52833.24,9.216,18,29,47.5,37.84,255.7,78.3,0.43019992,32.64,78.3
5441,240,79,129,52843.52,9.447,18,29,47.7,37.84,256.1,78.4,0.4303753,32.2,78.4
5442,240,80,129,52852.45,9.139,18,29,47.6,37.84,252.8,77.24,0.4305507,31.83,77.24
5443,240,79,129,52860.03,9.159,18,29,47.6,37.84,249.4,76.05,0.43072605,31.46,76.05
5444,240,79,129,52868.37,9.435,18,29,48.0,37.84,245.5,75.47,0.43090144,30.79,75.47
5445,239,78,129,52877.78,8.971,18,29,47.1,37.84,242.0,75.24,0.43107682,30.12,75.24
5446,240,78,129,52887.13,9.454,18,29,47.8,37.84,240.1,75.26,0.43125218,29.79,75.26
5447,240,78,128,52898.11,9.354,18,29,47.0,37.84,238.2,75.28,0.43142757,29.46,75.28
5448,240,79,128,52906.27,9.415,18,29,46.8,37.84,236.9,75.1,0.43160295,29.15,75.1
5449,240,78,128,52913.85,9.12,18,29,45.5,37.84,237.3,74.3,0.4317783,28.91,74.3
5450,239,77,127,52922.46,8.837,18,30,45.8,37.84,238.6,73.69,0.4319537,28.68,73.69
5451,240,77,127,52935.37,8.935,18,30,47.4,37.84,244.4,74.04,0.43212909,28.52,74.04
5452,242,79,126,52944.0,9.464,18,29,46.5,37.84,250.2,74.38,0.43230444,28.36,74.38
5453,242,81,125,52953.89,9.421,18,29,46.5,37.84,254.1,74.45,0.43247983,28.23,74.45
5454,240,81,124,52961.52,9.118,18,28,45.3,37.84,254.7,74.01,0.43265522,28.15,74.01
5455,239,80,124,52970.91,8.837,18,29,44.2,37.84,255.3,73.58,0.43283057,28.07,73.58
5456,239,80,124,52981.25,8.919,18,29,43.8,37.84,256.2,73.31,0.43300596,27.96,73.31
