time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,hrv,core_temperature,skin_temperature,tidal_volume,HeatStrainIndex,PercentageinZ2,THb,TymeBreathRate,TymeVentilation
5502,282,79,140,57430.07,10.571,19,34,60.209,437:435,38.2,30.2,214.8,0.7,0.6072177,71.982,33.57,73.63
5503,283,78,140,57441.36,10.571,19,35,60.072,433:430,38.2,30.2,215.0,0.7,0.6073281,72.049,33.52,74.04
5504,283,78,140,57452.11,10.571,19,35,59.881,437:437:437,38.2,30.2,214.9,0.7,0.60743845,70.928,33.46,74.34
5505,282,77,140,57462.84,10.571,19,35,59.68,432:442,38.2,30.2,214.3,0.7,0.60754883,73.285,33.36,74.51
5506,283,76,140,57473.0,10.571,19,36,59.69,442:437,38.2,30.2,214.3,0.7,0.6076592,73.49,33.32,74.82
5507,284,76,139,57483.72,10.571,19,36,59.798,439:442,38.2,30.2,215.4,0.7,0.60776955,72.604,33.4,75.41
5508,285,77,138,57493.85,10.571,19,35,59.976,441:435:446,38.2,30.2,216.6,0.7,0.60787994,73.255,33.48,76.08
5509,284,77,137,57503.6,10.571,19,35,60.202,442:437,38.2,30.2,218.1,0.7,0.60799026,72.1,33.67,77.32
5510,284,77,137,57513.77,10.571,19,35,60.354,439:442:441,38.2,30.2,218.3,0.7,0.60810065,71.902,33.92,77.03
5511,284,78,136,57525.49,10.571,19,35,60.348,442:439,38.2,30.2,218.5,0.7,0.60821104,73.475,34.19,76.56
5512,286,79,136,57537.91,10.571,19,35,60.303,442:441,38.2,30.2,219.1,0.7,0.60832137,73.434,34.45,76.65
5513,285,80,136,57548.13,10.571,19,34,60.22,437:437,38.2,30.2,217.3,0.7,0.60843176,73.444,34.66,75.68
5514,285,81,135,57557.82,10.571,19,34,60.265,444:439:439,38.2,30.2,214.7,0.7,0.6085421,72.956,34.86,74.4
5515,285,82,136,57568.54,10.571,19,33,60.432,437:442,38.2,30.2,214.2,0.7,0.6086525,73.462,35.07,75.12
5516,286,84,136,57580.34,10.571,19,33,60.652,439:441,38.2,30.2,214.1,0.7,0.6087628,73.584,35.32,75.71
5517,284,84,136,57590.44,10.36,19,32,60.923,437:442,38.2,30.2,215.1,0.7,0.6088732,72.868,35.66,75.98
5518,282,82,137,57600.19,10.394,19,33,61.26,439:439,38.2,30.15,213.9,0.7,0.6089836,74.971,35.95,75.7
5519,281,80,136,57610.39,10.571,19,34,61.475,442:439:437,38.2,30.2,211.6,0.7,0.6090939,75.211,36.23,75.16
5520,281,78,136,57621.12,10.571,19,34,61.732,444:444,38.2,30.15,210.6,0.7,0.6092043,73.867,36.53,74.77
5521,283,77,136,57631.22,10.571,19,35,62.077,444:444,38.2,30.15,209.6,0.7,0.6093146,74.282,36.83,74.39
5522,285,78,136,57640.97,10.571,19,35,62.469,446:442,38.2,30.2,206.6,0.7,0.609425,73.485,37.32,73.16
5523,285,78,136,57650.72,10.571,19,35,62.836,444:446:444,38.2,30.15,204.4,0.7,0.6095354,72.31,37.66,72.56
5524,285,79,136,57661.48,10.571,19,34,63.173,444,38.2,30.15,203.3,0.7,0.6096457,73.66,37.82,72.68
5525,284,79,136,57674.72,10.571,19,34,63.479,439:896:442,38.2,30.15,203.4,0.7,0.6097561,73.251,37.91,72.83
5526,285,79,135,57686.01,10.571,19,34,63.723,444:449,38.19,30.15,204.4,0.7,0.60986644,72.78,37.93,73.0
5527,285,80,135,57695.58,10.571,19,34,63.855,448:442,38.19,30.15,205.1,0.7,0.6099768,72.979,37.98,72.76
5528,283,80,135,57704.82,10.571,19,34,63.883,451:449,38.19,30.15,203.7,0.7,0.6100872,73.042,38.03,72.16
5529,282,80,135,57715.54,10.571,19,34,63.859,444:451,38.19,30.15,201.2,0.7,0.61019754,71.461,38.06,71.5
5530,283,79,134,57726.77,10.571,19,34,63.844,444:448:442,38.19,30.15,200.0,0.7,0.61030793,73.105,38.04,71.65
5531,284,78,135,57737.51,10.571,19,35,63.807,451,38.19,30.15,197.6,0.7,0.61041826,72.453,38.01,71.55
5532,283,78,134,57748.27,10.571,19,35,63.784,449:449:449,38.19,30.15,194.5,0.7,0.61052865,71.57,37.97,71.17
5533,283,78,134,57757.38,10.571,19,35,63.778,448:449,38.19,30.15,193.4,0.7,0.610639,73.074,37.94,70.82
5534,283,77,134,57766.48,10.571,19,35,63.743,451:448,38.19,30.15,193.0,0.7,0.61074936,71.934,37.78,70.94
5535,284,76,134,57777.75,10.571,19,36,63.866,442:449:448,38.19,30.15,192.9,0.7,0.61085975,70.686,37.57,71.21
5536,285,77,133,57788.05,10.571,19,35,64.004,446:442,38.19,30.15,191.7,0.7,0.6109701,72.516,37.35,70.82
5537,284,77,134,57798.05,10.571,19,35,64.021,446:451,38.19,30.15,190.2,0.7,0.61108047,72.29,37.13,70.29
5538,284,77,134,57810.38,10.571,19,35,63.965,446:446,38.19,30.15,188.4,0.7,0.6111908,71.571,36.88,69.97
5539,285,78,133,57822.31,10.571,19,35,63.865,442:449,38.19,30.15,187.0,0.7,0.6113012,72.016,36.46,70.19
5540,284,78,134,57833.05,10.498,19,35,63.889,448:890,38.19,30.15,186.0,0.7,0.6114116,71.328,36.14,70.3
5541,282,78,134,57841.6,10.474,19,35,63.958,446,38.19,30.15,185.3,0.7,0.6115219,71.686,35.91,70.24
5542,281,76,134,57849.55,10.571,19,35,63.919,449:897,38.19,30.15,184.4,0.7,0.6116323,71.313,35.71,70.12
5543,284,75,134,57862.84,10.571,19,36,63.698,446:439:448,38.19,30.15,183.0,0.7,0.6117426,71.697,35.66,69.68
5544,286,76,134,57875.0,10.571,19,36,63.555,444:448,38.19,30.15,182.0,0.7,0.611853,71.245,35.59,69.63
5545,286,78,134,57884.11,10.571,19,35,63.627,439:448,38.19,30.15,181.8,0.7,0.61196333,70.205,35.47,70.26
5546,285,79,134,57894.61,10.571,19,34,63.624,446:442,38.19,30.1,181.4,0.7,0.6120737,72.806,35.42,70.46
5547,284,80,134,57905.05,10.571,19,34,63.554,448:446:442,38.19,30.1,180.9,0.7,0.6121841,71.703,35.42,70.32
5548,285,80,134,57914.59,10.571,19,34,63.553,451:449,38.19,30.1,180.4,0.7,0.61229444,70.718,35.43,70.18
5549,283,81,134,57925.86,10.49,19,33,63.578,442:451,38.19,30.15,179.7,0.7,0.6124048,70.052,35.58,70.4
5550,281,78,134,57937.13,10.16,19,34,63.644,451:448,38.19,30.15,179.1,0.7,0.61251515,70.547,35.76,70.55
5551,281,76,134,57947.32,10.179,19,35,63.674,451:451,38.19,30.1,178.7,0.7,0.61262554,70.417,35.94,70.57
5552,283,75,134,57958.04,10.489,19,36,63.589,442:449:453,38.19,30.1,178.3,0.6,0.6127359,70.749,36.12,70.63
5553,284,75,134,57969.32,10.571,19,36,63.41,444:453,38.19,30.1,178.8,0.7,0.61284626,70.581,36.24,70.9
5554,284,75,133,57979.07,10.571,19,36,63.178,451:449,38.19,30.1,179.2,0.6,0.61295664,72.543,36.36,71.17
5555,285,75,133,57989.04,10.571,19,36,62.595,455:451,38.19,30.1,178.9,0.6,0.613067,71.271,36.63,71.0
5556,285,76,133,57999.9,10.571,19,36,62.367,451:453,38.19,30.1,179.0,0.7,0.61317736,71.787,37.06,70.98
5557,284,77,133,58010.09,10.571,19,35,62.425,453:451,38.19,30.1,181.1,0.6,0.6132877,71.577,37.61,71.85
5558,284,77,133,58020.28,10.571,19,35,62.614,453:902,38.19,30.1,182.2,0.6,0.6133981,70.393,37.98,71.54
5559,284,77,133,58031.0,10.571,19,35,62.813,911,38.19,30.1,182.3,0.6,0.61350846,70.372,38.41,71.13
5560,283,77,133,58041.75,10.571,19,35,62.885,451:903,38.19,30.1,181.7,0.6,0.6136188,71.357,39.01,70.83
5561,283,76,132,58052.48,10.571,19,36,62.876,453:455,38.19,30.1,182.0,0.6,0.6137292,70.552,39.84,71.19
5562,283,76,133,58063.75,10.571,19,36,62.797,453,38.19,30.1,183.4,0.6,0.6138395,70.096,40.4,71.29
5563,284,75,133,58074.47,10.571,19,36,62.737,907,38.19,30.1,184.5,0.6,0.6139499,70.034,41.03,71.48
5564,285,75,132,58084.66,10.566,19,36,62.622,910:456,38.19,30.1,184.7,0.6,0.6140603,70.359,41.81,71.43
5565,285,76,132,58095.39,10.566,19,36,62.496,453:453,38.19,30.1,183.5,0.6,0.6141706,70.854,42.78,70.71
5566,285,77,132,58106.66,10.571,19,35,62.361,453:456:448,38.19,30.1,182.2,0.6,0.614281,69.852,43.44,70.98
5567,285,77,132,58117.39,10.571,19,35,62.266,453:456,38.19,30.1,182.5,0.6,0.6143913,71.141,43.85,71.41
5568,284,78,132,58126.95,10.571,19,35,62.223,451:453,38.19,30.05,183.3,0.6,0.6145017,71.826,44.14,71.84
5569,283,78,132,58136.18,10.571,19,35,62.191,451:451,38.19,30.05,184.2,0.6,0.6146121,71.879,44.31,72.2
5570,283,77,132,58146.9,10.571,19,35,62.239,453:449,38.19,30.05,185.0,0.6,0.61472243,71.677,44.14,72.71
5571,284,77,132,58158.16,10.571,19,35,62.311,449:453,38.19,30.05,183.0,0.6,0.6148328,71.943,43.85,71.91
5572,286,78,132,58170.06,10.571,19,35,62.453,446:451:449,38.19,30.05,179.8,0.6,0.61494315,71.55,43.46,70.83
5573,287,80,132,58181.25,10.571,19,34,62.553,444:446,38.19,30.05,177.0,0.6,0.61505353,71.777,43.02,70.48
5574,285,82,132,58190.87,10.571,19,33,62.516,437:449,38.19,30.05,175.0,0.6,0.61516386,72.139,42.55,70.75
5575,284,82,133,58201.06,10.571,19,33,62.431,446:448:441,38.19,30.05,175.4,0.6,0.61527425,72.877,42.14,71.09
5576,284,83,133,58213.0,10.571,19,33,62.367,446:448,38.19,30.05,176.8,0.6,0.61538464,72.088,41.78,71.33
5577,285,84,133,58223.53,10.571,19,32,62.338,442:446,38.19,30.05,178.6,0.6,0.61549497,70.957,41.5,70.93
5578,283,83,134,58232.75,10.416,19,33,62.328,446:441:448,38.19,30.05,179.5,0.6,0.61560535,72.658,41.3,70.66
5579,281,81,134,58243.48,10.258,19,33,62.29,444:444,38.19,30.05,179.7,0.6,0.6157157,73.282,41.17,70.49
5580,281,79,134,58253.57,10.43,19,34,62.185,442:446,38.19,30.05,179.9,0.6,0.6158261,72.471,40.98,70.34
5581,282,78,134,58263.33,10.571,19,35,62.121,444:444,38.19,30.05,180.3,0.6,0.61593646,72.714,40.69,70.24
5582,284,77,134,58273.52,10.571,19,35,62.162,442:444,38.19,30.05,180.5,0.6,0.6160468,71.31,40.43,69.97
5583,285,78,134,58284.25,10.571,19,35,62.161,444:442,38.19,30.05,180.9,0.6,0.6161572,72.099,40.17,69.87
5584,284,78,135,58295.52,10.571,19,35,62.099,437:449:444,38.19,30.05,181.6,0.6,0.6162675,72.054,39.91,70.04
5585,283,77,135,58306.25,10.571,19,35,62.174,444:437,38.19,30.05,182.4,0.6,0.6163779,71.705,39.64,70.2
5586,284,77,135,58316.98,10.571,19,35,62.263,446:444,38.19,30.05,184.7,0.6,0.6164882,71.68,39.18,70.17
5587,285,78,135,58327.71,10.571,19,35,62.305,439:444,38.19,30.05,185.3,0.6,0.6165986,72.407,38.7,69.6
5588,287,80,135,58338.45,10.571,19,34,62.227,444:442:437,38.19,30.05,185.0,0.6,0.616709,72.026,38.28,68.8
5589,286,82,135,58349.16,10.571,19,33,62.085,444:444,38.19,30.05,184.3,0.6,0.6168193,72.058,37.96,68.03
5590,283,82,135,58358.72,10.256,19,33,62.013,439:446,38.19,30.05,184.7,0.6,0.6169297,72.52,37.66,67.62
5591,281,80,135,58367.5,10.182,19,34,62.022,444:444:442,38.19,30.05,185.4,0.6,0.61704004,71.958,37.38,67.33
5592,282,79,135,58378.0,10.479,19,34,62.023,882,38.19,30.05,186.6,0.6,0.6171504,70.494,37.14,67.31
5593,283,79,135,58389.93,10.571,19,34,62.123,446,38.19,30.05,188.2,0.6,0.6172608,71.178,36.94,67.41
5594,283,78,135,58400.65,10.571,19,35,62.259,444:890,38.19,30.05,190.4,0.6,0.61737114,72.116,36.79,67.64
5595,284,77,135,58411.4,10.571,19,35,62.316,444:446:446,38.19,30.0,192.0,0.6,0.6174815,72.466,36.64,67.65
5596,285,78,135,58420.96,10.571,19,35,62.355,437:449,38.19,30.05,192.3,0.6,0.61759186,73.129,36.48,67.18
5597,285,79,136,58433.07,10.571,19,34,62.418,446:442,38.19,30.05,194.8,0.6,0.61770225,72.901,36.43,67.77
5598,284,79,135,58444.57,10.571,19,34,62.528,446:444,38.19,30.05,196.5,0.6,0.6178126,71.858,36.4,68.07
5599,283,79,135,58454.33,10.571,19,34,62.708,444:439:446,38.19,30.05,196.3,0.6,0.61792296,72.376,36.38,67.58
5600,284,79,135,58464.52,10.571,19,34,63.0,444:442,38.19,30.05,195.7,0.6,0.61803335,71.905,36.3,67.01
5601,284,79,134,58475.25,10.571,19,34,63.312,439:435,38.19,30.05,194.8,0.6,0.6181437,71.49,36.21,66.43
5602,284,78,134,58485.99,10.571,19,35,63.623,446:441,38.19,30.05,194.2,0.6,0.61825407,71.173,36.04,66.2
5603,284,78,135,58495.64,10.571,19,35,63.871,442:439:442,38.19,30.0,193.6,0.6,0.6183644,72.931,35.88,65.97
5604,285,79,135,58505.83,10.571,19,34,63.836,442:444,38.19,30.0,193.5,0.6,0.6184748,74.218,35.65,66.02
5605,285,79,135,58516.03,10.571,19,34,63.676,441:442,38.19,30.0,194.0,0.6,0.61858517,72.025,35.33,66.47
5606,284,79,136,58526.76,10.571,19,34,63.733,442:444,38.19,30.05,195.5,0.6,0.6186955,72.764,34.96,66.69
5607,284,79,136,58536.43,10.571,19,34,63.864,439:442:439,38.19,30.05,197.5,0.6,0.6188059,72.058,34.55,66.68
5608,284,79,135,58548.21,10.571,19,34,64.057,444:441,38.19,30.0,197.3,0.6,0.6189162,71.534,34.19,66.09
5609,284,79,135,58561.1,10.571,19,34,64.324,442:441,38.19,30.05,197.8,0.6,0.6190266,72.178,33.96,66.3
5610,284,79,135,58570.76,10.571,19,34,64.549,437:437:437,38.19,30.0,198.5,0.6,0.619137,72.212,33.77,66.72
5611,284,78,136,58580.91,10.571,19,35,64.676,435:435,38.19,30.05,198.9,0.6,0.6192473,70.573,33.64,66.83
5612,283,78,136,58591.64,10.571,19,35,64.769,442:437,38.19,30.0,199.3,0.6,0.6193577,72.101,33.52,66.9
5613,284,77,136,58602.41,10.571,19,35,64.787,439:439,38.19,30.0,198.5,0.6,0.61946803,72.128,33.42,66.34
5614,284,77,136,58613.14,10.571,19,35,64.717,437:442,38.19,30.0,196.8,0.6,0.6195784,70.601,33.32,65.31
5615,285,78,137,58621.61,10.571,19,35,64.64,439:435:441,38.19,30.05,196.6,0.6,0.61968875,70.923,33.19,65.14
5616,285,78,137,58630.38,10.571,19,35,64.538,441:437,38.19,30.0,196.6,0.6,0.61979914,72.947,33.06,65.07
5617,284,79,137,58643.19,10.571,19,34,64.222,439:442,38.19,30.05,197.3,0.6,0.6199095,72.038,33.0,65.38
5618,283,79,136,58653.92,10.571,19,34,64.058,442:442:439,38.19,30.05,198.0,0.6,0.62001985,71.19,32.95,65.71
5619,285,79,136,58665.82,10.571,19,34,64.008,441,38.19,30.0,198.4,0.6,0.62013024,71.617,32.93,65.83
5620,286,80,136,58677.52,10.571,19,34,64.002,442:441:433,38.19,30.0,198.7,0.6,0.62024057,70.784,32.95,65.76
5621,285,81,136,58686.64,10.571,19,34,64.11,442:441,38.19,30.0,198.4,0.6,0.62035096,70.09,32.95,65.74
5622,284,82,136,58696.29,10.571,19,33,64.162,439:439:439,38.19,30.0,198.0,0.6,0.62046134,72.023,32.94,65.76
5623,284,82,136,58706.39,10.571,19,33,63.987,441,38.19,30.0,198.3,0.6,0.6205717,72.478,32.9,65.91
5624,284,82,136,58718.47,10.571,19,33,63.81,439:437:437,38.19,30.0,200.0,0.6,0.62068206,70.513,32.82,66.35
5625,284,82,136,58729.98,10.571,19,33,63.82,,38.19,30.0,201.7,0.6,0.6207924,70.801,32.72,66.51
5626,284,81,136,58739.75,10.571,19,33,63.923,1330:442:442,38.19,30.0,203.5,0.6,0.6209028,70.39,32.62,66.47
5627,285,81,136,58748.87,10.571,19,34,63.962,444:442,38.19,30.0,202.7,0.6,0.6210131,70.96,32.53,66.01
5628,284,81,136,58758.51,10.571,19,33,63.76,446:439:444,38.19,30.0,201.9,0.6,0.6211235,73.237,32.44,65.6
5629,282,80,137,58769.79,10.4,19,34,63.484,442:442,38.19,30.0,202.2,0.6,0.6212339,71.732,32.26,66.14
5630,282,79,136,58780.52,10.43,19,34,63.347,884,38.19,30.0,201.7,0.6,0.6213442,70.579,32.17,66.52
5631,283,78,135,58791.24,10.571,19,35,63.422,442:441,38.19,30.0,199.9,0.6,0.6214546,71.403,32.21,66.67
5632,284,78,135,58801.95,10.571,19,35,63.605,,38.19,30.0,200.1,0.6,0.6215649,70.661,32.42,67.08
5633,285,78,135,58813.88,10.571,19,35,63.652,,38.19,30.0,200.9,0.6,0.6216753,69.986,32.66,67.55
5634,287,79,135,58824.43,10.571,19,35,63.599,439:2224:444,38.19,30.0,202.0,0.6,0.6217857,70.876,32.81,68.13
5635,288,82,135,58834.19,10.571,19,34,63.411,439:449,38.19,30.0,203.2,0.6,0.621896,71.419,32.97,68.71
5636,284,84,136,58843.3,10.283,19,32,63.103,444:446,38.19,30.0,203.8,0.6,0.6220064,70.91,33.15,69.0
5637,281,82,136,58852.96,10.2,19,33,62.916,444:446,38.19,30.0,203.1,0.6,0.62211674,71.136,33.37,68.68
5638,281,80,136,58863.7,10.407,19,34,62.827,449:449:442,38.19,30.0,203.2,0.6,0.62222713,70.727,33.59,68.82
5639,282,78,135,58873.33,10.296,19,35,62.701,449:446,38.18,29.95,204.2,0.6,0.6223375,69.579,33.79,69.38
5640,283,77,135,58883.52,10.395,19,35,62.547,448:442:446,38.18,30.0,204.8,0.6,0.62244785,72.192,33.9,69.86
5641,284,76,135,58894.27,10.571,19,36,62.431,446,38.18,30.0,205.2,0.6,0.62255824,71.709,33.96,70.29
5642,284,77,135,58905.0,10.571,19,35,62.432,449:442:449,38.18,30.0,205.9,0.6,0.62266856,70.424,33.9,70.99
5643,284,77,134,58916.91,10.571,19,35,62.611,439:449,38.18,29.95,206.9,0.6,0.62277895,71.416,33.87,71.78
5644,285,78,134,58927.63,10.571,19,35,62.781,444:446,38.18,29.95,208.8,0.6,0.6228893,70.338,33.92,72.85
5645,285,78,134,58937.61,10.571,19,35,62.92,444:446:449,38.18,30.0,210.2,0.6,0.62299967,69.441,33.93,73.56
5646,285,80,134,58949.53,10.571,19,34,62.982,442:449,38.18,30.0,210.9,0.6,0.62311006,70.791,33.95,73.95
5647,284,80,135,58959.63,10.358,19,34,63.001,449,38.18,29.95,208.6,0.6,0.6232204,70.854,33.99,73.13
5648,282,80,134,58969.38,10.396,19,34,62.967,892:449,38.18,30.0,206.3,0.6,0.6233308,70.009,34.05,72.38
5649,283,79,134,58980.11,10.571,19,34,62.864,451:444,38.18,30.0,203.9,0.6,0.6234411,70.641,34.29,72.15
5650,284,78,134,58990.31,10.571,19,35,62.658,449:896,38.18,30.0,203.3,0.6,0.6235515,69.857,34.56,72.34
5651,284,78,134,58999.97,10.571,19,35,62.576,451:451,38.18,29.95,203.9,0.6,0.6236619,68.928,34.85,72.8
5652,285,78,134,59010.17,10.571,19,35,62.516,442:449,38.18,30.0,203.9,0.6,0.6237722,68.568,35.11,72.83
5653,285,79,134,59022.07,10.571,19,34,62.434,449:448,38.18,30.0,203.0,0.6,0.6238826,71.009,35.35,72.42
5654,284,80,134,59033.23,10.571,19,34,62.279,451:449,38.18,30.0,202.4,0.6,0.6239929,71.259,35.6,72.1
5655,283,80,134,59043.96,10.571,19,34,62.181,896,38.18,30.0,204.5,0.6,0.6241033,70.076,35.95,72.85
5656,284,79,133,59055.23,10.571,19,34,62.362,451:449,38.18,29.95,206.9,0.6,0.62421364,71.302,36.41,73.7
5657,284,79,133,59064.78,10.571,19,34,62.599,448:448:451:448,38.18,29.95,209.3,0.6,0.624324,71.51,36.9,74.46
5658,284,80,133,59073.56,10.571,19,34,62.684,448:449,38.18,29.95,211.2,0.6,0.6244344,71.486,37.15,74.8
5659,284,80,133,59084.07,10.571,19,34,62.77,451,38.18,29.95,212.7,0.6,0.62454474,72.766,37.28,74.83
5660,285,81,133,59097.19,10.571,19,34,62.634,451:896,38.18,29.95,213.9,0.6,0.6246551,71.941,37.31,74.69
5661,285,81,134,59108.89,10.571,19,34,62.512,449:449,38.18,29.95,215.3,0.6,0.62476546,71.325,37.24,75.8
5662,284,81,134,59117.64,10.393,19,33,62.627,442:449,38.18,29.95,217.9,0.6,0.62487584,72.118,37.23,76.85
5663,282,81,134,59126.46,10.152,19,33,62.817,453:449:449,38.18,29.95,220.1,0.6,0.62498623,71.531,37.26,77.5
5664,282,80,133,59137.32,10.337,19,34,62.973,449:453,38.18,29.95,219.5,0.6,0.62509656,71.273,37.31,77.12
5665,284,79,133,59146.53,10.571,19,34,63.069,444:448,38.18,29.95,220.3,0.6,0.62520695,71.484,37.39,77.46
5666,284,79,133,59156.52,10.571,19,34,63.145,451:446,38.18,29.95,221.6,0.6,0.6253173,71.523,37.47,78.03
5667,283,79,133,59167.9,10.571,19,34,63.197,449:451,38.18,29.95,225.5,0.6,0.62542766,70.877,37.66,79.18
5668,283,78,133,59178.63,10.571,19,35,63.051,453:453:446,38.18,29.95,226.9,0.6,0.625538,73.994,37.76,79.32
5669,285,79,133,59188.39,10.571,19,34,62.791,449:453,38.18,29.95,227.1,0.6,0.6256484,72.684,37.81,79.0
5670,285,79,134,59198.75,10.484,19,34,62.687,453:448,38.18,29.95,226.1,0.6,0.62575877,71.969,37.79,78.39
5671,284,79,134,59210.82,10.411,19,34,62.701,453:453,38.18,29.95,225.2,0.6,0.6258691,72.399,37.77,77.78
5672,284,78,133,59221.55,10.571,19,35,62.794,449:451,38.18,29.95,224.7,0.6,0.6259795,72.116,37.61,77.38
5673,284,78,133,59232.82,10.571,19,35,62.908,449:451:442,38.18,29.95,225.3,0.6,0.6260898,71.462,37.42,77.26
5674,282,77,133,59244.08,10.571,19,35,63.007,456:446,38.18,29.95,227.7,0.6,0.6262002,72.287,37.16,77.63
5675,281,75,133,59253.2,10.571,19,36,63.027,449:449,38.18,29.95,228.1,0.6,0.6263106,72.606,36.78,77.78
5676,281,74,132,59262.32,10.571,19,36,62.961,449:446:446,38.18,29.95,227.9,0.6,0.6264209,71.688,36.36,77.89
5677,282,73,133,59273.59,10.571,19,37,62.848,451:442,38.18,29.95,228.0,0.6,0.6265313,71.412,35.99,78.22
5678,283,72,133,59285.4,10.571,19,38,62.753,442:442,38.18,29.95,228.9,0.6,0.62664163,72.698,35.6,78.63
5679,283,72,133,59296.66,10.571,19,38,62.236,446:444,38.18,29.95,231.8,0.6,0.626752,71.5,35.19,79.28
5680,284,71,134,59305.78,10.571,19,38,61.441,442:888,38.18,29.95,233.0,0.6,0.6268624,70.106,34.83,79.33
5681,284,71,134,59315.44,10.571,19,38,60.986,446:442,38.18,29.9,233.6,0.6,0.62697273,70.755,34.48,79.13
5682,283,71,135,59326.7,10.571,19,38,60.873,444:441,38.18,29.95,234.9,0.6,0.6270831,70.266,34.08,79.11
5683,283,70,135,59339.04,10.571,19,39,60.885,442:441,38.18,29.95,236.6,0.6,0.62719345,71.241,33.64,79.17
5684,287,70,135,59350.2,10.571,19,39,60.995,435:448,38.18,29.95,237.2,0.6,0.62730384,72.236,33.44,79.14
5685,290,72,135,59359.97,10.571,19,38,61.141,439:442:441,38.18,29.95,237.8,0.6,0.62741417,72.2,33.24,79.11
5686,288,75,135,59370.16,10.571,19,37,61.369,442:444,38.18,29.95,237.7,0.6,0.62752455,73.261,33.04,78.6
5687,287,77,135,59379.81,10.571,19,36,61.752,442,38.18,29.95,237.0,0.6,0.62763494,74.083,32.85,77.77
5688,286,80,136,59391.19,10.571,19,34,62.052,878:441,38.18,29.95,237.5,0.6,0.6277453,75.273,32.62,77.6
5689,286,82,136,59402.36,10.571,19,33,62.238,439:437:437,38.18,29.95,237.9,0.6,0.62785566,75.887,32.4,77.44
5690,285,84,136,59411.59,10.571,19,32,62.41,437:433,38.18,29.95,236.7,0.6,0.627966,75.619,32.16,76.75
5691,283,84,136,59421.67,10.571,19,32,62.571,441:437:435,38.18,29.95,234.9,0.6,0.6280764,75.117,31.92,75.91
5692,283,84,136,59432.9,10.571,19,32,62.959,437:433,38.18,29.95,232.3,0.6,0.62818676,75.695,31.72,75.23
5693,283,82,136,59444.81,10.571,19,33,63.108,437:435,38.18,29.95,230.1,0.6,0.6282971,78.23,31.53,74.65
5694,283,81,137,59455.97,10.571,19,33,62.964,435:432:437,38.18,29.95,229.2,0.6,0.6284075,78.061,31.35,74.24
5695,282,80,137,59466.68,10.571,19,34,62.68,433:433,38.18,29.9,228.6,0.6,0.6285178,79.217,31.17,73.9
5696,283,79,137,59476.38,10.571,19,34,62.009,430:437,38.18,29.9,229.4,0.6,0.6286282,80.17,31.04,73.88
5697,283,78,137,59486.04,10.571,19,35,60.813,433:435,38.18,29.95,230.2,0.6,0.6287385,79.105,30.93,73.91
5698,284,77,138,59497.32,10.571,19,35,59.886,432:864,38.18,29.95,230.9,0.6,0.6288489,78.635,30.85,74.11
5699,286,77,138,59508.05,10.571,19,35,59.044,432:435,38.18,29.95,231.8,0.6,0.6289593,77.852,30.77,74.3
5700,287,78,138,59518.78,10.571,19,35,58.193,430:437,38.18,29.9,233.4,0.6,0.6290696,78.628,30.7,74.48
5701,285,80,138,59528.3,10.46,19,34,57.195,433:430,38.18,29.9,235.0,0.6,0.62918,78.694,30.62,74.66
5702,284,80,138,59538.07,10.479,19,34,56.104,860:435,38.18,29.9,236.7,0.6,0.62929034,78.225,30.51,74.82
5703,284,80,139,59548.82,10.481,19,34,55.161,435:435,38.18,29.95,238.5,0.6,0.62940073,79.293,30.38,74.96
5704,283,80,138,59560.74,10.211,19,34,54.835,435:428,38.18,29.9,239.9,0.6,0.6295111,78.754,30.29,74.94
5705,284,79,138,59571.25,10.338,19,34,55.09,439:437,38.18,29.9,241.0,0.6,0.62962145,78.778,30.23,74.77
5706,286,79,138,59581.02,10.571,19,35,55.279,865:437,38.18,29.9,240.3,0.6,0.62973183,79.781,30.22,74.53
5707,285,81,139,59590.56,10.571,19,34,55.395,435:437,38.18,29.9,239.2,0.6,0.62984216,80.673,30.22,74.29
5708,284,81,138,59600.33,10.571,19,33,55.523,867:441,38.18,29.9,237.9,0.6,0.62995255,79.533,30.26,73.89
5709,283,81,138,59611.05,10.399,19,33,55.768,437:437,38.18,29.9,236.6,0.6,0.6300629,79.669,30.31,73.48
5710,282,80,138,59621.75,10.34,19,34,55.92,435:442,38.18,29.9,235.8,0.6,0.63017327,80.218,30.46,73.34
5711,282,78,138,59631.93,10.489,19,35,56.058,442,38.18,29.9,235.2,0.6,0.63028365,80.211,30.66,73.3
5712,283,77,138,59641.62,10.571,19,35,56.145,882:442:439,38.18,29.9,234.7,0.6,0.630394,79.412,30.87,73.35
5713,283,77,137,59653.02,10.571,19,35,56.355,444:442,38.18,29.9,234.3,0.6,0.63050437,80.722,31.07,73.39
5714,283,76,137,59663.07,10.571,19,36,56.883,441:437,38.18,29.95,233.6,0.6,0.6306147,80.445,31.3,73.25
5715,285,76,136,59672.16,10.571,19,36,57.36,446:442,38.18,29.9,232.8,0.6,0.6307251,79.424,31.53,73.06
5716,287,77,136,59684.52,10.571,19,36,57.843,441:442:442,38.18,29.9,230.9,0.6,0.6308355,79.839,31.7,72.38
5717,286,79,135,59696.9,10.571,19,35,58.619,444:444,38.18,29.9,228.7,0.6,0.6309458,79.001,31.85,71.62
