time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,PercentageinZ2,THb,hrv,HeatStrainIndex,respiration,skin_temperature,TymeBreathRate,tidal_volume,TymeVentilation
196,224,74,107,1724.36,8.835,20,29,68.0411111111111,37.11,0.026839238,64.27222222222223,574:24:00,0.0,21.51,30.7,26.11,261.8,68.51
197,225,74,107,1734.95,8.838,20,29,67.986,37.11,0.026975477,63.898,560,0.0,21.51,30.7,26.0,262.6,68.96
198,224,75,107,1743.8,8.837,20,29,67.64272727272727,37.11,0.027111717,63.35181818181818,1126,0.0,21.51,30.7,25.83,265.5,69.34
199,223,75,107,1753.54,8.838,20,28,67.43111111111111,37.11,0.027247956,63.94777777777777,581:29:00,0.0,22.22,30.7,25.88,268.4,69.18
200,223,74,106,1762.14,8.837,20,29,67.542,37.11,0.027384195,63.188,573:20:00,0.0,22.22,30.7,26.01,269.3,68.87
201,224,73,107,1771.54,8.838,20,29,67.79818181818182,37.11,0.027520437,63.91545454545454,559,0.0,22.22,30.7,26.17,268.7,68.53
202,224,73,106,1781.08,8.837,20,29,67.99222222222222,37.11,0.027656676,63.864444444444445,569:18:00,0.0,22.22,30.7,26.26,269.4,68.38
203,223,73,106,1790.25,8.837,20,29,68.051,37.11,0.027792916,63.838,564:15:00,0.0,22.22,30.7,26.3,271.2,68.41
204,223,73,107,1797.04,8.834,20,29,67.99363636363637,37.11,0.027929155,62.58363636363636,555,0.0,22.22,30.7,26.33,273.0,68.44
205,223,72,107,1805.91,8.837,20,30,67.83222222222223,37.11,0.028065395,63.57777777777778,1113,0.0,21.9,30.75,26.36,274.8,68.45
206,225,72,107,1815.68,8.838,20,30,67.743,37.11,0.028201634,63.418000000000006,564:23:15,0.0,21.9,30.75,26.29,276.2,68.1
207,226,73,108,1824.55,8.837,20,30,67.6590909090909,37.11,0.028337875,63.95,556,0.0,21.9,30.7,26.21,277.7,67.75
208,224,74,108,1834.31,8.838,20,29,67.48333333333333,37.11,0.028474115,63.955555555555556,564:11:00,0.0,21.9,30.7,26.23,279.7,67.57
209,224,74,108,1842.59,8.837,20,29,67.348,37.11,0.028610354,64.213,559:14:00,0.0,21.29,30.7,26.3,281.7,67.57
210,224,74,108,1851.19,8.837,20,29,67.28,37.11,0.028746594,64.98818181818181,569:26:00,0.0,21.29,30.7,26.38,280.8,67.84
211,224,74,108,1860.14,8.838,20,29,67.21,37.11,0.028882833,64.73111111111112,572,0.0,21.29,30.7,26.46,279.8,68.11
212,224,74,108,1867.43,8.834,20,29,67.19800000000001,37.11,0.029019073,64.99,578:29:00,0.0,21.29,30.7,26.53,278.8,68.38
213,225,74,108,1875.71,8.837,20,29,67.33090909090909,37.11,0.029155314,64.49181818181819,578:21:00,0.0,21.29,30.7,26.61,277.9,68.68
214,224,75,108,1884.58,8.837,20,29,67.38777777777779,37.11,0.029291553,65.31333333333333,577:21:00,0.0,20.49,30.7,26.74,278.4,69.48
215,223,75,106,1894.35,8.838,20,28,67.405,37.11,0.029427793,65.72999999999999,559,0.0,20.49,30.7,26.87,278.9,70.28
216,223,74,106,1903.21,8.837,20,29,67.36090909090909,37.11,0.029564032,66.19545454545454,559:06:00,0.0,20.49,30.7,27.0,279.4,71.08
217,224,73,106,1912.97,8.838,20,29,67.21444444444445,37.11,0.029700272,65.92222222222223,553:18:00,0.0,20.49,30.7,27.15,279.9,71.78
218,223,73,107,1920.66,8.836,20,29,67.099,37.11,0.029836513,65.268,564:16:00,0.0,20.49,30.7,27.44,279.8,71.88
219,223,73,108,1927.78,8.835,20,29,67.05499999999999,37.11,0.029972753,65.938,556,0.0,20.49,30.7,27.7,280.5,72.06
220,223,72,109,1937.58,8.839,20,30,67.087,37.11,0.030108992,66.256,564:14:00,0.0,19.17,30.7,27.93,282.3,72.35
221,224,72,109,1948.17,8.838,20,30,67.148,37.11,0.030245231,66.021,561:11:00,0.0,19.17,30.7,27.9,283.1,72.36
222,224,72,108,1957.04,8.837,20,30,67.24636363636364,37.11,0.03038147,65.31090909090909,559:10:00,0.0,19.17,30.7,27.81,283.5,72.3
223,223,71,108,1966.21,8.837,20,30,67.4211111111111,37.11,0.03051771,65.91222222222223,559:10:00,0.0,19.17,30.7,27.73,284.0,72.25
224,223,71,108,1973.59,8.835,20,30,67.588,37.11,0.030653952,66.298,559:15:00,0.0,21.05,30.7,27.63,284.5,72.2
225,224,70,109,1983.35,8.838,20,31,67.71454545454546,37.11,0.030790191,65.66545454545454,568:15:00,0.0,21.05,30.7,27.2,284.8,72.08
226,224,70,109,1991.55,8.837,20,31,67.89333333333333,37.11,0.03092643,64.93444444444444,551,0.0,21.05,30.7,26.74,284.0,72.04
227,225,70,109,1999.51,8.839,20,31,68.115,37.11,0.03106267,65.14099999999999,568:25:00,0.0,21.05,30.7,26.17,280.1,72.21
228,225,70,108,2008.78,8.835,20,31,68.38000000000001,37.11,0.03119891,66.27363636363636,574:26:00,0.0,21.05,30.7,25.85,282.3,72.6
229,224,71,108,2018.31,8.838,20,30,68.59222222222223,37.11,0.03133515,65.86555555555555,569:12:00,0.0,20.72,30.7,25.56,284.7,72.82
230,224,71,108,2026.58,8.837,20,30,68.784,37.11,0.03147139,65.773,550,0.0,20.72,30.7,25.35,287.6,72.78
231,224,72,107,2036.57,8.837,20,30,68.99545454545455,37.11,0.031607628,65.59818181818183,556:07:00,0.0,20.72,30.7,25.35,289.5,72.8
232,224,71,106,2043.38,8.834,20,30,69.11555555555555,37.11,0.03174387,65.83555555555556,554:02:00,0.0,20.72,30.7,25.43,291.0,72.85
233,225,71,108,2051.56,8.837,20,30,69.184,37.11,0.03188011,65.836,550:06:00,0.0,20.72,30.7,25.5,292.4,72.9
234,226,72,108,2059.54,8.839,20,30,69.25454545454546,37.11,0.032016348,66.03363636363636,544,0.0,20.72,30.7,25.58,294.3,72.9
235,226,74,110,2069.64,8.837,20,29,69.22,37.11,0.03215259,65.14777777777778,549:00:57,0.0,20.9,30.75,25.66,297.0,72.75
236,224,75,110,2079.17,8.837,20,29,69.202,37.11,0.032288827,65.57300000000001,,0.0,20.9,30.75,25.74,299.7,72.61
237,223,75,110,2088.93,8.838,20,28,69.21454545454546,37.11,0.03242507,65.11636363636363,1102:14:00,0.0,20.9,30.75,25.82,300.5,72.18
238,224,75,111,2097.8,8.837,20,29,69.25777777777778,37.11,0.03256131,65.50888888888888,564:14:00,0.0,20.9,30.75,25.89,300.4,71.63
239,224,74,112,2107.34,8.838,20,29,69.303,37.11,0.032697547,65.361,556:07:00,0.0,20.9,30.75,25.97,300.4,71.09
240,225,74,110,2115.19,8.837,20,29,69.39090909090909,37.11,0.03283379,65.63454545454546,554:02:00,0.0,20.63,30.75,26.05,299.5,70.87
241,225,75,109,2124.71,8.837,20,29,69.4125,37.11,0.032970026,64.955,549:01:00,0.0,20.63,30.75,26.13,298.4,70.75
242,224,76,109,2134.25,8.838,20,28,69.36727272727272,,0.033106267,64.62363636363636,541:53:00,0.0,20.63,30.75,26.21,297.2,70.62
243,224,76,109,2142.09,8.837,20,28,69.29272727272728,,0.033242505,65.05727272727273,538,0.0,20.63,30.75,26.29,296.1,70.5
244,223,76,110,2150.44,8.836,20,28,68.9688888888889,,0.033378746,66.40888888888888,529:51:00,0.0,20.63,30.75,26.32,295.7,70.56
245,222,75,111,2157.82,8.835,19,28,68.667,,0.033514988,65.23400000000001,540:49:00,0.0,20.05,30.75,26.33,295.6,70.68
246,223,74,112,2167.55,8.838,19,29,68.73545454545454,,0.033651225,64.68818181818182,536:43:00,0.0,20.05,30.75,26.34,295.4,70.8
247,225,74,112,2176.44,8.837,19,29,68.82333333333332,,0.033787467,64.71222222222222,528,0.0,20.05,30.75,26.35,295.3,70.93
248,225,75,113,2186.2,8.838,19,29,68.911,,0.033923704,64.775,547:10:04,0.0,20.05,30.75,26.33,295.2,71.12
249,225,75,113,2194.5,8.837,19,29,69.01454545454546,,0.034059945,65.36181818181818,545:57:00,0.0,20.06,30.75,26.14,295.0,71.74
250,225,75,113,2202.78,8.837,19,29,68.93666666666667,37.13,0.034196187,66.57444444444444,540,0.0,20.06,30.75,25.9,291.5,71.12
251,225,76,112,2211.65,8.837,19,28,68.579,37.13,0.034332424,65.821,554:06:00,0.0,20.06,30.75,25.67,287.7,70.56
252,224,77,111,2221.4,8.838,19,28,68.39999999999999,37.13,0.034468666,65.00545454545454,554:07:00,0.0,20.06,30.75,25.47,284.8,70.67
253,223,78,111,2229.67,8.837,19,27,68.43,37.13,0.034604903,65.10444444444445,563:18:00,0.0,20.06,30.75,25.26,281.9,70.78
254,223,77,111,2238.54,8.837,19,28,68.49300000000001,37.13,0.034741145,65.059,564:15:00,0.0,19.67,30.75,25.06,278.9,70.9
255,224,76,110,2248.3,8.838,19,28,68.56090909090909,37.13,0.034877386,64.65181818181817,567:16:00,0.0,19.67,30.75,24.7,277.0,70.98
256,224,76,110,2256.38,8.837,19,28,68.63111111111111,37.13,0.035013624,64.83222222222223,552,0.0,19.67,30.75,24.34,275.2,71.07
257,224,76,108,2264.21,8.837,19,28,68.648,37.13,0.035149865,65.614,559:12:00,0.0,19.67,30.75,23.98,271.7,70.1
258,225,76,108,2273.74,8.837,19,28,68.49818181818182,37.13,0.035286102,65.24,559:06:00,0.0,19.67,30.75,23.63,267.1,68.41
259,224,77,108,2283.49,8.838,19,28,67.89333333333333,37.13,0.035422344,66.02888888888889,554:06:00,0.0,21.77,30.8,23.28,262.5,66.71
260,223,77,108,2291.8,8.837,19,28,67.46900000000001,37.13,0.03555858,65.21900000000001,555:02:00,0.0,21.77,30.8,22.97,259.9,66.49
261,224,76,109,2300.67,8.837,19,28,67.48272727272727,37.13,0.035694823,65.46090909090908,541,0.0,21.77,30.8,22.67,257.3,66.3
262,224,76,109,2310.43,8.838,19,28,67.73,37.13,0.035831064,65.19666666666666,558:18:00,0.0,21.77,30.75,22.53,258.1,66.57
263,224,76,110,2318.71,8.837,19,28,67.777,37.14,0.0359673,62.68300000000001,570:23:00,0.0,21.77,30.8,22.43,259.6,66.94
264,224,77,110,2326.98,8.837,19,28,67.39727272727272,37.14,0.036103543,63.277272727272724,563:14:00,0.0,21.6,30.75,22.4,261.4,67.16
265,223,77,110,2335.83,8.837,19,28,67.35555555555555,37.14,0.03623978,64.16555555555556,559:07:00,0.0,21.6,30.8,22.44,263.3,67.26
266,224,76,108,2345.62,8.838,19,28,67.514,37.14,0.03637602,64.269,546,0.0,21.6,30.8,22.57,263.7,67.23
267,225,76,108,2353.89,8.837,19,28,67.65454545454546,37.14,0.036512263,64.29636363636364,550:58:00,0.0,21.6,30.75,22.72,264.0,67.2
268,225,77,109,2362.15,8.837,19,28,67.77777777777777,37.14,0.0366485,64.77666666666667,1077,0.0,21.6,30.8,22.86,264.3,67.16
269,224,77,109,2371.04,8.837,19,28,67.809,37.14,0.036784742,64.235,538,0.0,21.6,30.8,23.02,264.4,67.08
270,224,77,109,2380.77,8.838,19,28,67.75818181818182,37.14,0.03692098,64.32090909090908,545:01:55,0.0,21.88,30.8,23.25,263.6,66.74
271,223,77,111,2389.06,8.837,19,28,67.85,37.14,0.03705722,64.72444444444444,550:10:00,0.0,21.88,30.8,23.48,262.9,66.4
272,223,76,111,2397.94,8.837,19,28,67.912,37.14,0.037193462,65.659,563:15:00,0.0,21.88,30.8,23.71,262.1,66.07
273,224,76,112,2407.72,8.838,19,28,67.9509090909091,37.14,0.0373297,65.77727272727272,555:20:00,0.0,21.88,30.75,24.06,262.9,66.51
274,225,76,111,2416.0,8.837,19,28,67.97555555555556,37.14,0.03746594,65.81666666666666,551,0.0,21.88,30.75,24.52,265.1,67.73
275,225,76,110,2424.28,8.837,19,28,67.97,37.14,0.03760218,65.623,559:10:00,0.0,21.67,30.75,24.79,265.3,68.01
276,226,78,109,2432.56,8.837,19,28,68.0909090909091,37.14,0.03773842,65.96363636363637,550,0.0,21.67,30.75,25.03,265.3,68.14
277,226,80,108,2440.84,8.837,19,27,68.20666666666666,37.14,0.037874658,65.58888888888889,560:16:05,0.0,21.67,30.8,25.26,265.2,68.27
278,224,81,109,2450.28,8.836,19,26,68.30699999999999,37.14,0.0380109,64.787,554:10:00,0.0,21.67,30.8,25.47,265.2,68.42
279,223,80,109,2461.28,8.834,19,27,68.41545454545454,37.14,0.03814714,65.62,552,0.0,21.67,30.8,25.62,265.4,68.62
280,223,79,109,2468.71,8.836,19,27,68.49111111111111,37.14,0.038283378,65.32444444444444,564:16:00,0.0,22.32,30.8,25.77,265.6,68.81
281,223,77,109,2476.02,8.834,19,28,68.433,37.14,0.03841962,65.99600000000001,569:23:00,0.0,22.32,30.8,25.91,265.8,69.01
282,223,77,110,2484.88,8.837,19,28,68.267,37.14,0.038555857,66.215,572:25:00,0.0,22.32,30.8,26.06,266.0,69.21
283,224,77,109,2494.66,8.838,19,28,68.094,37.14,0.038692098,66.773,568,0.0,22.32,30.8,26.2,265.6,69.4
284,224,77,108,2502.94,8.837,19,28,68.026,37.14,0.03882834,66.52000000000001,573:24:00,0.0,22.32,30.8,26.35,265.2,69.6
285,224,77,107,2512.09,8.836,19,28,68.19818181818181,37.14,0.038964577,66.11363636363636,570:20:00,0.0,23.54,30.8,26.51,265.0,70.05
286,224,77,106,2522.97,8.834,19,28,68.50888888888889,37.14,0.03910082,66.12777777777778,565:11:00,0.0,23.54,30.8,26.73,266.0,71.98
287,225,77,106,2531.87,8.837,19,28,68.72999999999999,37.14,0.039237056,66.16799999999999,556:06:00,0.0,23.54,30.8,26.88,264.9,73.2
288,225,78,107,2540.19,8.837,19,28,68.95,37.14,0.039373297,65.66090909090909,563:23:00,0.0,23.54,30.8,26.92,261.0,73.35
289,224,79,107,2548.44,8.837,19,27,69.17333333333333,37.14,0.03950954,66.18666666666667,565,0.0,23.54,30.8,26.96,258.7,72.88
290,223,79,108,2557.32,8.837,19,27,69.37,37.14,0.039645776,66.116,573:20:00,0.0,21.99,30.8,27.05,255.4,71.41
291,223,78,109,2567.12,8.838,19,27,69.5409090909091,37.14,0.039782017,65.73272727272727,565:20:00,0.0,21.99,30.8,27.25,248.7,68.63
292,224,78,108,2575.4,8.837,19,27,69.73,37.14,0.039918255,65.78,565:15:00,0.0,21.99,30.8,27.38,249.0,68.72
293,224,77,107,2583.68,8.837,19,28,69.884,37.14,0.040054496,66.14099999999999,555,0.0,21.99,30.8,27.51,249.6,68.91
294,224,77,107,2592.55,8.837,19,28,69.87727272727274,37.14,0.040190734,66.16454545454546,565:16:00,0.0,21.99,30.8,27.64,250.1,69.11
295,223,78,107,2602.29,8.838,19,27,69.87444444444445,37.14,0.040326975,65.61111111111111,559:15:00,0.0,20.96,30.8,27.78,250.7,69.3
296,223,77,108,2610.59,8.837,19,28,69.878,37.14,0.040463217,65.625,565:16:00,0.0,20.96,30.8,28.06,250.3,69.29
297,224,77,108,2618.87,8.837,19,28,69.79272727272728,37.14,0.040599454,65.99090909090908,568:15:00,0.0,20.96,30.8,28.35,249.8,69.27
298,225,77,108,2627.74,8.837,19,28,69.77444444444444,37.14,0.040735696,65.95555555555556,559,0.0,20.96,30.8,28.72,249.5,69.41
299,224,77,108,2637.5,8.838,19,28,69.795,37.14,0.040871933,66.303,565:15:00,0.0,20.96,30.8,29.13,249.2,69.63
300,224,78,108,2645.78,8.837,19,27,69.81272727272727,37.14,0.041008174,67.18909090909091,555,0.0,22.24,30.8,29.47,248.6,69.71
301,225,78,108,2654.06,8.837,19,28,69.80111111111111,37.14,0.041144416,66.54444444444444,567:27:20,0.0,22.24,30.8,29.77,247.8,69.67
302,225,79,108,2662.33,8.837,19,27,69.85499999999999,37.14,0.041280653,66.777,563,0.0,22.24,30.8,30.06,247.1,69.63
303,224,80,108,2670.58,8.837,19,27,69.94545454545454,37.14,0.041416895,67.16363636363636,570:28:20,0.0,22.24,30.8,30.33,246.1,69.66
304,223,79,108,2680.09,8.836,19,27,69.95555555555556,37.15,0.041553132,67.06777777777778,559,0.0,22.24,30.8,30.59,245.1,69.7
305,223,78,108,2691.31,8.834,19,27,70.021,37.15,0.041689374,66.902,564:16:00,0.0,23.09,30.8,30.77,244.0,70.33
306,224,78,107,2699.59,8.837,19,27,70.2309090909091,37.15,0.041825615,66.82090909090908,569:24:00,0.0,23.09,30.8,30.94,242.8,71.07
307,226,79,107,2707.65,8.837,19,27,70.43111111111111,37.15,0.041961852,67.48444444444445,569:15:00,0.0,23.09,30.8,31.13,243.6,71.94
308,227,80,107,2715.48,8.837,19,27,70.49499999999999,37.15,0.042098094,67.30499999999999,555,0.0,23.09,30.8,31.3,244.6,72.63
309,237,81,108,2725.03,9.019,19,28,70.5690909090909,37.15,0.04223433,66.79636363636364,559:07:00,0.0,23.09,30.8,31.34,244.5,72.59
310,258,79,107,2734.78,9.467,19,31,70.62666666666667,37.15,0.042370573,66.83555555555556,555:07:00,0.0,24.84,30.8,31.38,244.4,72.56
311,270,78,108,2743.16,9.464,19,33,70.541,37.15,0.04250681,66.821,554:01:00,0.0,24.84,30.85,31.42,244.2,72.53
312,271,77,108,2752.04,9.469,19,34,70.49090909090908,37.15,0.04264305,66.39,541,0.0,24.84,30.85,31.47,244.1,72.5
313,270,76,109,2763.12,9.468,19,34,70.54777777777778,37.15,0.042779293,66.19999999999999,550:04:00,0.0,24.84,30.85,31.45,241.4,72.47
314,271,75,110,2772.65,9.465,19,35,70.64099999999999,37.15,0.04291553,66.425,551:01:00,0.0,24.84,30.85,31.43,239.1,72.49
315,273,75,110,2783.01,9.469,19,35,70.702,37.15,0.04305177,66.64,553:04:00,0.0,26.4,30.8,31.34,242.2,73.18
316,273,76,110,2792.74,9.467,19,34,70.58200000000001,37.15,0.04318801,65.962,550:02:00,0.0,26.4,30.8,31.24,245.2,73.88
317,271,77,111,2801.34,9.465,19,34,70.216,37.15,0.04332425,66.569,549:00:00,0.0,26.4,30.8,31.16,246.1,74.02
318,271,76,110,2810.51,9.468,19,34,70.02000000000001,37.15,0.043460492,66.475,548:57:00,0.0,26.4,30.85,31.08,246.3,73.95
319,272,76,110,2819.21,9.464,19,34,69.85,37.15,0.04359673,66.34400000000001,538,0.0,26.4,30.85,31.0,246.5,73.88
320,271,76,111,2828.88,9.469,19,34,69.967,37.15,0.04373297,66.77000000000001,546:00:51,0.0,25.48,30.85,31.03,248.8,74.57
321,271,74,111,2836.78,9.467,19,35,70.191,37.15,0.04386921,67.155,542:00:00,0.0,25.48,30.85,31.21,251.0,75.16
322,272,74,111,2847.16,9.469,19,35,70.317,37.15,0.04400545,67.002,541,0.0,25.48,30.85,31.48,253.2,75.61
323,272,75,111,2856.92,9.467,19,35,70.084,37.15,0.04414169,67.285,550:01:00,0.0,25.48,30.8,31.95,259.2,76.21
324,272,75,112,2865.78,9.465,19,35,69.936,37.15,0.04427793,68.203,549:57:00,0.0,26.04,30.85,32.39,262.4,76.36
325,271,75,112,2876.1,9.469,19,35,69.634,37.15,0.04441417,66.619,545:57:00,0.0,26.04,30.85,32.79,263.6,76.16
326,271,75,111,2886.49,9.469,19,35,69.67999999999999,37.15,0.044550408,66.614,545:57:00,0.0,26.04,30.85,32.89,262.4,75.18
327,271,74,111,2896.84,9.469,19,35,70.095,37.15,0.04468665,66.074,545:57:00,0.0,26.04,30.85,32.99,261.3,74.2
328,272,73,111,2906.58,9.467,19,36,70.66499999999999,37.15,0.044822887,65.97200000000001,537,0.0,26.04,30.85,33.1,260.2,73.22
329,274,73,111,2915.44,9.465,19,36,71.084,37.15,0.044959128,65.549,543:52:00,0.0,26.04,30.85,33.22,262.4,73.81
330,273,73,112,2924.62,9.469,19,36,71.352,37.15,0.04509537,65.1,537,0.0,27.2,30.85,33.19,263.9,74.16
331,272,74,112,2932.0,9.467,19,35,71.37899999999999,37.15,0.045231607,64.537,539:48:00,0.0,27.2,30.85,32.98,264.2,74.07
332,273,75,112,2941.79,9.467,19,35,71.291,37.15,0.045367848,65.26,532:56:57,0.0,27.2,30.85,32.68,264.9,74.26
333,273,75,112,2950.67,9.465,19,35,71.135,37.15,0.045504086,65.53999999999999,541:06:00,0.0,27.2,30.85,32.32,266.0,74.66
334,272,76,113,2960.75,9.469,19,34,70.962,37.15,0.045640327,65.029,537,0.0,27.2,30.85,32.02,266.6,75.08
335,272,76,113,2970.11,9.468,19,34,70.819,37.15,0.04577657,64.732,540:49:00,0.0,28.37,30.85,31.84,270.5,75.61
336,273,76,112,2979.64,9.465,19,34,70.72999999999999,37.15,0.045912806,64.437,539:57:43,0.0,28.37,30.85,31.66,273.4,75.82
337,272,77,112,2989.19,9.468,19,34,70.678,37.15,0.046049047,64.57300000000001,521,0.0,28.37,30.85,31.43,272.9,75.4
338,270,76,112,2997.45,9.464,19,34,70.566,37.15,0.046185285,65.018,527:43:00,0.0,28.37,30.85,31.19,272.5,74.98
339,272,75,113,3008.58,9.469,19,35,70.466,37.15,0.046321526,64.65599999999999,529:41:00,0.0,28.37,30.85,30.96,271.9,74.51
340,273,75,113,3018.34,9.468,19,35,70.446,,0.046457767,64.19,525:35:00,0.0,28.36,30.85,30.75,270.8,73.81
341,272,76,114,3027.22,9.465,19,34,70.385,,0.046594005,64.839,527:41:00,0.0,28.36,30.8,30.54,269.7,73.1
342,272,76,115,3037.01,9.467,19,34,70.24600000000001,,0.046730246,64.75,532:44:00,0.0,28.36,30.85,30.33,268.7,72.4
343,272,76,116,3045.89,9.465,19,34,70.057,,0.046866484,65.006,531:39:00,0.0,28.36,30.85,30.04,270.4,72.54
344,272,76,116,3055.97,9.469,19,34,69.837,,0.047002725,65.03,529:43:00,0.0,28.35,30.85,29.74,272.8,72.87
345,272,76,115,3065.33,9.468,19,34,69.666,,0.047138963,64.955,531:43:00,0.0,28.35,30.85,29.55,273.3,72.83
346,272,76,115,3074.83,9.465,19,34,69.57,,0.047275204,64.342,523,0.0,28.35,30.85,29.4,273.0,72.64
347,271,76,115,3085.22,9.469,19,34,69.525,,0.047411446,63.49300000000001,534:43:00,0.0,28.35,30.85,29.25,272.7,72.45
348,271,75,115,3094.97,9.467,19,35,69.411,,0.047547683,63.7,530:43:00,0.0,28.35,30.85,29.11,272.5,72.26
349,272,74,115,3103.85,9.465,19,35,69.243,,0.047683924,63.498000000000005,532:43:00,0.0,28.35,30.85,28.9,270.9,71.94
350,273,74,114,3114.19,9.469,19,35,69.047,,0.047820162,63.396,531:37:00,0.0,27.17,30.85,28.69,269.1,71.61
351,272,75,115,3123.34,9.469,19,35,68.841,,0.047956403,63.0,529:46:00,0.0,27.17,30.85,28.47,267.0,71.02
352,270,74,114,3130.75,9.467,19,35,68.627,,0.048092645,63.767999999999994,531:42:00,0.0,27.17,30.85,28.16,263.8,69.22
353,271,73,115,3141.07,9.469,19,35,68.41900000000001,,0.048228882,63.934000000000005,531:44:00,0.0,27.17,30.85,27.91,263.5,68.8
354,273,73,115,3150.85,9.467,19,36,68.181,,0.048365124,64.122,531:41:00,0.0,27.17,30.85,27.69,265.1,69.24
355,274,74,115,3159.7,9.465,19,35,68.015,,0.04850136,64.244,526:41:00,0.0,27.17,30.85,27.46,266.9,69.56
356,274,76,114,3169.5,9.467,19,34,67.852,,0.048637602,64.26599999999999,531:42:00,0.0,27.17,30.85,27.21,268.8,69.71
357,273,77,115,3178.38,9.465,19,34,67.715,,0.048773844,64.46000000000001,529:41:00,0.0,27.17,30.85,26.96,270.8,69.86
358,272,78,115,3188.73,9.469,19,33,67.547,,0.04891008,64.25,531:43:00,0.0,27.17,30.85,26.63,272.4,69.98
359,270,77,115,3198.26,9.468,19,33,67.458,,0.049046323,64.244,523,0.0,27.17,30.85,26.09,273.0,70.02
360,271,76,115,3206.54,9.464,19,34,67.382,,0.04918256,64.387,529:42:00,0.0,26.38,30.85,25.71,271.6,69.74
361,272,76,115,3217.11,9.467,19,34,67.167,37.17,0.0493188,63.763,532:43:00,0.0,26.38,30.85,25.41,268.9,69.26
362,272,76,115,3225.98,9.465,19,34,66.963,37.17,0.04945504,63.61800000000001,522,0.0,26.38,30.85,25.12,266.2,68.78
363,271,75,115,3236.32,9.469,19,35,66.88,37.17,0.04959128,64.247,1054:47:00,0.0,26.38,30.85,24.8,264.7,68.61
364,271,75,115,3246.09,9.467,19,35,66.809,37.17,0.04972752,65.64099999999999,526:42:00,0.0,25.85,30.85,24.46,263.4,68.47
365,272,75,114,3253.97,9.464,19,35,66.592,37.17,0.04986376,66.33099999999999,530:39:00,0.0,25.85,30.85,24.25,264.4,68.58
366,274,75,115,3260.88,9.468,19,35,66.399,37.17,0.05,66.241,526:33:00,0.0,25.85,30.85,24.15,267.6,68.93
367,273,75,115,3275.07,9.467,19,35,66.431,37.17,0.05013624,65.90299999999999,521:37:00,0.0,25.85,30.85,24.06,271.0,69.47
368,273,76,115,3283.95,9.465,19,34,66.53,37.17,0.05027248,66.442,521,0.0,25.85,30.85,24.07,275.9,71.33
369,273,77,115,3293.69,9.467,19,34,66.724,37.17,0.05040872,66.736,530:51:43,0.0,25.5,30.85,24.07,280.8,73.19
370,272,78,116,3302.54,9.465,19,33,66.898,37.17,0.05054496,66.455,531:43:00,0.0,25.5,30.85,24.08,281.9,73.3
371,271,79,116,3312.33,9.467,19,33,66.941,37.17,0.0506812,66.204,531:44:00,0.0,25.5,30.85,24.08,282.8,73.38
372,271,79,116,3321.21,9.465,19,33,66.983,37.17,0.050817437,66.25699999999999,523,0.0,25.5,30.85,24.02,282.4,73.07
373,271,77,115,3330.74,9.468,19,34,67.065,37.17,0.05095368,66.059,532:43:00,0.0,25.5,30.85,23.97,281.9,72.77
374,273,77,114,3339.03,9.464,19,34,67.171,37.17,0.05108992,66.148,529:41:00,0.0,25.5,30.85,23.92,281.5,72.47
375,272,77,114,3350.2,9.469,19,34,67.329,37.17,0.051226158,66.286,521:38:00,0.0,24.48,30.85,23.9,280.4,72.23
376,271,77,114,3359.94,9.467,19,34,67.53181818181818,37.17,0.0513624,66.72272727272728,526:41:00,0.0,24.48,30.85,23.91,278.9,72.05
