time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,hrv,core_temperature,skin_temperature,respiration,tidal_volume,tidal_volume_min,heat_strain_index,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
4054,263,76,127,39498.67,9.461,22,33,46.0,472:469,38.15,29.95,25.6,293.0,76.0,0.6,0.6,0.25271508,25.6,76.0
4055,265,74,127,39508.13,9.461,22,34,46.0,472:472,38.15,29.95,25.6,293.0,76.0,0.5,0.5,0.2528371,25.6,76.0
4056,266,74,127,39517.6,9.461,22,34,46.0,476:465,38.15,29.95,25.6,283.0,74.0,0.5,0.5,0.25295913,25.6,74.0
4057,265,74,127,39527.06,9.461,22,34,47.0,472:476,38.15,29.95,25.6,279.0,73.0,0.5,0.5,0.25308114,25.6,73.0
4058,265,74,127,39536.52,9.461,22,34,48.0,944:472,38.15,29.95,26.2,296.0,78.0,0.5,0.5,0.25320318,26.2,78.0
4059,263,74,127,39545.98,9.461,22,34,48.0,472:472,38.15,29.95,26.2,297.0,81.0,0.5,0.5,0.2533252,26.2,81.0
4060,262,72,127,39555.44,9.461,22,35,48.0,479,38.15,29.95,26.8,269.0,76.0,0.5,0.5,0.25344723,26.8,76.0
4061,266,72,127,39564.9,9.461,22,35,48.0,469:479,38.15,29.95,26.8,271.0,78.0,0.5,0.5,0.25356925,26.8,78.0
4062,267,71,126,39574.36,9.461,22,36,48.0,479:476:479,38.15,29.95,28.4,252.0,77.0,0.5,0.5,0.2536913,28.4,77.0
4063,266,72,126,39583.82,9.461,22,35,48.0,476:483,38.15,29.9,28.4,214.0,71.0,0.5,0.5,0.2538133,28.4,71.0
4064,264,72,126,39593.28,9.461,22,35,49.0,,38.15,29.9,30.9,232.0,77.0,0.5,0.5,0.25393534,30.9,77.0
4065,264,72,126,39602.74,9.461,22,35,49.0,,38.15,29.9,30.9,242.0,83.0,0.5,0.5,0.25393534,30.9,83.0
4066,264,72,126,39612.2,9.461,22,35,49.0,2858,38.15,29.9,30.9,242.0,83.0,0.5,0.5,0.25393534,30.9,83.0
4067,0,0,126,39621.67,9.461,22,0,50.0,488:456,38.15,29.95,30.9,267.0,91.0,0.5,0.5,0.25393534,30.9,91.0
4068,265,73,126,39621.67,9.517,22,35,50.0,476:472,38.15,29.95,30.9,267.0,91.0,0.5,0.5,0.25405735,30.9,91.0
4069,264,73,126,39631.24,9.573,22,35,51.0,476,38.15,29.9,30.9,267.0,91.0,0.5,0.5,0.2541794,30.9,91.0
4070,263,72,126,39640.81,9.573,22,35,51.0,479:476:476,38.15,29.9,30.9,267.0,91.0,0.5,0.5,0.2543014,30.9,91.0
4071,263,72,126,39650.39,9.573,22,35,51.0,961,38.15,29.95,30.9,267.0,91.0,0.5,0.5,0.25442344,30.9,91.0
4072,265,70,126,39659.96,9.573,22,36,51.0,476:476,38.15,29.95,30.9,267.0,91.0,0.5,0.5,0.25454545,30.9,91.0
4073,270,71,125,39669.54,9.573,22,36,51.0,483:479,38.15,29.9,30.9,267.0,91.0,0.5,0.5,0.2546675,30.9,91.0
4074,266,72,125,39679.11,9.573,22,35,50.0,483:476,38.15,29.9,30.9,267.0,91.0,0.5,0.5,0.2547895,30.9,91.0
4075,265,74,125,39688.57,9.461,22,34,50.0,483:476,38.15,29.9,30.9,267.0,91.0,0.5,0.5,0.25491154,30.9,91.0
4076,265,73,125,39698.03,9.461,22,35,50.0,479:479,38.15,29.9,30.9,267.0,91.0,0.5,0.5,0.25503355,30.9,91.0
4077,266,74,125,39707.49,9.461,22,34,50.0,476:488,38.15,29.9,30.9,267.0,91.0,0.5,0.5,0.2551556,30.9,91.0
4078,265,74,125,39716.95,9.461,22,34,50.0,476:479,38.15,29.9,30.9,267.0,91.0,0.5,0.5,0.2552776,30.9,91.0
4079,264,73,125,39726.42,9.461,22,35,51.0,479:476,38.15,29.9,30.9,267.0,91.0,0.5,0.5,0.25539964,30.9,91.0
4080,265,73,125,39735.88,9.461,22,35,51.0,476:476:479,38.15,29.9,30.9,267.0,91.0,0.5,0.5,0.25552166,30.9,91.0
4081,267,74,125,39745.34,9.461,22,34,51.0,476:479,38.15,29.9,30.9,267.0,91.0,0.5,0.5,0.2556437,30.9,91.0
4082,271,74,125,39754.8,9.461,22,35,52.0,476:476,38.15,29.9,30.0,264.0,72.0,0.5,0.5,0.2556437,30.0,72.0
4083,265,76,126,39764.26,9.461,22,33,52.0,472:469,38.15,29.9,31.5,254.0,84.0,0.5,0.5,0.2557657,31.5,84.0
4084,263,76,126,39773.72,9.461,22,33,53.0,476:476,38.15,29.9,31.5,254.0,84.0,0.5,0.5,0.25588775,31.5,84.0
4085,265,76,126,39783.18,9.461,22,33,52.0,472:472,38.15,29.9,31.5,254.0,84.0,0.5,0.5,0.25600976,31.5,84.0
4086,265,76,127,39792.64,9.461,22,33,52.0,469:469,38.15,29.9,29.5,253.0,76.0,0.5,0.5,0.25600976,29.5,76.0
4087,265,76,127,39802.1,9.461,22,33,52.0,456:472,38.15,29.9,29.5,248.0,78.0,0.5,0.5,0.25600976,29.5,78.0
4088,0,0,128,39811.56,9.461,22,0,52.0,469:467:465,38.15,29.9,28.1,297.0,74.0,0.5,0.5,0.25600976,28.1,74.0
4089,0,0,128,39821.02,9.461,22,0,51.0,465,38.15,29.9,28.1,297.0,74.0,0.5,0.5,0.25600976,28.1,74.0
4090,0,0,128,39821.02,9.461,22,0,50.0,488:444:460,38.15,29.95,27.5,268.0,69.0,0.5,0.5,0.25600976,27.5,69.0
4091,0,0,128,39830.49,9.461,22,0,50.0,465,38.15,29.9,27.5,275.0,75.0,0.5,0.5,0.25600976,27.5,75.0
4092,266,82,129,39839.95,9.461,22,31,50.0,929:460,38.15,29.9,29.8,256.0,74.0,0.5,0.5,0.2561318,29.8,74.0
4093,260,78,129,39849.41,9.461,22,32,50.0,465:465,38.15,29.9,29.8,213.0,68.0,0.5,0.5,0.2562538,29.8,68.0
4094,263,76,129,39858.87,9.461,22,33,51.0,469:465,38.15,29.9,27.7,235.0,71.0,0.5,0.5,0.25637585,27.7,71.0
4095,267,76,129,39868.33,9.461,22,34,51.0,463:469,38.15,29.9,27.7,249.0,76.0,0.5,0.5,0.25649786,27.7,76.0
4096,267,76,129,39877.79,9.461,22,34,51.0,465:469,38.15,29.9,28.5,247.0,74.0,0.5,0.5,0.2566199,28.5,74.0
4097,264,76,131,39887.25,9.461,22,33,50.0,515,38.15,29.9,28.5,262.0,74.0,0.5,0.5,0.2567419,28.5,74.0
4098,266,76,131,39896.71,9.461,22,33,50.0,439:469,38.15,29.9,30.3,288.0,87.0,0.5,0.5,0.25686395,30.3,87.0
4099,267,76,130,39906.17,9.461,22,34,50.0,469:469,38.15,29.9,30.3,292.0,91.0,0.5,0.5,0.25698596,30.3,91.0
4100,266,77,129,39915.63,9.461,22,33,50.0,472:472:469,38.15,29.9,29.8,318.0,95.0,0.5,0.5,0.257108,29.8,95.0
4101,265,78,129,39925.1,9.461,22,32,50.0,476:469,38.15,29.9,29.8,294.0,94.0,0.5,0.5,0.25723,29.8,94.0
4102,266,78,128,39934.56,9.461,22,33,50.0,472:472,38.15,29.9,29.8,294.0,94.0,0.5,0.5,0.25735205,29.8,94.0
4103,262,78,128,39944.02,9.461,22,32,50.0,488,38.15,29.9,33.0,227.0,76.0,0.5,0.5,0.25747406,33.0,76.0
4104,266,77,128,39953.48,9.461,22,33,50.0,460:476:472,38.15,29.9,36.4,215.0,74.0,0.5,0.5,0.2575961,36.4,74.0
4105,267,77,127,39962.94,9.461,22,33,50.0,476:472,38.15,29.9,36.4,163.0,64.0,0.5,0.5,0.25771812,36.4,64.0
4106,264,78,127,39972.4,9.461,22,32,50.0,476:472,38.15,29.9,38.1,175.0,70.0,0.5,0.5,0.25784016,38.1,70.0
4107,264,79,127,39972.4,9.461,22,32,50.0,476:472,38.15,29.9,38.1,175.0,70.0,0.5,0.5,0.25796217,38.1,70.0
4108,265,77,126,39981.86,9.461,22,33,50.0,479:495,38.15,29.9,38.1,203.0,73.0,0.5,0.5,0.2580842,38.1,73.0
4109,262,76,127,39991.32,9.461,22,33,50.0,453:476,38.15,29.9,38.1,203.0,73.0,0.5,0.5,0.25820622,38.1,73.0
4110,265,76,126,40000.78,9.461,22,33,50.0,483,38.15,29.9,36.3,208.0,71.0,0.5,0.5,0.25832826,36.3,71.0
4111,265,75,126,40010.24,9.461,22,34,50.0,953:479,38.15,29.9,36.3,206.0,71.0,0.5,0.5,0.25845027,36.3,71.0
4112,265,75,126,40019.7,9.461,22,34,50.0,476:476,38.15,29.9,36.3,206.0,71.0,0.5,0.5,0.2585723,36.3,71.0
4113,266,75,126,40029.17,9.461,22,34,50.0,472:476,38.15,29.9,36.3,199.0,72.0,0.5,0.5,0.25869432,36.3,72.0
4114,265,76,127,40038.63,9.461,22,33,50.0,933:472,38.15,29.9,34.1,236.0,78.0,0.5,0.5,0.25881636,34.1,78.0
4115,263,76,127,40048.09,9.461,22,33,49.0,476:469,38.15,29.9,34.1,257.0,86.0,0.5,0.5,0.25893837,34.1,86.0
4116,267,76,127,40057.55,9.461,22,34,49.0,472:465,38.15,29.9,30.9,339.0,90.0,0.5,0.5,0.2590604,30.9,90.0
4117,267,76,127,40067.01,9.461,22,34,49.0,472:472,38.15,29.85,30.9,339.0,90.0,0.5,0.5,0.25918242,30.9,90.0
4118,264,77,127,40076.47,9.461,22,33,49.0,469:472,38.15,29.85,30.9,339.0,90.0,0.5,0.5,0.25930446,30.9,90.0
4119,263,77,127,40085.93,9.461,22,33,49.0,472:472,38.15,29.85,28.5,334.0,80.0,0.5,0.5,0.25942647,28.5,80.0
4120,266,75,127,40095.39,9.461,22,34,48.0,472:472,38.15,29.9,29.2,294.0,77.0,0.5,0.5,0.25954852,29.2,77.0
4121,265,75,127,40104.85,9.461,22,34,48.0,939:469,38.15,29.9,29.2,258.0,71.0,0.5,0.5,0.25967053,29.2,71.0
4122,267,76,127,40114.31,9.461,22,34,48.0,476:472,38.15,29.9,27.8,246.0,70.0,0.5,0.5,0.25979257,27.8,70.0
4123,262,76,127,40123.77,9.461,22,33,48.0,469:476,38.15,29.85,27.8,246.0,70.0,0.5,0.5,0.25991458,27.8,70.0
4124,262,75,127,40133.24,9.461,22,33,49.0,472:472,38.15,29.9,28.4,226.0,71.0,0.5,0.5,0.26003662,28.4,71.0
4125,267,74,127,40142.7,9.461,22,34,49.0,472:476,38.15,29.9,28.4,232.0,70.0,0.5,0.5,0.26015863,28.4,70.0
4126,269,76,127,40152.16,9.461,22,34,49.0,469:472,38.15,29.9,29.1,238.0,69.0,0.5,0.5,0.26028067,29.1,69.0
4127,263,79,127,40161.62,9.461,22,32,49.0,,38.15,29.9,29.1,246.0,71.0,0.5,0.5,0.26040268,29.1,71.0
4128,264,77,127,40171.08,9.461,22,33,49.0,477:449,38.15,29.9,29.1,246.0,71.0,0.5,0.5,0.26052472,29.1,71.0
4129,267,76,127,40180.54,9.461,22,34,49.0,469:469,38.15,29.9,30.0,283.0,80.0,0.5,0.5,0.26064673,30.0,80.0
4130,262,77,128,40190.0,9.461,22,32,49.0,465:936,38.15,29.85,30.0,259.0,76.0,0.5,0.5,0.26076877,30.0,76.0
4131,262,75,128,40199.46,9.461,22,33,49.0,469:469,38.15,29.9,30.0,259.0,76.0,0.5,0.5,0.26089078,30.0,76.0
4132,264,73,128,40208.92,9.461,22,35,49.0,469:472,38.15,29.9,30.0,263.0,80.0,0.5,0.5,0.26101282,30.0,80.0
4133,265,72,128,40218.38,9.461,22,35,50.0,469:469,38.15,29.85,28.9,271.0,79.0,0.5,0.5,0.26113483,28.9,79.0
4134,269,73,128,40227.85,9.461,22,35,50.0,467:476,38.15,29.85,28.9,250.0,72.0,0.5,0.5,0.26125687,28.9,72.0
4135,269,76,128,40237.31,9.461,22,34,50.0,465,38.15,29.85,28.9,236.0,67.0,0.5,0.5,0.26137888,28.9,67.0
4136,265,78,128,40246.77,9.461,22,32,50.0,940:469:465,38.15,29.85,30.6,237.0,75.0,0.5,0.5,0.26150092,30.6,75.0
4137,263,78,128,40256.23,9.461,22,32,50.0,463:472,38.15,29.9,30.6,237.0,75.0,0.5,0.5,0.26162294,30.6,75.0
4138,267,77,128,40265.69,9.461,22,33,49.0,469:469,38.15,29.85,29.9,249.0,79.0,0.5,0.5,0.26174498,29.9,79.0
4139,265,79,128,40275.15,9.461,22,32,49.0,465:460,38.15,29.85,29.9,249.0,79.0,0.5,0.5,0.261867,29.9,79.0
4140,262,78,128,40284.61,9.461,22,32,49.0,467:469,38.15,29.85,29.9,282.0,91.0,0.5,0.5,0.26198903,29.9,91.0
4141,263,76,128,40294.07,9.461,22,33,49.0,465:465,38.15,29.85,29.9,323.0,88.0,0.5,0.5,0.26211104,29.9,88.0
4142,265,76,129,40303.53,9.461,22,33,50.0,460:460,38.15,29.85,28.2,330.0,78.0,0.5,0.5,0.26223308,28.2,78.0
4143,262,74,129,40312.99,9.461,22,34,50.0,469:460,38.15,29.85,30.7,319.0,85.0,0.5,0.5,0.2623551,30.7,85.0
4144,264,74,129,40322.45,9.461,22,34,50.0,460:469:465,38.15,29.85,30.7,317.0,84.0,0.5,0.5,0.26247713,30.7,84.0
4145,266,74,129,40331.92,9.461,22,34,50.0,465:469,38.15,29.85,30.7,317.0,84.0,0.5,0.5,0.26259914,30.7,84.0
4146,262,74,129,40341.38,9.461,22,34,50.0,465:463,38.15,29.85,30.7,313.0,87.0,0.5,0.5,0.26272118,30.7,87.0
4147,265,73,129,40350.84,9.461,22,35,50.0,465:469,38.15,29.85,30.7,301.0,97.0,0.5,0.5,0.2628432,30.7,97.0
4148,265,73,129,40360.3,9.461,22,35,50.0,465:469:465,38.15,29.85,27.2,266.0,74.0,0.5,0.5,0.26296523,27.2,74.0
4149,264,73,129,40369.76,9.461,22,35,50.0,469:463,38.15,29.85,28.8,271.0,79.0,0.5,0.5,0.26308724,28.8,79.0
