time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,hrv,core_temperature,tidal_volume,heat_strain_index,PercentageinZ2,TymeBreathRate,TymeVentilation
1305,269,78,120,11960.38,9.467,19,33,45.6,503:15:0,37.72,281.1,0.0,0.26996806,23.84,71.68
1306,270,77,120,11970.36,9.468,19,33,44.4,496:12:0,37.72,281.5,0.0,0.27019626,23.9,71.79
1307,271,77,121,11979.06,9.464,19,34,42.9,498:15:0,37.72,281.3,0.0,0.27019626,23.97,71.75
1308,271,78,121,11988.99,9.468,19,33,45.3,496:15:0,37.72,281.2,0.0,0.27019626,24.04,71.71
1309,271,79,122,11997.69,9.464,19,33,45.6,496:15:0,37.73,282.1,0.0,0.27019626,24.12,71.96
1310,270,79,122,12007.63,9.468,19,33,43.7,496:10:0,37.73,283.4,0.0,0.27042446,24.2,72.3
1311,269,78,122,12015.9,9.463,19,33,42.4,496:16:15,37.73,284.7,0.0,0.27065268,24.26,72.63
1312,270,78,122,12024.56,9.464,19,33,42.6,496:12:0,37.73,287.0,0.0,0.27088088,24.31,73.24
1313,269,78,122,12034.95,9.469,19,33,38.9,500:6:0,37.73,289.5,0.0,0.27110907,24.36,73.91
1314,269,78,122,12044.89,9.468,19,33,41.0,496:8:0,37.73,290.2,0.0,0.2713373,24.41,74.14
1315,270,77,122,12053.17,9.463,19,33,41.9,980,37.73,289.5,0.0,0.2715655,24.45,74.1
1316,270,77,122,12061.85,9.464,19,33,40.2,503:6:0,37.73,288.8,0.0,0.2717937,24.5,74.12
1317,270,78,122,12072.18,9.469,19,33,42.7,492,37.73,287.7,0.0,0.27202192,24.56,74.36
1318,269,78,122,12082.0,9.468,19,33,44.1,500:20:15,37.73,288.4,0.0,0.27225012,24.66,74.74
1319,269,77,122,12089.91,9.464,19,33,44.0,508:12:0,37.73,289.3,0.0,0.2724783,24.9,75.12
1320,270,77,122,12101.14,9.469,19,33,43.2,503:19:0,37.74,290.0,0.0,0.27270654,25.07,75.39
1321,272,78,122,12111.5,9.469,19,33,46.4,508:12:0,37.74,290.4,0.0,0.27270654,25.25,75.35
1322,272,80,121,12121.48,9.468,19,32,47.0,503:15:0,37.74,290.8,0.0,0.27270654,25.4,75.3
1323,269,81,121,12129.98,9.464,19,32,44.5,503:12:0,37.74,291.0,0.0,0.27293473,25.53,75.22
1324,269,80,121,12139.34,9.469,19,32,46.3,984,37.74,290.1,0.0,0.27316293,25.65,74.95
1325,269,80,121,12148.8,9.464,19,32,47.3,496:15:0,37.74,289.7,0.0,0.27339116,25.79,74.8
1326,268,79,121,12158.74,9.468,19,32,46.3,628,37.74,290.8,0.0,0.27361935,25.96,75.11
1327,269,78,121,12167.42,9.464,19,33,44.3,503:15:0,37.74,292.1,0.0,0.27384755,26.12,75.45
1328,270,77,122,12177.35,9.468,19,33,44.8,500:12:0,37.74,295.0,0.0,0.27407578,26.24,76.08
1329,270,76,122,12186.02,9.464,19,34,44.4,503:12:0,37.74,297.9,0.0,0.27430397,26.36,76.71
1330,272,76,122,12196.0,9.468,19,34,45.4,495,37.74,300.4,0.1,0.27430397,26.42,77.29
1331,272,77,122,12204.13,9.463,19,34,44.4,992:20:0,37.74,301.2,0.1,0.27430397,26.47,77.6
1332,270,78,121,12212.27,9.463,19,33,44.6,500:15:0,37.74,302.0,0.1,0.27453217,26.53,77.95
1333,269,79,121,12225.39,9.467,19,33,44.6,498:15:0,37.74,302.9,0.1,0.2747604,26.61,78.34
1334,269,79,122,12235.34,9.468,19,33,45.3,508:12:0,37.74,304.0,0.1,0.2749886,26.69,78.47
1335,268,79,121,12244.02,9.464,19,32,45.1,503:12:0,37.74,305.1,0.1,0.2752168,26.78,78.57
1336,270,77,121,12253.96,9.468,19,33,45.2,508:10:0,37.74,304.7,0.1,0.275445,26.82,78.34
1337,272,77,121,12262.61,9.464,19,34,45.1,503:15:0,37.74,303.7,0.1,0.275445,26.86,77.98
1338,272,78,121,12272.59,9.468,19,33,45.6,500:20:0,37.74,302.2,0.1,0.275445,26.88,77.62
1339,269,80,121,12281.29,9.464,19,32,45.3,508:10:0,37.74,299.9,0.1,0.2756732,26.88,77.27
1340,267,79,121,12291.23,9.468,19,32,45.9,503:15:0,37.74,297.7,0.1,0.2759014,26.88,76.94
1341,268,77,121,12299.92,9.464,19,33,46.7,512:15:0,37.74,297.8,0.1,0.27612963,26.86,77.01
1342,270,75,121,12309.86,9.468,19,34,47.7,503:15:0,37.75,298.0,0.1,0.27635783,26.84,77.09
1343,272,75,121,12318.55,9.464,19,35,44.6,503:24:0,37.75,297.6,0.1,0.27635783,26.81,77.08
1344,272,77,121,12328.48,9.468,19,34,46.3,503:20:0,37.75,296.3,0.1,0.27635783,26.77,76.93
1345,271,78,121,12337.17,9.464,19,33,45.7,503:15:0,37.75,296.2,0.1,0.27635783,26.75,76.98
1346,270,79,120,12347.11,9.468,19,33,44.7,507:12:0,37.75,298.0,0.1,0.27658603,26.74,77.36
1347,269,79,120,12355.81,9.464,19,33,43.1,503:12:0,37.75,299.8,0.1,0.27681425,26.73,77.75
1348,268,78,120,12365.6,9.468,19,33,44.2,500:8:0,37.75,301.2,0.1,0.27704245,26.69,78.01
1349,268,77,121,12373.52,9.464,19,33,44.5,491:6:0,37.75,302.4,0.1,0.27727064,26.65,78.24
1350,270,76,121,12384.6,9.469,19,34,43.1,503:8:0,37.75,303.0,0.1,0.27749887,26.57,78.18
1351,272,76,122,12394.2,9.469,19,34,43.5,980,37.75,303.1,0.1,0.27749887,26.48,77.94
1352,271,78,123,12405.05,9.468,19,33,42.6,496:8:0,37.75,302.6,0.1,0.27749887,26.37,77.87
1353,270,79,123,12413.76,9.464,19,33,42.9,503:12:0,37.75,302.1,0.1,0.27772707,26.25,77.81
1354,270,80,123,12423.71,9.468,19,32,41.0,496:12:0,37.75,302.1,0.1,0.27795526,26.1,77.87
1355,270,79,123,12432.41,9.464,19,33,41.8,500:8:0,37.75,303.4,0.1,0.2781835,25.95,78.22
1356,269,79,122,12442.34,9.468,19,33,40.1,494:12:0,37.75,304.6,0.1,0.2784117,25.81,78.56
1357,271,79,122,12451.44,9.464,19,33,43.2,504:20:0,37.75,305.4,0.1,0.2784117,25.68,78.77
1358,272,80,122,12463.03,9.466,19,32,43.3,500:8:0,37.75,305.5,0.1,0.2784117,25.55,78.67
1359,270,81,122,12471.29,9.463,19,32,46.3,494:12:0,37.75,306.0,0.1,0.27863988,25.41,78.57
1360,269,81,122,12480.01,9.464,19,32,45.1,503:15:0,37.75,307.6,0.1,0.2788681,25.26,78.5
1361,269,80,122,12489.94,9.468,19,32,44.7,500:12:0,37.75,309.1,0.1,0.2790963,25.12,78.43
1362,269,79,122,12498.59,9.464,19,33,47.8,503:15:0,37.75,309.3,0.1,0.2793245,25.02,78.45
1363,269,78,122,12508.54,9.468,19,33,46.0,500:12:0,37.75,309.6,0.1,0.27955273,24.92,78.46
1364,270,78,122,12517.22,9.464,19,33,47.9,500:20:0,37.75,309.8,0.1,0.27978092,24.87,78.47
1365,269,77,122,12527.18,9.468,19,33,47.6,500:15:0,37.75,310.8,0.1,0.28000912,24.82,78.77
1366,269,77,121,12535.9,9.464,19,33,47.3,500:8:0,37.75,311.7,0.1,0.28023735,24.77,79.08
1367,270,76,121,12545.84,9.468,19,34,44.7,496:20:0,37.75,312.3,0.1,0.28046554,24.73,78.91
1368,270,76,121,12554.52,9.464,19,34,44.3,512:15:0,37.75,312.6,0.1,0.28069374,24.69,78.42
1369,271,77,122,12564.29,9.468,19,34,42.2,508:15:0,37.75,312.5,0.1,0.28069374,24.65,77.99
1370,270,77,122,12572.23,9.464,19,33,41.3,512:15:0,37.75,311.7,0.1,0.28092197,24.62,77.66
1371,269,77,121,12583.07,9.468,19,33,41.8,503:20:0,37.75,310.9,0.1,0.28115016,24.58,77.33
1372,270,77,120,12591.76,9.464,19,33,43.6,507:15:0,37.76,309.9,0.1,0.28137836,24.54,77.04
1373,270,76,120,12601.73,9.468,19,34,42.9,508:15:0,37.76,308.4,0.1,0.28160658,24.51,76.81
1374,270,76,120,12610.42,9.464,19,34,43.5,503:20:0,37.76,307.3,0.1,0.28183478,24.48,76.63
1375,271,77,120,12620.58,9.469,19,34,45.9,515:12:0,37.76,307.6,0.1,0.28183478,24.46,76.6
1376,269,77,120,12629.98,9.469,19,33,43.0,508:15:0,37.76,307.8,0.1,0.28206298,24.45,76.57
1377,268,76,121,12639.37,9.464,19,34,43.7,508:15:0,37.76,309.0,0.1,0.2822912,24.46,76.72
1378,269,75,120,12649.76,9.469,19,34,43.6,503:15:0,37.76,310.1,0.1,0.2825194,24.46,76.87
1379,269,75,120,12659.68,9.468,19,34,44.1,503:12:0,37.76,310.5,0.1,0.2827476,24.46,76.82
1380,269,75,120,12668.33,9.464,19,34,44.1,508:12:0,37.76,309.4,0.1,0.28297582,24.46,76.37
1381,270,75,121,12678.68,9.469,19,34,43.3,508:15:0,37.76,308.2,0.1,0.28320402,24.44,75.92
1382,271,74,121,12688.64,9.468,19,35,42.9,507:15:0,37.76,305.8,0.1,0.28320402,24.38,75.39
1383,271,74,121,12697.36,9.464,19,35,42.9,508:15:0,37.76,303.2,0.1,0.28320402,24.31,74.85
1384,271,75,121,12707.31,9.468,19,35,38.9,995,37.76,301.7,0.1,0.28320402,24.26,74.5
1385,270,76,120,12715.99,9.464,19,34,38.9,507:15:0,37.76,303.9,0.1,0.28343222,24.22,74.81
1386,271,76,120,12725.94,9.468,19,34,39.9,469:19:0,37.76,306.1,0.1,0.28343222,24.18,75.12
1387,272,77,121,12734.62,9.464,19,34,41.7,480:15:0,37.76,308.3,0.1,0.28343222,24.18,74.96
1388,270,78,121,12744.53,9.468,19,33,41.0,601,37.76,310.0,0.1,0.28366044,24.17,74.72
1389,268,78,121,12753.07,9.464,19,33,42.4,520:20:0,37.76,307.6,0.1,0.28388864,24.14,74.02
1390,270,77,121,12762.46,9.469,19,33,43.8,503:15:0,37.76,305.2,0.1,0.28411683,24.11,73.32
1391,270,77,121,12771.89,9.464,19,33,41.6,503:19:0,37.76,304.5,0.1,0.28434506,24.17,73.3
1392,268,77,121,12782.25,9.469,19,33,44.1,503:20:0,37.76,304.0,0.1,0.28457326,24.22,73.38
1393,269,76,121,12792.18,9.468,19,34,44.8,495,37.76,303.6,0.1,0.28480145,24.33,73.45
1394,271,76,121,12800.46,9.463,19,34,48.2,500:20:15,37.76,304.2,0.1,0.28480145,24.44,73.41
1395,271,76,121,12809.56,9.464,19,34,46.9,503:15:0,37.77,305.1,0.1,0.28480145,24.55,73.35
1396,271,78,121,12821.57,9.467,19,33,48.2,500:12:0,37.77,306.0,0.1,0.28480145,24.67,73.48
1397,270,79,121,12831.51,9.468,19,33,47.6,500:12:0,37.77,306.9,0.1,0.28502968,24.8,73.67
1398,268,79,121,12840.2,9.464,19,32,48.7,507:12:0,37.77,307.9,0.1,0.28525788,24.85,73.86
1399,269,77,121,12850.36,9.469,19,33,47.6,500:12:0,37.77,308.6,0.1,0.28548607,24.88,74.03
1400,270,76,122,12859.75,9.469,19,34,48.0,495,37.77,306.8,0.1,0.2857143,24.91,74.03
1401,270,76,122,12869.14,9.464,19,34,46.6,995:15:0,37.77,304.9,0.1,0.2859425,24.94,74.03
1402,270,76,122,12879.12,9.468,19,34,46.3,503:24:0,37.77,303.6,0.1,0.2861707,24.99,74.08
1403,269,76,121,12887.8,9.464,19,34,49.0,508:24:0,37.77,302.9,0.1,0.28639892,25.03,74.19
1404,269,76,121,12897.32,9.469,19,34,50.8,508:15:0,37.77,302.2,0.1,0.2866271,25.07,74.22
1405,269,75,121,12904.38,9.467,19,34,49.5,508:15:0,37.77,301.5,0.1,0.2868553,25.12,74.19
1406,270,75,120,12915.13,9.469,19,34,48.4,503:20:0,37.77,300.8,0.1,0.28708354,25.12,74.17
1407,272,75,120,12926.73,9.466,19,35,45.7,500,37.77,297.8,0.1,0.28708354,25.09,73.89
1408,272,78,120,12935.01,9.463,19,33,46.2,1003:15:0,37.77,296.5,0.1,0.28708354,25.05,73.84
1409,270,79,121,12943.52,9.464,19,33,43.6,512:28:20,37.77,297.3,0.1,0.28731173,24.96,74.08
1410,268,79,120,12952.81,9.469,19,32,44.6,492,37.77,298.1,0.1,0.28753993,24.87,74.33
1411,267,77,121,12961.29,9.464,19,33,44.7,503:28:24,37.77,298.7,0.1,0.28776816,24.79,74.75
1412,268,75,120,12971.77,9.469,19,34,43.4,503:20:0,37.77,299.4,0.1,0.28799635,24.71,75.18
1413,270,75,121,12982.63,9.468,19,34,43.7,508:20:0,37.77,299.9,0.1,0.28822455,24.67,75.54
1414,270,75,121,12991.32,9.464,19,34,44.5,507:15:0,37.77,299.9,0.1,0.28845277,24.62,75.72
1415,269,76,120,13001.66,9.469,19,34,42.9,503:15:0,37.77,300.0,0.1,0.28868097,24.57,75.89
1416,269,75,120,13011.61,9.468,19,34,42.8,501,37.77,300.8,0.1,0.28890917,24.49,76.14
1417,270,75,120,13020.29,9.464,19,34,43.2,986,37.77,302.7,0.1,0.2891374,24.4,76.51
1418,270,75,121,13030.2,9.468,19,34,43.5,503:12:0,37.77,304.0,0.1,0.2893656,24.33,76.78
1419,271,75,120,13038.92,9.464,19,35,42.9,508,37.77,301.3,0.1,0.2893656,24.29,76.34
1420,270,76,121,13048.43,9.469,19,34,43.1,503:20:0,37.77,298.5,0.1,0.2895938,24.27,75.9
1421,269,75,121,13055.01,9.467,19,34,43.3,503:15:0,37.77,296.9,0.1,0.289822,24.39,75.81
1422,269,75,120,13062.97,9.469,19,34,43.4,503:20:0,37.77,295.3,0.1,0.2900502,24.5,75.74
1423,270,75,120,13074.12,9.464,19,34,44.3,503:15:0,37.77,293.8,0.1,0.2902784,24.61,75.68
1424,272,76,121,13084.46,9.469,19,34,42.8,503:20:0,37.77,292.6,0.1,0.2902784,24.71,75.91
1425,269,76,121,13094.39,9.468,19,34,43.6,500:15:0,37.77,291.5,0.1,0.29050663,24.82,76.21
1426,269,75,121,13103.1,9.464,19,34,44.8,500:20:20,37.77,290.5,0.1,0.29073483,24.95,76.5
1427,270,75,121,13113.03,9.468,19,34,44.4,503:15:0,37.77,291.5,0.1,0.29096302,25.08,77.62
1428,270,76,121,13121.7,9.464,19,34,45.0,503:12:0,37.77,292.7,0.1,0.29119125,25.21,78.82
1429,269,75,121,13132.08,9.469,19,34,45.5,500:12:0,37.77,292.2,0.1,0.29141945,25.34,79.21
1430,269,75,121,13142.02,9.468,19,34,45.0,512:15:0,37.77,290.9,0.1,0.29164764,25.48,79.31
1431,271,75,121,13150.71,9.464,19,35,43.3,503:15:0,37.77,289.8,0.1,0.29164764,25.55,79.41
1432,271,75,122,13161.06,9.469,19,35,44.0,500,37.78,289.7,0.1,0.29164764,25.6,79.48
1433,271,75,121,13171.0,9.468,19,35,45.0,1008:19:0,37.78,289.6,0.1,0.29164764,25.65,79.56
1434,271,76,121,13179.69,9.464,19,34,44.4,500,37.78,289.4,0.1,0.29164764,25.69,79.63
1435,269,76,120,13189.63,9.468,19,34,43.6,503:20:0,37.78,290.7,0.1,0.29187587,25.74,81.91
1436,269,77,120,13198.31,9.464,19,33,45.4,503:32:15,37.78,291.8,0.1,0.29210407,25.78,83.78
1437,271,76,120,13208.24,9.468,19,34,47.0,499,37.78,292.7,0.1,0.29210407,25.9,84.42
1438,270,75,120,13216.96,9.464,19,34,47.4,508:28:20,37.78,293.6,0.1,0.29233226,26.0,84.83
1439,270,76,120,13227.11,9.469,19,34,48.5,995,37.78,294.6,0.1,0.2925605,26.06,84.73
1440,270,76,120,13236.5,9.469,19,34,47.9,511:20:0,37.78,295.5,0.1,0.29278868,26.11,84.6
1441,269,76,120,13245.92,9.464,19,34,47.0,516:20:0,37.79,293.8,0.1,0.29301688,26.18,84.15
1442,269,76,120,13256.25,9.469,19,34,44.8,508:24:0,37.79,293.3,0.1,0.2932451,26.26,83.94
1443,270,75,120,13266.21,9.468,19,34,44.1,508:27:0,37.79,294.3,0.1,0.2934733,26.59,84.12
1444,270,75,119,13274.89,9.464,19,34,43.5,500,37.79,295.3,0.1,0.2937015,26.91,84.29
1445,269,75,119,13284.78,9.469,19,34,45.1,512:15:0,37.79,294.1,0.1,0.29392973,27.24,84.01
1446,270,75,119,13292.75,9.469,19,34,45.6,508:24:0,37.79,292.8,0.1,0.29415792,27.58,83.72
1447,271,75,119,13303.9,9.464,19,35,45.7,508:20:0,37.79,292.3,0.1,0.29415792,28.05,84.78
1448,271,75,120,13313.83,9.468,19,35,46.1,508:20:0,37.79,292.0,0.1,0.29415792,28.53,85.91
1449,271,76,120,13322.33,9.464,19,34,47.7,512:20:0,37.79,291.7,0.1,0.29415792,29.16,86.22
1450,271,76,120,13331.63,9.469,19,34,45.2,511:20:0,37.79,291.5,0.1,0.29415792,29.77,86.53
1451,270,78,120,13340.1,9.463,19,33,44.2,508:24:0,37.79,291.6,0.1,0.29438612,30.25,86.52
1452,269,78,120,13350.31,9.469,19,33,45.3,503:20:0,37.79,291.9,0.1,0.29461434,30.72,86.42
1453,270,77,120,13359.75,9.464,19,33,45.0,495,37.79,292.1,0.1,0.29484254,31.15,86.34
1454,270,77,120,13369.69,9.468,19,33,43.7,503:23:12,37.79,292.1,0.1,0.29507074,31.56,86.42
1455,269,77,120,13378.41,9.464,19,33,43.6,500:3:0,37.79,291.8,0.1,0.29529896,31.96,86.52
1456,269,77,120,13388.76,9.469,19,33,42.1,491:15:0,37.79,290.4,0.1,0.29552716,32.28,86.6
1457,270,76,121,13398.71,9.468,19,34,42.8,500:8:0,37.79,287.4,0.1,0.29575536,32.51,86.51
1458,270,76,122,13407.41,9.464,19,34,43.4,500:8:0,37.79,287.2,0.1,0.29598358,32.54,86.92
1459,268,75,122,13417.75,9.469,19,34,42.4,496:10:0,37.79,286.5,0.1,0.29621178,32.37,86.96
1460,268,74,122,13427.25,9.469,19,35,41.3,980,37.79,285.5,0.1,0.29643998,32.21,86.87
1461,269,73,122,13434.27,9.467,19,35,42.5,496:8:0,37.79,284.8,0.1,0.2966682,32.11,86.89
1462,270,72,122,13444.22,9.468,19,36,41.3,500:15:0,37.79,284.7,0.1,0.2968964,32.01,87.23
1463,273,72,122,13452.95,9.464,19,36,43.3,503:15:0,37.79,284.4,0.1,0.2968964,31.93,87.63
1464,274,75,122,13462.87,9.468,19,35,43.7,503:12:0,37.79,283.9,0.1,0.2968964,31.87,88.02
1465,272,77,122,13471.98,9.464,19,34,41.9,508:20:0,37.79,284.4,0.1,0.2968964,31.83,88.15
1466,270,78,121,13483.04,9.466,19,33,43.0,503:20:0,37.79,284.8,0.1,0.2971246,31.84,88.28
1467,268,78,121,13489.28,9.467,19,33,42.5,508:20:0,37.79,285.7,0.1,0.29735282,31.89,88.41
1468,268,76,121,13500.55,9.469,19,34,43.0,503:20:0,37.79,286.9,0.1,0.29758102,31.94,88.53
1469,269,74,120,13510.48,9.468,19,35,43.4,500:15:0,37.79,288.1,0.1,0.2978092,32.0,88.66
1470,271,74,120,13519.18,9.464,19,35,43.9,512:15:0,37.79,288.6,0.1,0.2978092,32.06,88.68
1471,271,75,120,13529.54,9.469,19,35,43.1,495,37.79,288.8,0.1,0.2978092,32.12,88.65
1472,270,76,121,13539.47,9.468,19,34,41.4,508:20:20,37.79,288.9,0.1,0.29803744,32.05,88.75
1473,270,76,120,13547.96,9.464,19,34,41.9,498:12:0,37.79,289.0,0.1,0.29826564,31.93,88.98
1474,271,76,121,13557.33,9.469,19,34,43.7,500:8:0,37.79,289.4,0.1,0.29826564,31.76,89.25
1475,270,77,121,13566.31,9.464,19,33,44.8,500:24:0,37.79,291.9,0.1,0.29849383,31.54,89.73
1476,270,77,121,13574.22,9.469,19,33,43.1,507:35:0,37.79,293.1,0.1,0.29872206,31.27,89.41
1477,269,76,121,13587.08,9.468,19,34,44.0,480:8:0,37.8,293.2,0.1,0.29895025,30.73,88.71
1478,269,75,122,13595.78,9.464,19,34,46.9,512:20:0,37.8,292.6,0.1,0.29917845,30.14,88.37
1479,270,75,121,13606.1,9.469,19,34,47.1,500:15:0,37.8,292.0,0.1,0.29940668,29.63,88.03
1480,270,74,121,13615.87,9.468,19,35,46.6,500:24:0,37.8,290.8,0.1,0.29963487,29.31,87.79
1481,269,74,121,13623.78,9.464,19,35,47.2,500:20:0,37.8,289.5,0.1,0.29986307,28.99,87.6
1482,270,74,121,13635.05,9.469,19,35,48.0,500:19:0,37.8,288.2,0.1,0.3000913,28.73,87.4
1483,271,74,121,13645.04,9.468,19,35,49.2,508:20:0,37.8,289.0,0.1,0.3000913,28.5,87.88
1484,271,75,121,13653.55,9.464,19,35,45.7,1008,37.8,290.3,0.1,0.3000913,28.27,88.5
1485,271,75,121,13662.92,9.469,19,35,45.6,512:24:0,37.8,291.4,0.1,0.3000913,28.19,88.97
1486,271,76,120,13672.36,9.464,19,34,46.8,511:24:0,37.8,292.5,0.1,0.3000913,28.13,89.38
1487,270,77,119,13682.29,9.468,19,33,46.1,512:20:0,37.8,294.1,0.1,0.3003195,28.13,89.7
1488,271,77,119,13691.0,9.464,19,34,44.9,512:20:0,37.8,298.0,0.1,0.3003195,28.15,89.5
1489,271,77,119,13700.77,9.468,19,34,45.1,515:15:0,37.8,301.7,0.1,0.3003195,28.17,89.25
1490,269,77,119,13708.64,9.464,19,33,44.4,508:15:0,37.8,298.7,0.1,0.3005477,28.23,86.91
1491,268,77,119,13719.53,9.468,19,33,46.3,503:28:0,37.8,296.3,0.1,0.30077592,28.3,85.21
1492,269,77,120,13728.07,9.464,19,33,43.7,507:28:0,37.8,295.4,0.1,0.3010041,28.52,84.76
1493,269,76,120,13737.56,9.469,19,34,43.6,516:28:0,37.8,295.1,0.1,0.3012323,28.69,84.51
1494,269,74,120,13747.99,9.469,19,35,42.4,512:28:0,37.8,297.1,0.1,0.30146053,28.74,84.8
1495,270,74,120,13758.89,9.468,19,35,40.9,520:27:0,37.8,299.0,0.1,0.30168873,28.76,85.1
1496,271,74,119,13767.58,9.464,19,35,41.0,523:28:0,37.8,295.0,0.1,0.30168873,28.68,82.53
1497,269,75,119,13777.1,9.469,19,34,41.1,520:35:0,37.8,290.5,0.1,0.30191693,28.6,80.5
1498,267,75,118,13784.15,9.467,19,34,41.8,516:34:0,37.8,286.6,0.1,0.30214515,28.44,79.48
1499,268,73,118,13794.31,9.469,19,35,39.8,516:32:0,37.8,283.8,0.1,0.30237335,28.28,78.76
1500,271,73,118,13803.93,9.469,19,35,41.9,516:24:0,37.81,284.9,0.1,0.30237335,28.13,79.23
1501,270,73,117,13814.78,9.468,19,35,42.4,523:28:0,37.81,286.0,0.1,0.30260155,27.99,79.69
1502,270,73,117,13823.29,9.464,19,35,44.8,515:24:0,37.81,286.6,0.1,0.30282977,27.85,79.97
1503,268,73,118,13832.91,9.469,19,35,44.4,512:28:0,37.81,286.9,0.1,0.30305797,27.72,80.1
1504,256,73,118,13843.77,9.402,19,33,44.2,520:24:0,37.81,285.8,0.1,0.30328616,27.67,80.19
1505,242,75,118,13852.04,9.078,19,31,44.9,507,37.81,284.8,0.1,0.3035144,27.71,80.31
1506,235,76,119,13860.32,8.837,19,30,43.5,512:28:0,37.81,285.8,0.1,0.3037426,27.78,80.77
1507,234,77,118,13868.57,8.835,19,29,43.9,508:24:0,37.81,286.8,0.1,0.30397078,27.84,81.23
1508,235,78,118,13876.87,8.831,19,29,44.0,507:24:0,37.81,287.7,0.1,0.304199,27.87,81.5
1509,234,79,119,13885.58,8.845,19,28,44.9,512:24:0,37.81,288.1,0.1,0.3044272,27.9,80.48
1510,233,78,119,13895.51,8.838,19,29,45.7,508:24:0,37.81,288.4,0.1,0.3046554,27.93,79.46
1511,233,77,119,13904.03,8.837,19,29,45.2,516:19:0,37.81,285.8,0.1,0.30488363,27.93,78.52
1512,235,77,119,13913.32,8.838,19,29,45.9,508:24:0,37.81,282.4,0.1,0.30511183,27.93,77.61
1513,235,79,119,13921.93,8.837,19,28,46.9,503:24:0,37.81,279.3,0.1,0.30534002,27.87,76.92
1514,233,79,119,13932.78,8.838,19,28,45.4,508:12:0,37.81,278.6,0.1,0.30556825,27.8,78.02
1515,233,78,119,13941.06,8.837,19,29,44.4,507:12:0,37.81,277.8,0.1,0.30579644,27.72,79.11
1516,234,77,120,13949.34,8.837,19,29,47.4,488,37.81,278.0,0.1,0.30602464,27.54,79.4
1517,234,78,120,13957.62,8.837,19,29,45.6,500:28:24,37.81,278.4,0.1,0.30625287,27.35,79.5
1518,234,78,121,13966.31,8.837,19,29,43.2,495,37.81,279.2,0.1,0.30648106,27.1,79.4
1519,235,77,122,13976.25,8.838,19,29,45.4,508:20:0,37.81,278.4,0.1,0.30670926,26.88,79.24
1520,235,78,120,13984.38,8.837,19,29,44.9,508:28:20,37.81,277.5,0.1,0.3069375,26.78,79.07
1521,235,79,120,13992.08,8.837,19,28,44.1,503:10:0,37.81,276.7,0.1,0.30716568,26.73,78.9
1522,234,80,120,14001.52,8.837,19,28,42.9,512:20:0,37.81,276.4,0.1,0.30739388,26.69,78.77
1523,234,80,120,14011.44,8.838,19,28,42.3,500,37.81,276.4,0.1,0.3076221,26.65,78.66
1524,235,81,121,14019.33,8.837,19,28,44.0,508:23:19,37.81,276.0,0.1,0.3078503,26.56,78.48
1525,233,80,120,14025.7,8.837,19,28,44.9,512:20:0,37.81,274.9,0.1,0.3080785,26.43,78.19
1526,232,78,120,14038.35,8.838,19,28,44.7,512:20:0,37.81,273.9,0.1,0.30830672,26.39,77.9
1527,232,76,120,14046.62,8.837,19,29,42.6,508:20:0,37.81,273.5,0.1,0.30853492,26.45,78.34
1528,234,76,120,14054.85,8.837,19,29,44.7,499,37.81,273.1,0.1,0.30876312,26.51,78.87
1529,235,75,120,14062.81,8.838,19,30,45.7,512:32:24,37.81,272.9,0.1,0.30899134,26.6,79.13
1530,235,76,120,14072.81,8.837,19,30,48.3,508:20:0,37.81,273.2,0.1,0.30921954,26.7,78.81
1531,234,77,120,14081.67,8.837,19,29,46.9,515:32:0,37.81,273.1,0.1,0.30944774,26.85,78.43
1532,234,77,119,14089.37,8.837,19,29,47.8,516:28:0,37.81,272.6,0.1,0.30967596,27.07,78.0
1533,234,77,119,14098.78,8.837,19,29,48.9,,37.81,271.8,0.1,0.30990416,27.34,77.62
1534,233,77,119,14108.67,8.838,19,29,48.9,1034:34:0,37.81,270.6,0.1,0.31013235,27.66,77.42
1535,234,76,118,14117.02,8.837,19,29,49.9,527:32:0,37.81,269.4,0.1,0.31036058,27.96,77.22
1536,235,76,118,14125.29,8.837,19,30,49.5,523:55:0,37.81,268.7,0.1,0.31058878,28.2,76.94
1537,235,76,116,14133.98,8.837,19,30,51.6,520:12:0,37.81,268.1,0.1,0.31081697,28.45,76.64
1538,234,77,116,14143.45,8.838,19,29,48.3,518:28:0,37.81,267.8,0.1,0.3110452,28.51,76.15
1539,235,77,117,14149.36,8.837,19,29,49.7,520:28:0,37.81,267.1,0.1,0.3112734,28.51,75.59
1540,234,78,117,14160.48,8.837,19,29,47.7,527:28:0,37.81,264.8,0.1,0.3115016,28.58,75.1
1541,232,77,117,14169.19,8.837,19,29,42.7,526:32:0,37.81,263.0,0.1,0.31172982,28.67,74.72
1542,232,76,118,14179.11,8.838,19,29,42.5,523:35:0,37.81,262.4,0.1,0.31195801,28.74,74.68
1543,234,75,117,14187.39,8.837,19,30,44.9,520:35:0,37.82,261.9,0.1,0.3121862,28.8,74.63
1544,235,75,117,14195.67,8.837,19,30,44.6,518:39:0,37.82,262.6,0.1,0.31241444,28.84,74.9
1545,235,75,117,14204.38,8.837,19,30,44.3,523:39:0,37.82,265.9,0.1,0.31264263,28.88,75.83
1546,234,76,117,14214.29,8.838,19,29,46.2,520:35:0,37.82,265.3,0.1,0.31287083,28.99,75.41
