time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,core_temperature,PercentageinZ2,smo2,THb,TymeBreathRate,tidal_volume,TymeVentilation,skin_temperature,HeatStrainIndex,hrv
106.0,225.0,74.0,113.0,994.91,9.162,22.0,29.0,37.08,0.015376091,61.166,60.649,24.41,234.9,57.21,31.85,0.0,527:524
107.0,225.0,76.0,113.0,1004.01,9.161,22.0,28.0,37.08,0.015514614,61.572,61.111,24.25,234.5,57.1,31.85,0.0,523:523
108.0,223.0,76.0,112.0,1012.57,8.895,22.0,28.0,37.08,0.015653137,61.831,62.95700000000001,24.03,230.7,56.79,31.85,0.0,523:524
109.0,223.0,75.0,113.0,1020.17,8.76,22.0,28.0,37.08,0.01579166,62.033,63.165,23.85,227.3,56.67,31.85,0.0,523
110.0,223.0,74.0,113.0,1028.61,9.058,22.0,29.0,37.08,0.015930185,62.355,62.214,23.76,224.8,57.01,31.85,0.0,523:527:528
111.0,224.0,74.0,114.0,1038.35,9.162,22.0,29.0,37.08,0.016068708,62.688,60.404,23.84,224.2,57.05,31.85,0.0,527:524
112.0,224.0,74.0,114.0,1046.93,8.958,22.0,29.0,37.08,0.016207231,62.779999999999994,61.675,23.94,223.7,57.07,31.85,0.0,1059
113.0,224.0,74.0,114.0,1056.06,8.909,22.0,29.0,37.08,0.016345754,63.041,62.551,24.04,223.3,57.09,31.85,0.0,535
114.0,225.0,74.0,114.0,1065.72,9.101,22.0,29.0,37.08,0.016484277,63.265,62.144000000000005,24.19,222.6,57.07,31.85,0.0,537:541
115.0,224.0,75.0,114.0,1074.79,8.813,22.0,29.0,37.08,0.0166228,63.315999999999995,62.057,24.42,221.6,57.0,31.85,0.0,541:541
116.0,223.0,75.0,114.0,1083.39,8.85,22.0,28.0,37.08,0.016761323,63.196000000000005,62.16,24.66,220.5,56.93,31.85,0.0,545:541
117.0,223.0,75.0,114.0,1092.17,9.162,22.0,28.0,37.08,0.016899848,63.044,62.876,24.89,219.5,56.86,31.85,0.0,541:541
118.0,223.0,74.0,113.0,1101.57,9.162,22.0,29.0,37.08,0.017038371,62.846,61.866,25.18,219.3,56.84,31.85,0.0,540
119.0,224.0,74.0,112.0,1111.86,9.162,22.0,29.0,37.08,0.017176894,62.694,61.097,25.7,222.4,57.03,31.85,0.0,479:483
120.0,224.0,73.0,111.0,1120.67,9.161,22.0,29.0,37.08,0.017315418,62.551,61.06,26.22,225.5,57.15,31.85,0.0,514:514:514
121.0,224.0,73.0,111.0,1127.82,9.159,22.0,29.0,37.08,0.01745394,62.519000000000005,62.428,26.88,228.2,56.54,31.85,0.0,514:656
122.0,223.0,73.0,111.0,1136.22,9.162,22.0,29.0,37.08,0.017592464,62.541999999999994,62.11,27.41,230.3,56.1,31.85,0.0,596
123.0,224.0,73.0,111.0,1147.26,9.162,22.0,29.0,37.08,0.017730989,62.533,61.412,27.65,231.2,56.01,31.8,0.0,533:537
124.0,224.0,73.0,111.0,1157.35,9.162,22.0,29.0,37.08,0.017869512,62.56,61.275,27.9,232.1,55.91,31.8,0.0,536:532
125.0,224.0,73.0,112.0,1167.11,9.162,22.0,29.0,37.08,0.018008035,62.614999999999995,63.126999999999995,28.15,233.0,55.82,31.8,0.0,535:536
126.0,225.0,74.0,115.0,1175.7,9.161,22.0,29.0,37.08,0.018146558,62.596,62.408,28.47,232.8,55.81,31.85,0.0,535:537
127.0,224.0,75.0,115.0,1185.27,9.162,22.0,29.0,37.08,0.01828508,62.477,62.14,28.81,232.3,55.83,31.85,0.0,536
128.0,224.0,75.0,115.0,1194.99,9.162,22.0,29.0,37.08,0.018423604,62.384,62.075,29.13,233.0,55.94,31.85,0.0,531:532
