time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,core_temperature,PercentageinZ2,TymeBreathRate,tidal_volume,TymeVentilation,skin_temperature,HeatStrainIndex,hrv,THb,smo2
1641.0,283.0,82.0,129.0,16092.8,10.197,18.0,33.0,37.98,0.17096774,36.91,219.9,81.38,32.8,0.9,476:45:00,65.808,62.819
1642.0,283.0,82.0,129.0,16105.1,10.197,18.0,33.0,37.98,0.1710718,36.59,218.8,81.08,32.75,0.9,472:43:00,65.635,62.74400000000001
1643.0,284.0,82.0,129.0,16115.32,10.197,18.0,33.0,37.98,0.17117585,36.27,217.6,80.78,32.75,0.9,472:43:00,65.917,62.636
1644.0,285.0,83.0,129.0,16123.84,10.197,18.0,33.0,37.98,0.17127992,36.06,216.6,80.22,32.75,0.9,472:52:42,65.22200000000001,62.521
1645.0,286.0,85.0,129.0,16136.06,10.197,18.0,32.0,37.98,0.17138398,35.9,215.7,79.61,32.8,0.9,476:47:00,65.91,62.498000000000005
1646.0,284.0,85.0,129.0,16144.55,10.197,18.0,32.0,37.98,0.17148803,35.79,217.7,79.74,32.8,0.9,474:47:00,64.376,62.507000000000005
1647.0,283.0,84.0,129.0,16156.86,10.197,18.0,32.0,37.98,0.17159209,35.67,219.3,79.76,32.8,0.9,474:45:00,65.782,62.532000000000004
1648.0,283.0,84.0,129.0,16167.11,10.197,18.0,32.0,37.98,0.17169616,35.52,220.0,79.52,32.75,0.9,472:47:00,64.901,62.491
1649.0,283.0,84.0,129.0,16175.6,10.197,18.0,32.0,37.98,0.17180021,35.47,221.1,79.32,32.8,0.9,469:52:43,64.85499999999999,62.45399999999999
1650.0,284.0,84.0,128.0,16187.8,10.197,18.0,32.0,37.98,0.17190427,35.58,222.9,79.21,32.8,0.9,462,65.228,62.439
1651.0,285.0,84.0,128.0,16196.15,10.197,18.0,32.0,37.98,0.17200832,35.7,223.0,78.94,32.8,0.9,480:31:00,64.99199999999999,62.443
1652.0,285.0,84.0,128.0,16206.55,10.197,18.0,32.0,37.98,0.17211238,35.83,222.9,78.66,32.8,0.9,472:40:00,65.48400000000001,62.355999999999995
1653.0,284.0,85.0,129.0,16216.84,10.197,18.0,32.0,37.98,0.17221645,35.93,224.2,78.98,32.8,0.9,467,64.93,62.138
1654.0,284.0,85.0,129.0,16226.26,10.197,18.0,32.0,37.98,0.1723205,36.02,225.9,79.47,32.8,0.9,938:45:00,64.45,61.92999999999999
1655.0,283.0,85.0,129.0,16239.56,10.197,18.0,32.0,37.98,0.17242455,35.98,227.0,78.82,32.8,0.9,472:47:00,65.19300000000001,61.904999999999994
1656.0,284.0,84.0,129.0,16247.8,10.197,18.0,32.0,37.99,0.17252861,35.97,227.0,77.94,32.8,0.9,472:47:00,64.464,61.922000000000004
1657.0,284.0,84.0,129.0,16256.33,10.197,18.0,32.0,37.99,0.17263268,36.03,226.4,77.38,32.8,0.9,469:52:45,65.425,61.938
1658.0,283.0,84.0,129.0,16268.65,10.197,18.0,32.0,37.99,0.17273673,36.08,225.8,77.03,32.8,0.9,472:45:00,64.527,61.876
1659.0,283.0,83.0,129.0,16278.89,10.197,18.0,33.0,37.99,0.17284079,36.1,225.1,77.02,32.8,0.9,467:42:00,65.398,61.775999999999996
1660.0,283.0,83.0,129.0,16287.23,10.197,18.0,33.0,37.99,0.17294484,36.12,224.3,77.0,32.8,0.9,470:42:00,64.76599999999999,61.693999999999996
1661.0,284.0,83.0,129.0,16297.73,10.197,18.0,33.0,37.99,0.17304891,36.07,225.8,77.63,32.8,0.9,469:43:00,64.727,61.717999999999996
1662.0,284.0,82.0,129.0,16309.93,10.197,18.0,33.0,37.99,0.17315297,36.01,227.7,78.38,32.8,0.9,469:42:00,64.91,61.749
1663.0,285.0,83.0,129.0,16318.37,10.197,18.0,33.0,37.99,0.17325702,36.02,231.0,79.04,32.8,0.9,467:49:42,63.874,61.8
1664.0,284.0,84.0,129.0,16329.6,10.197,18.0,32.0,38.0,0.17336108,35.94,232.1,78.89,32.75,0.9,469:40:00,66.21700000000001,61.708000000000006
1665.0,284.0,84.0,130.0,16338.08,10.197,18.0,32.0,38.0,0.17346515,35.77,231.3,78.21,32.75,0.9,463:45:00,64.646,61.574
1666.0,284.0,84.0,130.0,16349.48,10.197,18.0,32.0,38.0,0.1735692,35.6,231.0,78.26,32.8,0.9,469:42:00,66.253,61.498000000000005
1667.0,284.0,83.0,130.0,16361.69,10.197,18.0,33.0,38.0,0.17367326,35.45,230.7,78.2,32.8,0.9,470:42:00,65.384,61.45
1668.0,284.0,83.0,130.0,16369.97,10.197,18.0,33.0,38.0,0.17377731,35.43,230.0,77.57,32.8,0.9,469:40:00,65.382,61.400999999999996
1669.0,284.0,83.0,130.0,16378.46,10.197,18.0,33.0,38.0,0.17388137,35.39,229.6,77.53,32.8,0.9,467:49:45,65.703,61.364999999999995
1670.0,283.0,84.0,130.0,16390.78,10.197,18.0,32.0,38.0,0.17398544,35.34,229.4,77.84,32.8,0.9,469:42:00,64.721,61.392999999999994
1671.0,283.0,83.0,130.0,16401.13,10.197,18.0,33.0,38.0,0.17408949,35.14,229.7,77.97,32.8,0.9,470:43:00,66.46799999999999,61.533
1672.0,283.0,81.0,130.0,16411.37,10.197,18.0,33.0,38.0,0.17419355,34.89,230.4,78.03,32.8,0.9,470:43:00,65.336,61.65
1673.0,284.0,81.0,130.0,16419.71,10.197,18.0,33.0,38.0,0.1742976,34.63,230.6,77.92,32.8,0.9,472:45:00,64.976,61.607000000000006
1674.0,284.0,81.0,130.0,16429.07,10.197,18.0,33.0,38.0,0.17440167,34.36,230.3,77.56,32.8,0.9,472:45:00,65.913,61.516999999999996
1675.0,284.0,81.0,130.0,16442.42,10.197,18.0,33.0,38.0,0.17450573,34.1,230.9,77.38,32.8,0.9,469:43:00,65.018,61.431
1676.0,284.0,81.0,129.0,16450.8,10.197,18.0,33.0,38.0,0.17460978,33.89,233.2,77.53,32.8,0.9,470:47:00,66.55199999999999,61.336
1677.0,284.0,81.0,129.0,16461.21,10.197,18.0,33.0,38.0,0.17471384,33.58,233.2,77.17,32.8,0.9,465:56:45,64.825,61.224000000000004
1678.0,284.0,81.0,129.0,16473.44,10.197,18.0,33.0,38.0,0.1748179,33.28,233.0,76.78,32.75,0.9,472:42:00,65.806,61.092999999999996
1679.0,285.0,81.0,129.0,16481.77,10.197,18.0,34.0,38.0,0.17492196,32.92,233.0,76.49,32.8,0.9,472:42:00,65.462,60.963
1680.0,285.0,83.0,129.0,16491.22,10.197,18.0,33.0,38.0,0.17502601,32.49,233.5,76.39,32.8,0.9,472:43:00,65.172,60.940999999999995
1681.0,284.0,83.0,129.0,16500.59,10.197,18.0,33.0,38.0,0.17513007,32.12,234.3,76.73,32.8,0.9,467:49:40,66.11,60.99400000000001
1682.0,284.0,83.0,129.0,16512.76,10.197,18.0,33.0,38.0,0.17523412,31.82,235.7,77.54,32.8,0.9,458,65.27799999999999,61.086
1683.0,284.0,83.0,129.0,16521.3,10.197,18.0,33.0,38.0,0.1753382,31.69,237.3,77.67,32.75,0.9,469:42:00,65.522,61.117
1684.0,284.0,84.0,129.0,16533.61,10.197,18.0,32.0,38.0,0.17544225,31.57,239.0,77.8,32.8,0.9,469:42:00,65.453,61.137
1685.0,284.0,84.0,129.0,16543.85,10.197,18.0,32.0,38.0,0.1755463,31.41,240.8,77.95,32.8,0.9,931:45:00,64.199,61.087
1686.0,284.0,83.0,130.0,16552.2,10.197,18.0,33.0,38.0,0.17565036,31.25,242.8,78.12,32.75,0.9,462,65.15599999999999,60.988
1687.0,284.0,83.0,130.0,16562.7,10.197,18.0,33.0,38.0,0.17575443,31.15,242.7,77.81,32.8,0.9,932:40:00,64.806,61.004999999999995
1688.0,284.0,83.0,130.0,16574.91,10.197,18.0,33.0,38.0,0.17585848,31.07,241.8,77.31,32.8,0.9,470:49:40,65.018,61.008
1689.0,283.0,83.0,130.0,16583.3,10.197,18.0,33.0,38.0,0.17596254,31.08,242.8,77.57,32.75,0.9,469:45:00,65.57000000000001,60.963
1690.0,284.0,83.0,130.0,16593.65,10.197,18.0,33.0,38.0,0.17606659,31.06,244.4,77.87,32.75,0.9,467:42:00,64.591,60.94
1691.0,284.0,83.0,130.0,16604.0,10.197,18.0,33.0,38.0,0.17617066,30.96,245.7,77.87,32.75,0.9,469:36:00,65.634,60.827999999999996
1692.0,285.0,83.0,130.0,16614.23,10.197,18.0,33.0,38.0,0.17627472,30.88,246.9,77.78,32.75,0.9,467:47:00,65.50800000000001,60.864999999999995
1693.0,284.0,84.0,130.0,16622.73,10.197,18.0,32.0,38.0,0.17637877,30.85,247.1,76.58,32.75,0.9,467:38:00,65.577,61.003
1694.0,284.0,84.0,130.0,16635.04,10.197,18.0,32.0,38.0,0.17648283,30.82,247.2,75.5,32.75,0.9,463:40:00,66.05199999999999,61.072
1695.0,284.0,84.0,130.0,16645.35,10.197,18.0,32.0,38.0,0.17658688,30.79,246.5,75.22,32.75,0.9,465:47:31,65.53200000000001,61.123000000000005
1696.0,285.0,85.0,130.0,16655.7,10.197,18.0,32.0,38.0,0.17669095,30.7,246.0,75.07,32.75,0.9,463:38:00,66.833,61.102
1697.0,284.0,85.0,130.0,16665.99,10.197,18.0,32.0,38.0,0.176795,30.54,246.1,75.09,32.75,0.9,465:36:00,65.4,61.016
1698.0,283.0,85.0,130.0,16674.48,10.197,18.0,32.0,38.0,0.17689906,30.37,246.9,75.1,32.75,0.9,465:42:38,66.096,60.943999999999996
1699.0,283.0,84.0,131.0,16686.69,10.197,18.0,32.0,38.0,0.17700312,30.18,248.4,75.09,32.75,0.9,465:38:00,65.616,60.939
1700.0,284.0,83.0,131.0,16695.08,10.197,18.0,33.0,38.0,0.17710719,30.15,248.6,74.97,32.75,0.9,462:33:00,64.616,60.958000000000006
1701.0,284.0,84.0,131.0,16705.53,10.197,18.0,32.0,38.0,0.17721124,30.13,248.7,74.84,32.75,0.9,465:38:00,66.311,61.05499999999999
1702.0,284.0,84.0,131.0,16717.74,10.197,18.0,32.0,38.0,0.1773153,30.12,248.5,74.89,32.75,0.9,462:36:00,65.429,61.05499999999999
1703.0,283.0,84.0,131.0,16726.13,10.197,18.0,32.0,38.0,0.17741935,30.11,248.0,75.03,32.75,0.9,463:33:00,66.378,61.010000000000005
1704.0,283.0,83.0,131.0,16736.58,10.197,18.0,33.0,38.0,0.17752342,30.08,247.2,74.83,32.75,0.9,463:35:00,65.454,60.989999999999995
1705.0,284.0,82.0,131.0,16748.76,10.197,18.0,33.0,38.0,0.17762747,30.03,246.2,74.48,32.75,0.9,460:45:36,65.682,61.045
1706.0,285.0,83.0,131.0,16757.18,10.197,18.0,33.0,38.0,0.17773153,29.99,245.3,74.14,32.75,0.9,465:38:00,65.829,61.102
1707.0,284.0,83.0,132.0,16767.44,10.197,18.0,33.0,38.0,0.17783558,29.94,243.0,73.65,32.75,0.9,460:42:00,64.61800000000001,61.166999999999994
1708.0,284.0,82.0,132.0,16776.85,10.197,18.0,33.0,38.0,0.17793965,29.88,240.6,73.15,32.75,0.9,465:38:00,65.998,61.23
1709.0,284.0,82.0,132.0,16788.13,10.197,18.0,33.0,38.0,0.17804371,29.79,240.3,73.37,32.8,0.9,467:38:00,65.063,61.25699999999999
1710.0,284.0,83.0,131.0,16796.51,10.197,18.0,33.0,38.01,0.17814776,29.71,240.1,73.67,32.8,0.9,467:38:00,66.815,61.307
1711.0,283.0,83.0,131.0,16806.96,10.197,18.0,33.0,38.01,0.17825182,29.6,238.9,73.45,32.75,0.9,463:49:38,65.688,61.415
1712.0,284.0,82.0,131.0,16819.14,10.197,18.0,33.0,38.01,0.17835587,29.47,236.3,72.64,32.75,0.9,467:36:00,65.324,61.461
1713.0,284.0,82.0,131.0,16826.66,10.197,18.0,33.0,38.01,0.17845994,29.36,235.0,72.98,32.75,0.9,,65.801,61.419000000000004
1714.0,284.0,82.0,131.0,16838.01,10.197,18.0,33.0,38.01,0.178564,29.26,233.8,73.44,32.8,0.9,928:45:42,65.549,61.358000000000004
1715.0,284.0,82.0,131.0,16850.19,10.197,18.0,33.0,38.01,0.17866805,29.14,233.1,73.65,32.8,0.9,463:43:29,66.65700000000001,61.266999999999996
1716.0,283.0,82.0,131.0,16858.61,10.197,18.0,33.0,38.01,0.1787721,29.0,232.7,73.68,32.75,0.9,460,64.71000000000001,61.331
1717.0,284.0,81.0,131.0,16868.96,10.197,18.0,33.0,38.01,0.17887618,28.82,232.8,73.67,32.75,0.9,462:43:35,65.149,61.472
1718.0,284.0,81.0,130.0,16879.27,10.197,18.0,33.0,38.01,0.17898023,28.54,234.1,73.54,32.75,0.9,460:29:00,66.376,61.536
1719.0,285.0,81.0,131.0,16889.63,10.197,18.0,34.0,38.01,0.17908429,28.48,232.6,72.34,32.75,0.9,463:33:00,65.782,61.608000000000004
1720.0,285.0,82.0,131.0,16899.9,10.197,18.0,33.0,38.01,0.17918834,28.43,230.9,71.04,32.75,0.9,458:31:00,66.36999999999999,61.71
1721.0,284.0,83.0,132.0,16908.3,10.197,18.0,33.0,38.02,0.17929241,28.47,231.1,71.09,32.75,0.9,910:29:00,65.041,61.69
1722.0,283.0,82.0,132.0,16918.76,10.197,18.0,33.0,38.02,0.17939647,28.55,232.3,71.84,32.75,0.9,458:29:00,65.027,61.722
1723.0,283.0,81.0,132.0,16930.92,10.197,18.0,33.0,38.02,0.17950052,28.62,233.7,72.54,32.75,0.9,460:33:00,65.65700000000001,61.813
1724.0,285.0,82.0,132.0,16938.45,10.197,18.0,33.0,38.02,0.17960458,28.67,236.9,72.92,32.75,0.9,458:28:00,65.862,61.827
1725.0,285.0,83.0,133.0,16951.73,10.197,18.0,33.0,38.02,0.17970863,28.71,240.1,73.29,32.8,0.9,449,66.33500000000001,61.833000000000006
1726.0,284.0,84.0,133.0,16962.01,10.197,18.0,32.0,38.02,0.1798127,28.76,243.3,73.66,32.75,0.9,911:40:31,65.57300000000001,61.888
1727.0,284.0,84.0,133.0,16970.5,10.197,18.0,32.0,38.02,0.17991675,29.03,247.1,74.16,32.75,0.9,460:36:00,65.798,61.972
1728.0,283.0,83.0,133.0,16982.68,10.197,18.0,33.0,38.02,0.18002081,29.37,251.1,74.74,32.75,0.9,462:29:00,65.874,61.92100000000001
1729.0,284.0,83.0,133.0,16991.04,10.197,18.0,33.0,38.02,0.18012486,29.86,255.3,75.84,32.75,0.9,460:40:31,67.276,61.840999999999994
1730.0,284.0,83.0,133.0,17001.3,10.197,18.0,33.0,38.02,0.18022893,30.31,257.5,76.28,32.75,0.9,456:31:00,67.48400000000001,61.71
1731.0,283.0,83.0,133.0,17009.88,10.197,18.0,33.0,38.02,0.18033299,30.73,257.5,75.95,32.75,0.9,902,66.795,61.723
1732.0,282.0,81.0,132.0,17023.05,10.197,18.0,33.0,38.02,0.18043704,31.15,257.5,75.62,32.75,0.9,460:36:00,66.958,61.791999999999994
1733.0,283.0,80.0,132.0,17032.46,10.197,18.0,34.0,38.02,0.1805411,31.49,256.8,75.47,32.75,0.9,463:40:00,68.767,61.634
1734.0,285.0,80.0,132.0,17042.85,10.197,18.0,34.0,38.02,0.18064517,31.84,256.0,75.33,32.75,0.9,469:47:38,68.724,60.914
1735.0,287.0,82.0,133.0,17053.2,10.197,18.0,33.0,38.02,0.18074922,32.23,255.6,75.41,32.75,0.9,467:33:00,68.904,60.271
1736.0,285.0,84.0,133.0,17063.44,10.197,18.0,32.0,38.02,0.18085328,32.76,256.5,76.01,32.8,1.0,467:38:00,67.512,60.217
1737.0,283.0,84.0,132.0,17071.89,10.197,18.0,32.0,38.02,0.18095733,32.94,257.6,76.98,32.8,1.0,469:36:00,66.40799999999999,60.611000000000004
1738.0,284.0,83.0,131.0,17084.14,10.197,18.0,33.0,38.02,0.18106139,33.04,258.9,77.92,32.8,1.0,463:42:00,67.437,61.001
1739.0,286.0,84.0,130.0,17092.65,10.197,18.0,33.0,38.02,0.18116546,33.14,260.7,78.44,32.8,1.0,467:38:00,67.162,61.182
1740.0,287.0,87.0,130.0,17104.84,10.197,18.0,32.0,38.02,0.18126951,33.2,262.2,78.88,32.8,1.0,463:35:00,67.833,61.222
1741.0,285.0,88.0,131.0,17113.23,10.197,18.0,31.0,38.02,0.18137357,33.16,262.7,79.06,32.8,1.0,463:38:36,67.42699999999999,61.229
1742.0,283.0,89.0,131.0,17123.58,10.197,18.0,30.0,38.02,0.18147762,32.83,261.6,79.09,32.8,1.0,458:29:00,67.812,61.147000000000006
1743.0,283.0,90.0,131.0,17133.93,10.197,18.0,30.0,38.02,0.18158169,32.55,261.1,79.32,32.8,1.0,442,68.511,61.048
1744.0,284.0,90.0,131.0,17144.24,10.197,18.0,30.0,38.02,0.18168575,32.48,261.0,79.58,32.8,1.0,905:24:00,68.50899999999999,60.799
1745.0,284.0,89.0,131.0,17154.58,10.197,18.0,30.0,38.02,0.1817898,32.47,261.0,79.82,32.8,1.0,449:24:17,62.813,60.04
1746.0,282.0,87.0,132.0,17164.85,10.197,18.0,31.0,38.02,0.18189386,32.48,260.9,79.8,32.8,1.0,451:21:00,62.275,59.303
1747.0,282.0,85.0,133.0,17173.37,10.197,18.0,32.0,38.02,0.18199793,32.5,260.9,79.66,32.8,1.0,446:19:00,61.173,59.053
1748.0,283.0,84.0,134.0,17185.69,10.197,18.0,32.0,38.02,0.18210198,32.52,260.8,79.51,32.8,1.0,446:29:22,61.895,59.265
1749.0,283.0,83.0,135.0,17195.92,10.197,18.0,33.0,38.02,0.18220603,32.54,260.8,79.37,32.8,1.0,437,60.815,59.535000000000004
1750.0,285.0,82.0,135.0,17204.41,10.197,18.0,33.0,38.02,0.18231009,32.5,262.4,79.54,32.8,1.0,442:26:17,63.669000000000004,59.879
1751.0,286.0,84.0,136.0,17216.59,10.197,18.0,33.0,38.02,0.18241416,32.47,263.7,79.74,32.75,1.0,444:13:00,65.853,60.190999999999995
1752.0,285.0,85.0,136.0,17225.01,10.197,18.0,32.0,38.02,0.18251821,32.42,264.6,80.01,32.8,1.0,444:19:15,66.69399999999999,60.33200000000001
1753.0,285.0,85.0,136.0,17235.48,10.197,18.0,32.0,38.02,0.18262227,32.41,264.2,80.22,32.75,1.0,440:12:00,65.77000000000001,60.625
1754.0,284.0,86.0,137.0,17247.67,10.197,18.0,32.0,38.02,0.18272632,32.42,262.8,80.37,32.75,1.0,444:17:00,67.994,61.367999999999995
1755.0,284.0,86.0,137.0,17256.18,10.197,18.0,32.0,38.02,0.18283038,32.43,261.5,80.52,32.8,1.0,447:27:00,68.635,62.081999999999994
1756.0,284.0,86.0,137.0,17268.38,10.197,18.0,32.0,38.03,0.18293445,32.38,261.1,81.15,32.8,1.0,442:13:00,69.97999999999999,62.633
1757.0,284.0,86.0,138.0,17276.77,10.197,18.0,32.0,38.03,0.1830385,32.17,263.6,82.96,32.8,1.0,440:17:00,70.16,63.166
1758.0,283.0,85.0,138.0,17287.12,10.197,18.0,32.0,38.03,0.18314256,31.98,264.9,82.9,32.8,1.0,444:17:00,69.453,63.617999999999995
1759.0,283.0,84.0,138.0,17297.45,10.197,18.0,32.0,38.03,0.18324661,31.78,266.3,82.84,32.75,1.0,442:19:19,70.473,63.951
1760.0,283.0,84.0,138.0,17307.66,10.197,18.0,32.0,38.03,0.18335068,31.46,266.8,82.77,32.75,1.0,444:17:00,68.99600000000001,64.08500000000001
1761.0,284.0,84.0,138.0,17315.19,10.197,18.0,32.0,38.03,0.18345474,31.11,267.1,82.7,32.75,1.0,440:22:19,65.776,64.11
1762.0,283.0,84.0,138.0,17325.41,10.197,18.0,32.0,38.03,0.18355879,30.74,267.8,83.09,32.75,1.0,446:17:00,66.33099999999999,63.973
1763.0,284.0,83.0,137.0,17338.76,10.197,18.0,33.0,38.03,0.18366285,30.36,268.8,83.77,32.75,1.0,444:21:00,66.022,63.391
1764.0,285.0,83.0,137.0,17347.26,10.197,18.0,33.0,38.03,0.18376692,30.0,269.1,83.78,32.8,1.0,444:17:00,68.247,62.559000000000005
1765.0,285.0,84.0,138.0,17359.46,10.197,18.0,32.0,38.03,0.18387097,29.71,269.4,83.7,32.8,1.0,442:26:17,68.064,61.940999999999995
1766.0,285.0,86.0,138.0,17367.85,10.197,18.0,32.0,38.03,0.18397503,29.67,270.3,83.72,32.8,1.0,442:15:00,68.286,61.44
1767.0,284.0,87.0,137.0,17378.19,10.197,18.0,31.0,38.03,0.18407908,29.65,271.9,84.23,32.8,1.0,446:19:00,66.553,61.073
1768.0,284.0,86.0,137.0,17388.54,10.197,18.0,32.0,38.03,0.18418314,29.62,274.6,85.57,32.75,1.0,446:15:00,66.851,60.833000000000006
1769.0,284.0,86.0,137.0,17398.8,10.197,18.0,32.0,38.03,0.1842872,29.63,277.3,86.77,32.75,1.0,448:24:19,66.646,60.455999999999996
1770.0,284.0,86.0,137.0,17408.26,10.197,18.0,32.0,38.03,0.18439126,29.78,280.0,87.32,32.75,1.0,444:17:00,64.72,59.787
1771.0,284.0,87.0,138.0,17419.71,10.197,18.0,31.0,38.03,0.18449531,29.93,282.7,87.88,32.75,1.0,439:22:00,66.673,58.992999999999995
1772.0,284.0,87.0,137.0,17431.91,10.197,18.0,31.0,38.03,0.18459937,30.53,286.5,88.31,32.75,1.0,446:17:00,65.72200000000001,58.69
1773.0,284.0,87.0,136.0,17440.19,10.197,18.0,31.0,38.03,0.18470344,30.87,288.2,87.97,32.75,1.0,877:21:00,66.567,58.541999999999994
1774.0,284.0,87.0,137.0,17448.64,10.197,18.0,31.0,38.03,0.1848075,31.1,289.0,87.3,32.75,1.0,446:17:00,66.142,58.41799999999999
1775.0,283.0,86.0,137.0,17461.0,10.197,18.0,31.0,38.03,0.18491155,31.27,290.5,87.46,32.75,1.0,437,66.089,58.095000000000006
1776.0,283.0,86.0,137.0,17471.21,10.197,18.0,31.0,38.03,0.1850156,31.42,292.3,87.98,32.75,1.0,449:22:22,67.587,57.729
1777.0,283.0,85.0,137.0,17479.68,10.197,18.0,32.0,38.03,0.18511967,31.6,295.9,89.08,32.75,1.0,449:26:17,67.923,57.867
1778.0,284.0,84.0,137.0,17491.89,10.197,18.0,32.0,38.03,0.18522373,31.8,299.9,90.34,32.75,1.0,448:17:00,68.606,58.113
1779.0,285.0,85.0,137.0,17500.31,10.197,18.0,32.0,38.03,0.18532778,31.78,302.5,91.25,32.75,1.0,1327,68.869,58.362
1780.0,285.0,86.0,137.0,17512.65,10.197,18.0,32.0,38.03,0.18543184,31.76,305.1,92.16,32.75,1.0,444:15:00,69.58,58.54600000000001
1781.0,283.0,86.0,136.0,17521.04,10.197,18.0,31.0,38.04,0.1855359,31.72,305.6,92.31,32.75,1.0,446:19:00,69.4,58.541999999999994
1782.0,283.0,85.0,136.0,17531.27,10.197,18.0,32.0,38.04,0.18563996,31.63,301.8,90.93,32.7,1.0,437,69.44,58.596000000000004
