time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,skin_temperature,tidal_volume,HeatStrainIndex,PercentageinZ2,THb,TymeBreathRate,TymeVentilation
2145,281,77,125,20778.92,10.131,20,35,62.77909,37.99,32.75,316.0,0.9,0.2930328,75.391815,29.32,91.31
2146,280,77,125,20788.76,9.633,20,35,62.954445,37.99,32.75,315.9,0.9,0.2931694,76.44556,29.28,91.64
2147,280,77,125,20798.87,9.898,20,35,63.03091,37.99,32.75,316.6,0.9,0.29330602,76.722725,29.21,92.09
2148,281,77,124,20808.39,10.172,20,35,63.114,37.99,32.75,317.2,0.9,0.29344264,76.223,29.14,92.54
2149,283,79,124,20818.56,10.197,20,34,63.17,37.99,32.75,317.1,0.9,0.29357922,75.868,29.12,92.61
2150,282,81,124,20827.16,10.197,20,33,63.09778,37.99,32.7,316.9,0.9,0.29371583,75.05778,29.09,92.66
2151,280,81,124,20837.2,9.676,20,33,62.945454,37.99,32.7,316.6,0.9,0.29385245,74.71909,29.07,92.67
2152,280,81,125,20848.32,10.0,20,33,62.823334,37.99,32.75,316.4,0.9,0.29398906,74.255554,29.05,92.67
2153,281,83,124,20858.04,10.197,20,32,62.791,37.99,32.7,316.0,0.9,0.29412568,74.695,29.01,92.6
2154,280,83,124,20866.47,9.72,20,32,62.688183,37.99,32.75,315.6,0.9,0.2942623,74.987274,28.96,92.47
2155,279,83,125,20878.32,9.688,20,32,62.57111,37.99,32.7,315.2,0.9,0.2943989,74.51111,28.91,92.34
2156,280,83,125,20887.46,10.053,20,32,62.497272,37.99,32.75,314.8,0.9,0.29453552,74.13273,28.86,92.21
2157,280,83,125,20896.48,9.79,20,32,62.426,37.99,32.75,314.4,0.9,0.29467213,75.481,28.8,92.08
2158,278,82,125,20905.69,9.491,20,32,62.25111,37.99,32.75,314.0,0.9,0.29480875,76.35889,28.75,91.95
2159,279,80,125,20916.69,9.932,20,33,61.83,38.0,32.7,313.3,0.9,0.29494536,77.45182,28.68,91.82
2160,281,81,124,20927.26,9.936,20,33,61.537777,38.0,32.7,312.1,0.9,0.29508197,76.888885,28.59,91.71
2161,280,82,124,20936.05,9.567,20,33,61.458,38.0,32.7,311.8,0.9,0.2952186,76.146,28.49,91.74
2162,279,82,124,20944.33,9.735,20,32,61.447,38.0,32.7,313.2,0.9,0.2953552,74.414,28.37,92.07
2163,280,82,125,20954.17,9.986,20,33,61.512,38.0,32.7,313.1,0.9,0.2954918,76.259,28.28,92.27
2164,279,81,125,20962.96,9.602,20,33,61.722,38.0,32.7,312.6,0.9,0.29562843,76.045,28.2,92.45
2165,278,80,125,20974.38,9.466,20,33,61.996365,38.0,32.75,312.2,0.9,0.295765,77.332726,28.12,92.62
2166,279,79,125,20985.19,10.018,20,34,62.198,38.0,32.75,312.6,0.9,0.29590163,76.302,28.01,92.79
2167,280,79,125,20995.56,9.855,20,34,62.35,38.0,32.7,313.1,0.9,0.29603824,77.39555,27.9,92.96
2168,280,80,125,21004.36,10.088,20,33,62.466362,38.0,32.75,314.7,0.9,0.29617485,77.240906,27.99,93.09
2169,280,80,125,21014.21,9.968,20,33,62.568,38.0,32.75,316.1,0.9,0.29631147,76.596,28.07,93.22
2170,279,79,125,21022.99,9.567,20,34,62.642223,38.0,32.75,317.2,0.9,0.29644808,76.53889,28.12,93.36
2171,279,78,125,21032.85,9.678,20,34,62.737274,38.0,32.75,317.3,0.9,0.2965847,76.10545,28.16,92.99
2172,281,80,124,21041.62,10.088,20,34,62.75111,38.0,32.75,316.9,0.9,0.2967213,76.15889,28.19,92.39
2173,281,80,124,21053.04,9.732,20,34,62.686,38.0,32.7,316.1,0.9,0.29685792,76.517,28.25,91.89
2174,279,79,123,21063.89,9.707,20,34,62.532,38.0,32.7,314.1,0.9,0.29699454,75.177,28.37,91.65
2175,280,79,123,21072.67,10.088,20,34,62.368,38.0,32.7,313.4,0.9,0.29713115,75.468,28.46,91.71
2176,281,80,124,21082.49,10.197,20,34,62.195,38.0,32.75,313.8,0.9,0.29726776,72.458,28.52,92.02
2177,281,81,123,21092.86,9.968,20,33,61.757,38.0,32.75,314.1,0.9,0.29740438,73.869,28.57,92.34
2178,279,80,123,21101.65,9.701,20,33,61.35818,38.0,32.75,315.1,0.9,0.297541,69.32818,28.63,92.87
2179,278,79,123,21111.5,9.51,20,34,61.07111,38.0,32.7,316.2,0.9,0.2976776,73.53778,28.68,93.43
2180,278,77,122,21120.28,9.737,20,34,61.152,38.0,32.75,317.0,0.9,0.29781422,74.529,28.77,93.04
2181,280,77,122,21130.1,10.106,20,35,61.44,38.0,32.75,317.0,0.9,0.29795083,75.336365,28.88,92.51
2182,280,78,122,21140.44,9.648,20,34,61.644444,38.0,32.7,314.9,0.9,0.29808742,73.58889,29.02,92.24
2183,279,77,122,21149.25,9.464,20,35,61.58818,38.0,32.7,313.8,0.9,0.29822403,75.32818,29.11,92.32
2184,279,77,122,21159.12,9.468,20,35,61.65889,38.0,32.7,313.9,0.9,0.29836065,75.52,29.15,92.8
2185,281,76,122,21171.04,9.824,20,35,61.866,38.0,32.7,314.1,0.9,0.29849726,76.806,29.2,93.27
2186,283,77,122,21180.28,10.133,20,35,62.06818,38.0,32.7,314.1,0.9,0.29863387,77.03909,29.19,93.54
2187,282,79,122,21190.15,9.745,20,34,62.094444,38.0,32.7,313.9,0.9,0.2987705,77.28667,29.15,93.67
2188,279,81,122,21200.52,9.501,20,33,62.03,38.0,32.7,312.6,0.9,0.2989071,76.856,29.16,93.55
2189,278,79,122,21209.27,9.464,20,34,61.97,38.0,32.7,310.1,0.9,0.29904372,76.696,29.21,93.19
2190,279,77,122,21219.14,9.678,20,35,61.995453,38.0,32.7,309.6,0.9,0.29918033,76.35545,29.26,93.51
2191,280,77,121,21229.5,9.746,20,35,62.053333,38.0,32.7,311.4,0.9,0.29931694,76.21778,29.31,94.55
2192,280,77,122,21238.27,9.804,20,35,62.088,38.0,32.7,311.7,0.9,0.29945356,76.423,29.37,94.52
2193,281,77,122,21248.13,10.107,20,35,62.09182,38.0,32.7,310.8,0.9,0.29959017,76.70091,29.43,93.69
2194,281,78,122,21256.9,9.774,20,34,61.982,38.0,32.7,308.9,0.9,0.29972678,76.29,29.55,92.92
2195,280,78,122,21266.75,9.51,20,34,61.88,38.0,32.7,306.2,0.9,0.2998634,76.53555,29.73,92.2
2196,280,78,122,21276.36,9.86,20,34,61.769,38.0,32.7,303.8,0.9,0.3,76.365,29.91,91.65
2197,280,78,122,21288.67,9.788,20,34,61.621,38.0,32.7,302.2,0.9,0.30013663,75.847,30.12,91.74
2198,281,78,122,21298.3,9.936,20,34,61.49,38.0,32.7,301.7,0.9,0.3002732,76.726364,30.3,91.72
2199,281,79,123,21307.44,10.14,20,34,61.25889,38.0,32.7,304.1,0.9,0.30040982,73.041115,30.38,91.4
2200,281,80,123,21316.11,9.95,20,34,60.754,38.0,32.7,305.2,0.9,0.30054644,73.809,30.48,90.91
2201,280,80,123,21325.72,9.87,20,33,60.500908,38.0,32.7,303.6,0.9,0.30068305,74.44,30.61,90.08
2202,279,79,123,21336.09,9.701,20,34,60.594,38.0,32.75,301.6,0.9,0.30081967,75.774,30.75,89.29
2203,279,79,123,21344.59,9.624,20,34,60.69889,38.0,32.7,297.6,0.9,0.30095628,76.08889,30.92,88.65
2204,280,79,123,21354.31,9.984,20,34,60.764,38.0,32.7,298.1,0.9,0.3010929,76.92,31.01,88.59
2205,281,79,124,21366.44,9.867,20,34,60.73182,38.0,32.7,299.6,0.9,0.3012295,77.62182,31.08,88.67
2206,281,79,124,21376.12,10.025,20,34,60.628887,38.0,32.7,300.3,0.9,0.30136612,77.35222,31.18,88.72
2207,281,80,124,21384.64,10.031,20,34,60.526363,38.0,32.7,301.5,0.9,0.30150273,77.96727,31.28,88.81
2208,280,80,124,21394.04,9.648,20,33,60.41,38.0,32.7,306.3,0.9,0.30163935,77.31,31.36,89.15
2209,278,79,124,21404.4,9.467,20,34,60.39,38.0,32.7,308.8,0.9,0.30177596,75.74333,31.39,89.07
