time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,PercentageinZ2,THb,TymeBreathRate,tidal_volume,TymeVentilation,HeatStrainIndex,skin_temperature,hrv,respiration
5870,247,73,137,58711.33,9.469,18,32,48.114,37.98,0.5641715,109.6,35.85,208.6,73.96,0.0,25.8,446:26:17,34.79
5871,250,72,137,58721.64,9.469,18,33,47.481,37.98,0.5643059,110.197,36.2,206.7,73.47,0.0,25.8,444:29:17,34.79
5872,250,71,137,58730.66,9.469,18,34,46.751999999999995,37.98,0.56444025,110.51500000000001,36.51,210.6,75.48,0.0,25.8,446:15:00,34.79
5873,249,71,137,58738.24,9.467,18,33,46.202,37.98,0.56457466,110.601,36.59,213.7,76.5,0.0,25.8,453:19:00,34.79
5874,249,71,137,58748.29,9.469,18,33,45.812,37.98,0.56470907,109.451,36.61,216.6,77.21,0.0,25.8,446:19:00,35.79
5875,250,70,137,58758.89,9.469,18,34,45.503,37.98,0.5648434,111.10999999999999,36.62,217.6,77.09,0.0,25.8,451:21:00,35.79
5876,251,70,137,58769.23,9.469,18,34,45.291000000000004,37.98,0.5649778,111.94800000000001,36.63,214.2,75.07,0.0,25.8,446:26:17,35.79
5877,250,70,136,58776.33,9.467,18,34,45.241,37.98,0.56511223,111.401,36.66,210.2,73.31,0.0,25.8,451:29:00,35.79
5878,250,70,136,58785.85,9.469,18,34,45.391,37.98,0.5652466,109.66100000000002,36.72,205.5,72.01,0.0,25.8,451:24:00,35.79
5879,250,71,136,58796.21,9.469,18,34,45.617000000000004,37.98,0.565381,111.883,36.71,209.6,72.88,0.0,25.8,455:24:00,35.28
5880,250,71,135,58806.55,9.469,18,34,45.861000000000004,37.98,0.5655154,112.376,36.84,212.8,73.36,0.0,25.8,451:33:24,35.28
5881,250,71,135,58816.91,9.469,18,34,46.141000000000005,37.98,0.5656498,112.60999999999999,37.02,215.3,73.63,0.0,25.8,451:19:00,35.28
5882,250,71,135,58823.5,9.467,18,34,46.693,37.98,0.56578416,112.35799999999999,37.17,216.1,73.91,0.0,25.8,456:29:00,35.28
5883,251,71,135,58833.16,9.469,18,34,47.506,37.98,0.56591856,110.954,37.3,216.7,74.19,0.0,25.8,455:26:00,35.28
5884,251,72,135,58843.81,9.469,18,33,48.192,37.98,0.566053,110.867,37.19,218.1,73.62,0.0,25.8,453,36.51
5885,251,73,134,58852.53,9.464,18,33,48.754000000000005,37.98,0.5661873,110.48600000000002,37.07,219.5,73.03,0.0,25.8,456:31:31,36.51
5886,250,74,134,58862.46,9.468,18,32,49.097,37.98,0.56632173,110.245,36.9,221.1,72.72,0.0,25.8,456:36:22,36.51
5887,250,74,134,58872.02,9.469,18,32,49.196999999999996,37.98,0.56645614,111.066,36.7,222.9,72.64,0.0,25.8,463:29:00,36.51
5888,249,74,133,58882.86,9.469,18,32,49.065,37.98,0.5665905,109.88399999999999,36.36,222.2,71.82,0.0,25.8,456:35:29,36.94
5889,248,73,133,58893.45,9.469,18,32,48.855000000000004,37.98,0.5667249,111.60799999999999,36.07,221.7,71.15,0.0,25.8,455:26:00,36.94
5890,249,72,133,58900.56,9.467,18,33,48.794,37.98,0.5668593,111.322,35.81,221.4,70.58,0.0,25.8,456:29:00,36.94
5891,250,71,134,58910.07,9.469,18,34,48.809000000000005,37.98,0.5669937,109.43800000000002,35.4,220.4,69.94,0.0,25.8,453:28:00,36.94
5892,252,71,134,58918.73,9.464,18,34,48.851,37.98,0.56712806,110.168,34.8,221.0,69.77,0.0,25.8,453:35:00,36.94
5893,251,73,134,58928.63,9.468,18,33,48.537,37.98,0.5672625,108.673,34.09,225.8,70.74,0.0,25.8,460:38:31,36.94
5894,249,73,133,58938.25,9.469,18,33,47.949,37.98,0.5673969,108.62899999999999,33.78,231.2,71.92,0.0,25.8,451:36:00,37.22
5895,250,72,133,58949.14,9.469,18,33,47.374,37.98,0.5675312,111.04400000000001,33.46,236.6,73.09,0.0,25.8,458:31:00,37.22
5896,250,72,133,58956.46,9.467,18,33,46.922000000000004,37.98,0.56766564,111.079,32.96,239.7,73.63,0.0,25.8,455:38:00,37.22
5897,249,72,133,58965.2,9.469,18,33,46.576,37.98,0.56780005,110.917,32.41,240.7,72.92,0.0,25.8,458:26:00,37.22
5898,249,71,133,58975.23,9.469,18,33,46.315999999999995,37.98,0.5679344,109.69200000000001,31.85,239.4,70.84,0.0,25.8,458:26:00,37.22
5899,251,71,133,58984.81,9.464,18,34,45.96,37.98,0.5680688,110.699,31.66,237.5,70.34,0.0,25.8,456:40:29,35.44
5900,252,73,133,58994.95,9.468,18,33,45.661,37.98,0.5682032,111.38700000000001,31.46,235.5,69.83,0.0,25.8,456:28:00,35.44
5901,251,74,134,59005.3,9.469,18,32,45.613,37.98,0.56833756,111.73799999999999,31.24,234.0,69.52,0.0,25.8,463:33:00,35.44
5902,251,74,133,59013.96,9.464,18,32,45.791000000000004,37.98,0.56847197,110.101,30.89,235.5,70.36,0.0,25.8,458:35:31,35.44
5903,251,74,133,59023.91,9.468,18,32,46.295,37.98,0.5686064,109.75899999999999,30.56,237.0,71.15,0.0,25.8,456,35.44
5904,249,75,133,59034.22,9.469,18,32,46.949,37.98,0.5687408,111.23899999999999,30.29,238.7,71.66,0.0,25.8,458:36:29,34.26
5905,248,74,133,59044.61,9.469,18,32,47.391,37.98,0.56887513,112.085,30.01,240.3,72.17,0.0,25.8,453:29:00,34.26
5906,250,73,133,59051.66,9.467,18,33,47.669,37.98,0.56900954,110.971,29.55,243.0,72.28,0.0,25.8,451:28:26,34.26
5907,251,73,133,59061.13,9.469,18,33,47.851,37.98,0.56914395,110.58,28.88,246.7,71.95,0.0,25.8,446:19:00,34.26
5908,252,74,134,59069.84,9.464,18,33,48.053,37.98,0.5692783,109.522,28.46,248.8,72.29,0.0,25.8,446:19:00,34.26
5909,250,75,135,59079.8,9.468,18,32,48.285000000000004,37.98,0.5694127,109.00899999999999,28.03,250.9,72.63,0.0,25.8,449:22:00,32.68
5910,249,74,136,59090.16,9.469,18,32,48.388999999999996,37.98,0.5695471,110.025,27.6,252.9,73.37,0.0,25.8,446:26:17,32.68
5911,249,73,136,59098.86,9.464,18,33,48.339999999999996,37.98,0.56968147,110.321,27.17,254.8,74.27,0.0,25.8,446:19:00,32.68
5912,249,73,136,59108.8,9.468,18,33,48.188,37.98,0.5698159,109.30799999999999,26.86,255.9,74.88,0.0,25.8,444:17:00,32.68
5913,250,73,136,59119.15,9.469,18,33,48.056,37.98,0.5699503,110.51400000000001,26.73,255.9,75.07,0.0,25.8,437,32.68
5914,249,72,136,59126.2,9.467,18,33,47.891,37.98,0.5700847,111.947,26.61,255.9,75.27,0.0,25.8,886:26:17,32.42
5915,248,71,137,59134.34,9.468,18,33,47.637,37.98,0.57021904,110.968,26.46,257.1,75.79,0.0,25.8,444,32.42
5916,248,70,137,59145.54,9.469,18,34,47.452999999999996,37.98,0.57035345,110.36800000000001,26.26,261.0,77.03,0.0,25.8,446:19:00,32.42
5917,251,70,137,59156.42,9.469,18,34,47.457,37.98,0.57048786,110.715,26.05,264.9,78.27,0.0,25.8,444:31:24,32.42
5918,251,71,137,59166.76,9.469,18,34,47.425,37.98,0.5706222,111.55499999999999,25.89,267.6,79.15,0.0,25.8,449:17:00,32.42
5919,250,72,136,59173.82,9.467,18,33,47.3,37.98,0.5707566,112.18699999999998,25.77,269.0,79.61,0.0,25.8,451:29:22,32.24
5920,251,72,135,59183.32,9.469,18,33,46.922000000000004,37.98,0.570891,109.43800000000002,25.64,270.3,80.08,0.0,25.8,449:19:00,32.24
5921,251,72,136,59193.68,9.469,18,33,46.083,37.98,0.5710254,109.758,25.52,271.6,80.54,0.0,25.8,448:31:22,32.24
5922,251,72,136,59204.01,9.469,18,33,45.324,37.98,0.5711598,110.674,25.46,273.3,81.3,0.0,25.8,446:22:00,32.24
5923,251,73,136,59212.72,9.464,18,33,44.938,37.98,0.5712942,111.367,25.46,275.2,82.26,0.0,25.8,456:24:00,32.24
5924,248,73,136,59222.64,9.468,18,32,44.971000000000004,37.98,0.5714286,111.596,25.59,276.5,82.47,0.0,25.8,451:24:00,31.33
5925,248,72,136,59231.34,9.464,18,33,45.412,37.98,0.57156295,111.521,25.81,277.3,82.19,0.0,25.8,446:38:31,31.33
5926,250,71,135,59241.28,9.468,18,34,45.967,37.98,0.57169735,111.38699999999999,26.01,276.1,81.39,0.0,25.8,456:28:00,31.33
5927,251,71,135,59249.97,9.464,18,34,46.573,37.98,0.57183176,111.429,26.22,274.7,80.54,0.0,25.8,463:31:00,31.33
5928,250,71,134,59259.9,9.468,18,34,47.247,37.98,0.5719661,111.832,26.44,273.3,80.24,0.0,25.8,458:29:00,31.33
5929,249,71,134,59270.26,9.469,18,33,47.92,37.98,0.5721005,111.826,26.65,272.0,79.96,0.0,25.8,460:31:00,31.13
5930,249,70,133,59278.96,9.464,18,34,48.556,37.98,0.5722349,109.81300000000002,26.97,273.0,80.35,0.0,25.8,453:31:00,31.13
5931,249,70,133,59288.89,9.468,18,34,49.113,37.98,0.5723693,110.91199999999999,27.37,275.8,81.25,0.0,25.8,460:38:29,31.13
5932,250,70,133,59299.23,9.469,18,34,49.427,37.98,0.5725037,109.975,27.58,274.9,80.51,0.0,25.8,458:22:00,31.13
5933,250,70,133,59309.59,9.469,18,34,49.376,37.98,0.5726381,111.102,27.79,273.9,79.77,0.0,25.8,463:33:00,31.13
5934,249,69,133,59316.64,9.467,18,34,49.307,37.98,0.5727725,110.91600000000001,28.02,272.6,79.51,0.0,25.8,458:31:00,30.59
5935,251,69,133,59326.14,9.469,18,35,49.251999999999995,37.98,0.57290685,110.90299999999999,28.29,271.0,79.94,0.0,25.8,456:40:31,30.59
5936,252,70,133,59336.48,9.469,18,34,49.226,37.98,0.57304126,110.34200000000001,28.71,270.6,80.36,0.0,25.8,462:31:00,30.59
5937,252,71,133,59346.84,9.469,18,34,49.005,37.98,0.57317567,110.93599999999999,29.18,270.3,80.71,0.0,25.8,430:31:00,30.59
5938,251,72,133,59357.11,9.469,18,33,48.437,37.98,0.57331,111.224,29.7,269.7,80.89,0.0,25.8,490:29:00,30.59
5939,249,72,133,59364.23,9.467,18,33,47.595,37.98,0.5734444,110.21199999999999,30.2,269.5,81.33,0.0,25.8,465:31:00,30.24
5940,248,71,132,59372.35,9.468,18,33,46.64,37.98,0.57357883,108.785,30.61,270.9,82.84,0.0,25.8,914:36:00,30.24
5941,248,70,132,59383.45,9.469,18,34,45.765,37.98,0.5737132,109.03,31.03,272.2,84.35,0.0,25.8,460:31:00,30.24
5942,250,69,132,59394.39,9.469,18,35,45.256,37.98,0.5738476,109.375,31.46,273.5,84.66,0.0,25.8,460:29:00,30.24
5943,252,70,132,59401.48,9.467,18,34,45.103,37.98,0.573982,109.676,31.9,274.8,84.78,0.0,25.8,455:33:00,30.24
5944,250,71,132,59411.0,9.469,18,34,45.281,37.98,0.5741164,109.95899999999999,32.4,279.1,84.98,0.0,25.8,460:33:00,30.0
5945,248,70,133,59419.95,9.469,18,34,45.588,37.98,0.57425076,110.429,32.92,284.2,85.21,0.0,25.8,458:31:33,30.0
5946,248,69,133,59431.14,9.469,18,34,46.102999999999994,37.98,0.57438517,109.14000000000001,33.33,282.0,84.68,0.0,25.8,460:28:00,30.0
5947,250,69,133,59438.74,9.467,18,35,46.842,37.98,0.5745196,109.69500000000001,33.64,277.6,84.16,0.0,25.8,896,30.0
5948,251,69,133,59448.21,9.469,18,35,47.647000000000006,37.98,0.5746539,110.583,33.8,274.1,84.25,0.0,25.8,453:24:00,30.0
5949,250,70,133,59458.57,9.469,18,34,48.436,37.98,0.57478833,111.58099999999999,34.1,271.7,84.87,0.0,25.8,456:26:00,31.42
5950,250,70,134,59468.18,9.469,18,34,48.97,37.98,0.57492274,111.168,34.51,270.4,85.96,0.0,25.8,899:31:00,31.42
5951,249,70,134,59477.43,9.464,18,34,48.982,37.98,0.5750571,110.106,34.75,269.1,86.38,0.0,25.8,456:28:00,31.42
5952,250,69,134,59487.58,9.468,18,35,48.322,37.98,0.5751915,109.02000000000001,34.92,268.9,86.73,0.0,25.8,455:33:35,31.42
5953,250,69,134,59497.95,9.469,18,35,47.174,37.98,0.5753259,109.343,35.01,269.8,87.02,0.0,25.8,456:31:00,31.42
5954,250,69,134,59505.0,9.467,18,35,46.018,37.98,0.5754603,110.194,35.1,270.6,87.28,0.0,25.8,456:31:00,31.18
5955,250,69,134,59514.46,9.469,18,35,45.333999999999996,37.98,0.57559466,111.646,35.67,264.8,85.98,0.0,25.8,903,31.18
5956,250,69,133,59524.8,9.469,18,35,45.268,37.98,0.5757291,111.005,36.09,260.6,85.87,0.0,25.8,456:31:00,31.18
5957,250,69,133,59535.18,9.469,18,35,45.712,37.98,0.5758635,110.255,36.44,257.3,86.1,0.0,25.8,456:31:00,31.18
5958,249,69,133,59543.32,9.465,18,34,46.448,37.98,0.5759978,110.69500000000001,36.46,257.4,86.37,0.0,25.8,458:35:31,31.18
5959,248,68,133,59553.61,9.468,18,35,47.285000000000004,37.98,0.57613224,111.08900000000001,36.45,257.5,86.68,0.0,25.8,456:31:00,30.63
5960,249,67,133,59562.55,9.464,18,35,47.857,37.98,0.57626665,111.21100000000001,36.27,257.6,87.11,0.0,25.8,460:24:00,30.63
5961,252,67,133,59572.48,9.468,18,36,48.04,37.98,0.576401,110.777,36.1,258.5,87.61,0.0,25.8,449:31:00,30.63
5962,254,68,133,59581.18,9.464,18,36,47.852,37.98,0.5765354,110.018,35.9,262.4,88.21,0.0,25.8,462:31:00,30.63
5963,254,70,134,59590.37,9.468,18,35,47.481,37.98,0.5766698,109.674,35.66,263.3,87.42,0.0,25.8,465:43:33,30.63
5964,252,72,133,59601.24,9.469,18,33,47.33,37.98,0.5768042,110.78399999999999,35.45,264.9,87.52,0.0,25.8,460:22:00,32.23
5965,251,73,132,59611.78,9.469,18,33,47.43,37.98,0.57693857,112.22999999999999,35.26,266.9,88.48,0.0,25.8,467:38:00,32.23
5966,251,73,132,59619.91,9.465,18,33,47.701,37.98,0.577073,112.53599999999999,35.38,265.8,88.94,0.0,25.8,462:33:00,32.23
5967,250,74,132,59630.2,9.468,18,32,48.102999999999994,37.98,0.5772074,113.03899999999999,35.44,263.6,88.66,0.0,25.8,456:31:00,32.23
5968,249,74,132,59637.49,9.467,18,32,48.417,37.98,0.57734174,112.585,35.48,261.2,88.18,0.0,25.8,458:35:26,32.23
5969,248,73,132,59647.0,9.469,18,32,48.637,37.98,0.57747614,111.83399999999999,35.51,258.7,87.7,0.0,25.8,451:31:00,31.33
5970,249,72,133,59657.36,9.469,18,33,48.713,37.98,0.57761055,111.242,35.52,257.1,87.4,0.0,25.8,453:26:00,31.33
5971,250,71,133,59667.66,9.469,18,34,48.319,37.98,0.5777449,110.023,35.5,256.0,87.2,0.0,25.8,899:21:00,31.33
5972,249,71,134,59678.03,9.469,18,33,47.525999999999996,37.98,0.5778793,110.22999999999999,35.49,254.8,87.0,0.0,25.8,446,31.33
5973,249,70,134,59685.09,9.467,18,34,46.690999999999995,37.98,0.5780137,112.56200000000001,35.48,253.6,86.8,0.0,25.8,900:24:00,31.33
5974,250,70,135,59694.59,9.469,18,34,46.19,37.98,0.5781481,112.8,35.49,252.6,86.87,0.0,25.8,451:28:00,30.73
5975,249,70,135,59704.97,9.469,18,34,46.049,37.98,0.5782825,113.30699999999999,35.57,251.9,87.3,0.0,25.8,449:31:24,30.73
5976,246,69,135,59713.54,9.464,18,34,46.022000000000006,37.98,0.5784169,110.174,35.81,251.3,86.32,0.0,25.8,451:19:00,30.73
5977,246,67,135,59725.19,9.466,18,35,45.89,37.98,0.5785513,112.63899999999998,35.82,252.7,85.81,0.0,25.8,451:22:00,30.73
5978,250,64,135,59732.7,9.466,18,37,45.583999999999996,37.98,0.57868564,113.15799999999999,35.75,253.8,85.78,0.0,25.75,449:22:00,30.73
5979,252,64,135,59742.05,9.469,18,38,45.132999999999996,37.98,0.57882005,112.98899999999999,35.59,254.6,86.18,0.0,25.75,897,29.93
5980,251,65,135,59750.89,9.464,18,37,44.939,37.98,0.57895446,112.63399999999999,35.41,254.3,86.74,0.0,25.8,900:24:00,29.93
5981,250,66,135,59760.86,9.468,18,36,45.208,37.98,0.5790888,110.78,35.23,253.7,87.34,0.0,25.8,462:31:00,29.93
5982,250,66,134,59772.86,9.467,18,36,45.642,37.98,0.5792232,111.73600000000002,34.73,255.8,88.06,0.0,25.8,455:22:00,29.93
5983,249,65,135,59780.33,9.466,18,37,46.134,37.98,0.5793576,112.005,34.19,255.4,87.68,0.0,25.8,458:28:00,29.93
5984,249,65,133,59791.45,9.466,18,37,46.571,37.98,0.57949203,112.343,33.93,253.0,87.0,0.0,25.75,453:36:00,31.37
5985,249,64,134,59798.5,9.466,18,37,46.94199999999999,37.98,0.5796264,112.197,34.03,250.7,86.91,0.0,25.75,458:29:26,31.37
5986,248,63,134,59809.79,9.466,18,38,47.339,37.98,0.5797608,112.01500000000001,34.45,249.5,86.88,0.0,25.8,453:24:00,31.37
5987,249,63,133,59819.23,9.464,18,38,47.650999999999996,37.98,0.5798952,113.276,34.94,248.5,86.87,0.0,25.8,446:26:26,31.37
5988,251,63,134,59828.43,9.468,18,38,47.941,37.98,0.58002955,112.582,35.21,248.5,86.74,0.0,25.75,449:21:00,31.37
5989,251,63,135,59837.06,9.465,18,38,48.058,37.98,0.58016396,113.71600000000001,35.48,248.6,86.62,0.0,25.75,448:24:00,32.72
5990,250,64,136,59847.56,9.468,18,37,47.974000000000004,37.98,0.58029836,114.579,35.69,250.4,87.33,0.0,25.75,444:22:00,32.72
5991,250,64,136,59855.89,9.465,18,37,47.787,37.98,0.5804327,114.30199999999999,35.87,253.3,88.63,0.0,25.75,446:19:00,32.72
5992,250,64,136,59865.4,9.467,18,37,47.464,37.98,0.5805671,114.38699999999999,36.04,256.3,89.93,0.0,25.75,446:31:17,32.72
5993,249,63,135,59874.32,9.465,18,38,47.176,37.98,0.58070153,114.835,36.25,260.3,91.18,0.0,25.75,444:17:00,32.72
5994,249,63,136,59885.49,9.465,18,38,47.15,37.98,0.58083594,115.67,36.44,264.1,92.06,0.0,25.75,444:24:00,32.45
5995,250,63,136,59893.18,9.466,18,38,47.398,37.98,0.5809703,115.14500000000001,36.43,262.9,90.81,0.0,25.8,451:21:00,32.45
5996,251,63,137,59903.69,9.466,18,38,47.841,37.98,0.5811047,114.9,36.42,261.7,89.56,0.0,25.75,448:19:00,32.45
5997,253,64,136,59912.2,9.466,18,38,48.388999999999996,37.98,0.5812391,114.578,36.21,261.1,89.09,0.0,25.75,449:26:22,32.45
5998,254,67,136,59922.08,9.469,18,36,48.618,37.98,0.58137345,114.705,36.11,255.2,89.04,0.0,25.75,446:19:00,32.45
5999,256,70,136,59932.66,9.469,18,35,48.53,37.98,0.58150786,114.103,36.17,252.0,89.48,0.0,25.75,446:17:00,31.87
6000,254,73,136,59941.36,9.464,18,33,48.263999999999996,37.98,0.58164227,114.87,36.35,253.1,90.33,0.0,25.75,446:24:21,31.87
6001,251,75,136,59951.25,9.468,18,32,48.122,37.98,0.5817766,115.57300000000001,36.45,253.7,90.05,0.0,25.75,442:24:00,31.87
6002,248,74,137,59961.65,9.469,18,32,48.049,37.98,0.581911,115.30799999999999,36.55,254.2,89.62,0.0,25.75,446:26:17,31.87
6003,248,72,136,59972.02,9.469,18,33,47.921,37.98,0.58204544,115.173,36.62,254.8,89.22,0.0,25.75,444:13:00,31.87
6004,250,72,136,59979.06,9.467,18,33,47.714,37.98,0.5821798,115.27000000000001,36.65,255.6,88.89,0.0,25.75,444:12:00,31.48
6005,249,72,137,59988.58,9.469,18,33,47.5,37.98,0.5823142,113.875,36.68,256.5,88.57,0.0,25.75,440:17:00,31.48
6006,250,72,137,59998.93,9.469,18,33,47.438,37.98,0.5824486,114.566,37.04,256.0,88.24,0.0,25.8,442:12:00,31.48
6007,250,72,138,60009.28,9.469,18,33,47.588,37.98,0.582583,115.58600000000001,37.45,255.5,87.79,0.0,25.75,437:20:08,31.48
6008,250,71,138,60017.98,9.464,18,34,47.913,37.98,0.58271736,113.575,37.84,256.2,87.59,0.0,25.8,433:15:00,31.48
6009,250,71,139,60026.25,9.463,18,34,48.12,37.98,0.58285177,111.16399999999999,38.11,258.9,87.93,0.0,25.8,432,32.8
6010,250,71,139,60036.19,9.468,18,34,48.146,37.98,0.5829862,110.576,38.21,258.6,86.95,0.0,25.75,444:11:00,32.8
6011,249,71,139,60046.54,9.469,18,33,48.136,37.98,0.5831205,110.31400000000001,38.27,257.5,85.61,0.0,25.75,444:17:08,32.8
6012,250,71,140,60055.23,9.464,18,34,48.274,37.98,0.58325493,111.66100000000002,37.8,256.6,83.57,0.0,25.75,426,32.8
6013,250,71,139,60065.91,9.465,18,34,48.652,37.98,0.58338934,112.473,37.46,257.4,83.19,0.0,25.75,869:22:10,32.8
6014,248,70,140,60074.14,9.466,18,34,49.13,37.98,0.5835237,111.777,37.09,258.4,83.28,0.0,25.75,437:05:00,34.46
6015,247,69,139,60083.79,9.469,18,34,49.582,37.98,0.5836581,111.78,36.71,259.3,84.0,0.0,25.75,437:10:00,34.46
6016,248,67,139,60092.49,9.464,18,35,49.775,37.98,0.5837925,111.804,36.42,258.4,84.45,0.0,25.75,442:13:00,34.46
6017,251,67,139,60102.43,9.468,18,36,49.44,37.98,0.5839269,111.94200000000001,36.19,257.4,84.25,0.0,25.75,437:15:08,34.46
6018,252,67,139,60112.78,9.469,18,36,48.785000000000004,37.98,0.58406126,111.63199999999999,36.01,256.6,83.46,0.0,25.75,433:06:00,34.46
6019,253,68,140,60121.75,9.469,18,36,47.823,37.98,0.5841957,110.545,35.83,255.7,82.78,0.0,25.75,437:15:00,33.6
6020,253,70,140,60131.41,9.464,18,35,46.813,37.98,0.5843301,109.05799999999999,35.62,254.7,82.31,0.0,25.75,437:15:00,33.6
6021,250,72,140,60140.11,9.463,18,33,46.045,37.98,0.58446443,110.008,35.42,253.7,81.84,0.0,25.75,439:24:15,33.6
6022,249,73,140,60148.39,9.463,18,33,45.852999999999994,37.98,0.58459884,111.606,35.18,254.2,81.84,0.0,25.75,430,33.6
6023,249,72,139,60158.32,9.468,18,33,46.381,37.98,0.58473325,113.87100000000001,34.92,255.4,82.05,0.0,25.75,451:35:00,33.6
6024,249,71,138,60168.68,9.469,18,33,47.235,37.98,0.5848676,113.508,34.59,256.8,81.88,0.0,25.75,444:15:00,33.42
6025,250,70,138,60179.03,9.469,18,34,48.112,37.98,0.585002,114.97,34.15,258.7,81.25,0.0,25.75,442:17:17,33.42
6026,250,70,137,60187.72,9.464,18,34,48.93,37.98,0.5851364,113.227,33.69,258.9,80.47,0.0,25.75,432,33.42
6027,249,70,138,60197.65,9.468,18,34,49.128,37.98,0.5852708,110.64200000000001,33.21,258.2,79.6,0.0,25.75,439:17:10,33.42
6028,250,70,138,60208.0,9.469,18,34,48.618,37.98,0.5854052,109.41300000000001,32.67,257.1,78.82,0.0,25.75,432:24:10,33.42
6029,250,70,139,60218.33,9.469,18,34,47.8,37.98,0.5855396,108.681,31.98,254.7,78.29,0.0,25.75,435:06:00,33.7
6030,250,71,139,60225.39,9.467,18,34,47.057,37.98,0.585674,110.742,31.55,254.0,78.23,0.0,25.75,432:12:00,33.7
6031,250,71,139,60234.92,9.469,18,34,46.463,37.98,0.58580834,110.227,31.24,253.8,78.37,0.0,25.75,437:06:00,33.7
6032,251,71,140,60243.61,9.464,18,34,46.286,37.98,0.58594275,109.83,30.91,253.7,78.49,0.0,25.75,433:12:12,33.7
6033,250,72,140,60253.55,9.468,18,33,46.548,37.98,0.58607715,111.03,30.48,254.9,78.14,0.0,25.75,435:13:05,33.49
6034,251,72,140,60263.9,9.469,18,33,46.911,37.97,0.5862115,110.73499999999999,30.05,256.2,77.81,0.0,25.75,432:08:00,33.49
6035,253,73,141,60272.87,9.469,18,33,47.21,37.97,0.5863459,111.468,29.69,258.2,77.51,0.0,25.75,439:08:00,33.49
6036,251,74,141,60281.84,9.465,18,32,47.497,37.97,0.5864803,112.396,29.32,260.2,77.22,0.0,25.75,433:15:03,33.49
6037,248,75,140,60292.64,9.468,18,32,47.638,37.97,0.5866147,111.181,29.03,260.8,76.74,0.0,25.7,439:12:00,33.49
6038,249,73,140,60299.91,9.467,18,33,47.501999999999995,37.97,0.5867491,110.381,28.78,260.9,76.2,0.0,25.7,435:08:00,33.49
6039,249,73,140,60309.43,9.469,18,33,47.154,37.97,0.5868835,109.65599999999999,28.58,262.5,76.27,0.0,25.7,433:08:00,32.56
6040,250,73,139,60319.79,9.469,18,33,46.467,37.97,0.5870179,110.252,28.48,266.0,77.11,0.0,25.7,437:08:00,32.56
6041,250,72,140,60328.76,9.469,18,33,45.729,37.97,0.58715224,110.73299999999999,28.38,268.7,77.62,0.0,25.75,435:03:00,32.56
6042,248,71,140,60339.97,9.469,18,33,45.090999999999994,37.97,0.58728665,109.69200000000001,28.32,270.1,77.58,0.0,25.7,440:15:08,32.56
6043,249,70,140,60347.53,9.467,18,34,44.65,37.97,0.58742106,109.53699999999999,28.26,271.6,77.53,0.0,25.7,435:10:12,32.56
6044,250,70,140,60357.05,9.469,18,34,44.722,37.97,0.5875554,110.292,28.17,271.9,77.41,0.0,25.7,433:15:00,31.16
6045,250,70,140,60366.64,9.469,18,34,45.149,37.97,0.5876898,111.126,28.09,272.2,77.29,0.0,25.7,435:05:00,31.16
6046,252,70,140,60377.52,9.469,18,34,45.697,37.97,0.5878242,110.59400000000001,27.99,272.6,77.12,0.0,25.75,442:17:08,31.16
6047,252,71,140,60387.32,9.469,18,34,46.164,37.97,0.58795863,109.612,27.86,272.9,76.8,0.0,25.7,433:12:00,31.16
6048,250,73,140,60397.4,9.469,18,33,46.474000000000004,37.97,0.588093,109.18299999999999,27.75,272.5,75.85,0.0,25.7,439:08:00,31.16
6049,250,73,139,60405.32,9.467,18,33,46.599000000000004,37.97,0.5882274,110.49300000000001,27.69,270.9,73.88,0.0,25.7,435:08:00,30.22
6050,250,72,140,60415.0,9.469,18,33,46.62,37.97,0.5883618,110.73299999999999,27.59,269.2,72.67,0.0,25.7,430:19:12,30.22
6051,249,72,140,60425.36,9.469,18,33,46.59,37.97,0.58849615,109.55,27.45,267.6,72.08,0.0,25.7,433:15:06,30.22
6052,250,71,140,60434.05,9.464,18,34,46.636,37.97,0.58863056,109.455,27.33,266.1,71.54,0.0,25.7,437:12:00,30.22
6053,251,71,140,60443.99,9.468,18,34,46.717,37.97,0.58876497,109.93499999999999,27.25,265.0,71.16,0.0,25.7,435:05:00,30.22
6054,250,71,140,60452.08,9.465,18,34,46.886,37.97,0.5888993,111.08899999999998,27.18,263.9,70.79,0.0,25.7,437:05:13,29.59
6055,251,72,140,60460.78,9.463,18,33,47.038,37.97,0.5890337,111.398,27.14,262.5,70.65,0.0,25.7,437:06:00,29.59
6056,251,73,140,60470.9,9.468,18,33,47.278999999999996,37.97,0.58916813,112.351,27.11,261.3,70.48,0.0,25.7,433:03:00,29.59
6057,249,72,140,60481.25,9.469,18,33,47.562,37.97,0.58930254,111.47200000000001,27.11,260.8,70.2,0.0,25.7,430,29.59
6058,249,71,140,60491.6,9.469,18,33,47.672000000000004,37.97,0.5894369,112.19200000000001,27.11,260.2,69.92,0.0,25.7,860:11:59,29.59
6059,250,71,140,60501.95,9.469,18,34,47.571000000000005,37.97,0.5895713,112.29,27.11,259.5,69.76,0.0,25.7,437:05:00,28.39
6060,250,71,140,60508.97,9.467,18,34,47.261,37.97,0.5897057,112.58699999999999,27.1,258.8,69.67,0.0,25.7,433:03:00,28.39
6061,249,70,141,60518.51,9.469,18,34,46.624,37.97,0.58984005,110.96,27.12,258.2,69.59,0.0,25.7,432:01:00,28.39
