time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,hrv,core_temperature,skin_temperature,respiration,tidal_volume,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
7784,261,77,139,77494.89,9.467,19,32,69.225,444:13:0,37.93,26.15,33.91,234.0,0.0,0.7087873,36.87,82.72
7785,260,77,139,77503.47,9.466,19,32,68.961,442:24:13,37.93,26.15,33.91,236.3,0.0,0.70890576,36.76,82.93
7786,259,77,139,77513.1,9.467,19,32,68.581,444:13:0,37.93,26.15,33.91,238.6,0.0,0.70902413,36.65,83.15
7787,260,77,138,77522.57,9.465,19,32,68.098,437:19:0,37.93,26.15,33.91,242.6,0.0,0.70914257,36.54,83.49
7788,261,77,138,77530.85,9.463,19,32,67.727,442:22:15,37.93,26.15,33.23,246.6,0.0,0.709261,36.39,83.82
7789,260,77,138,77540.44,9.467,19,32,67.612,437,37.93,26.15,33.23,249.3,0.0,0.70937943,36.13,84.01
7790,260,77,138,77549.48,9.465,19,32,67.483,442:22:10,37.93,26.15,33.23,249.2,0.0,0.70949787,35.91,83.45
7791,260,78,138,77560.37,9.465,19,32,66.96,444:15:0,37.93,26.2,33.23,247.8,0.0,0.7096163,35.7,82.53
7792,261,79,138,77571.48,9.468,19,32,66.323,439:24:8,37.93,26.15,33.23,246.2,0.0,0.70973474,35.46,81.75
7793,259,78,138,77580.53,9.465,19,32,66.101,446:17:0,37.93,26.15,33.23,244.3,0.0,0.7098532,35.18,81.12
7794,258,77,138,77590.12,9.467,19,32,66.382,437,37.93,26.15,33.18,244.5,0.0,0.7099716,35.0,81.16
7795,258,76,138,77600.47,9.469,19,32,66.717,880:17:0,37.93,26.15,33.18,245.2,0.0,0.71009,34.88,81.36
7796,259,74,138,77608.21,9.468,19,33,67.01,442:22:15,37.93,26.15,33.18,245.7,0.0,0.7102084,34.8,81.59
7797,259,74,138,77615.73,9.464,19,33,67.225,442:12:0,37.93,26.15,33.18,246.2,0.0,0.71032685,34.71,81.74
7798,260,74,139,77625.3,9.467,19,34,67.208,439:54:13,37.93,26.15,32.35,245.6,0.0,0.7104453,34.62,81.09
7799,261,75,137,77635.66,9.469,19,33,67.029,435:12:0,37.93,26.15,32.35,246.7,0.0,0.7105637,34.52,80.71
7800,261,76,137,77646.02,9.469,19,33,67.048,426,37.93,26.2,32.35,251.3,0.0,0.71068215,34.4,80.94
7801,261,77,137,77656.37,9.469,19,32,67.225,864:15:6,37.93,26.15,32.35,255.2,0.0,0.7108006,34.25,81.31
7802,260,78,138,77665.41,9.465,19,32,67.429,432:3:0,37.93,26.15,32.35,259.0,0.0,0.710919,34.09,81.69
7803,260,77,138,77674.98,9.467,19,32,67.499,428:31:0,37.93,26.15,32.35,262.8,0.0,0.7110374,33.86,82.19
7804,260,77,139,77683.56,9.466,19,32,67.469,432:10:5,37.93,26.15,32.59,266.5,0.0,0.71115583,33.44,83.02
7805,260,77,139,77693.2,9.467,19,32,67.446,428:1:0,37.93,26.15,32.59,269.1,0.0,0.71127427,33.11,83.23
7806,259,76,140,77702.67,9.465,19,33,67.376,429:59:0,37.93,26.15,32.59,271.2,0.0,0.7113927,32.82,83.17
7807,261,77,140,77712.26,9.467,19,32,67.201,426:4:56,37.93,26.15,32.59,272.4,0.0,0.71151114,32.56,83.56
7808,262,78,141,77721.3,9.465,19,32,67.094,431:59:0,37.93,26.15,32.59,275.6,0.0,0.71162957,32.33,83.78
7809,261,79,141,77729.57,9.463,19,32,66.468,425:58:0,37.93,26.15,31.96,279.2,0.0,0.711748,32.16,83.8
7810,260,79,142,77740.46,9.465,19,31,65.196,421:14:56,37.93,26.15,31.96,281.7,0.0,0.71186644,32.12,83.54
7811,261,79,142,77750.28,9.464,19,32,63.912,425:1:0,37.93,26.15,31.96,283.9,0.0,0.7119848,32.08,83.42
7812,260,79,143,77759.87,9.467,19,31,63.531,425:6:0,37.93,26.15,31.96,284.9,0.0,0.71210325,32.07,83.89
7813,259,78,143,77768.91,9.465,19,32,64.139,428:9:59,37.93,26.15,31.96,285.9,0.0,0.7122217,32.06,84.36
7814,259,77,143,77778.5,9.467,19,32,64.889,435:3:0,37.93,26.15,32.72,286.9,0.0,0.7123401,32.05,84.83
7815,259,77,143,77788.85,9.469,19,32,65.39111,430:10:8,37.93,26.15,32.72,288.6,0.0,0.71245855,31.82,85.07
7816,258,76,143,77797.89,9.465,19,32,65.52545,428:8:0,37.93,26.15,32.72,289.0,0.0,0.712577,31.57,84.95
7817,258,74,143,77807.48,9.467,19,33,65.356,435:12:5,37.93,26.15,32.72,287.7,0.0,0.7126954,31.32,84.37
7818,258,72,142,77815.22,9.468,19,34,64.967,428,37.93,26.15,32.72,285.6,0.0,0.71281385,31.07,83.64
7819,259,73,142,77825.34,9.466,19,34,64.213,430:13:3,37.93,26.15,32.05,281.7,0.0,0.7129323,30.82,82.61
7820,262,74,142,77836.42,9.468,19,34,63.154,433:1:0,37.93,26.15,32.05,280.2,0.0,0.71305066,30.53,82.14
7821,262,76,142,77845.48,9.465,19,33,62.569,433:12:8,37.93,26.15,32.05,283.4,0.0,0.7131691,30.16,82.75
7822,260,76,141,77855.04,9.467,19,33,62.479,430:5:0,37.93,26.15,32.05,286.1,0.0,0.71328753,29.78,82.91
7823,258,75,141,77864.78,9.469,19,33,62.617,428:5:0,37.93,26.15,32.05,288.4,0.0,0.71340597,29.38,82.58
7824,259,75,141,77874.12,9.466,19,33,62.777,435:17:8,37.93,26.15,32.0,288.2,0.0,0.7135244,29.04,82.14
7825,259,74,141,77881.43,9.465,19,33,63.051,433:1:0,37.93,26.15,32.0,287.1,0.0,0.71364284,28.72,81.67
7826,259,73,141,77890.26,9.468,19,34,63.322,435:3:0,37.93,26.15,32.0,287.5,0.0,0.71376127,28.44,81.83
7827,259,72,141,77900.63,9.469,19,34,63.428,437:6:5,37.93,26.15,32.0,289.0,0.0,0.7138797,28.16,82.46
7828,259,71,141,77910.98,9.469,19,35,63.427,430:15:8,37.93,26.15,30.39,290.1,0.0,0.7139981,27.92,82.84
7829,259,71,141,77921.33,9.469,19,35,63.445,433:3:0,37.93,26.15,30.39,289.7,0.0,0.7141165,27.73,82.44
7830,259,71,140,77931.67,9.469,19,35,63.382,437:8:0,37.93,26.15,30.39,289.4,0.0,0.71423495,27.55,82.05
7831,259,71,141,77939.41,9.468,19,35,63.377,437:5:0,37.93,26.15,30.39,288.8,0.0,0.7143534,27.4,81.73
7832,259,70,141,77948.23,9.468,19,35,63.453,866,37.93,26.15,30.39,287.9,0.0,0.7144718,27.35,81.58
7833,259,70,141,77958.59,9.469,19,35,63.553,440:10:0,37.93,26.15,30.39,287.0,0.0,0.71459025,27.29,81.43
7834,258,69,141,77966.3,9.468,19,36,63.694,874:12:0,37.93,26.15,29.31,286.1,0.0,0.7147087,27.24,81.28
7835,258,68,141,77976.44,9.466,19,36,63.9,435:10:0,37.93,26.15,29.31,286.9,0.0,0.7148271,27.22,81.61
7836,259,67,140,77987.58,9.468,19,37,64.11,446:24:15,37.93,26.15,29.31,287.9,0.0,0.7149455,27.21,81.96
7837,260,67,140,77995.3,9.468,19,37,63.475,444:13:0,37.93,26.15,29.31,288.1,0.0,0.7150639,27.35,81.98
7838,261,67,139,78004.13,9.468,19,37,62.353,444:13:0,37.93,26.15,29.31,288.3,0.0,0.71518236,27.48,82.0
7839,261,67,139,78014.48,9.469,19,37,61.63,442:19:15,37.93,26.15,28.99,289.4,0.0,0.7153008,27.66,82.14
7840,261,68,139,78023.53,9.465,19,37,61.293,437:17:0,37.93,26.15,28.99,290.7,0.0,0.71541923,27.83,82.36
7841,260,68,139,78033.08,9.467,19,37,61.252,428:19:0,37.93,26.15,28.99,291.9,0.0,0.71553767,27.83,82.7
7842,260,68,138,78043.44,9.469,19,37,61.381,439:10:0,37.93,26.15,28.99,293.1,0.0,0.7156561,27.84,83.04
7843,262,68,138,78052.5,9.465,19,37,61.537,439:19:12,37.93,26.15,28.99,293.8,0.0,0.71577454,27.82,83.34
7844,265,70,138,78062.05,9.467,19,36,61.836,435:17:10,37.93,26.15,30.35,293.8,0.0,0.715893,27.76,83.56
7845,266,74,138,78071.13,9.465,19,34,62.13889,432:1:0,37.93,26.15,30.35,293.7,0.0,0.71601135,27.7,83.79
7846,264,79,138,78082.04,9.465,19,32,62.348183,848,37.93,26.15,30.35,293.3,0.0,0.7161298,27.62,84.21
7847,262,81,138,78090.63,9.465,19,31,62.32,429:58:0,37.93,26.15,30.35,292.7,0.0,0.7162482,27.53,84.76
7848,261,83,139,78098.81,9.463,19,30,62.139,437:10:1,37.93,26.15,32.44,292.5,0.0,0.71636665,27.51,85.32
7849,260,83,139,78109.71,9.467,19,30,61.827,430:1:0,37.93,26.15,32.44,292.4,0.0,0.7164851,27.49,85.88
7850,260,83,139,78119.46,9.469,19,30,61.325,421:9:59,37.93,26.15,32.44,292.2,0.0,0.7166035,27.65,85.62
7851,260,83,141,78128.76,9.466,19,30,60.647778,424:56:0,37.93,26.15,32.44,292.6,0.0,0.71672195,27.89,85.5
7852,259,82,142,78137.35,9.463,19,30,59.646362,429:56:0,37.93,26.15,32.44,294.0,0.0,0.7168404,28.17,85.92
7853,260,82,142,78146.91,9.467,19,30,58.261,425:2:58,37.93,26.15,34.62,295.5,0.0,0.71695876,28.48,86.32
7854,263,84,142,78157.3,9.469,19,30,57.126,424:56:0,37.93,26.15,34.62,297.0,0.0,0.7170772,28.82,86.67
7855,263,88,142,78166.36,9.465,19,29,56.563,422:52:0,37.92,26.15,34.62,298.3,0.0,0.71719563,29.1,86.85
7856,260,89,143,78175.95,9.467,19,28,56.649,427:56:0,37.92,26.15,34.62,298.9,0.0,0.71731406,29.26,86.69
7857,258,88,144,78186.3,9.469,19,28,56.847,423:2:54,37.92,26.15,34.62,299.6,0.0,0.7174325,29.41,86.54
7858,257,86,144,78195.34,9.465,19,29,56.931,424:54:0,37.92,26.15,34.62,300.6,0.0,0.71755093,29.59,86.66
7859,257,83,144,78203.62,9.463,19,30,56.694,835:1:0,37.92,26.15,34.1,302.4,0.0,0.71766937,29.83,87.35
7860,258,81,144,78213.21,9.467,19,30,56.267,423:2:56,37.92,26.15,34.1,304.6,0.0,0.7177878,30.09,88.14
7861,260,80,144,78223.55,9.469,19,31,55.535,425:56:0,37.92,26.15,34.1,309.1,0.0,0.7179062,30.44,89.55
7862,260,80,144,78232.6,9.465,19,31,54.525,425:1:3,37.92,26.15,34.1,310.3,0.0,0.7180246,30.73,90.4
7863,260,81,144,78242.2,9.467,19,31,53.186,421,37.92,26.15,34.1,309.2,0.0,0.71814305,30.97,90.86
7864,259,80,144,78251.23,9.465,19,31,51.254,435:1:0,37.92,26.15,33.76,306.0,0.0,0.7182615,31.19,90.77
7865,258,79,144,78260.78,9.467,19,31,50.031,426:8:3,37.92,26.15,33.76,301.7,0.0,0.7183799,31.4,90.45
7866,258,78,144,78269.84,9.465,19,32,49.809,421:10:0,37.92,26.15,33.76,299.0,0.0,0.71849835,31.58,90.45
7867,259,77,144,78279.45,9.467,19,32,49.983,432:5:0,37.92,26.15,33.76,296.9,0.0,0.7186168,31.75,90.55
7868,260,76,143,78288.02,9.466,19,33,50.252,428:10:0,37.92,26.15,33.76,294.2,0.0,0.7187352,31.73,90.28
7869,260,77,143,78297.05,9.466,19,32,50.455,432:8:8,37.92,26.15,33.53,291.9,0.0,0.71885365,31.66,90.03
7870,260,77,143,78306.3,9.466,19,32,50.971,425:12:0,37.92,26.15,33.53,292.7,0.0,0.718972,31.52,90.21
7871,260,78,143,78316.77,9.465,19,32,51.882,435:6:0,37.92,26.15,33.53,293.8,0.0,0.71909046,31.39,90.52
7872,261,78,141,78326.99,9.465,19,32,52.912,435:8:12,37.92,26.15,33.53,295.7,0.0,0.7192089,31.27,91.07
7873,262,79,141,78335.27,9.463,19,32,53.45222,433:5:0,37.92,26.15,33.53,293.9,0.0,0.71932733,31.21,90.67
7874,262,81,141,78344.66,9.466,19,31,53.61273,435:1:0,37.92,26.15,32.59,291.5,0.0,0.71944577,31.17,90.14
7875,260,81,141,78353.91,9.466,19,31,54.092,860:6:0,37.92,26.15,32.59,288.8,0.0,0.7195642,31.16,89.59
7876,259,80,140,78363.27,9.466,19,31,54.904,429:58:0,37.92,26.15,32.59,286.1,0.0,0.71968263,31.15,89.05
7877,259,79,140,78373.63,9.469,19,31,55.749,433:15:3,37.92,26.15,32.59,285.8,0.0,0.71980107,31.23,89.49
7878,259,79,140,78383.99,9.469,19,31,56.72,430:3:0,37.92,26.15,32.59,286.2,0.0,0.71991944,31.33,90.03
7879,260,79,141,78393.73,9.466,19,31,57.661,432:1:0,37.92,26.15,32.35,286.7,0.0,0.7200379,31.41,90.17
7880,262,80,141,78401.88,9.463,19,31,58.371,428:6:1,37.92,26.15,32.35,287.3,0.0,0.7201563,31.48,90.3
7881,262,82,141,78411.52,9.467,19,31,58.857,432:5:0,37.92,26.15,32.35,290.3,0.0,0.72027475,31.6,90.96
7882,259,81,141,78420.98,9.465,19,31,58.945,430:12:5,37.92,26.15,32.35,294.1,0.0,0.7203932,31.75,91.79
7883,258,79,141,78431.88,9.465,19,31,58.256,432:3:0,37.92,26.15,31.8,293.4,0.0,0.7205116,31.83,91.6
7884,259,77,142,78441.68,9.464,19,32,58.213,432:10:0,37.92,26.15,31.8,292.8,0.0,0.72063005,31.91,91.4
7885,259,77,142,78451.27,9.467,19,32,59.084,437:10:0,37.92,26.15,31.8,292.4,0.0,0.7207485,32.01,91.42
7886,261,77,142,78460.3,9.465,19,32,59.69,435:22:12,37.92,26.15,31.8,292.1,0.0,0.72086686,32.12,91.56
7887,262,78,142,78468.59,9.463,19,32,59.595,437:12:0,37.92,26.15,31.8,292.5,0.0,0.7209853,32.23,91.89
7888,262,80,141,78478.18,9.467,19,31,60.313,442:13:0,37.92,26.15,31.8,295.0,0.0,0.7211037,32.32,92.84
7889,259,79,141,78487.23,9.465,19,31,61.777,437:15:0,37.92,26.15,32.22,296.0,0.0,0.72122216,32.32,93.27
7890,258,78,140,78496.81,9.467,19,32,63.141,873:10:0,37.92,26.15,32.22,296.0,0.0,0.7213406,32.26,93.39
7891,259,77,140,78505.8,9.465,19,32,64.287,437:13:0,37.92,26.15,32.22,295.7,0.0,0.72145903,32.18,93.49
7892,260,77,139,78516.71,9.465,19,32,65.05,435:17:0,37.92,26.15,32.22,295.1,0.0,0.72157747,32.09,93.58
7893,261,78,139,78526.55,9.464,19,32,65.062,439:19:12,37.92,26.15,32.22,296.3,0.0,0.7216959,32.03,94.12
7894,262,80,138,78536.14,9.467,19,31,64.275,432:17:0,37.92,26.15,33.29,297.9,0.0,0.72181433,31.98,94.78
7895,261,81,138,78545.18,9.465,19,31,63.818,437:20:10,37.92,26.15,33.29,300.7,0.0,0.7219327,32.02,95.21
7896,259,80,139,78553.46,9.463,19,31,63.486,439:12:0,37.92,26.15,33.29,301.6,0.0,0.72205114,32.12,95.18
7897,259,79,139,78563.05,9.467,19,31,63.05,437:15:0,37.92,26.15,33.29,300.9,0.0,0.7221696,32.26,94.77
7898,259,78,139,78572.06,9.465,19,32,62.759,439:19:10,37.92,26.15,34.4,300.5,0.0,0.722288,32.45,94.94
7899,259,77,139,78581.62,9.467,19,32,62.565,444:12:0,37.92,26.15,34.4,300.1,0.0,0.72240645,32.66,95.24
7900,259,77,139,78593.31,9.468,19,32,62.357777,440:17:0,37.92,26.15,34.4,300.0,0.0,0.7225249,32.72,95.19
7901,260,77,139,78603.14,9.464,19,32,62.22273,435:22:0,37.92,26.15,34.4,299.9,0.0,0.7226433,32.77,95.1
7902,260,77,139,78612.73,9.467,19,32,62.088,444:24:15,37.92,26.15,34.4,299.4,0.0,0.72276175,32.8,94.82
7903,260,77,139,78621.77,9.465,19,32,61.947,439:17:0,37.92,26.15,34.4,297.6,0.0,0.7228801,32.8,94.01
7904,260,77,139,78631.35,9.467,19,32,61.915,446:15:0,37.92,26.15,33.96,295.8,0.0,0.72299856,32.79,93.23
7905,260,77,139,78640.4,9.465,19,32,62.103,442:13:0,37.92,26.15,33.96,294.1,0.0,0.723117,32.77,92.7
7906,261,78,138,78648.68,9.463,19,32,62.525,440:24:15,37.92,26.15,33.96,293.0,0.0,0.7232354,32.79,92.32
7907,260,78,137,78658.27,9.467,19,32,63.209,442:5:0,37.92,26.15,33.96,292.4,0.0,0.72335386,32.82,92.41
7908,260,78,137,78667.31,9.465,19,32,63.728,444:17:0,37.92,26.15,33.96,293.3,0.0,0.7234723,32.86,94.17
7909,260,78,137,78676.91,9.467,19,32,64.495,440:19:17,37.92,26.15,33.27,294.1,0.0,0.72359073,32.87,95.4
7910,261,78,138,78687.26,9.469,19,32,65.588,442:12:0,37.92,26.15,33.27,294.9,0.0,0.72370917,32.82,95.6
7911,261,79,138,78697.61,9.469,19,32,66.336,437:20:10,37.92,26.15,33.27,295.3,0.0,0.72382754,32.77,95.74
7912,260,80,138,78706.64,9.465,19,31,66.176,857,37.92,26.15,33.27,293.8,0.0,0.723946,32.71,95.55
7913,261,80,138,78714.92,9.463,19,31,66.184,442:10:0,37.92,26.15,33.27,292.4,0.0,0.7240644,32.66,95.37
7914,260,80,138,78724.52,9.467,19,31,65.894,439:10:0,37.92,26.15,34.77,292.1,0.0,0.72418284,32.59,95.81
7915,259,80,138,78733.52,9.465,19,31,65.626,435:22:13,37.92,26.15,34.77,292.5,0.0,0.7243013,32.52,96.62
7916,259,79,138,78743.13,9.467,19,31,65.73,440:13:0,37.92,26.15,34.77,291.8,0.0,0.7244197,32.46,96.76
7917,259,77,139,78752.19,9.465,19,32,65.727,435:15:0,37.92,26.15,34.77,290.1,0.0,0.72453815,32.42,96.2
7918,260,77,139,78763.09,9.465,19,32,65.697,439:19:12,37.92,26.15,35.78,288.0,0.0,0.7246566,32.41,95.46
7919,260,77,139,78772.88,9.464,19,32,65.536,437:10:0,37.92,26.15,35.78,285.6,0.0,0.724775,32.44,94.57
7920,260,78,139,78782.47,9.467,19,32,65.69,862,37.92,26.15,35.78,284.5,0.0,0.7248934,32.47,94.08
7921,260,78,138,78791.52,9.465,19,32,65.694,437:10:0,37.92,26.15,35.78,284.8,0.0,0.7250118,32.51,94.15
7922,260,77,138,78801.11,9.467,19,32,65.501,435:22:13,37.92,26.15,35.78,287.4,0.0,0.72513026,32.56,95.18
7923,260,77,139,78810.15,9.465,19,32,65.269,439:12:0,37.92,26.15,35.78,289.0,0.0,0.7252487,32.59,95.5
7924,260,77,139,78819.73,9.467,19,32,64.952,439:15:0,37.92,26.15,35.66,289.7,0.0,0.7253671,32.6,95.2
7925,259,77,139,78828.77,9.465,19,32,64.624,433,37.92,26.15,35.66,290.5,0.0,0.72548556,32.62,94.89
7926,259,77,139,78838.36,9.467,19,32,64.362,446:34:12,37.92,26.15,35.66,289.4,0.0,0.725604,32.5,93.98
7927,260,76,139,78847.4,9.465,19,33,64.239,440:19:13,37.92,26.15,35.66,288.0,0.0,0.72572243,32.4,93.47
7928,260,75,139,78857.0,9.467,19,33,64.245,439:15:0,37.92,26.15,36.77,286.3,0.0,0.7258408,32.37,93.48
7929,261,76,139,78866.04,9.465,19,33,64.126,444:17:0,37.92,26.15,36.77,282.3,0.0,0.72595924,32.6,93.02
7930,262,77,138,78875.63,9.467,19,32,63.92,439:15:0,37.92,26.15,36.77,279.3,0.0,0.7260777,32.85,92.65
7931,261,79,139,78884.66,9.465,19,32,63.698,439:24:15,37.92,26.15,36.77,278.8,0.0,0.7261961,33.13,92.47
7932,259,79,139,78894.26,9.467,19,31,63.225,439:19:0,37.92,26.15,36.77,278.5,0.0,0.72631454,33.38,92.31
7933,258,77,139,78903.3,9.465,19,32,63.315,442:15:0,37.92,26.15,36.77,279.2,0.0,0.726433,33.55,92.24
7934,259,76,138,78912.89,9.467,19,33,63.381,440:21:0,37.92,26.15,36.32,280.0,0.0,0.7265514,33.72,92.24
7935,260,76,138,78924.56,9.468,19,33,63.951,444:10:0,37.92,26.15,36.32,282.6,0.0,0.72666985,33.87,92.97
7936,261,77,138,78934.35,9.464,19,32,64.558,440:19:19,37.92,26.15,36.32,285.0,0.0,0.7267882,34.01,93.27
7937,260,78,138,78943.95,9.467,19,32,65.072,442:15:0,37.92,26.15,36.32,285.4,0.0,0.72690666,34.05,92.88
7938,261,77,138,78952.98,9.465,19,32,65.676,439:13:0,37.92,26.15,36.32,282.6,0.0,0.7270251,33.98,92.2
7939,261,78,138,78961.26,9.463,19,32,66.037,439:19:10,37.92,26.15,35.24,279.9,0.0,0.7271435,33.88,91.63
7940,262,79,138,78969.54,9.463,19,32,66.134,861,37.92,26.15,35.24,277.5,0.0,0.72726196,33.65,91.84
7941,260,80,138,78979.13,9.467,19,31,65.862,857,37.92,26.15,35.24,274.2,0.0,0.7273804,33.51,91.74
7942,259,79,138,78988.17,9.465,19,31,65.385,439:12:17,37.92,26.15,35.24,270.1,0.0,0.7274988,33.45,91.38
7943,259,78,138,78999.03,9.465,19,32,65.014,439:17:12,37.92,26.15,33.73,270.3,0.0,0.72761726,33.4,91.85
7944,259,78,138,79010.12,9.468,19,32,64.656,439:15:0,37.92,26.15,33.73,270.6,0.0,0.7277357,33.33,92.13
7945,259,78,139,79018.72,9.466,19,32,64.085,439:15:0,37.92,26.15,33.73,270.8,0.0,0.7278541,33.23,91.89
7946,259,76,140,79028.4,9.467,19,33,63.574,437:15:0,37.92,26.15,33.73,271.1,0.0,0.7279725,33.13,91.65
7947,260,77,140,79037.85,9.465,19,32,63.564,442:19:13,37.92,26.15,33.73,271.2,0.0,0.72809094,33.03,91.01
7948,261,77,139,79047.44,9.467,19,32,63.519,444:15:0,37.92,26.15,32.72,271.3,0.0,0.7282094,32.92,90.12
7949,260,77,139,79056.48,9.465,19,32,63.266,444:13:0,37.92,26.15,32.72,272.0,0.0,0.7283278,32.89,90.48
7950,261,78,139,79064.76,9.463,19,32,63.189,435:21:0,37.92,26.15,32.72,272.5,0.0,0.72844625,32.85,90.76
7951,262,79,138,79074.35,9.467,19,32,62.978,444:22:15,37.92,26.15,32.72,272.4,0.0,0.7285647,32.76,90.86
7952,260,79,138,79083.39,9.465,19,31,62.665,437:17:0,37.92,26.15,32.72,272.4,0.0,0.7286831,32.68,90.96
7953,258,78,138,79092.98,9.467,19,32,62.476,440:15:0,37.92,26.15,32.72,272.5,0.0,0.7288015,32.61,91.09
7954,259,76,138,79102.02,9.465,19,33,62.706,440:17:0,37.92,26.15,32.05,272.8,0.0,0.7289199,32.56,91.26
7955,261,77,138,79111.62,9.467,19,32,63.128,442:19:15,37.92,26.15,32.05,275.1,0.0,0.72903836,32.54,92.11
7956,261,78,138,79123.28,9.468,19,32,63.486,,37.92,26.15,32.05,277.2,0.0,0.7291568,32.54,92.65
7957,260,78,138,79133.08,9.464,19,32,63.405,884:34:0,37.92,26.15,32.05,278.4,0.0,0.7292752,32.55,92.46
7958,259,77,138,79142.68,9.467,19,32,63.818,440:17:0,37.92,26.15,32.05,278.9,0.0,0.72939366,32.56,92.21
7959,261,78,138,79151.71,9.465,19,32,64.436,874:17:0,37.92,26.15,32.39,277.7,0.0,0.7295121,32.56,91.81
7960,262,79,138,79159.98,9.463,19,32,64.824,442:20:19,37.92,26.15,32.39,276.5,0.0,0.72963053,32.57,91.41
7961,259,79,138,79169.57,9.467,19,31,64.889,440:17:0,37.92,26.15,32.39,274.2,0.0,0.7297489,32.68,91.09
7962,258,78,138,79178.61,9.465,19,32,65.032,437:17:0,37.92,26.15,32.39,272.6,0.0,0.72986734,32.78,91.18
7963,260,76,137,79188.21,9.467,19,33,65.171,442:12:0,37.92,26.15,32.39,275.2,0.0,0.7299858,32.81,93.17
7964,260,77,137,79196.77,9.466,19,32,64.647,440:17:12,37.92,26.15,32.22,276.4,0.0,0.7301042,32.79,93.71
7965,260,76,138,79206.42,9.467,19,33,63.951,446:15:0,37.92,26.15,32.22,276.5,0.0,0.73022264,32.74,92.8
7966,260,76,138,79217.17,9.469,19,33,63.807,439:10:0,37.92,26.15,32.22,276.2,0.0,0.7303411,32.69,91.9
7967,260,76,138,79226.22,9.465,19,33,64.152,442:15:0,37.92,26.15,32.22,273.3,0.0,0.7304595,32.68,91.22
7968,260,76,138,79234.52,9.463,19,33,64.441,439:19:12,37.92,26.15,30.93,271.7,0.0,0.73057795,32.73,91.02
7969,261,77,138,79244.11,9.467,19,32,64.345,437:12:0,37.92,26.15,30.93,271.5,0.0,0.7306964,32.78,91.39
7970,260,78,139,79253.13,9.465,19,32,63.599,437:8:0,37.92,26.15,30.93,272.5,0.0,0.73081475,32.77,92.34
7971,260,78,139,79263.33,9.465,19,32,63.262,437:19:17,37.92,26.15,30.93,274.5,0.0,0.7309332,32.75,92.79
7972,260,78,139,79274.73,9.468,19,32,63.153,435:13:0,37.92,26.15,30.93,276.6,0.0,0.7310516,32.73,93.14
7973,260,78,138,79284.18,9.465,19,32,63.072,439:12:0,37.92,26.15,30.93,277.1,0.0,0.73117006,32.77,93.37
7974,259,78,139,79292.47,9.463,19,32,63.003,439:15:13,37.92,26.15,30.46,277.7,0.0,0.7312885,32.8,93.59
7975,259,78,139,79302.06,9.467,19,32,62.866,437:8:0,37.92,26.15,30.46,278.4,0.0,0.7314069,32.86,93.75
7976,260,78,139,79311.1,9.465,19,32,62.686,439:10:15,37.92,26.15,30.46,279.1,0.0,0.73152536,32.93,93.9
7977,260,79,139,79320.7,9.467,19,31,62.496,442:6:0,37.92,26.15,30.46,279.7,0.0,0.7316438,33.0,94.01
7978,261,80,139,79331.02,9.469,19,31,62.034,437:5:0,37.92,26.15,30.46,278.2,0.0,0.7317622,33.12,93.59
7979,263,81,139,79340.06,9.465,19,31,61.191,439:10:0,37.92,26.15,30.54,277.0,0.0,0.7318806,33.21,93.25
7980,261,83,140,79348.36,9.463,19,30,60.666,863:12:0,37.92,26.15,30.54,276.1,0.0,0.73199904,33.28,93.01
7981,258,83,140,79357.96,9.467,19,30,60.769,435:8:0,37.92,26.15,30.54,275.5,0.0,0.7321175,33.35,92.84
7982,257,81,139,79366.98,9.465,19,30,61.258,435:8:0,37.92,26.15,30.54,277.4,0.0,0.7322359,33.52,93.3
7983,258,79,138,79376.59,9.467,19,31,61.72,437:12:15,37.92,26.15,31.38,278.8,0.0,0.73235434,33.73,93.28
7984,259,77,139,79385.62,9.465,19,32,61.996,442:12:0,37.92,26.15,31.38,279.9,0.0,0.7324728,33.96,92.9
7985,259,76,139,79395.22,9.467,19,33,61.721,439:15:0,37.92,26.15,31.38,280.9,0.0,0.7325912,34.07,93.06
7986,260,76,139,79405.57,9.469,19,33,60.672,444:19:17,37.92,26.2,31.38,281.9,0.0,0.7327096,34.17,93.21
7987,261,76,140,79414.6,9.465,19,33,60.364,440:13:0,37.92,26.15,31.38,283.6,0.0,0.732828,34.22,93.54
7988,261,77,140,79424.2,9.465,19,32,60.764,,37.92,26.15,31.38,286.1,0.0,0.73294646,34.2,94.07
7989,261,78,138,79434.55,9.464,19,32,61.571,449:36:12,37.92,26.2,31.55,287.9,0.0,0.7330649,34.16,94.25
7990,260,78,138,79444.9,9.467,19,32,62.385,439:17:0,37.92,26.15,31.55,288.6,0.0,0.7331833,34.1,93.94
7991,261,79,138,79453.93,9.465,19,32,63.055,444:22:15,37.92,26.2,31.55,285.5,0.0,0.73330176,34.05,92.47
7992,261,80,138,79462.21,9.463,19,31,63.54,877:17:0,37.91,26.2,31.55,285.0,0.0,0.7334202,34.04,92.11
7993,259,81,138,79470.72,9.466,19,31,63.796,442:13:0,37.91,26.15,31.27,284.7,0.0,0.7335386,34.02,91.84
7994,258,79,138,79480.1,9.466,19,31,63.973,439:19:0,37.91,26.15,31.27,286.5,0.0,0.73365706,33.95,92.02
