time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,skin_temperature,respiration,tidal_volume,heat_strain_index,PercentageinZ2,TymeBreathRate,TymeVentilation
1089,261,75,109,9128.27,9.468,20,33,48.8,37.58,31.7,26.64,334.1,0.0,0.12592687,28.48,80.86
1090,261,76,110,9138.62,9.469,20,33,47.5,37.58,31.65,25.24,332.6,0.0,0.12605472,28.56,80.42
1091,260,77,111,9147.4,9.464,20,32,48.7,37.58,31.65,25.24,331.1,0.0,0.12618256,28.64,79.99
1092,260,76,111,9157.25,9.468,20,33,48.1,37.58,31.65,25.24,329.6,0.0,0.12631041,28.72,79.56
1093,260,76,111,9167.57,9.469,20,33,48.6,37.58,31.65,25.24,328.3,0.0,0.12643825,28.8,79.26
1094,259,76,111,9175.8,9.465,20,33,48.8,37.58,31.65,25.24,327.5,0.0,0.1265661,28.91,79.36
1095,260,75,112,9185.93,9.468,20,33,48.9,37.58,31.65,25.24,326.6,0.0,0.12669393,29.0,79.24
1096,261,75,112,9193.44,9.467,20,33,49.1,37.58,31.65,24.7,325.7,0.0,0.12682179,29.04,78.67
1097,260,75,113,9202.79,9.469,20,33,48.3,37.58,31.65,24.7,324.7,0.0,0.12694962,29.07,78.1
1098,259,75,114,9213.15,9.469,20,33,46.8,37.58,31.65,24.7,324.3,0.0,0.12707748,29.15,77.81
1099,259,75,114,9221.92,9.464,20,33,46.7,37.58,31.65,24.7,325.4,0.0,0.12720531,29.32,78.19
1100,258,74,115,9231.78,9.468,20,33,45.8,37.59,31.65,24.7,327.4,0.0,0.12733316,29.43,78.75
1101,259,73,115,9242.13,9.469,20,34,45.8,37.59,31.65,24.73,330.6,0.0,0.127461,29.48,79.53
1102,260,72,114,9252.48,9.469,20,34,45.6,37.59,31.65,24.73,330.4,0.0,0.12758885,29.47,79.26
1103,261,72,114,9259.68,9.467,20,35,46.3,37.59,31.7,24.73,329.9,0.0,0.12771669,29.44,78.9
1104,261,73,114,9269.04,9.469,20,34,46.8,37.59,31.65,24.73,328.2,0.0,0.12784454,29.26,78.86
1105,261,74,114,9279.38,9.469,20,34,46.2,37.59,31.65,24.73,327.3,0.0,0.12797238,29.13,78.98
1106,260,74,115,9289.74,9.469,20,34,46.4,37.59,31.65,24.76,327.8,0.0,0.12810023,29.1,79.43
1107,259,74,115,9298.51,9.464,20,33,47.5,37.59,31.7,24.76,327.2,0.0,0.12822807,29.07,79.48
1108,259,74,115,9308.37,9.468,20,33,48.3,37.59,31.65,24.76,325.8,0.0,0.12835592,29.05,79.27
1109,261,74,115,9318.71,9.469,20,34,47.2,37.59,31.65,24.76,324.4,0.0,0.12848376,29.03,79.07
1110,261,75,116,9329.07,9.469,20,33,47.4,37.59,31.65,24.76,322.1,0.0,0.12861161,29.16,78.34
1111,260,76,116,9337.84,9.464,20,33,46.5,37.59,31.65,27.53,319.8,0.0,0.12873945,29.31,77.66
1112,260,75,117,9344.55,9.466,20,33,46.8,37.59,31.65,27.53,318.7,0.0,0.1288673,29.47,78.12
1113,260,75,117,9353.91,9.469,20,33,46.2,37.6,31.65,27.53,317.5,0.0,0.12899514,29.62,78.57
1114,260,76,118,9362.94,9.469,20,33,46.2,37.6,31.65,27.53,316.4,0.0,0.12912299,29.77,79.02
1115,260,75,118,9373.97,9.469,20,33,46.0,37.6,31.65,27.53,316.2,0.0,0.12925082,30.06,78.98
1116,259,75,118,9383.38,9.464,20,33,46.7,37.6,31.65,27.53,315.8,0.0,0.12937868,30.32,78.81
1117,260,74,119,9393.24,9.468,20,34,45.9,37.6,31.65,27.53,314.1,0.0,0.12950651,30.43,78.59
1118,261,75,119,9402.87,9.469,20,33,46.9,37.6,31.65,27.8,312.4,0.0,0.12963437,30.54,78.37
1119,260,75,120,9413.67,9.469,20,33,47.6,37.6,31.65,27.8,309.8,0.0,0.1297622,30.55,77.96
1120,259,74,121,9422.72,9.464,20,33,47.5,37.6,31.65,27.8,306.4,0.0,0.12989005,30.48,77.36
1121,259,73,121,9431.0,9.463,20,34,46.8,37.6,31.65,27.8,305.3,0.0,0.13001789,30.3,77.52
1122,260,72,122,9439.28,9.463,20,34,48.0,37.6,31.65,27.8,306.0,0.0,0.13014574,30.03,78.25
1123,261,73,121,9449.14,9.468,20,34,47.2,37.6,31.65,27.8,304.9,0.0,0.13027358,29.86,78.59
1124,260,74,121,9459.48,9.469,20,34,46.6,37.6,31.65,28.77,302.6,0.0,0.13040143,29.73,78.68
1125,259,73,121,9469.83,9.469,20,34,44.3,37.6,31.65,28.77,290.4,0.0,0.13052927,29.72,78.13
1126,259,72,121,9477.04,9.467,20,34,43.7,37.6,31.65,28.77,279.0,0.0,0.13065712,29.75,77.78
1127,259,71,121,9486.4,9.469,20,35,41.6,37.6,31.65,28.77,272.8,0.0,0.13078496,29.79,77.97
1128,259,71,121,9496.74,9.469,20,35,41.9,37.6,31.65,28.77,266.6,0.0,0.13091281,29.83,78.15
1129,260,71,122,9506.36,9.469,20,35,42.7,37.6,31.65,27.05,264.5,0.0,0.13104065,29.91,77.43
1130,260,71,122,9515.65,9.465,20,35,42.4,37.6,31.65,27.05,270.1,0.0,0.1311685,30.06,74.99
1131,259,71,121,9525.73,9.468,20,35,43.5,37.6,31.65,27.05,272.8,0.0,0.13129634,30.14,74.28
1132,259,71,121,9536.07,9.469,20,35,44.7,37.6,31.65,27.05,274.6,0.0,0.13142419,30.21,74.03
1133,259,70,122,9543.28,9.467,20,35,44.3,37.6,31.65,27.05,276.4,0.0,0.13155203,30.28,73.79
1134,259,69,122,9554.21,9.466,20,36,44.0,37.6,31.65,25.91,277.5,0.0,0.13167988,30.56,73.56
1135,259,69,122,9565.06,9.469,20,36,44.7,37.6,31.65,25.91,279.3,0.0,0.13180771,30.95,73.54
1136,260,69,122,9572.26,9.467,20,36,43.9,37.6,31.65,25.91,285.7,0.0,0.13193557,31.56,74.57
1137,263,69,122,9581.62,9.469,20,36,44.8,37.6,31.65,25.91,290.7,0.0,0.1320634,32.25,75.25
1138,262,70,122,9591.97,9.469,20,36,43.7,37.6,31.6,25.91,293.3,0.0,0.13219126,33.03,75.36
1139,260,71,121,9602.32,9.469,20,35,43.6,37.61,31.65,25.14,289.7,0.0,0.1323191,33.44,73.74
1140,259,71,121,9609.52,9.467,20,35,42.2,37.61,31.6,25.14,286.5,0.0,0.13244694,33.85,72.35
1141,259,70,121,9620.45,9.466,20,35,43.9,37.61,31.6,25.14,285.1,0.0,0.13257478,34.19,72.26
1142,259,70,121,9631.3,9.469,20,35,42.6,37.61,31.6,25.14,284.5,0.0,0.13270263,34.54,72.16
1143,259,69,121,9638.49,9.467,20,36,44.6,37.61,31.65,25.14,285.8,0.0,0.13283047,34.87,72.01
1144,260,69,121,9647.85,9.469,20,36,44.4,37.61,31.65,25.82,284.4,0.0,0.13295832,35.01,71.96
1145,261,70,122,9658.21,9.469,20,36,45.5,37.61,31.6,25.82,282.7,0.0,0.13308616,35.13,71.91
1146,260,70,123,9668.55,9.469,20,35,44.9,37.61,31.6,25.82,273.6,0.0,0.13321401,35.16,72.65
1147,260,70,122,9676.26,9.465,20,35,46.8,37.61,31.6,25.82,262.9,0.0,0.13334186,35.16,73.49
1148,259,69,121,9685.74,9.467,20,36,45.0,37.61,31.6,25.82,259.7,0.0,0.1334697,35.09,74.63
1149,259,69,121,9694.23,9.467,20,36,45.2,37.61,31.6,29.82,264.4,0.0,0.13359755,34.96,76.16
1150,260,69,121,9703.76,9.469,20,36,44.0,37.61,31.6,29.82,270.1,0.0,0.13372539,34.73,77.45
1151,260,69,121,9715.68,9.467,20,36,45.2,37.61,31.6,29.82,275.9,0.0,0.13385324,34.49,78.71
1152,260,69,121,9726.51,9.469,20,36,45.1,37.61,31.55,29.72,276.1,0.0,0.13398108,34.14,78.64
1153,260,68,121,9733.29,9.467,20,37,44.9,37.61,31.6,29.72,275.5,0.0,0.13410893,33.77,78.38
1154,261,69,120,9742.8,9.469,20,36,44.9,37.61,31.6,29.72,274.4,0.0,0.13423677,33.38,77.99
1155,260,70,121,9753.43,9.469,20,35,44.4,37.61,31.6,29.72,273.4,0.0,0.13436462,33.01,77.73
1156,259,69,122,9762.21,9.464,20,36,43.5,37.61,31.6,29.72,272.5,0.0,0.13449246,32.72,77.84
1157,258,68,120,9772.07,9.468,20,36,43.2,37.61,31.55,29.26,271.6,0.0,0.13462031,32.43,77.95
1158,259,67,121,9780.84,9.464,20,37,44.2,37.61,31.55,29.26,270.7,0.0,0.13474815,32.13,78.06
1159,263,68,121,9790.7,9.468,20,37,45.5,37.61,31.55,29.26,269.9,0.0,0.134876,31.95,77.59
1160,265,71,121,9799.47,9.464,20,36,44.7,37.61,31.55,29.26,269.0,0.0,0.13500383,31.76,77.12
1161,264,74,122,9809.33,9.468,20,34,45.5,37.61,31.55,29.26,268.2,0.0,0.13513169,31.57,76.65
1162,262,76,122,9818.1,9.464,20,33,45.9,37.61,31.55,30.53,274.8,0.0,0.13525952,31.31,76.55
1163,261,76,121,9827.96,9.468,20,33,45.3,37.61,31.55,30.53,282.4,0.0,0.13538738,31.04,76.48
1164,259,75,122,9838.31,9.469,20,33,46.0,37.61,31.55,30.53,284.9,0.0,0.13551521,30.79,76.29
1165,259,75,122,9848.66,9.469,20,33,46.0,37.61,31.55,30.53,285.4,0.0,0.13564306,30.56,76.05
1166,260,75,122,9857.43,9.464,20,33,45.3,37.61,31.55,30.53,286.0,0.0,0.1357709,30.33,75.8
1167,261,76,122,9866.56,9.467,20,33,45.9,37.62,31.55,30.2,285.0,0.0,0.13589875,30.01,75.4
1168,260,76,123,9877.36,9.469,20,33,45.4,37.62,31.55,30.2,284.0,0.0,0.13602659,29.69,75.0
1169,260,76,123,9886.41,9.464,20,33,44.8,37.62,31.55,30.2,283.7,0.0,0.13615444,29.46,75.01
1170,262,78,123,9896.27,9.468,20,32,45.6,37.62,31.55,30.2,283.9,0.0,0.13628228,29.32,75.31
1171,262,79,123,9905.03,9.464,20,32,46.2,37.62,31.55,30.2,284.1,0.0,0.13641013,29.17,75.62
1172,261,79,123,9914.18,9.467,20,32,45.3,37.62,31.55,29.19,286.3,0.0,0.13653797,28.9,76.1
1173,260,79,122,9923.45,9.465,20,31,46.3,37.62,31.5,29.19,290.4,0.0,0.13666582,28.52,76.75
1174,259,78,122,9933.53,9.468,20,32,46.7,37.62,31.5,29.19,291.0,0.0,0.13679366,28.25,76.3
1175,258,77,122,9943.88,9.469,20,32,46.1,37.62,31.5,29.19,290.7,0.0,0.13692151,28.01,75.61
1176,259,76,122,9952.08,9.465,20,33,45.9,37.62,31.5,29.19,290.5,0.0,0.13704935,27.76,74.92
1177,260,76,122,9962.23,9.468,20,33,46.0,37.62,31.5,29.19,290.1,0.0,0.1371772,27.41,74.81
1178,260,76,121,9972.14,9.469,20,33,46.4,37.62,31.5,28.91,289.8,0.0,0.13730504,27.09,74.71
1179,260,75,120,9979.9,9.467,20,33,45.7,37.62,31.5,28.91,290.3,0.0,0.13743289,27.02,73.77
1180,259,75,121,9987.83,9.464,20,33,45.6,37.62,31.5,28.91,292.3,0.0,0.13756073,27.01,73.41
1181,259,75,119,9997.7,9.468,20,33,45.9,37.62,31.5,28.91,295.3,0.0,0.13768858,27.03,73.43
1182,260,75,120,10008.05,9.469,20,33,47.2,37.62,31.5,28.91,296.9,0.0,0.13781641,27.13,73.02
1183,261,75,119,10018.4,9.469,20,33,48.1,37.62,31.5,28.72,298.0,0.0,0.13794427,27.26,72.46
1184,261,75,119,10027.17,9.464,20,33,47.8,37.62,31.5,28.72,299.2,0.0,0.1380721,27.48,72.42
1185,261,76,119,10037.03,9.468,20,33,47.6,37.62,31.45,28.72,300.6,0.0,0.13819996,27.73,72.49
1186,261,77,119,10045.22,9.465,20,32,47.1,37.62,31.45,28.72,302.3,0.0,0.13832779,27.96,72.79
1187,260,78,118,10055.38,9.468,20,32,45.7,37.62,31.5,28.72,305.0,0.0,0.13845564,28.15,73.8
1188,259,78,118,10066.01,9.469,20,32,46.7,37.62,31.45,28.99,307.7,0.0,0.13858348,28.34,74.81
1189,259,77,119,10074.78,9.464,20,32,45.5,37.62,31.45,28.99,310.5,0.0,0.13871133,28.53,75.82
1190,260,76,119,10084.64,9.468,20,33,47.1,37.62,31.45,28.99,314.1,0.0,0.13883917,28.73,75.72
1191,260,77,120,10093.41,9.464,20,32,46.9,37.62,31.45,28.99,310.3,0.0,0.13896702,28.96,76.61
1192,260,77,120,10103.27,9.468,20,32,45.9,37.62,31.45,28.99,303.8,0.0,0.13909486,29.2,77.96
1193,260,77,120,10113.63,9.469,20,32,45.6,37.62,31.45,27.99,305.2,0.0,0.13922271,29.44,79.19
1194,260,76,119,10122.4,9.464,20,33,45.3,37.62,31.45,27.99,306.5,0.0,0.13935055,29.63,80.34
1195,260,76,119,10132.26,9.468,20,33,45.5,37.62,31.45,27.99,307.7,0.0,0.1394784,29.59,81.11
1196,261,77,119,10140.46,9.465,20,32,43.4,37.62,31.45,27.99,308.8,0.0,0.13960624,29.56,81.89
1197,262,79,119,10150.6,9.468,20,32,45.9,37.62,31.45,27.99,309.8,0.0,0.13973409,29.52,82.62
1198,261,80,118,10159.66,9.464,20,31,45.1,37.62,31.45,28.5,306.0,0.0,0.13986193,29.25,82.28
1199,259,80,118,10169.52,9.468,20,31,44.5,37.62,31.45,28.5,302.2,0.0,0.13998978,28.98,81.94
1200,259,79,118,10178.29,9.464,20,31,44.8,37.62,31.45,28.5,298.8,0.0,0.14011762,28.59,81.8
1201,260,78,119,10188.12,9.468,20,32,46.2,37.62,31.45,28.5,298.4,0.0,0.14024547,28.18,82.23
1202,260,78,118,10196.34,9.465,20,32,46.1,37.62,31.45,28.5,304.0,0.0,0.1403733,27.8,83.8
1203,260,79,118,10206.5,9.468,20,31,45.0,37.62,31.45,28.05,306.6,0.0,0.14050116,27.57,84.51
1204,260,78,118,10215.55,9.464,20,32,45.5,37.62,31.45,28.05,307.7,0.0,0.140629,27.42,84.79
1205,259,78,118,10225.4,9.468,20,32,45.8,37.62,31.4,28.05,308.9,0.0,0.14075685,27.27,85.06
1206,259,78,118,10234.18,9.464,20,32,45.3,37.63,31.45,28.05,310.5,0.0,0.14088468,27.2,85.77
1207,259,77,118,10244.04,9.468,20,32,46.2,37.63,31.45,28.05,312.5,0.0,0.14101253,27.17,86.76
1208,259,77,119,10253.67,9.469,20,32,47.4,37.63,31.4,28.05,314.2,0.0,0.14114037,27.24,87.34
1209,259,76,119,10262.94,9.465,20,33,47.7,37.63,31.4,28.05,315.8,0.0,0.14126822,27.35,87.71
1210,259,75,120,10273.02,9.468,20,33,47.8,37.63,31.45,29.73,316.8,0.0,0.14139606,27.38,87.98
1211,260,75,120,10283.37,9.469,20,33,48.2,37.63,31.45,29.73,317.8,0.0,0.14152391,27.4,88.25
1212,262,76,121,10291.56,9.465,20,33,47.9,37.63,31.45,29.73,318.8,0.0,0.14165175,27.43,88.51
1213,262,78,121,10301.72,9.468,20,32,47.6,37.63,31.45,29.73,319.9,0.0,0.1417796,27.52,88.77
1214,260,78,121,10310.78,9.464,20,32,45.7,37.63,31.45,29.73,321.2,0.0,0.14190744,27.71,89.02
1215,259,77,121,10320.63,9.468,20,32,45.5,37.63,31.45,29.26,321.9,0.0,0.14203529,27.88,89.07
1216,259,77,120,10330.26,9.469,20,32,44.9,37.63,31.45,29.26,321.0,0.0,0.14216313,28.03,88.53
1217,260,77,120,10339.53,9.465,20,32,44.8,37.63,31.45,29.26,320.1,0.0,0.14229098,28.17,87.99
1218,259,76,120,10349.6,9.468,20,33,44.3,37.63,31.45,29.26,317.9,0.0,0.14241882,28.28,87.36
1219,259,75,120,10359.96,9.469,20,33,46.7,37.63,31.4,29.26,314.3,0.0,0.14254667,28.34,86.63
1220,260,75,120,10370.32,9.469,20,33,46.9,37.63,31.45,29.35,314.9,0.0,0.1426745,28.36,86.5
1221,260,75,120,10377.06,9.467,20,33,47.7,37.63,31.45,29.35,319.6,0.0,0.14280236,28.32,86.97
1222,261,76,120,10385.06,9.464,20,33,48.2,37.63,31.45,29.35,322.2,0.0,0.1429302,28.39,87.41
1223,262,77,119,10395.15,9.468,19,32,48.1,37.63,31.45,29.35,323.3,0.0,0.14305805,28.53,87.82
1224,261,76,119,10403.92,9.464,19,33,47.4,37.64,31.45,29.35,324.2,0.0,0.14318588,28.66,88.03
1225,260,76,119,10413.77,9.468,19,33,45.2,37.64,31.45,28.62,324.7,0.0,0.14331374,28.77,87.95
1226,260,76,120,10424.13,9.469,19,33,43.9,37.64,31.4,28.62,324.6,0.0,0.14344157,28.75,88.05
1227,260,77,121,10432.33,9.465,19,32,43.7,37.64,31.4,28.62,324.5,0.0,0.14356942,28.7,88.18
1228,260,77,120,10442.47,9.468,19,32,44.6,37.64,31.4,28.62,324.3,0.0,0.14369726,28.66,88.31
1229,260,77,121,10451.53,9.464,19,32,45.6,37.64,31.45,28.62,317.5,0.0,0.14382511,28.86,89.6
1230,261,78,120,10460.67,9.467,19,32,46.6,37.64,31.45,28.53,318.2,0.0,0.14395295,29.13,90.41
1231,260,78,120,10471.47,9.469,19,32,46.1,37.64,31.4,28.53,320.6,0.0,0.1440808,29.42,91.09
1232,258,78,120,10480.52,9.464,19,32,46.5,37.64,31.4,28.53,324.6,0.0,0.14420864,29.68,91.85
1233,259,77,119,10490.38,9.468,19,32,47.0,37.64,31.4,28.53,328.1,0.0,0.14433649,29.93,92.48
1234,261,76,119,10499.15,9.464,19,33,47.6,37.64,31.4,28.47,329.1,0.0,0.14446433,30.08,92.57
1235,261,77,119,10509.01,9.468,19,32,46.1,37.64,31.4,28.47,330.0,0.0,0.14459218,30.23,92.65
1236,260,78,119,10517.78,9.464,19,32,45.1,37.64,31.45,28.47,330.4,0.0,0.14472002,30.4,92.97
1237,259,77,118,10527.64,9.468,19,32,44.6,37.64,31.45,28.47,329.9,0.0,0.14484787,30.59,93.64
1238,259,77,118,10537.26,9.469,19,32,44.6,37.64,31.45,29.33,331.3,0.0,0.1449757,30.69,94.24
1239,260,77,117,10544.34,9.466,19,32,43.9,37.64,31.45,29.33,333.4,0.0,0.14510356,30.76,94.8
1240,261,77,117,10554.11,9.466,19,32,44.3,37.64,31.45,29.33,334.7,0.0,0.1452314,30.72,94.96
1241,260,77,117,10565.39,9.464,19,32,45.3,37.64,31.45,29.33,335.9,0.0,0.14535925,30.66,95.06
1242,260,78,117,10575.25,9.468,19,32,45.7,37.64,31.45,30.58,340.9,0.0,0.14548708,30.59,96.38
1243,260,78,117,10585.6,9.469,19,32,45.0,37.64,31.45,30.58,345.8,0.0,0.14561494,30.49,97.68
1244,260,78,116,10594.37,9.464,19,32,44.0,37.64,31.45,30.58,348.1,0.0,0.14574277,30.2,98.83
1245,261,78,116,10602.07,9.463,19,32,44.6,37.64,31.45,30.58,349.9,0.0,0.14587063,29.93,99.83
1246,261,79,116,10612.22,9.468,19,32,44.1,37.64,31.4,30.58,349.0,0.0,0.14599846,29.74,100.0
1247,259,79,117,10622.85,9.469,19,31,44.8,37.64,31.45,31.01,348.1,0.0,0.14612631,29.55,100.2
1248,259,78,117,10631.05,9.465,19,32,44.9,37.64,31.45,31.01,347.2,0.0,0.14625415,29.28,100.2
1249,259,77,117,10641.21,9.468,19,32,45.3,37.64,31.45,31.01,346.3,0.0,0.146382,28.96,100.2
1250,260,76,117,10650.26,9.464,19,33,46.4,37.64,31.45,31.01,346.3,0.0,0.14650984,28.82,99.82
1251,260,77,117,10660.12,9.468,19,32,44.7,37.64,31.45,31.01,346.3,0.0,0.1466377,28.71,99.34
1252,260,78,117,10668.89,9.464,19,32,43.8,37.64,31.4,30.91,346.3,0.0,0.14676553,28.59,98.86
1253,260,77,117,10678.75,9.468,19,32,44.6,37.64,31.4,30.91,346.6,0.0,0.14689338,28.47,98.62
1254,259,76,117,10689.1,9.469,19,33,45.2,37.64,31.4,30.91,347.1,0.0,0.14702122,28.35,98.55
1255,258,75,118,10699.46,9.469,19,33,45.1,37.64,31.4,30.91,347.9,0.0,0.14714907,28.25,98.13
1256,258,74,118,10707.98,9.469,19,33,45.4,37.64,31.4,30.91,348.5,0.0,0.14727691,28.16,97.65
1257,258,74,118,10718.23,9.469,19,33,46.6,37.64,31.45,31.24,347.8,0.0,0.14740476,28.13,97.3
1258,259,72,118,10727.17,9.467,19,34,47.1,37.64,31.45,31.24,347.1,0.0,0.1475326,28.1,96.95
1259,260,72,119,10736.71,9.469,19,34,48.3,37.64,31.4,31.24,346.4,0.0,0.14766045,28.07,96.57
1260,261,72,119,10746.34,9.469,19,35,48.5,37.64,31.45,31.24,345.7,0.0,0.14778829,28.03,96.1
1261,262,73,119,10755.61,9.465,19,34,47.0,37.64,31.45,31.24,345.0,0.0,0.14791614,27.99,95.62
1262,260,75,119,10765.69,9.468,19,33,46.9,37.64,31.45,30.27,344.9,0.0,0.14804398,27.94,95.26
1263,258,74,119,10774.46,9.464,19,33,45.8,37.64,31.45,30.27,347.7,0.0,0.14817183,27.81,95.4
1264,258,73,119,10784.32,9.468,19,34,45.1,37.64,31.45,30.27,349.2,0.0,0.14829966,27.7,95.3
1265,259,71,120,10794.68,9.469,19,35,43.5,37.64,31.45,30.27,348.0,0.0,0.14842752,27.61,94.7
1266,259,70,120,10804.25,9.469,19,35,43.6,37.65,31.4,30.27,346.8,0.0,0.14855535,27.52,94.1
1267,259,70,120,10812.03,9.467,19,35,43.3,37.65,31.45,30.27,342.1,0.0,0.1486832,27.46,93.18
1268,260,70,120,10820.87,9.468,19,35,43.5,37.65,31.45,30.27,340.3,0.0,0.14881104,27.43,92.92
1269,260,70,119,10831.67,9.469,19,35,44.4,37.65,31.4,31.2,340.1,0.0,0.1489389,27.41,92.99
1270,260,70,120,10840.71,9.464,19,35,44.1,37.65,31.45,31.2,341.1,0.0,0.14906673,27.41,93.14
1271,259,70,120,10850.56,9.468,19,35,45.0,37.65,31.45,31.2,343.8,0.0,0.14919458,27.44,93.4
1272,259,69,120,10860.91,9.469,19,36,45.0,37.65,31.45,31.2,346.3,0.0,0.14932242,27.45,93.62
1273,259,69,120,10868.1,9.467,19,36,44.5,37.65,31.4,31.2,347.1,0.0,0.14945027,27.4,93.44
1274,260,69,120,10877.47,9.469,19,36,44.8,37.65,31.45,31.83,348.0,0.0,0.14957811,27.34,93.27
1275,260,68,120,10888.54,9.467,19,37,44.1,37.65,31.4,31.83,347.0,0.0,0.14970596,27.24,92.75
1276,260,68,121,10896.92,9.466,19,37,44.5,37.65,31.4,31.83,345.6,0.0,0.1498338,27.14,92.15
1277,260,69,120,10906.46,9.469,19,36,44.0,37.65,31.4,31.83,344.6,0.0,0.14996165,27.07,91.75
1278,260,69,120,10916.81,9.469,19,36,43.4,37.65,31.4,31.83,343.9,0.0,0.15008949,27.03,91.53
1279,260,69,120,10925.58,9.464,19,36,43.4,37.65,31.4,33.03,343.2,0.0,0.15021734,26.99,91.25
1280,260,68,120,10935.43,9.468,19,37,43.5,37.65,31.4,33.03,342.7,0.0,0.15034518,26.94,90.89
1281,260,68,120,10945.78,9.469,19,37,44.0,37.66,31.4,33.03,344.0,0.0,0.15047303,26.91,90.98
1282,260,68,120,10952.97,9.467,19,37,44.7,37.66,31.4,33.03,345.6,0.0,0.15060087,26.89,91.16
1283,259,69,120,10963.92,9.466,19,36,44.9,37.66,31.4,33.03,346.0,0.0,0.15072872,26.91,91.27
1284,260,69,120,10974.04,9.468,19,36,44.5,37.66,31.4,34.22,345.3,0.0,0.15085655,26.95,91.35
1285,260,69,119,10984.84,9.469,19,36,44.9,37.66,31.4,34.22,344.6,0.0,0.1509844,26.98,91.42
1286,260,69,120,10992.29,9.467,19,36,43.8,37.66,31.4,34.22,346.1,0.0,0.15111224,27.0,92.12
1287,260,69,120,11001.67,9.469,19,36,43.6,37.66,31.35,34.22,348.2,0.0,0.1512401,27.0,93.0
1288,260,70,120,11012.0,9.469,19,35,44.1,37.66,31.4,34.22,349.8,0.0,0.15136793,27.0,93.58
1289,259,70,119,11020.8,9.464,19,35,43.6,37.66,31.35,34.23,350.1,0.0,0.15149578,26.96,93.38
1290,259,69,120,11030.66,9.468,19,36,44.5,37.66,31.35,34.23,350.4,0.0,0.15162362,26.93,93.19
1291,260,68,119,11037.84,9.467,19,37,46.0,37.66,31.35,34.23,349.7,0.0,0.15175147,26.89,92.91
1292,260,68,119,11047.94,9.466,19,37,45.9,37.66,31.35,34.23,348.3,0.0,0.15187931,26.84,92.56
1293,260,68,120,11058.6,9.468,19,37,44.8,37.66,31.35,34.23,346.9,0.0,0.15200716,26.79,92.22
1294,261,68,120,11066.66,9.467,19,37,44.5,37.66,31.35,35.02,344.2,0.0,0.152135,26.77,91.7
1295,260,69,120,11076.19,9.469,19,36,45.2,37.66,31.35,35.02,341.4,0.0,0.15226285,26.75,91.15
1296,260,68,120,11088.13,9.467,19,37,45.9,37.66,31.35,35.02,340.4,0.0,0.15239069,26.74,90.99
1297,259,68,120,11095.8,9.466,19,36,45.3,37.66,31.3,35.02,340.3,0.0,0.15251854,26.74,91.03
1298,260,69,120,11105.18,9.469,19,36,46.4,37.66,31.3,29.33,340.1,0.0,0.15264638,26.73,91.01
1299,260,69,119,11115.52,9.469,19,36,46.0,37.66,31.3,29.33,338.5,0.0,0.15277423,26.65,90.4
1300,260,69,119,11124.3,9.464,19,36,45.6,37.66,31.3,29.33,337.2,0.0,0.15290207,26.55,89.76
1301,261,69,120,11134.17,9.468,19,36,45.1,37.67,31.3,29.33,336.8,0.0,0.15302992,26.45,89.06
1302,261,69,120,11144.52,9.469,19,36,44.2,37.67,31.3,29.79,336.5,0.0,0.15315776,26.35,88.37
1303,259,69,121,11151.7,9.467,19,36,44.4,37.67,31.3,29.79,335.4,0.0,0.15328561,26.27,88.04
1304,258,68,120,11161.8,9.466,19,36,43.7,37.67,31.3,29.79,335.3,0.0,0.15341344,26.22,87.95
1305,260,68,121,11173.21,9.469,19,37,44.4,37.67,31.3,29.79,336.8,0.0,0.1535413,26.19,88.29
1306,263,69,122,11182.25,9.464,19,36,44.7,37.67,31.3,29.79,338.4,0.0,0.15366913,26.16,88.64
1307,264,71,122,11192.13,9.468,19,36,45.7,37.67,31.25,29.7,339.5,0.0,0.15379699,26.14,88.85
1308,263,74,122,11202.46,9.469,19,34,45.6,37.67,31.25,29.7,339.8,0.0,0.15392482,26.15,88.89
1309,263,76,122,11210.66,9.465,19,33,45.6,37.67,31.25,29.7,340.1,0.0,0.15405267,26.15,88.93
1310,262,78,122,11218.19,9.463,19,32,46.0,37.67,31.25,29.7,341.2,0.0,0.15418051,26.23,89.55
1311,261,79,122,11227.29,9.467,19,32,45.9,37.67,31.25,29.7,342.4,0.0,0.15430836,26.32,90.27
1312,261,80,122,11237.66,9.465,19,31,46.3,37.67,31.25,30.82,344.1,0.0,0.1544362,26.4,91.15
1313,260,80,123,11248.02,9.468,19,31,46.5,37.67,31.25,30.82,345.9,0.0,0.15456405,26.49,92.05
1314,259,79,123,11256.78,9.464,19,31,45.8,37.67,31.25,30.82,347.8,0.0,0.15469189,26.54,92.39
1315,259,79,123,11266.66,9.468,19,31,44.7,37.67,31.25,30.82,349.8,0.0,0.15481974,26.59,92.64
1316,260,78,122,11275.42,9.464,19,32,44.5,37.67,31.25,30.82,351.0,0.0,0.15494758,26.62,92.72
1317,260,79,123,11284.55,9.467,19,31,46.3,37.67,31.2,30.39,349.7,0.0,0.15507543,26.61,92.22
1318,260,79,123,11293.83,9.465,19,31,46.5,37.67,31.2,30.39,348.5,0.0,0.15520327,26.61,91.72
1319,259,78,124,11303.92,9.468,19,32,47.8,37.67,31.2,30.39,347.0,0.0,0.15533112,26.52,91.88
