time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,skin_temperature,tidal_volume,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
1029,261,81,120,9533.95,9.468,20,31,64.742,37.73,31.85,235.3,0.0,0.23974837,35.24,78.94
1030,258,80,120,9543.21,9.464,20,31,64.564,37.73,31.85,233.8,0.0,0.23998135,35.02,79.39
1031,258,78,120,9555.13,9.466,20,32,64.139,37.73,31.85,236.1,0.0,0.24021435,34.79,80.07
1032,259,77,120,9565.83,9.469,20,32,63.762,37.73,31.85,238.6,0.0,0.24044734,34.81,80.36
1033,261,79,120,9574.45,9.464,20,32,63.556,37.73,31.85,238.7,0.0,0.24068034,34.9,80.28
1034,263,81,120,9582.1,9.463,20,31,63.968,37.73,31.85,238.7,0.0,0.24091333,34.98,80.15
1035,261,84,120,9590.86,9.463,20,30,64.497,37.73,31.85,237.6,0.0,0.24114633,35.01,79.72
1036,260,83,121,9602.75,9.466,20,30,64.98,37.73,31.9,236.6,0.0,0.2413793,35.03,79.29
1037,258,81,121,9611.71,9.463,20,30,65.24,37.73,31.85,236.6,0.0,0.2416123,35.06,79.34
1038,258,80,121,9621.72,9.468,20,31,65.144,37.73,31.85,237.9,0.0,0.2418453,35.1,79.92
1039,261,81,121,9630.34,9.464,20,31,65.227,37.73,31.85,238.0,0.0,0.24207829,35.17,80.4
1040,261,81,121,9638.62,9.463,20,31,65.376,37.73,31.9,237.1,0.0,0.24231128,35.29,80.8
1041,259,80,121,9647.85,9.468,20,31,65.432,37.73,31.9,238.0,0.0,0.24254426,35.33,81.57
1042,259,80,121,9660.46,9.467,20,31,65.469,37.73,31.9,239.4,0.0,0.24277726,35.35,82.42
1043,259,79,121,9669.67,9.463,20,31,65.50667,37.73,31.9,240.6,0.0,0.24301025,35.35,83.08
1044,260,79,120,9679.68,9.468,20,31,65.56,37.73,31.9,241.3,0.0,0.24324325,35.31,83.24
1045,259,78,120,9688.3,9.464,20,32,65.419,37.73,31.85,241.6,0.0,0.24347624,35.22,83.16
1046,260,79,120,9696.58,9.463,20,31,65.22,37.73,31.9,241.3,0.0,0.24370922,35.06,82.73
1047,261,81,120,9704.86,9.463,20,31,65.041,37.73,31.9,243.0,0.0,0.24394222,34.7,83.37
1048,263,82,120,9714.87,9.468,20,31,64.659,37.73,31.9,244.6,0.0,0.24417521,34.28,83.97
1049,261,82,120,9726.95,9.467,20,30,64.249,37.73,31.9,243.0,0.0,0.2444082,33.92,82.97
1050,259,80,121,9735.91,9.463,20,31,64.158,37.74,31.9,242.4,0.0,0.2446412,33.62,82.37
1051,258,79,121,9745.93,9.468,20,31,64.175,37.74,31.9,243.0,0.0,0.24487418,33.39,82.23
1052,259,78,121,9754.54,9.464,20,32,64.281,37.74,31.9,243.7,0.0,0.24510717,33.17,82.09
1053,259,77,121,9764.55,9.468,20,32,64.448,37.74,31.9,243.6,0.0,0.24534017,32.98,82.06
1054,259,77,121,9773.17,9.464,20,32,64.522,37.74,31.9,243.3,0.0,0.24557316,32.86,82.19
1055,259,76,121,9783.18,9.468,20,33,64.498,37.74,31.9,243.7,0.0,0.24580616,32.91,82.6
1056,259,76,121,9791.8,9.464,20,33,64.42,37.74,31.9,242.2,0.0,0.24603914,33.15,81.75
1057,260,76,120,9801.82,9.468,20,33,64.371,37.74,31.9,242.2,0.0,0.24627213,33.41,81.43
1058,262,78,119,9810.43,9.464,20,32,64.385,37.74,31.9,245.1,0.0,0.24650513,33.68,82.26
1059,262,79,119,9820.44,9.468,20,32,64.556,37.74,31.95,247.6,0.0,0.24673812,33.9,82.56
1060,260,79,119,9829.06,9.464,20,31,64.831,37.74,31.9,249.3,0.0,0.24697112,34.03,81.85
1061,260,79,119,9837.35,9.463,20,31,65.114,37.74,31.9,250.5,0.0,0.2472041,34.11,81.45
1062,261,80,119,9847.36,9.468,20,31,65.47,37.74,31.9,251.3,0.0,0.24743709,34.15,81.3
1063,261,80,120,9855.98,9.464,20,31,65.473,37.74,31.9,252.2,0.0,0.24767008,34.19,81.8
1064,259,80,120,9867.71,9.466,20,31,65.468,37.74,31.9,253.6,0.0,0.24790308,34.19,82.88
1065,258,78,121,9878.37,9.469,20,32,65.659,37.74,31.9,257.8,0.0,0.24813607,34.0,84.03
1066,260,78,121,9887.02,9.464,20,32,65.94,37.74,31.9,260.4,0.0,0.24836905,33.84,84.4
1067,259,78,121,9897.01,9.468,20,32,65.698,37.74,31.9,261.6,0.0,0.24860205,33.7,84.1
1068,258,77,119,9905.62,9.464,20,32,65.606,37.74,31.9,261.0,0.0,0.24883504,33.62,83.94
1069,259,77,119,9915.66,9.468,20,32,65.604,37.74,31.9,259.0,0.0,0.24906804,33.61,84.02
1070,260,77,119,9924.28,9.464,20,32,65.89,37.74,31.9,259.9,0.0,0.24930103,33.6,84.51
1071,261,77,119,9933.51,9.468,20,32,66.22727,37.74,31.9,260.9,0.0,0.24953401,33.59,84.99
1072,261,78,119,9942.76,9.464,20,32,66.371,37.74,31.9,261.8,0.0,0.249767,33.59,85.48
1073,260,78,119,9952.92,9.468,20,32,66.367,37.74,31.9,265.3,0.0,0.25,33.67,86.01
1074,259,77,119,9961.56,9.464,20,32,66.095,37.74,31.9,269.3,0.0,0.250233,33.78,86.43
1075,260,77,119,9971.56,9.468,20,32,65.562,37.74,31.9,272.2,0.0,0.250466,33.84,86.41
1076,261,77,118,9980.19,9.464,20,32,65.278,37.74,31.9,272.2,0.0,0.25069898,33.87,85.8
1077,260,78,118,9990.16,9.468,20,32,65.202,37.74,31.9,269.9,0.0,0.25093198,33.86,84.75
1078,261,78,118,9998.8,9.464,20,32,65.198,37.74,31.9,267.7,0.0,0.25116497,33.85,84.16
1079,260,79,118,10008.82,9.468,20,31,64.991,37.74,31.9,265.7,0.0,0.25139794,33.83,84.01
1080,260,79,118,10019.17,9.469,20,31,64.867,37.75,31.9,263.6,0.0,0.25163093,33.81,83.86
1081,262,81,119,10029.53,9.469,20,31,64.822,37.75,31.9,265.5,0.0,0.25186393,33.69,84.85
1082,261,81,119,10038.15,9.464,20,31,64.933,37.75,31.9,271.0,0.0,0.25209692,33.48,86.42
1083,259,80,119,10048.15,9.468,20,31,64.786,37.75,31.9,280.7,0.0,0.25232992,33.15,87.61
1084,258,79,120,10056.14,9.464,20,31,64.462,37.75,31.9,280.8,0.0,0.2525629,32.94,86.88
1085,260,79,119,10066.6,9.468,20,31,64.543,37.75,31.9,279.9,0.0,0.2527959,32.75,86.14
1086,261,79,119,10075.41,9.464,20,32,64.709,37.75,31.9,280.4,0.0,0.2530289,32.62,86.6
1087,260,79,119,10083.69,9.463,20,31,64.901,37.75,31.9,280.5,0.0,0.2532619,32.49,86.54
1088,260,80,119,10093.7,9.468,20,31,65.112,37.75,31.9,280.3,0.0,0.2534949,32.37,86.18
1089,261,80,120,10102.32,9.464,20,31,65.299,37.75,31.95,280.1,0.0,0.25372785,32.25,85.83
1090,260,80,120,10113.11,9.466,20,31,65.367,37.75,31.9,280.3,0.0,0.25396085,32.04,85.89
1091,260,80,120,10122.87,9.464,20,31,65.357,37.75,31.9,280.6,0.0,0.25419384,31.83,85.99
1092,260,79,121,10133.03,9.468,20,31,65.241,37.75,31.95,282.6,0.0,0.25442684,31.64,86.8
1093,258,78,121,10141.02,9.464,20,32,65.06,37.75,31.9,283.1,0.0,0.25465983,31.56,86.88
1094,259,77,121,10151.47,9.468,20,32,64.828,37.75,31.9,282.0,0.0,0.25489283,31.58,86.23
1095,259,76,122,10162.01,9.469,20,33,64.535,37.75,31.9,281.0,0.0,0.25512582,31.61,85.6
1096,259,76,122,10170.63,9.464,20,33,64.34,37.75,31.95,279.6,0.0,0.25535882,31.61,85.09
1097,260,77,121,10178.91,9.463,20,32,64.039,37.75,31.95,278.3,0.4,0.2555918,31.62,84.59
1098,263,80,121,10188.91,9.468,20,31,63.877,37.75,31.9,275.9,0.4,0.2558248,31.51,83.69
1099,264,81,121,10197.54,9.464,20,31,63.701,37.75,31.9,272.5,0.4,0.25605777,31.28,82.38
1100,260,81,120,10205.82,9.463,20,31,63.467,37.75,31.9,273.7,0.4,0.25629076,31.11,83.42
1101,258,80,120,10217.57,9.466,20,31,63.283,37.75,31.95,275.1,0.4,0.25652376,30.96,84.45
1102,260,81,121,10228.25,9.469,20,31,63.179,37.75,31.95,276.7,0.4,0.25675675,30.89,84.96
1103,260,80,121,10236.87,9.464,20,31,62.975,37.75,31.9,278.2,0.4,0.25698975,30.83,85.48
1104,259,79,121,10246.88,9.468,20,31,62.739,37.75,31.95,279.6,0.4,0.25722274,30.75,85.94
1105,258,78,121,10255.49,9.464,20,32,62.536667,37.75,31.95,277.8,0.4,0.25745574,30.52,85.24
1106,259,78,121,10265.51,9.468,20,32,62.293636,37.75,31.95,275.9,0.4,0.25768873,30.3,84.55
1107,260,78,122,10274.1,9.464,20,32,62.274,37.75,31.95,274.4,0.4,0.25792173,30.04,84.3
1108,260,78,122,10284.12,9.468,20,32,62.482,37.75,31.95,273.0,0.4,0.25815472,29.77,84.21
1109,261,78,122,10292.12,9.464,20,32,62.654446,37.75,31.9,270.7,0.4,0.25838768,29.68,85.34
1110,263,80,121,10302.58,9.468,20,31,62.596363,37.76,31.95,270.6,0.4,0.25862068,29.74,85.97
1111,262,82,121,10313.12,9.469,20,31,62.25,37.76,31.95,271.9,0.4,0.25885367,29.87,86.26
1112,260,82,121,10321.74,9.464,20,30,62.393,37.76,31.95,271.8,0.4,0.25908667,29.93,86.19
1113,259,82,121,10330.03,9.463,20,30,62.863,37.76,31.9,271.7,0.4,0.25931966,29.99,86.12
1114,259,82,121,10340.02,9.468,20,30,63.31111,37.76,31.9,271.7,0.4,0.25955266,30.05,86.05
1115,258,80,122,10348.65,9.464,20,31,63.604546,37.76,31.95,272.0,0.4,0.25978565,30.15,86.34
1116,258,78,122,10358.66,9.468,20,32,63.51,37.76,31.95,272.6,0.4,0.26001865,30.26,86.77
1117,259,77,122,10367.28,9.464,20,32,63.57,37.76,31.9,272.0,0.4,0.26025164,30.41,86.63
1118,260,77,122,10377.27,9.468,20,32,63.409,37.76,31.95,271.3,0.4,0.26048464,30.52,86.48
1119,260,78,122,10385.91,9.464,20,32,63.051,37.76,31.9,270.7,0.4,0.2607176,30.6,86.45
1120,260,78,122,10397.66,9.466,20,32,62.991,37.76,31.9,270.1,0.4,0.2609506,30.67,86.41
1121,261,79,121,10406.62,9.463,20,32,63.184,37.76,31.95,269.7,0.4,0.2611836,30.86,86.15
1122,263,82,121,10414.9,9.463,20,31,63.334,37.76,31.95,269.4,0.4,0.26141658,31.14,85.71
1123,263,83,121,10424.91,9.468,20,30,63.122,37.76,31.95,269.0,0.4,0.26164958,31.53,85.11
1124,259,81,120,10433.53,9.464,20,31,63.297,37.76,31.95,267.6,0.4,0.26188257,31.93,84.49
1125,257,80,120,10443.54,9.468,20,31,63.724,37.76,31.95,264.4,0.4,0.26211557,32.32,83.83
1126,259,80,120,10455.63,9.467,20,31,64.025,37.76,31.95,262.0,0.4,0.26234856,32.68,83.67
1127,260,80,121,10462.97,9.464,20,31,64.04,37.76,31.9,261.7,0.4,0.26258156,32.95,84.72
1128,260,80,121,10472.28,9.463,20,31,64.015,37.76,31.9,262.0,0.4,0.26281455,33.29,85.45
1129,260,80,121,10482.87,9.468,20,31,64.044,37.76,31.95,264.3,0.4,0.26304752,33.82,85.27
1130,260,80,121,10491.48,9.464,20,31,64.058,37.76,31.95,263.8,0.4,0.2632805,34.44,84.51
1131,260,81,121,10499.77,9.463,20,31,64.17,37.76,31.95,262.1,0.4,0.2635135,34.91,83.83
1132,261,81,121,10511.52,9.466,20,31,64.269,37.76,31.9,259.9,0.4,0.2637465,35.13,83.56
1133,260,80,121,10520.42,9.463,20,31,64.293,37.76,31.9,257.7,0.4,0.2639795,35.35,83.28
1134,258,79,122,10530.45,9.468,20,31,64.31,37.76,31.9,252.7,0.4,0.2642125,35.7,82.55
1135,259,79,122,10539.09,9.464,20,31,64.52,37.76,31.9,249.1,0.4,0.26444548,36.11,82.23
1136,260,79,122,10549.09,9.468,20,31,64.924,37.76,31.9,248.9,0.4,0.26467848,36.55,82.68
1137,261,81,122,10557.72,9.464,20,31,65.318,37.76,31.9,248.8,0.4,0.26491147,36.56,82.36
1138,262,82,122,10566.0,9.463,20,31,65.711,37.76,31.9,248.0,0.4,0.26514447,36.51,81.92
1139,260,81,122,10577.76,9.466,20,31,66.093,37.76,31.9,247.0,0.4,0.26537743,36.44,81.44
1140,259,80,122,10586.71,9.463,20,31,66.314,37.76,31.95,240.6,0.4,0.26561043,36.46,80.06
1141,259,80,122,10596.72,9.468,20,31,66.337,37.76,31.9,236.0,0.4,0.26584342,36.42,79.3
1142,260,80,122,10604.71,9.464,20,31,66.26,37.76,31.9,236.9,0.4,0.26607642,36.23,79.87
1143,260,81,123,10613.47,9.463,20,31,66.17,37.76,31.9,236.9,0.4,0.2663094,36.04,79.49
1144,261,82,122,10623.64,9.468,20,30,66.159,37.76,31.9,236.2,0.4,0.2665424,35.92,79.1
1145,261,82,122,10633.99,9.469,20,30,65.963,37.76,31.9,234.3,0.4,0.2667754,35.93,78.74
1146,260,80,122,10644.33,9.469,20,31,65.756,37.77,31.9,232.7,0.4,0.2670084,35.93,78.47
1147,258,79,122,10652.96,9.464,20,31,65.619,37.77,31.9,233.0,0.4,0.2672414,35.9,78.7
1148,259,79,122,10662.97,9.468,20,31,65.419,37.77,31.9,233.3,0.4,0.26747438,35.87,78.94
1149,260,79,122,10671.58,9.464,20,31,65.271,37.77,31.9,233.2,0.4,0.26770735,35.74,78.77
1150,260,79,122,10679.83,9.463,20,31,65.031,37.77,31.9,232.7,0.4,0.26794034,35.54,78.31
1151,260,81,123,10689.88,9.468,20,31,64.587,37.77,31.9,232.0,0.4,0.26817334,35.3,78.04
1152,261,82,122,10700.2,9.469,20,30,64.071,37.77,31.9,231.0,0.4,0.26840633,35.03,77.96
1153,261,82,122,10710.57,9.469,20,30,63.886,37.77,31.9,233.8,0.4,0.26863933,34.92,79.56
1154,261,83,122,10719.2,9.464,20,30,63.746,37.77,31.9,235.5,0.4,0.26887232,34.8,80.4
1155,261,84,122,10729.21,9.468,20,30,63.526,37.77,31.9,236.4,0.4,0.26910532,34.67,80.73
1156,261,84,121,10737.83,9.464,20,30,63.132,37.77,31.9,237.3,0.4,0.2693383,34.54,81.07
1157,261,84,121,10746.11,9.463,20,30,62.683,37.77,31.9,237.5,0.4,0.2695713,34.25,80.49
1158,261,85,121,10757.86,9.466,20,29,62.316,37.77,31.9,237.2,0.4,0.2698043,33.86,79.33
1159,260,85,121,10766.78,9.463,20,29,62.283,37.77,31.9,233.7,0.4,0.2700373,33.5,78.34
1160,259,84,121,10776.82,9.468,20,29,62.409,37.77,31.9,229.6,0.4,0.27027026,33.14,77.39
1161,258,83,121,10784.8,9.464,20,30,62.471,37.77,31.9,229.7,0.4,0.27050325,32.85,77.57
1162,258,80,121,10793.57,9.463,20,31,62.705,37.77,31.9,231.1,0.4,0.27073625,32.56,78.15
1163,259,80,121,10803.67,9.468,20,31,62.81111,37.77,31.9,233.8,0.4,0.27096924,32.27,79.16
1164,260,79,121,10812.31,9.464,20,31,62.839092,37.77,31.9,233.6,0.4,0.27120224,32.23,78.07
1165,259,78,121,10822.36,9.468,20,32,63.015,37.77,31.9,233.3,0.4,0.27143523,32.21,77.08
1166,259,77,121,10830.98,9.464,20,32,63.069,37.77,31.9,231.8,0.4,0.27166823,32.22,76.58
1167,260,77,120,10841.0,9.468,20,32,62.752,37.77,31.9,230.7,0.4,0.27190122,32.26,76.15
1168,260,77,120,10853.04,9.467,20,32,62.639,37.77,31.9,230.4,0.4,0.2721342,32.35,75.87
1169,262,79,120,10862.02,9.463,20,32,62.75,37.77,31.9,230.0,0.4,0.2723672,32.43,75.59
1170,261,81,119,10871.25,9.468,20,31,62.919,37.78,31.9,230.4,0.4,0.27260017,32.71,75.83
1171,259,80,119,10880.51,9.464,20,31,63.149,37.78,31.95,230.5,0.4,0.27283317,32.95,75.88
1172,259,79,119,10888.94,9.463,20,31,63.444,37.78,31.9,229.3,0.4,0.27306616,33.07,75.34
1173,260,79,119,10898.96,9.468,20,31,63.667,37.78,31.9,228.1,0.4,0.27329916,33.18,74.81
1174,261,80,119,10907.54,9.464,20,31,63.538,37.78,31.9,227.0,0.4,0.27353215,33.27,74.78
1175,261,81,119,10915.85,9.463,20,31,63.27,37.78,31.9,225.8,0.4,0.27376515,33.36,74.76
1176,259,80,119,10927.61,9.466,20,31,62.941,37.78,31.9,222.5,0.4,0.27399814,33.47,74.58
1177,260,80,119,10938.29,9.469,20,31,62.47,37.78,31.9,219.7,0.4,0.27423114,33.58,74.33
1178,261,80,119,10946.9,9.464,20,31,61.667,37.78,31.9,217.4,0.4,0.27446413,33.69,74.0
1179,261,81,119,10955.15,9.463,20,31,61.37,37.78,31.95,217.5,0.4,0.27469712,33.68,74.4
1180,260,81,119,10964.39,9.468,20,31,61.398,37.78,31.95,220.2,0.4,0.2749301,33.56,75.55
1181,260,80,119,10973.67,9.464,20,31,61.418,37.78,31.9,220.2,0.4,0.27516308,33.46,74.33
1182,259,80,119,10982.09,9.463,20,31,61.074,37.78,31.95,219.8,0.4,0.27539608,33.41,73.39
1183,259,80,119,10993.85,9.466,20,31,60.825,37.78,31.95,219.4,0.4,0.27562907,33.41,73.11
1184,260,80,119,11002.79,9.463,20,31,60.882,37.78,31.9,219.6,0.4,0.27586207,33.45,72.91
1185,260,81,119,11012.81,9.468,20,31,61.187,37.78,31.95,220.0,0.4,0.27609506,33.52,72.78
1186,260,80,119,11021.42,9.464,20,31,61.446,37.78,31.95,220.6,0.4,0.27632806,33.58,72.75
1187,260,80,119,11031.44,9.468,20,31,61.593,37.78,31.9,221.8,0.4,0.27656105,33.64,73.26
1188,260,80,119,11040.02,9.464,20,31,61.416,37.78,31.9,223.8,0.4,0.27679405,33.78,73.65
1189,260,80,119,11048.29,9.463,20,31,61.52,37.78,31.95,227.5,0.4,0.27702704,34.1,73.8
1190,261,80,120,11060.08,9.466,20,31,61.709,37.78,31.95,229.3,0.4,0.27726,34.47,74.29
1191,260,80,120,11070.77,9.469,20,31,61.836,37.78,31.95,231.0,0.4,0.277493,34.76,74.58
1192,259,79,120,11079.38,9.464,20,31,61.801,37.78,31.95,232.7,0.4,0.277726,34.95,74.68
1193,258,78,120,11089.4,9.468,20,32,61.62,37.78,31.9,234.3,0.4,0.277959,35.15,74.78
1194,259,78,119,11098.01,9.464,20,32,61.441,37.78,31.95,234.0,0.4,0.27819198,35.37,74.56
1195,260,78,120,11108.04,9.468,20,32,61.273,37.78,31.95,233.1,0.4,0.27842498,35.6,74.26
1196,260,77,120,11116.65,9.464,20,32,61.036667,37.78,31.95,232.3,0.4,0.27865797,35.79,74.68
1197,259,77,120,11126.67,9.468,20,32,60.81,37.78,31.95,230.5,0.4,0.27889097,35.82,74.59
1198,260,77,120,11135.27,9.464,20,32,60.656,37.78,31.95,227.9,0.4,0.27912396,35.66,73.94
1199,261,77,119,11145.29,9.468,20,32,60.537777,37.78,31.95,229.0,0.4,0.27935696,35.41,74.83
1200,259,76,120,11153.9,9.464,20,33,60.327274,37.78,31.95,231.1,0.4,0.27958992,35.13,75.82
1201,258,76,119,11163.92,9.468,20,32,60.051,37.78,31.95,235.9,0.4,0.27982292,34.75,77.07
1202,260,76,119,11174.28,9.469,20,33,60.081,37.78,31.95,235.5,0.4,0.2800559,34.23,76.74
1203,261,77,119,11182.89,9.464,20,32,60.192,37.78,31.95,233.9,0.4,0.2802889,33.7,76.21
1204,261,78,119,11191.17,9.463,20,32,60.27,37.78,31.95,232.7,0.4,0.2805219,33.26,76.28
1205,261,79,119,11201.19,9.468,20,32,60.40333,37.78,31.95,232.7,0.4,0.2807549,32.95,76.46
1206,261,79,119,11209.79,9.464,20,32,60.421,37.78,31.95,233.2,0.4,0.2809879,32.73,76.59
1207,260,79,120,11219.81,9.468,20,31,60.451,37.78,31.95,233.4,0.4,0.28122088,32.65,75.99
1208,260,79,120,11230.16,9.469,20,31,60.664547,37.78,31.95,233.5,0.4,0.28145388,32.58,75.39
1209,260,79,120,11238.47,9.469,20,31,60.683,37.78,32.0,233.5,0.4,0.28168687,32.5,74.78
1210,261,81,120,11248.52,9.464,20,31,60.516,37.78,31.95,231.8,0.4,0.28191984,32.37,74.02
1211,261,81,120,11257.38,9.463,20,31,60.481,37.79,32.0,230.0,0.4,0.28215283,32.24,73.27
1212,259,80,120,11267.38,9.468,20,31,60.531,37.79,32.0,227.5,0.4,0.28238583,32.17,73.08
1213,260,81,120,11275.99,9.464,20,31,60.569,37.79,32.0,226.2,0.4,0.28261882,32.17,73.66
1214,259,80,120,11286.04,9.468,20,31,60.157,37.79,32.0,230.2,0.4,0.28285182,32.26,75.76
1215,259,79,120,11296.4,9.469,20,31,59.776,37.79,32.0,233.8,0.4,0.2830848,32.33,77.37
1216,260,79,120,11306.71,9.469,20,31,59.294,37.79,31.95,236.5,0.4,0.2833178,32.32,77.75
1217,260,79,120,11315.32,9.464,20,31,59.269,37.79,32.0,239.3,0.5,0.2835508,32.31,78.13
1218,259,78,120,11325.38,9.468,20,32,59.625,37.79,32.0,242.2,0.5,0.2837838,32.26,78.28
1219,259,77,119,11335.74,9.469,20,32,60.118,37.79,32.0,245.3,0.5,0.2840168,32.14,78.04
1220,259,77,119,11344.35,9.464,20,32,60.41,37.79,32.0,244.4,0.5,0.28424975,32.08,78.21
1221,261,77,119,11354.37,9.468,20,32,60.609,37.79,32.0,243.4,0.5,0.28448275,32.02,78.39
1222,260,77,119,11362.98,9.464,20,32,60.381,37.79,32.0,242.5,0.5,0.28471574,31.95,78.61
1223,259,76,119,11373.0,9.468,20,33,59.831,37.79,32.0,245.3,0.5,0.28494874,31.87,80.22
1224,260,76,119,11381.61,9.464,20,33,59.498,37.79,32.0,247.4,0.5,0.28518173,31.66,81.17
1225,263,78,119,11389.85,9.463,20,32,59.604,37.79,32.0,248.6,0.5,0.28541473,31.42,81.37
1226,264,80,119,11399.07,9.468,20,32,60.254,37.79,32.0,248.8,0.5,0.28564772,31.43,80.74
1227,260,81,119,11408.37,9.464,20,31,60.584,37.79,32.0,249.7,0.5,0.2858807,31.6,80.64
1228,259,81,119,11420.22,9.466,20,31,60.559,37.79,32.0,251.8,0.5,0.2861137,32.07,81.53
1229,260,81,119,11429.19,9.463,20,31,60.344,37.79,32.0,252.7,0.5,0.2863467,32.36,81.47
1230,259,80,120,11439.24,9.468,20,31,60.416,37.8,32.0,253.6,0.5,0.28657967,32.64,81.41
1231,258,78,120,11447.85,9.464,20,32,60.597,37.8,32.0,255.2,0.5,0.28681266,33.01,81.46
1232,259,77,120,11457.87,9.468,20,32,60.551,37.8,32.0,258.1,0.5,0.28704566,33.49,81.7
1233,260,77,121,11468.22,9.469,20,32,60.416,37.8,32.0,260.6,0.5,0.28727865,33.88,82.17
1234,259,76,120,11476.8,9.464,20,33,60.134,37.8,32.05,262.6,0.5,0.28751165,34.29,82.17
1235,259,76,119,11486.85,9.468,20,33,59.579,37.8,32.05,263.9,0.5,0.28774464,34.75,81.63
1236,260,76,119,11495.46,9.464,20,33,59.39,37.8,32.05,263.0,0.5,0.28797764,34.99,81.28
1237,261,77,118,11505.48,9.468,20,32,59.476,37.8,32.0,261.4,0.5,0.28821063,35.16,80.99
1238,263,79,118,11514.06,9.464,20,32,59.876,37.8,32.05,259.7,0.5,0.28844362,35.32,80.7
1239,262,80,119,11522.34,9.463,20,31,60.86,37.8,32.05,257.1,0.5,0.28867662,35.48,80.5
1240,261,81,119,11530.65,9.463,20,31,61.645,37.8,32.05,253.7,0.5,0.2889096,35.63,80.37
1241,261,81,119,11542.42,9.466,20,31,61.935,37.8,32.05,251.3,0.5,0.28914258,35.63,81.01
1242,260,80,119,11553.09,9.469,20,31,62.156,37.8,32.05,249.1,0.5,0.28937557,35.69,80.61
1243,259,79,120,11561.7,9.464,20,31,62.215,37.8,32.05,247.3,0.5,0.28960857,35.72,80.11
1244,259,79,120,11571.72,9.468,20,31,61.767,37.8,32.05,246.4,0.5,0.28984156,35.66,80.04
1245,260,78,120,11580.34,9.464,20,32,61.137,37.8,32.05,245.4,0.5,0.29007456,35.59,79.96
1246,259,78,121,11590.34,9.468,20,32,60.623,37.8,32.05,244.3,0.5,0.29030755,35.5,79.77
1247,259,77,121,11598.97,9.464,20,32,60.196,37.81,32.05,241.5,0.5,0.29054055,35.23,78.66
1248,260,77,121,11608.99,9.468,20,32,60.077,37.81,32.05,239.9,0.5,0.29077354,34.9,78.65
1249,259,76,121,11617.6,9.464,20,33,60.089,37.81,32.05,240.5,0.5,0.29100654,34.52,79.4
1250,259,76,121,11627.62,9.468,20,33,60.093334,37.81,32.05,244.1,0.5,0.29123953,34.15,79.9
1251,261,78,121,11636.23,9.464,20,32,60.22818,37.81,32.05,245.1,0.5,0.2914725,33.97,79.89
1252,262,79,122,11646.21,9.468,20,32,60.378,37.81,32.05,245.5,0.5,0.2917055,33.82,79.75
1253,261,79,122,11654.85,9.464,20,32,60.877,37.81,32.05,246.7,0.5,0.29193848,33.68,79.94
1254,259,78,122,11664.88,9.468,20,32,61.409,37.81,32.05,248.0,0.5,0.29217148,33.54,80.16
1255,259,78,122,11672.86,9.464,20,32,61.746,37.81,32.05,246.2,0.5,0.29240447,33.39,79.24
1256,260,78,122,11683.31,9.468,20,32,61.857777,37.81,32.05,243.7,0.5,0.29263747,33.25,78.28
1257,260,78,123,11695.55,9.467,20,32,61.774544,37.81,32.05,241.3,0.5,0.29287046,33.17,77.91
1258,261,79,123,11704.54,9.463,20,32,61.796,37.81,32.05,239.0,0.5,0.29310346,33.08,77.55
1259,260,78,123,11712.82,9.463,20,32,61.825,37.81,32.05,239.6,0.5,0.29333645,33.1,78.13
1260,259,78,123,11722.84,9.468,20,32,61.71,37.81,32.05,241.0,0.5,0.29356945,33.15,78.99
1261,260,78,122,11731.46,9.464,20,32,61.514,37.81,32.1,242.3,0.5,0.2938024,33.22,79.45
1262,260,77,122,11741.48,9.468,20,32,61.267,37.81,32.1,243.7,0.5,0.2940354,33.3,79.66
1263,260,78,121,11750.08,9.464,20,32,60.954,37.81,32.1,244.9,0.5,0.2942684,33.25,80.06
1264,260,78,121,11759.31,9.468,20,32,60.343,37.81,32.05,246.2,0.5,0.2945014,33.17,80.52
1265,258,77,121,11770.24,9.469,20,32,59.967,37.81,32.05,247.3,0.5,0.2947344,33.06,80.96
1266,258,76,120,11779.02,9.464,20,32,59.875,37.81,32.1,248.0,0.5,0.29496738,32.85,81.34
1267,260,76,120,11789.08,9.468,20,33,59.932,37.81,32.1,248.3,0.5,0.29520038,32.68,81.61
1268,260,76,120,11799.44,9.469,20,33,60.167,37.81,32.1,247.8,0.5,0.29543337,32.59,81.66
1269,259,75,120,11808.01,9.464,20,33,60.687,37.81,32.1,249.5,0.5,0.29566637,32.48,82.51
1270,260,75,119,11818.01,9.468,20,33,61.034,37.81,32.1,250.0,0.5,0.29589936,32.34,82.36
1271,260,75,119,11826.67,9.464,20,33,61.176666,37.81,32.1,248.9,0.5,0.29613233,32.18,80.93
1272,261,76,119,11836.7,9.468,20,33,61.12182,37.81,32.1,247.9,0.5,0.29636532,32.11,80.22
1273,261,76,119,11845.3,9.464,20,33,60.921,37.81,32.1,246.9,0.5,0.29659832,32.12,80.02
1274,261,77,119,11855.32,9.468,20,32,60.94,37.81,32.1,245.8,0.5,0.2968313,32.24,79.8
1275,262,79,119,11863.94,9.464,20,32,60.999,37.81,32.1,244.6,0.5,0.2970643,32.5,79.57
1276,260,79,119,11873.96,9.468,20,31,61.048,37.81,32.1,245.4,0.5,0.2972973,32.79,79.4
