time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,temp,torque,left_right_balance,left_pedal_smoothness,right_pedal_smoothness,left_torque_effectiveness,right_torque_effectiveness,core_temperature
5808,339,84,143,54733.79,106.0,52.23176,20.81004,9.059,17,39,58,27.0,31.5,87.0,96.0,38.04
5809,335,85,143,54743.26,106.2,52.231777,20.810175,9.136,17,38,57,33.0,31.0,98.5,95.0,38.04
5810,331,85,143,54752.5,106.2,52.231792,20.810307,9.217,17,37,55,28.5,29.5,95.0,95.0,38.04
5811,317,85,143,54761.69,106.2,52.231808,20.810438,9.17,17,36,52,22.5,29.5,83.5,95.0,38.04
5812,304,84,143,54770.88,106.2,52.231827,20.81057,9.075,17,35,50,20.0,26.0,78.0,90.0,38.04
5813,291,84,143,54779.66,106.0,52.231842,20.810694,8.995,17,33,58,22.5,22.5,81.5,86.5,38.04
5814,309,83,143,54788.69,106.2,52.231857,20.810825,8.921,17,36,64,28.0,24.5,89.5,92.5,38.04
5815,320,83,143,54797.64,106.4,52.231876,20.810953,8.9,17,37,54,26.5,24.0,89.0,89.0,38.04
5816,323,83,144,54806.27,106.6,52.23189,20.811077,8.842,17,37,51,25.5,23.5,88.5,85.5,38.04
5817,322,82,144,54815.15,106.8,52.23191,20.811203,8.797,17,37,48,24.5,23.0,88.0,82.0,38.04
5818,319,82,143,54824.16,107.0,52.231926,20.811333,8.797,17,37,49,23.5,22.0,87.0,79.0,38.04
5819,339,82,143,54832.93,107.0,52.23194,20.811459,8.797,17,39,51,23.5,20.5,86.0,77.5,38.04
5820,359,83,143,54841.9,107.2,52.23195,20.81159,8.858,17,41,47,22.5,29.5,85.5,92.5,38.04
5821,342,83,143,54850.74,107.4,52.231953,20.811718,8.9,17,39,51,21.5,27.5,83.0,89.5,38.04
5822,308,83,143,54859.45,107.4,52.23195,20.811844,8.958,17,35,54,25.0,20.5,86.0,77.5,38.04
5823,290,84,143,54868.46,107.4,52.231934,20.811974,9.032,17,33,53,34.5,22.5,97.5,79.5,38.04
5824,269,85,143,54877.88,107.2,52.231915,20.812109,9.146,17,30,48,21.5,36.5,80.0,97.0,38.04
5825,270,86,143,54887.13,107.0,52.23189,20.81224,9.299,17,30,51,22.0,26.0,86.0,81.5,38.04
5826,278,87,143,54896.44,107.0,52.23187,20.81237,9.422,17,31,50,22.5,19.5,87.0,73.0,38.04
5827,288,88,143,54906.04,106.8,52.231842,20.812504,9.525,17,31,50,20.5,22.5,81.5,81.5,38.04
5828,286,88,143,54915.6,106.6,52.231815,20.812637,9.539,17,31,51,19.0,31.0,75.5,100.0,38.04
5829,285,88,143,54925.11,106.6,52.23179,20.812769,9.458,17,31,52,21.5,33.0,83.5,99.0,38.04
5830,283,88,143,54934.73,106.4,52.231762,20.812902,9.414,17,31,48,20.5,21.5,82.0,78.0,38.04
5831,275,87,143,54943.98,106.4,52.231735,20.813032,9.384,17,30,52,21.0,16.0,80.0,68.5,38.04
5832,266,87,143,54953.32,106.2,52.23171,20.81316,9.272,17,29,54,22.0,19.0,81.0,76.5,38.04
5833,278,86,143,54962.38,106.2,52.23168,20.813286,9.15,17,31,54,21.5,25.5,83.5,94.5,38.04
5834,284,84,144,54971.28,106.0,52.231655,20.81341,9.02,17,32,54,22.0,20.5,78.0,78.5,38.04
5835,291,83,144,54980.36,106.0,52.231632,20.813536,8.892,17,33,56,24.5,20.5,85.0,74.5,38.04
5836,316,82,144,54989.32,106.2,52.231606,20.813662,8.787,17,37,57,28.5,23.5,90.0,79.5,38.04
5837,351,82,144,54997.92,106.2,52.23158,20.813778,8.804,17,41,56,30.5,28.0,90.5,89.5,38.04
5838,369,81,144,55006.68,106.2,52.231556,20.8139,8.731,17,44,55,28.0,32.5,88.5,98.5,38.04
5839,357,81,144,55015.41,106.4,52.23153,20.814022,8.613,17,42,58,30.5,27.5,88.5,91.5,38.04
5840,353,80,144,55023.87,106.6,52.231506,20.814138,8.591,17,42,55,28.0,27.5,86.5,91.5,38.04
5841,355,80,143,55032.51,106.6,52.231483,20.81426,8.591,17,42,54,24.0,28.5,84.5,91.5,38.04
5842,350,80,144,55041.16,106.6,52.23146,20.814383,8.562,17,42,56,23.5,26.0,84.5,83.5,38.04
5843,332,80,144,55049.66,106.8,52.23144,20.814503,8.54,17,40,57,25.5,24.0,84.5,84.0,38.04
5844,332,79,144,55058.22,106.8,52.231422,20.814623,8.481,17,40,56,27.0,25.5,88.5,87.0,38.04
5845,332,79,144,55066.76,106.8,52.23141,20.814747,8.407,17,40,55,27.0,26.0,88.5,87.0,38.04
5846,331,78,143,55075.09,106.8,52.231403,20.814869,8.385,17,41,55,27.0,25.0,87.0,85.5,38.04
5847,329,78,144,55083.57,107.0,52.231403,20.814991,8.385,17,40,54,28.0,25.0,89.5,85.5,38.04
5848,339,78,143,55092.1,107.0,52.2314,20.815117,8.385,17,42,52,30.0,24.5,90.0,83.5,38.04
5849,338,78,143,55100.39,107.2,52.23139,20.815237,8.355,17,41,56,27.5,29.5,93.5,91.0,38.04
5850,338,78,143,55108.77,107.2,52.231388,20.815361,8.364,17,41,58,26.5,32.0,94.0,94.5,38.04
5851,338,78,143,55117.24,107.4,52.23138,20.815483,8.385,17,41,56,27.5,31.5,93.5,95.5,38.04
5852,319,80,143,55125.48,107.4,52.231377,20.815603,8.385,17,38,53,27.5,29.5,94.0,94.0,38.04
5853,279,89,143,55133.84,107.4,52.231377,20.815727,8.328,17,30,50,24.0,19.0,85.5,69.5,38.04
5854,259,99,143,55142.29,107.4,52.23137,20.81585,8.222,17,25,52,17.0,17.5,77.0,66.5,38.04
5855,256,98,143,55150.18,107.4,52.231354,20.81596,8.064,17,25,58,22.5,17.5,84.5,66.5,38.04
5856,267,96,143,55158.01,107.6,52.23132,20.816063,7.859,17,27,54,27.5,17.0,91.0,65.5,38.04
5857,227,91,143,55165.76,107.8,52.23129,20.816164,7.681,17,24,48,21.0,16.5,80.5,63.5,38.04
5858,213,81,143,55173.3,108.0,52.23128,20.816269,7.527,17,25,47,22.5,18.5,78.5,69.5,38.04
5859,214,78,144,55180.86,108.0,52.231293,20.816376,7.489,17,26,43,22.5,18.5,79.0,67.5,38.04
5860,228,78,143,55188.66,108.2,52.231323,20.81648,7.602,17,28,44,22.5,20.0,80.0,68.0,38.04
5861,275,81,143,55196.45,108.0,52.231346,20.816587,7.817,17,32,49,22.5,24.0,78.5,76.5,38.04
5862,277,82,143,55204.37,108.0,52.23136,20.8167,7.983,17,32,53,23.0,21.5,78.5,74.5,38.04
5863,277,84,143,55212.34,107.8,52.23137,20.816816,8.085,17,31,49,24.5,23.0,81.5,75.0,38.04
5864,285,84,143,55219.99,107.6,52.231377,20.816927,8.128,17,32,46,26.0,25.0,85.0,76.0,38.04
5865,306,85,144,55227.71,107.4,52.231384,20.81704,8.152,17,34,47,27.0,26.5,87.5,78.0,38.04
5866,322,85,143,55236.11,107.4,52.231388,20.817163,8.154,17,36,48,27.0,27.0,88.0,80.5,38.04
5867,315,84,144,55244.28,107.4,52.231388,20.817284,8.102,17,36,49,27.5,27.0,85.5,79.0,38.04
5868,314,84,144,55252.34,107.6,52.231384,20.817402,8.077,17,36,46,27.0,26.0,89.0,79.5,38.04
5869,319,84,144,55260.43,107.6,52.23138,20.81752,8.103,17,36,48,27.5,26.0,90.5,79.0,38.04
5870,330,84,144,55268.27,107.6,52.23138,20.817635,8.104,17,38,48,27.0,26.5,87.5,79.0,38.04
5871,302,85,144,55276.6,107.8,52.231377,20.817757,8.077,17,34,50,24.0,27.0,81.0,81.0,38.04
5872,293,85,145,55285.2,108.0,52.231373,20.817883,8.106,17,33,57,21.5,25.5,80.5,77.5,38.04
5873,286,84,145,55293.22,108.0,52.231373,20.817999,8.1,17,33,56,22.0,22.0,81.0,79.0,38.04
5874,283,84,144,55301.29,108.2,52.23137,20.818117,8.049,17,32,57,21.5,23.0,80.0,83.0,38.04
5875,299,84,144,55309.57,108.2,52.23137,20.81824,8.141,17,34,54,21.5,25.0,79.5,88.5,38.04
5876,305,84,145,55317.64,108.4,52.231365,20.818356,8.086,17,35,50,21.5,25.0,81.0,91.5,38.04
5877,295,84,146,55325.84,108.4,52.231365,20.818476,8.033,17,34,51,23.0,23.0,82.5,86.0,38.04
5878,282,84,146,55334.2,108.4,52.231365,20.818598,8.139,17,32,52,24.0,21.0,84.0,80.5,38.04
5879,274,85,146,55342.25,108.4,52.23136,20.818716,8.18,17,31,53,24.0,23.0,85.0,81.0,38.04
5880,324,85,146,55350.34,108.4,52.23136,20.818834,8.18,17,36,53,23.0,30.0,85.0,90.0,38.04
5881,340,86,146,55358.43,108.4,52.231358,20.818953,8.209,17,38,54,22.0,37.5,85.0,99.0,38.04
5882,351,86,146,55366.72,108.4,52.231358,20.819073,8.289,17,39,55,24.0,26.0,88.5,86.0,38.04
5883,354,87,146,55375.27,108.6,52.231354,20.819199,8.319,17,39,57,25.5,25.0,89.0,86.5,38.04
5884,346,87,146,55383.8,108.6,52.23135,20.819324,8.293,17,38,52,26.5,28.5,91.0,92.0,38.04
5885,358,87,146,55391.93,108.6,52.23135,20.819443,8.313,17,39,52,27.5,30.5,94.5,93.0,38.04
5886,359,87,146,55400.2,108.8,52.231346,20.819563,8.363,17,39,61,21.5,41.0,82.0,99.5,38.04
5887,339,87,146,55408.59,108.8,52.231346,20.819687,8.385,17,37,56,20.5,27.5,79.0,85.0,38.04
5888,319,87,146,55416.95,109.0,52.231342,20.819809,8.356,17,35,56,22.0,21.5,80.5,79.5,38.04
5889,313,87,146,55425.52,109.0,52.23134,20.819935,8.349,17,34,57,22.5,23.5,80.0,83.0,38.04
5890,286,87,146,55434.21,109.2,52.231335,20.82006,8.375,17,31,56,21.0,26.5,77.0,88.0,38.04
5891,287,87,147,55442.69,109.2,52.231335,20.820185,8.37,17,32,53,21.0,23.0,79.0,79.0,38.04
5892,300,87,146,55451.04,109.2,52.23133,20.820307,8.344,17,33,50,21.5,21.5,82.5,77.0,38.04
5893,311,87,145,55459.26,109.4,52.231327,20.820427,8.364,17,34,53,21.5,21.0,82.5,77.0,38.04
5894,317,87,145,55467.61,109.4,52.231327,20.820549,8.356,17,35,55,21.5,21.0,80.0,78.0,38.04
5895,309,87,145,55476.11,109.4,52.231323,20.820673,8.303,17,34,56,21.0,21.5,78.0,80.0,38.04
5896,303,87,145,55484.25,109.2,52.23132,20.820791,8.283,17,33,57,22.0,24.0,78.5,84.5,38.04
5897,296,86,144,55492.52,109.2,52.231316,20.820913,8.283,17,33,54,21.0,25.0,77.0,86.0,38.04
5898,287,86,145,55501.07,109.4,52.23131,20.82104,8.283,17,32,54,20.5,23.0,76.0,81.5,38.04
5899,284,86,144,55509.28,109.4,52.23131,20.82116,8.283,17,32,56,21.5,22.0,75.5,77.5,38.04
5900,330,87,144,55517.63,109.6,52.231308,20.821281,8.342,17,36,60,23.0,34.0,77.0,97.5,38.04
5901,340,87,144,55526.22,109.6,52.231308,20.821407,8.416,17,37,54,23.0,32.0,77.0,94.5,38.04
5902,331,87,144,55534.79,109.6,52.231304,20.821533,8.468,17,36,56,22.5,29.0,77.0,90.0,38.04
5903,317,88,144,55543.33,109.8,52.2313,20.821657,8.536,17,34,57,22.5,26.0,77.0,85.5,38.04
5904,316,89,144,55551.86,110.0,52.231297,20.821783,8.613,17,34,57,22.5,23.5,77.0,81.5,38.04
5905,317,90,144,55560.23,110.2,52.231297,20.821905,8.672,17,34,55,21.5,22.5,78.0,80.5,38.04
5906,311,90,144,55568.84,110.2,52.231297,20.822031,8.694,17,33,52,21.0,23.0,77.5,81.5,38.04
5907,279,90,143,55577.72,110.2,52.231293,20.82216,8.694,17,30,46,20.5,20.0,78.5,73.5,38.04
5908,296,91,143,55586.72,110.4,52.23129,20.822292,8.757,17,31,51,20.5,17.5,79.5,66.5,38.04
5909,318,92,143,55595.63,110.4,52.231285,20.822422,8.829,17,33,56,21.5,18.0,80.5,68.0,38.04
5910,354,92,143,55604.44,110.4,52.23128,20.82255,8.88,17,37,54,21.5,19.5,83.5,75.5,38.04
5911,334,92,143,55613.22,110.4,52.23128,20.82268,8.853,17,35,57,31.5,19.0,94.5,75.5,38.04
5912,291,91,143,55621.98,110.4,52.231277,20.822807,8.776,17,31,50,28.5,21.5,92.5,81.0,38.04
5913,295,91,143,55630.55,110.4,52.231277,20.822933,8.716,17,31,48,23.5,23.5,89.5,85.0,38.04
5914,302,90,143,55639.17,110.4,52.231274,20.82306,8.723,17,32,51,25.0,23.0,92.0,84.0,38.04
5915,319,90,143,55647.82,110.6,52.23127,20.823185,8.746,17,34,57,29.0,21.0,93.5,78.5,38.04
5916,327,91,143,55656.59,110.6,52.231266,20.823315,8.774,17,34,60,29.5,28.5,97.5,92.5,38.04
5917,326,91,143,55665.51,111.0,52.231262,20.823444,8.797,17,34,48,24.5,25.5,88.0,85.5,38.04
5918,321,91,144,55674.42,111.2,52.23125,20.823574,8.797,17,34,55,21.0,21.0,81.0,78.0,38.04
5919,378,92,144,55683.41,111.4,52.23124,20.823704,8.797,17,39,64,23.5,21.5,85.5,83.0,38.04
5920,365,92,144,55692.43,111.4,52.231228,20.823833,8.828,17,38,62,34.0,30.0,99.5,98.5,38.04
5921,336,92,144,55701.39,111.4,52.231216,20.823963,8.88,17,35,57,24.0,30.5,83.5,99.0,38.04
5922,310,93,144,55710.33,111.2,52.2312,20.824091,8.931,17,32,56,21.0,26.0,79.5,86.0,38.04
5923,308,93,144,55719.12,111.0,52.23119,20.824219,8.951,17,32,55,22.0,22.5,81.5,78.5,38.04
5924,290,93,144,55728.01,110.8,52.231174,20.824348,8.966,17,30,52,23.5,22.5,84.5,84.5,38.04
5925,313,93,144,55737.06,110.8,52.231163,20.824478,8.992,17,32,48,23.5,28.0,88.0,97.5,38.04
5926,317,93,144,55746.04,110.8,52.231155,20.824608,8.973,17,33,58,24.5,22.5,87.0,85.0,38.04
5927,305,93,145,55754.99,110.6,52.231144,20.824738,8.906,17,31,49,22.5,20.5,84.0,76.5,38.04
5928,280,92,145,55763.97,110.6,52.23113,20.82487,8.827,17,29,50,21.0,20.0,81.0,74.5,38.04
5929,271,91,145,55772.48,110.6,52.231117,20.824991,8.738,17,28,52,21.0,20.0,80.0,76.0,38.04
5930,274,91,145,55781.01,110.6,52.231106,20.825115,8.694,17,29,50,22.0,17.0,80.0,70.0,38.04
5931,282,91,146,55789.89,110.6,52.231094,20.825245,8.694,17,30,48,23.5,18.0,83.5,70.0,38.04
5932,292,90,145,55798.86,110.6,52.231083,20.825375,8.694,17,31,52,23.0,20.0,84.5,76.5,38.04
5933,300,90,145,55807.48,110.4,52.23107,20.825499,8.6,17,32,55,22.0,21.0,84.0,79.5,38.04
5934,302,89,145,55815.9,110.4,52.23106,20.82562,8.446,17,32,58,21.5,19.5,83.0,77.0,38.04
5935,303,88,145,55824.2,110.2,52.23105,20.82574,8.416,17,33,60,26.0,26.5,92.0,90.0,38.04
5936,323,88,145,55832.55,110.2,52.231037,20.825861,8.452,17,35,57,26.5,31.5,93.0,100.0,38.04
5937,284,88,145,55840.99,110.2,52.231026,20.825983,8.477,17,31,59,22.5,31.5,82.0,100.0,38.04
5938,282,88,145,55849.66,110.4,52.231018,20.826109,8.488,17,31,65,19.5,31.5,73.5,100.0,38.04
5939,305,88,144,55858.36,110.4,52.231007,20.826235,8.52,17,33,59,27.0,25.0,91.5,85.0,38.04
5940,326,89,144,55866.96,110.4,52.230995,20.826359,8.571,17,35,53,25.5,32.0,88.5,92.0,38.04
5941,321,89,145,55875.41,110.2,52.230984,20.826483,8.561,17,34,62,22.5,31.5,81.5,92.0,38.04
5942,305,89,145,55883.88,110.2,52.230972,20.826605,8.54,17,33,62,22.0,21.0,78.5,79.0,38.04
5943,296,89,145,55892.43,110.2,52.230957,20.826729,8.54,17,32,50,21.5,21.0,79.5,76.0,38.04
5944,291,89,145,55901.09,110.2,52.23095,20.826853,8.57,17,31,52,20.5,21.0,78.5,76.0,38.04
5945,294,89,145,55909.42,110.4,52.230938,20.826973,8.62,17,32,52,20.0,22.0,78.0,76.5,38.04
5946,303,90,144,55917.93,110.4,52.230927,20.827097,8.67,17,32,52,19.5,23.0,78.0,78.5,38.04
5947,310,90,145,55926.86,110.4,52.230915,20.827227,8.723,17,33,53,20.0,24.5,78.0,82.5,38.04
5948,290,91,144,55935.73,110.4,52.230904,20.827354,8.746,17,30,55,20.5,26.0,78.0,86.5,38.04
5949,277,91,144,55944.53,110.6,52.230892,20.827482,8.775,17,29,57,19.0,22.5,75.0,77.5,38.04
5950,265,91,144,55953.42,110.6,52.23088,20.827612,8.797,17,28,53,21.0,21.5,80.0,75.5,38.04
5951,260,92,143,55962.22,110.6,52.230865,20.827738,8.886,17,27,52,24.5,21.0,87.5,75.0,38.04
5952,318,93,144,55971.29,110.6,52.230858,20.82787,8.951,17,33,53,26.5,22.0,92.0,78.5,38.04
5953,321,93,144,55980.24,110.6,52.230846,20.828,8.951,17,33,56,23.5,27.0,88.5,92.0,38.04
5954,324,93,144,55989.04,110.6,52.23083,20.828127,8.951,17,33,53,21.0,26.5,82.0,84.5,38.04
5955,307,93,144,55998.19,110.8,52.23082,20.82826,8.951,17,32,54,19.5,23.0,76.5,75.5,38.04
5956,234,93,142,56007.29,110.8,52.230812,20.828392,8.951,17,24,57,21.0,21.0,79.0,75.0,38.04
5957,305,93,142,56016.05,110.8,52.2308,20.828518,8.981,17,31,59,31.5,24.0,98.0,83.0,38.04
5958,357,94,142,56025.07,110.8,52.230785,20.828648,9.062,17,36,57,21.5,29.5,81.5,96.5,38.04
5959,370,94,143,56034.27,110.8,52.230774,20.828781,9.106,17,38,55,19.0,31.0,76.5,100.0,38.04
5960,334,94,143,56043.33,111.0,52.230762,20.828913,9.091,17,34,58,19.0,26.5,76.0,89.0,38.04
5961,281,94,143,56052.35,111.0,52.23075,20.829044,9.065,17,29,63,18.5,21.5,76.0,76.5,38.04
5962,268,94,143,56061.53,111.0,52.23074,20.829176,9.054,17,27,64,19.5,24.5,77.5,88.0,38.04
5963,281,94,143,56070.53,111.0,52.23073,20.829306,9.084,17,29,56,19.5,22.0,77.0,81.5,38.04
5964,300,94,143,56079.53,111.0,52.230717,20.829437,9.077,17,30,50,19.0,19.5,76.5,75.5,38.04
5965,267,94,143,56088.57,111.0,52.2307,20.829567,9.054,17,27,53,18.5,18.0,75.0,72.5,38.04
5966,246,94,143,56097.54,111.0,52.23069,20.829697,8.997,17,25,56,18.0,18.0,73.5,71.5,38.04
5967,250,93,143,56106.59,111.0,52.23068,20.829828,8.922,17,26,55,19.5,17.0,78.0,68.0,38.04
5968,259,92,143,56115.64,111.0,52.230667,20.82996,8.839,17,27,54,19.0,19.5,77.5,73.5,38.04
5969,263,88,143,56124.3,111.2,52.230656,20.830086,8.767,17,29,57,25.0,22.0,87.5,80.5,38.04
5970,271,83,143,56133.07,111.2,52.230644,20.830214,8.746,17,31,52,26.5,28.0,89.5,89.0,38.04
5971,336,81,143,56141.83,111.0,52.230637,20.83034,8.654,17,40,49,24.0,31.5,84.5,93.0,38.04
5972,330,81,143,56150.31,111.0,52.230625,20.830462,8.621,17,39,49,25.5,21.5,87.5,79.0,38.04
5973,324,81,143,56158.83,111.0,52.23061,20.830585,8.643,17,38,48,27.0,21.5,90.0,79.0,38.04
5974,353,81,143,56167.65,111.2,52.230602,20.830713,8.672,17,42,54,28.5,22.5,92.0,80.5,38.04
5975,359,81,143,56176.35,111.2,52.23059,20.83084,8.752,17,42,56,29.5,25.0,93.0,84.5,38.04
5976,360,82,142,56185.04,111.2,52.230576,20.830965,8.797,17,42,56,30.5,33.0,94.0,98.0,38.04
5977,353,82,142,56193.91,111.2,52.230564,20.831093,8.797,17,41,60,27.5,30.0,86.0,95.0,38.04
5978,340,82,142,56202.77,111.2,52.230553,20.831223,8.782,17,40,56,25.0,30.5,82.0,95.5,38.04
5979,308,81,142,56211.63,111.4,52.23054,20.83135,8.756,17,36,53,23.0,28.0,80.0,89.5,38.04
5980,295,81,142,56220.5,111.6,52.23053,20.831478,8.715,17,35,52,22.0,23.0,79.0,80.0,38.04
5981,278,81,142,56229.08,111.6,52.230522,20.831602,8.694,17,33,53,21.0,21.5,77.0,76.0,38.04
5982,274,81,142,56237.84,111.6,52.23051,20.83173,8.664,17,32,59,20.0,20.0,75.0,72.5,38.04
5983,286,80,142,56246.54,111.6,52.2305,20.831856,8.612,17,34,54,23.0,20.0,81.5,75.5,38.04
5984,301,80,142,56255.16,111.8,52.230488,20.83198,8.621,17,36,55,25.0,22.0,86.0,81.5,38.04
5985,316,80,142,56263.93,111.8,52.230476,20.832108,8.643,17,38,57,25.0,24.5,84.5,87.5,38.04
5986,303,80,142,56272.61,111.8,52.230465,20.832233,8.643,17,36,55,24.0,27.0,81.0,91.0,38.04
5987,299,85,142,56280.82,111.8,52.230453,20.832352,8.585,17,34,47,25.5,25.5,85.0,87.5,38.04
5988,290,89,142,56289.44,112.0,52.230442,20.832478,8.569,17,31,45,23.5,22.0,83.5,81.0,38.04
5989,303,89,142,56298.2,112.2,52.230434,20.832603,8.531,17,33,58,22.5,19.5,85.0,73.0,38.04
5990,233,88,142,56306.48,112.2,52.230423,20.832724,8.488,17,25,59,22.0,18.0,86.0,67.5,38.04
5991,232,87,142,56314.95,112.4,52.230415,20.832848,8.43,17,25,47,19.0,19.0,76.5,69.5,38.04
5992,236,90,142,56323.55,112.6,52.230404,20.832972,8.355,17,25,50,19.5,19.0,74.5,70.0,38.04
5993,240,95,141,56331.68,112.8,52.230392,20.833088,8.274,17,24,49,20.5,19.5,76.0,69.5,38.04
5994,224,99,141,56339.96,113.0,52.230377,20.833208,8.231,17,22,51,21.0,20.5,77.0,69.0,38.04
5995,213,88,141,56348.07,113.2,52.230366,20.833326,8.14,17,23,50,20.5,20.5,74.5,68.5,38.04
5996,201,68,141,56355.63,113.4,52.230354,20.833435,7.908,17,28,37,21.0,20.0,74.5,68.0,38.04
5997,189,48,141,56363.4,113.6,52.230347,20.833548,7.595,17,38,23,21.5,19.5,74.5,67.0,38.04
5998,149,33,140,56371.21,113.6,52.230335,20.83366,7.397,17,43,10,22.5,19.0,75.0,66.5,38.04
5999,151,76,140,56378.39,113.6,52.230324,20.833763,7.326,17,19,23,23.0,18.5,75.0,65.5,38.04
6000,165,64,139,56385.7,113.6,52.230293,20.833857,7.275,17,25,48,23.5,18.0,75.0,65.0,38.04
6001,179,52,139,56392.96,113.8,52.23024,20.833914,7.254,17,33,47,24.0,19.5,77.5,67.0,38.04
6002,195,56,137,56400.09,113.8,52.230175,20.833927,7.311,17,33,46,24.5,21.5,80.5,68.5,38.04
6003,214,74,137,56407.57,114.0,52.230114,20.833902,7.474,17,28,49,24.5,22.5,83.5,72.5,38.04
6004,309,79,137,56415.38,114.0,52.230053,20.833853,7.654,17,37,52,26.5,23.0,88.5,76.5,38.04
6005,382,80,137,56422.9,114.2,52.229992,20.833796,7.775,17,46,56,31.5,23.0,95.5,76.5,38.04
6006,393,81,137,56430.73,114.2,52.22993,20.833736,7.934,17,46,61,25.0,23.0,80.5,76.5,38.04
6007,376,83,138,56438.99,114.4,52.22987,20.833673,8.113,17,43,55,24.5,29.0,81.0,91.0,38.04
6008,385,85,138,56447.47,114.4,52.229805,20.833607,8.387,17,43,54,27.0,30.5,90.0,96.0,38.04
6009,409,89,139,56456.23,114.6,52.22974,20.83354,8.689,17,44,53,27.5,28.0,95.0,92.5,38.04
6010,429,92,139,56465.34,114.8,52.229668,20.83347,8.921,17,45,51,22.5,27.5,86.5,91.5,38.04
6011,363,94,139,56474.4,114.8,52.2296,20.8334,9.124,17,37,49,21.5,21.5,82.5,76.0,38.04
6012,328,95,139,56483.44,114.8,52.22953,20.833336,9.179,17,33,41,21.0,19.5,81.5,72.0,38.04
6013,305,96,139,56492.65,114.6,52.229454,20.833271,9.217,17,30,39,27.5,19.5,90.0,73.5,38.05
6014,319,96,139,56501.86,114.4,52.22938,20.833208,9.26,17,32,39,32.0,23.0,96.5,81.5,38.05
6015,268,97,139,56511.32,114.4,52.229305,20.833147,9.29,17,26,38,21.5,30.5,88.0,97.0,38.05
6016,273,98,140,56520.69,114.4,52.22923,20.83309,9.402,17,27,39,22.0,19.0,83.0,70.0,38.05
6017,283,97,140,56530.12,114.6,52.229153,20.83303,9.525,17,28,51,22.5,17.0,83.0,66.5,38.05
6018,284,94,141,56539.75,114.6,52.229076,20.83297,9.627,17,29,50,23.5,17.0,84.0,67.5,38.05
6019,278,90,141,56549.43,114.6,52.228996,20.83291,9.672,17,29,49,24.0,17.0,85.0,69.0,38.05
6020,270,90,141,56559.18,114.6,52.228916,20.832851,9.759,17,29,49,23.0,18.0,84.0,71.5,38.05
6021,284,91,141,56569.02,114.8,52.228836,20.83279,9.826,17,30,49,22.5,18.5,83.5,73.5,38.05
6022,286,93,141,56579.21,114.8,52.228752,20.83273,9.978,17,29,49,21.5,18.5,81.0,73.0,38.05
6023,291,94,141,56589.05,114.6,52.228672,20.83267,10.112,17,30,54,20.5,19.0,77.0,73.5,38.05
6024,278,94,141,56599.1,114.4,52.22859,20.83261,10.106,17,28,53,23.0,19.5,80.5,74.5,38.05
6025,257,94,142,56609.49,114.2,52.228504,20.832546,10.113,17,26,46,30.0,20.0,98.5,74.5,38.05
6026,251,94,142,56619.43,114.2,52.228424,20.832485,10.106,17,25,41,22.5,32.0,83.0,95.5,38.05
6027,244,94,142,56629.49,114.2,52.22834,20.832424,10.083,17,25,51,21.0,24.5,76.5,80.5,38.05
6028,249,94,142,56639.84,114.2,52.228256,20.83236,10.083,17,25,48,21.0,21.5,77.5,75.0,38.05
6029,275,94,143,56649.93,114.4,52.228176,20.8323,10.083,17,28,44,21.5,24.5,83.0,80.5,38.05
6030,284,94,143,56659.89,114.2,52.228092,20.832241,10.083,17,29,53,21.0,24.5,82.5,79.5,38.05
6031,280,93,144,56670.17,114.2,52.228004,20.83219,10.083,17,29,56,20.0,23.5,80.5,76.5,38.05
6032,277,93,143,56680.08,114.2,52.22792,20.832155,10.17,17,28,56,19.5,23.5,78.5,78.0,38.05
6033,286,94,143,56690.21,114.2,52.22783,20.832134,10.266,17,29,53,19.0,25.5,76.0,85.0,38.05
6034,333,96,143,56700.96,114.0,52.22773,20.832123,10.438,17,33,52,19.5,23.5,77.5,81.0,38.05
6035,315,96,143,56711.11,113.8,52.227642,20.832117,10.461,17,31,52,20.0,21.5,79.0,77.0,38.05
6036,292,96,143,56721.5,113.8,52.22755,20.832111,10.42,17,29,49,21.5,20.5,81.5,76.0,38.05
6037,258,91,143,56732.19,113.6,52.227455,20.832106,10.443,17,27,45,25.5,21.5,88.0,76.5,38.05
6038,316,91,143,56742.33,113.4,52.227364,20.8321,10.443,17,33,44,29.5,25.0,96.0,77.0,38.05
6039,312,91,142,56752.87,113.4,52.22727,20.832094,10.414,17,33,49,20.5,40.5,80.5,97.0,38.05
6040,295,90,142,56763.44,113.2,52.227173,20.832092,10.3,17,31,54,18.5,26.0,76.0,80.5,38.05
6041,287,90,142,56773.47,113.2,52.22708,20.832092,10.178,17,30,55,19.0,18.5,75.5,72.5,38.05
6042,289,89,142,56783.63,113.2,52.22699,20.832092,10.074,17,31,55,23.0,19.0,82.5,74.0,38.05
6043,314,88,142,56793.63,113.2,52.226902,20.832092,9.971,17,34,54,29.5,21.0,96.0,76.5,38.05
6044,326,87,142,56803.28,113.2,52.226814,20.832092,9.929,17,36,54,21.0,35.5,82.0,97.0,38.05
6045,327,87,143,56813.21,113.2,52.226727,20.832094,9.9,17,36,51,19.5,25.5,79.0,85.0,38.05
6046,322,87,142,56823.1,113.2,52.226635,20.832094,9.906,17,35,52,19.5,20.0,79.0,77.0,38.05
