time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,PercentageinZ2
5566,265,78,127,52465.82,9.468,17,32,65.8,37.87,0.7302191
5567,265,78,126,52476.75,9.465,17,32,66.7,37.87,0.7303504
5568,266,78,126,52485.03,9.463,17,33,63.9,37.87,0.73048156
5569,266,79,126,52494.39,9.466,17,32,66.3,37.87,0.73061275
5570,265,79,126,52503.66,9.466,17,32,66.4,37.87,0.730744
5571,264,79,126,52513.02,9.466,17,32,65.2,37.87,0.7308752
5572,265,79,126,52522.29,9.466,17,32,66.0,37.87,0.73100644
5573,265,79,127,52531.16,9.466,17,32,66.9,37.87,0.73113763
5574,264,79,127,52540.48,9.466,17,32,66.0,37.87,0.7312689
5575,265,78,127,52551.34,9.465,17,32,66.1,37.87,0.7314001
5576,266,79,127,52561.61,9.465,17,32,65.9,37.87,0.7315313
5577,267,80,127,52569.9,9.463,17,32,65.0,37.87,0.7316625
5578,265,81,128,52579.26,9.466,17,31,65.7,37.87,0.7317937
5579,263,80,127,52588.53,9.466,17,31,66.4,37.87,0.73192495
5580,264,79,127,52597.89,9.466,17,32,65.4,37.87,0.73205614
5581,265,78,127,52607.16,9.466,17,32,64.7,37.87,0.7321874
5582,266,79,128,52617.01,9.465,17,32,66.5,37.87,0.7323186
5583,266,80,128,52627.42,9.465,17,32,66.3,37.87,0.7324498
5584,266,80,127,52637.22,9.466,17,32,66.8,37.87,0.732581
5585,265,80,127,52646.5,9.466,17,32,68.7,37.87,0.73271227
5586,264,80,126,52654.77,9.463,17,32,66.9,37.87,0.73284346
5587,264,79,126,52664.1,9.466,17,32,66.6,37.87,0.73297465
5588,265,79,127,52673.38,9.466,17,32,65.7,37.87,0.7331059
5589,265,80,127,52683.86,9.465,17,32,67.7,37.87,0.7332371
5590,264,80,126,52694.29,9.468,17,32,67.7,37.87,0.73336834
5591,263,78,126,52703.09,9.467,17,32,68.4,37.87,0.7334995
5592,264,77,127,52713.26,9.466,17,33,69.0,37.87,0.7336308
5593,266,76,126,52723.08,9.466,17,33,68.3,37.87,0.73376197
5594,266,77,126,52731.36,9.463,17,33,69.1,37.87,0.7338932
5595,266,78,126,52740.7,9.466,17,33,69.7,37.87,0.7340244
5596,264,78,126,52751.05,9.469,17,32,67.9,37.87,0.7341556
5597,264,77,126,52759.95,9.466,17,33,68.4,37.87,0.73428684
5598,264,77,126,52769.16,9.466,17,33,65.5,37.87,0.73441803
5599,264,76,126,52778.98,9.466,17,33,64.6,37.87,0.7345493
5600,264,76,126,52787.85,9.466,17,33,68.0,37.87,0.7346805
5601,264,75,126,52798.14,9.469,17,34,68.7,37.87,0.7348117
5602,265,75,126,52807.57,9.466,17,34,69.2,37.87,0.7349429
5603,266,75,126,52815.8,9.463,17,34,67.2,37.87,0.73507416
5604,267,76,125,52825.6,9.466,17,34,66.3,37.87,0.73520535
5605,266,78,125,52834.87,9.466,17,33,67.9,37.87,0.73533654
5606,264,79,125,52844.23,9.466,17,32,68.0,37.87,0.7354678
5607,265,78,125,52853.5,9.466,17,32,67.0,37.87,0.735599
5608,265,78,125,52862.37,9.466,17,32,67.5,37.87,0.73573023
5609,265,78,125,52871.3,9.467,17,32,67.8,37.87,0.7358614
5610,266,79,125,52881.91,9.465,17,32,68.0,37.87,0.73599267
5611,266,80,126,52892.83,9.465,17,32,67.6,37.87,0.73612386
5612,263,80,127,52902.19,9.466,17,31,67.4,37.87,0.7362551
5613,263,78,127,52911.46,9.466,17,32,62.0,37.87,0.7363863
5614,264,76,128,52920.82,9.466,17,33,63.7,37.87,0.7365175
5615,263,75,128,52929.01,9.468,17,33,62.6,37.87,0.73664874
5616,263,73,128,52937.39,9.468,17,34,62.6,37.87,0.7367799
5617,263,72,128,52947.74,9.469,17,35,62.8,37.87,0.7369112
5618,263,70,128,52958.09,9.469,17,36,61.6,37.87,0.73704237
5619,263,69,128,52967.35,9.466,17,36,62.4,37.87,0.7371736
5620,264,68,127,52976.71,9.466,17,37,62.0,37.87,0.7373048
5621,265,68,128,52987.07,9.469,17,37,61.9,37.87,0.73743606
5622,265,68,128,52995.23,9.468,17,37,61.9,37.87,0.73756725
5623,265,68,128,53003.6,9.468,17,37,63.4,37.87,0.73769844
5624,265,68,128,53015.02,9.468,17,37,63.8,37.87,0.7378297
5625,264,68,128,53024.21,9.466,17,37,62.7,37.87,0.7379609
5626,264,68,128,53032.61,9.468,17,37,61.7,37.87,0.7380921
5627,264,67,128,53044.04,9.468,17,38,62.1,37.87,0.7382233
5628,265,67,127,53053.21,9.466,17,38,60.7,37.87,0.73835456
5629,265,67,127,53061.09,9.468,17,38,60.4,37.87,0.73848575
5630,265,67,128,53071.38,9.469,17,38,59.9,37.87,0.738617
5631,266,67,128,53081.2,9.466,17,38,58.7,37.87,0.7387482
5632,268,68,127,53089.48,9.463,17,38,59.5,37.87,0.7388794
5633,271,69,127,53098.84,9.466,17,38,60.4,37.87,0.73901063
5634,270,72,127,53108.11,9.466,17,36,60.1,37.87,0.7391418
5635,268,76,127,53118.55,9.465,17,34,58.8,37.87,0.7392731
5636,267,78,127,53129.39,9.468,17,33,59.0,37.87,0.73940426
5637,266,79,127,53138.73,9.466,17,32,58.6,37.87,0.7395355
5638,266,80,127,53147.45,9.463,17,32,57.6,37.87,0.7396667
5639,266,81,128,53155.73,9.463,17,31,56.2,37.87,0.73979795
5640,266,82,129,53166.18,9.465,17,31,55.9,37.87,0.73992914
5641,265,83,129,53176.4,9.465,17,30,54.9,37.87,0.7400604
5642,264,83,129,53184.66,9.463,17,30,53.8,37.87,0.7401916
5643,262,82,131,53194.05,9.466,17,31,52.5,37.87,0.74032277
5644,262,80,132,53204.42,9.469,17,31,51.3,37.87,0.740454
5645,263,78,132,53213.69,9.466,17,32,49.5,37.87,0.7405852
5646,266,77,132,53221.96,9.463,17,33,49.5,37.87,0.74071646
5647,267,77,132,53231.33,9.466,17,33,49.4,37.87,0.74084765
5648,266,79,132,53242.77,9.468,17,32,53.2,37.87,0.7409789
5649,264,79,129,53253.02,9.465,17,32,54.2,37.87,0.7411101
5650,265,78,129,53262.39,9.466,17,32,54.9,37.87,0.74124134
5651,266,78,129,53271.65,9.466,17,33,56.5,37.87,0.7413725
5652,265,79,128,53279.93,9.463,17,32,58.5,37.87,0.7415037
5653,264,79,128,53289.29,9.466,17,32,59.6,37.87,0.74163496
5654,265,78,128,53298.56,9.466,17,32,60.9,37.87,0.74176615
5655,267,79,128,53307.92,9.466,17,32,63.7,37.87,0.7418974
5656,265,79,129,53317.19,9.466,17,32,65.2,37.87,0.7420286
5657,263,79,129,53326.56,9.466,17,32,66.3,37.87,0.74215984
5658,263,77,129,53335.82,9.466,17,33,67.0,37.87,0.74229103
5659,265,76,129,53345.19,9.466,17,33,67.9,37.87,0.7424223
5660,267,77,128,53356.63,9.468,17,33,68.7,37.87,0.7425535
5661,266,79,128,53366.88,9.465,17,32,68.7,37.87,0.74268466
5662,264,79,128,53375.75,9.466,17,32,67.7,37.87,0.7428159
5663,264,78,128,53385.06,9.466,17,32,68.3,37.87,0.7429471
5664,266,78,129,53393.78,9.463,17,33,67.8,37.87,0.74307835
5665,268,79,128,53402.07,9.463,17,32,67.6,37.87,0.74320954
5666,268,81,129,53412.52,9.465,17,32,66.8,37.87,0.7433408
5667,266,83,129,53422.77,9.465,17,31,66.8,37.87,0.743472
5668,264,83,129,53432.13,9.466,17,30,66.9,37.87,0.7436032
5669,263,81,129,53441.39,9.466,17,31,65.7,37.87,0.7437344
5670,265,80,129,53449.68,9.463,17,32,66.7,37.87,0.7438656
5671,266,81,130,53460.13,9.465,17,31,65.4,37.87,0.74399686
5672,265,81,130,53470.38,9.465,17,31,64.6,37.87,0.74412805
5673,264,81,130,53479.74,9.466,17,31,64.9,37.87,0.7442593
5674,264,80,130,53488.98,9.466,17,32,64.9,37.87,0.7443905
5675,264,79,131,53497.85,9.466,17,32,65.1,37.87,0.74452174
5676,263,78,131,53507.2,9.466,17,32,64.4,37.87,0.7446529
5677,265,78,131,53515.92,9.463,17,32,60.4,37.87,0.7447842
5678,267,79,131,53525.29,9.466,17,32,62.9,37.87,0.74491537
5679,267,80,131,53535.59,9.469,17,32,62.5,37.87,0.74504656
5680,266,81,131,53545.95,9.469,17,31,61.9,37.87,0.7451778
5681,265,81,131,53555.25,9.466,17,31,61.4,37.87,0.745309
5682,264,81,131,53563.52,9.463,17,31,61.1,37.87,0.74544024
5683,264,80,131,53571.98,9.466,17,32,61.5,37.87,0.74557143
5684,265,79,131,53581.18,9.467,17,32,61.1,37.87,0.7457027
5685,266,80,131,53592.61,9.465,17,32,60.7,37.87,0.7458339
5686,266,82,131,53602.82,9.465,17,31,60.2,37.87,0.7459651
5687,265,82,131,53611.11,9.463,17,31,60.8,37.87,0.7460963
5688,264,81,131,53619.6,9.466,17,31,60.9,37.87,0.7462275
5689,265,81,132,53628.77,9.467,17,31,58.3,37.87,0.74635875
5690,265,81,133,53640.16,9.465,17,31,59.0,37.87,0.74648994
5691,266,82,132,53650.44,9.465,17,31,60.2,37.87,0.7466212
5692,266,82,133,53658.75,9.463,17,31,58.9,37.87,0.7467524
5693,265,83,133,53667.04,9.463,17,30,60.7,37.87,0.74688363
5694,263,83,134,53677.49,9.465,17,30,60.8,37.87,0.7470148
5695,263,82,132,53687.73,9.465,17,31,61.6,37.87,0.74714607
5696,264,81,133,53697.09,9.466,17,31,61.3,37.87,0.74727726
5697,264,80,131,53706.36,9.466,17,32,60.9,37.87,0.74740845
5698,263,79,130,53715.73,9.466,17,32,60.0,37.87,0.7475397
5699,262,77,130,53726.08,9.469,17,32,61.4,37.87,0.7476709
5700,264,75,131,53735.34,9.466,17,34,62.4,37.87,0.74780214
5701,268,75,132,53743.63,9.463,17,34,57.7,37.87,0.7479333
5702,269,76,132,53752.96,9.466,17,34,59.7,37.87,0.7480646
5703,267,78,132,53761.81,9.466,17,33,62.3,37.87,0.74819577
5704,265,80,132,53770.06,9.463,17,32,61.6,37.87,0.748327
5705,264,80,132,53779.9,9.466,17,32,60.8,37.87,0.7484582
5706,264,80,132,53791.34,9.468,17,32,61.4,37.87,0.7485894
5707,264,78,131,53801.58,9.465,17,32,61.6,37.87,0.74872065
5708,264,77,131,53810.95,9.466,17,33,61.6,37.87,0.74885184
5709,266,77,130,53820.19,9.466,17,33,62.3,37.87,0.7489831
5710,268,78,130,53828.47,9.463,17,33,61.0,37.87,0.7491143
5711,268,80,130,53837.86,9.466,17,32,61.9,37.87,0.7492455
5712,266,82,130,53848.22,9.469,17,31,63.8,37.87,0.7493767
5713,265,82,130,53857.48,9.466,17,31,64.8,37.87,0.74950796
5714,265,82,130,53866.85,9.466,17,31,64.6,37.87,0.74963915
5715,263,82,130,53876.11,9.466,17,31,65.4,37.87,0.74977034
5716,263,80,130,53885.43,9.466,17,31,64.8,37.87,0.7499016
5717,263,79,130,53894.68,9.466,17,32,66.3,37.87,0.7500328
5718,264,78,130,53904.07,9.466,17,32,68.1,37.87,0.75016403
5719,265,77,130,53913.36,9.466,17,33,66.8,37.87,0.7502952
5720,265,77,130,53922.7,9.466,17,33,66.2,37.87,0.7504265
5721,264,77,131,53931.95,9.466,17,33,66.7,37.87,0.75055766
5722,264,76,131,53941.3,9.466,17,33,67.0,37.87,0.7506889
5723,265,76,131,53951.66,9.469,17,33,66.3,37.87,0.7508201
5724,265,76,130,53960.54,9.466,17,33,65.3,37.87,0.7509513
5725,266,77,130,53968.8,9.463,17,33,64.6,37.87,0.75108254
5726,267,78,129,53979.72,9.465,17,33,65.5,37.86,0.7512137
5727,266,79,129,53991.05,9.468,17,32,64.8,37.86,0.751345
5728,265,80,128,54000.31,9.466,17,32,64.3,37.86,0.75147617
5729,265,80,128,54008.2,9.463,17,32,64.5,37.86,0.7516074
5730,265,80,129,54017.42,9.466,17,32,63.0,37.86,0.7517386
5731,265,80,129,54027.22,9.466,17,32,62.7,37.86,0.75186986
5732,265,80,130,54035.5,9.463,17,32,63.4,37.86,0.75200105
5733,265,79,129,54045.93,9.465,17,32,63.7,37.86,0.75213224
5734,266,80,128,54057.23,9.468,17,32,64.3,37.86,0.7522635
5735,265,80,129,54066.11,9.466,17,32,63.8,37.86,0.7523947
5736,265,80,129,54074.34,9.463,17,32,62.8,37.86,0.7525259
5737,266,80,128,54083.07,9.463,17,32,63.7,37.86,0.7526571
5738,265,80,128,54092.42,9.466,17,32,64.4,37.86,0.75278836
5739,264,80,128,54101.69,9.466,17,32,63.8,37.86,0.75291955
5740,264,79,128,54112.16,9.465,17,32,65.1,37.86,0.7530508
5741,265,78,127,54123.53,9.468,17,32,64.1,37.86,0.753182
5742,266,78,127,54132.77,9.466,17,33,63.5,37.86,0.7533132
5743,266,79,127,54141.04,9.463,17,32,65.5,37.86,0.75344443
5744,266,80,127,54150.43,9.466,17,32,65.2,37.86,0.7535756
5745,264,80,127,54159.7,9.466,17,32,63.3,37.86,0.7537069
5746,264,79,126,54169.07,9.466,17,32,64.0,37.86,0.75383806
5747,264,79,126,54178.33,9.466,17,32,64.3,37.86,0.7539693
5748,264,78,125,54187.71,9.466,17,32,63.9,37.86,0.7541005
5749,264,77,124,54196.96,9.466,17,33,65.1,37.86,0.75423175
5750,266,78,124,54207.42,9.465,17,33,64.2,37.86,0.75436294
5751,269,80,124,54217.66,9.465,17,32,65.4,37.86,0.7544942
5752,269,84,125,54227.0,9.466,17,31,67.5,37.86,0.7546254
5753,266,86,125,54236.27,9.466,17,30,66.3,37.86,0.75475657
5754,263,85,125,54244.55,9.463,17,30,65.5,37.86,0.7548878
5755,264,84,126,54253.89,9.466,17,30,66.7,37.86,0.755019
5756,264,83,127,54264.27,9.469,17,30,65.6,37.86,0.75515026
5757,263,81,127,54274.65,9.469,17,31,67.1,37.86,0.75528145
5758,264,80,127,54283.9,9.466,17,32,66.8,37.86,0.7554127
5759,266,80,127,54292.16,9.463,17,32,66.6,37.86,0.7555439
5760,266,81,126,54301.53,9.466,17,31,66.1,37.86,0.75567514
5761,265,81,126,54310.82,9.466,17,31,66.4,37.86,0.7558063
5762,265,81,126,54321.29,9.465,17,31,66.2,37.86,0.7559375
5763,265,81,126,54331.52,9.465,17,31,66.3,37.86,0.75606877
5764,264,81,126,54340.89,9.466,17,31,65.6,37.86,0.75619996
5765,263,80,126,54349.75,9.466,17,31,64.7,37.86,0.7563312
5766,263,79,126,54358.49,9.466,17,32,65.7,37.86,0.7564624
5767,264,78,126,54367.95,9.467,17,32,66.8,37.86,0.75659364
5768,266,77,125,54376.71,9.465,17,33,64.8,37.86,0.75672483
5769,266,77,124,54386.03,9.467,17,33,65.4,37.86,0.7568561
5770,265,78,124,54395.71,9.466,17,32,66.6,37.86,0.7569873
5771,264,77,124,54405.2,9.467,17,33,65.8,37.86,0.75711846
5772,264,76,124,54414.37,9.466,17,33,65.9,37.86,0.7572497
5773,265,76,123,54424.23,9.466,17,33,65.1,37.86,0.7573809
5774,267,77,123,54433.54,9.466,17,33,66.2,37.86,0.75751215
5775,266,78,124,54442.87,9.466,17,33,65.9,37.86,0.75764334
5776,265,78,124,54452.67,9.466,17,32,66.8,37.86,0.7577746
5777,265,78,124,54461.9,9.466,17,32,67.3,37.86,0.7579058
5778,264,78,124,54472.36,9.465,17,32,66.5,37.86,0.75803703
5779,264,78,124,54483.72,9.468,17,32,68.4,37.86,0.7581682
5780,265,77,124,54492.98,9.466,17,33,67.3,37.86,0.7582994
5781,267,77,124,54500.86,9.463,17,33,67.2,37.86,0.75843066
5782,266,78,125,54510.09,9.466,17,33,66.9,37.86,0.75856185
5783,264,78,125,54519.86,9.466,17,32,63.4,37.86,0.7586931
5784,266,78,125,54528.14,9.463,17,33,67.3,37.86,0.7588243
5785,267,79,125,54537.53,9.466,17,32,67.6,37.86,0.75895554
5786,265,80,125,54548.98,9.468,17,32,67.8,37.86,0.7590867
5787,266,80,125,54559.22,9.465,17,32,67.5,37.86,0.759218
5788,267,81,125,54567.5,9.463,17,31,66.2,37.86,0.75934917
5789,266,83,126,54575.78,9.463,17,31,64.0,37.86,0.75948036
5790,265,84,126,54585.65,9.465,17,30,66.4,37.86,0.7596116
5791,264,84,127,54596.05,9.465,17,30,66.7,37.86,0.7597428
5792,263,82,127,54604.37,9.463,17,31,66.1,37.86,0.75987405
5793,264,81,126,54612.61,9.463,17,31,65.3,37.86,0.76000524
5794,266,81,127,54623.5,9.465,17,31,65.7,37.86,0.7601365
5795,266,82,127,54633.74,9.465,17,31,65.2,37.86,0.7602677
5796,265,83,127,54642.02,9.463,17,30,65.7,37.86,0.7603989
5797,265,83,128,54651.4,9.466,17,30,65.2,37.86,0.7605301
5798,264,83,128,54661.75,9.469,17,30,64.0,37.86,0.7606613
5799,263,82,128,54671.61,9.469,17,31,64.9,37.86,0.76079255
5800,263,80,129,54680.93,9.466,17,31,64.2,37.86,0.76092374
5801,264,79,129,54690.73,9.466,17,32,63.0,37.86,0.761055
5802,266,80,129,54699.99,9.466,17,32,63.8,37.86,0.7611862
5803,267,81,128,54708.27,9.463,17,31,63.8,37.86,0.76131743
5804,267,82,128,54718.73,9.465,17,31,63.0,37.86,0.7614486
5805,265,82,128,54728.96,9.465,17,31,63.9,37.86,0.7615799
5806,264,82,128,54737.25,9.463,17,31,64.3,37.86,0.76171106
5807,265,81,128,54746.61,9.466,17,31,63.4,37.86,0.76184225
5808,266,81,128,54756.46,9.469,17,31,65.9,37.86,0.7619735
5809,266,82,128,54765.79,9.466,17,31,65.0,37.86,0.7621047
5810,266,83,128,54774.51,9.463,17,31,65.1,37.86,0.76223594
5811,266,84,128,54783.88,9.466,17,30,65.5,37.86,0.7623671
5812,265,84,128,54794.23,9.469,17,30,65.2,37.86,0.7624984
5813,263,83,129,54804.59,9.469,17,30,67.6,37.86,0.76262957
5814,263,81,130,54813.11,9.466,17,31,66.3,37.86,0.7627608
5815,264,80,129,54821.14,9.463,17,32,64.9,37.86,0.762892
5816,266,80,129,54831.48,9.466,17,32,66.7,37.86,0.7630232
5817,266,81,128,54840.34,9.466,17,31,66.4,37.86,0.76315445
5818,265,81,128,54850.57,9.465,17,31,67.1,37.86,0.76328564
5819,264,80,128,54861.45,9.47,17,32,67.4,37.86,0.7634169
5820,264,79,128,54870.83,9.471,17,32,66.3,37.86,0.7635481
5821,265,78,129,54880.08,9.466,17,32,65.8,37.86,0.7636793
5822,267,79,129,54888.36,9.463,17,32,67.5,37.86,0.7638105
5823,266,81,128,54896.64,9.463,17,31,65.7,37.86,0.76394176
5824,264,81,129,54907.11,9.465,17,31,67.0,37.86,0.76407295
5825,264,80,128,54918.44,9.468,17,32,67.7,37.86,0.76420414
5826,264,79,129,54927.3,9.466,17,32,66.4,37.86,0.7643354
5827,265,79,129,54936.53,9.466,17,32,66.1,37.86,0.7644666
5828,265,79,129,54946.33,9.466,17,32,67.3,37.86,0.76459783
5829,264,79,129,54955.7,9.466,17,32,66.1,37.86,0.764729
5830,264,78,128,54964.96,9.466,17,32,64.5,37.86,0.7648603
5831,265,77,128,54974.33,9.466,17,33,66.0,37.86,0.76499146
5832,265,77,128,54983.59,9.466,17,33,65.8,37.86,0.7651227
5833,265,77,128,54992.46,9.466,17,33,64.9,37.86,0.7652539
5834,264,77,127,55001.79,9.466,17,33,65.1,37.86,0.7653851
5835,263,76,126,55011.09,9.466,17,33,66.7,37.86,0.76551634
5836,264,75,126,55021.39,9.469,17,34,66.2,37.86,0.76564753
5837,266,74,126,55030.79,9.466,17,34,65.1,37.86,0.7657788
5838,266,75,125,55040.03,9.466,17,34,66.1,37.86,0.76590997
5839,266,77,125,55049.83,9.466,17,33,66.1,37.86,0.7660412
5840,265,77,125,55059.2,9.466,17,33,65.9,37.86,0.7661724
5841,264,77,125,55068.46,9.466,17,33,65.8,37.86,0.76630366
5842,266,76,125,55077.83,9.466,17,33,67.4,37.86,0.76643485
5843,269,78,124,55088.18,9.469,17,33,67.4,37.86,0.76656604
5844,268,81,125,55097.04,9.466,17,32,67.5,37.86,0.7666973
5845,265,83,125,55106.27,9.466,17,30,66.1,37.86,0.7668285
5846,263,83,125,55116.07,9.466,17,30,66.0,37.85,0.7669597
5847,263,81,126,55124.35,9.463,17,31,66.4,37.85,0.7670909
5848,263,79,126,55133.73,9.466,17,32,67.0,37.85,0.76722217
5849,264,78,125,55144.08,9.469,17,32,65.2,37.85,0.76735336
5850,265,77,125,55153.33,9.466,17,33,65.1,37.85,0.7674846
5851,265,77,125,55162.71,9.466,17,33,64.0,37.85,0.7676158
5852,265,77,125,55171.23,9.466,17,33,64.4,37.85,0.76774704
5853,264,77,125,55180.13,9.466,17,33,64.1,37.85,0.76787823
5854,266,77,125,55191.69,9.469,17,33,65.0,37.85,0.7680094
5855,266,78,125,55201.54,9.469,17,33,66.4,37.85,0.7681407
5856,265,79,125,55210.86,9.466,17,32,65.1,37.85,0.76827186
5857,264,79,125,55220.67,9.466,17,32,65.4,37.85,0.7684031
5858,263,78,125,55229.91,9.466,17,32,66.1,37.85,0.7685343
5859,265,77,125,55239.29,9.466,17,33,65.5,37.85,0.76866555
5860,265,76,125,55249.65,9.469,17,33,64.6,37.85,0.76879674
5861,265,76,125,55258.17,9.466,17,33,65.5,37.85,0.768928
5862,266,76,125,55265.83,9.463,17,33,65.5,37.85,0.7690592
5863,266,77,125,55276.02,9.466,17,33,65.0,37.85,0.7691904
5864,265,78,125,55285.82,9.466,17,32,64.3,37.85,0.7693216
5865,264,78,125,55295.2,9.466,17,32,65.4,37.85,0.7694528
5866,264,77,125,55304.04,9.466,17,33,64.1,37.85,0.76958406
5867,265,77,125,55313.29,9.466,17,33,64.8,37.85,0.76971525
5868,266,78,126,55323.07,9.466,17,33,65.7,37.85,0.7698465
5869,266,79,127,55333.55,9.465,17,32,65.4,37.85,0.7699777
5870,268,80,127,55343.77,9.465,17,32,66.3,37.85,0.77010894
5871,268,82,127,55351.64,9.463,17,31,66.6,37.85,0.7702401
5872,265,83,127,55360.88,9.466,17,30,65.2,37.85,0.7703713
5873,262,82,128,55370.68,9.466,17,31,65.5,37.85,0.77050257
5874,263,80,127,55378.97,9.463,17,31,65.7,37.85,0.77063376
5875,263,78,127,55388.35,9.466,17,32,65.1,37.85,0.770765
5876,263,77,126,55398.7,9.469,17,33,65.7,37.85,0.7708962
5877,264,76,126,55407.95,9.466,17,33,66.5,37.85,0.77102745
5878,266,76,126,55418.42,9.465,17,33,66.5,37.85,0.77115864
5879,266,77,126,55429.75,9.468,17,33,66.7,37.85,0.7712899
5880,266,79,126,55438.6,9.466,17,32,67.6,37.85,0.7714211
5881,264,79,126,55447.34,9.466,17,32,68.0,37.85,0.77155226
5882,265,78,126,55457.2,9.466,17,32,67.8,37.85,0.7716835
5883,267,78,126,55465.91,9.463,17,33,68.2,37.85,0.7718147
5884,268,80,126,55474.18,9.463,17,32,68.3,37.85,0.77194595
5885,265,81,126,55484.07,9.465,17,31,67.6,37.85,0.77207714
5886,264,81,127,55494.46,9.465,17,31,69.3,37.85,0.7722084
5887,266,81,127,55504.27,9.466,17,31,68.1,37.85,0.7723396
5888,265,81,127,55513.5,9.466,17,31,67.2,37.85,0.77247083
5889,263,81,128,55521.06,9.463,17,31,68.2,37.85,0.772602
5890,263,79,128,55529.95,9.466,17,32,67.7,37.85,0.7727332
5891,264,78,129,55540.42,9.466,17,32,67.7,37.85,0.77286446
5892,265,78,129,55550.91,9.465,17,32,66.1,37.85,0.77299565
5893,266,79,129,55561.13,9.465,17,32,65.3,37.85,0.7731269
5894,266,80,130,55570.52,9.466,17,32,66.4,37.85,0.7732581
5895,264,81,129,55579.76,9.466,17,31,66.4,37.85,0.77338934
5896,263,79,128,55589.14,9.466,17,32,65.7,37.85,0.7735205
5897,263,78,127,55598.38,9.466,17,32,65.3,37.85,0.7736518
5898,264,77,126,55607.25,9.466,17,33,65.7,37.85,0.77378297
5899,266,77,125,55616.59,9.466,17,33,67.3,37.85,0.77391416
5900,267,78,125,55625.3,9.463,17,33,65.8,37.85,0.7740454
5901,265,79,125,55634.68,9.466,17,32,66.6,37.85,0.7741766
5902,263,79,125,55645.04,9.469,17,32,66.9,37.85,0.77430785
5903,264,78,125,55654.26,9.466,17,32,67.9,37.85,0.77443904
5904,265,77,124,55664.73,9.465,17,33,67.8,37.85,0.7745703
5905,266,77,124,55674.98,9.465,17,33,68.5,37.85,0.7747015
5906,266,77,125,55684.36,9.466,17,33,69.3,37.85,0.7748327
5907,267,78,125,55693.21,9.466,17,33,68.3,37.85,0.7749639
5908,266,80,126,55701.46,9.463,17,32,71.3,37.85,0.7750951
5909,265,80,126,55711.27,9.466,17,32,70.6,37.85,0.77522635
5910,265,80,126,55721.63,9.469,17,32,69.7,37.85,0.77535754
5911,265,80,127,55731.98,9.469,17,32,71.8,37.85,0.7754888
5912,265,80,127,55741.23,9.466,17,32,70.7,37.85,0.77562
5913,266,80,127,55749.5,9.463,17,32,69.6,37.85,0.77575123
5914,266,81,128,55758.88,9.466,17,31,70.2,37.85,0.7758824
5915,264,81,128,55767.72,9.466,17,31,67.6,37.85,0.7760137
5916,264,81,128,55777.94,9.465,17,31,70.1,37.85,0.77614486
5917,265,80,128,55788.84,9.465,17,32,70.5,37.85,0.77627605
5918,265,80,128,55798.22,9.466,17,32,69.2,37.85,0.7764073
5919,264,80,128,55807.46,9.466,17,32,69.4,37.85,0.7765385
5920,265,80,128,55815.75,9.463,17,32,68.9,37.85,0.77666974
5921,266,80,127,55826.25,9.465,17,32,68.5,37.85,0.77680093
5922,267,81,127,55836.45,9.465,17,31,69.9,37.85,0.7769322
5923,265,82,126,55844.33,9.463,17,31,69.4,37.85,0.77706337
5924,264,82,127,55853.58,9.466,17,31,68.0,37.85,0.7771946
5925,264,81,127,55862.96,9.466,17,31,69.2,37.85,0.7773258
5926,264,80,127,55870.81,9.463,17,32,69.6,37.85,0.777457
5927,265,80,126,55880.49,9.466,17,32,68.6,37.85,0.77758825
5928,265,80,126,55892.47,9.468,17,32,68.0,37.85,0.77771944
5929,265,80,126,55902.69,9.465,17,32,68.4,37.85,0.7778507
5930,265,79,126,55912.07,9.466,17,32,67.5,37.85,0.7779819
5931,264,79,126,55921.32,9.466,17,32,67.8,37.85,0.7781131
5932,266,78,126,55929.6,9.463,17,33,68.7,37.85,0.7782443
5933,268,79,126,55937.88,9.463,17,32,67.9,37.85,0.77837557
5934,267,81,127,55948.37,9.465,17,31,67.6,37.85,0.77850676
5935,264,81,127,55959.68,9.468,17,31,67.0,37.85,0.77863795
5936,265,81,126,55968.93,9.466,17,31,67.8,37.85,0.7787692
5937,266,80,126,55977.21,9.463,17,32,68.3,37.85,0.7789004
5938,265,80,126,55986.59,9.466,17,32,66.4,37.85,0.77903163
5939,263,80,127,55995.84,9.466,17,31,66.0,37.85,0.7791628
5940,264,79,127,56004.12,9.463,17,32,67.2,37.85,0.7792941
5941,266,79,127,56014.61,9.465,17,32,65.5,37.85,0.77942526
5942,266,80,126,56024.42,9.465,17,32,65.5,37.85,0.7795565
5943,265,81,126,56033.66,9.466,17,31,65.5,37.85,0.7796877
5944,263,80,127,56043.45,9.466,17,31,65.6,37.84,0.7798189
5945,263,78,127,56052.84,9.466,17,32,65.1,37.84,0.77995014
5946,265,77,127,56062.09,9.466,17,33,65.4,37.84,0.78008133
5947,265,78,128,56071.47,9.466,17,32,62.7,37.84,0.7802126
5948,266,78,128,56080.71,9.466,17,33,64.2,37.84,0.7803438
5949,265,78,128,56090.11,9.466,17,32,64.0,37.84,0.780475
5950,264,78,127,56099.35,9.466,17,32,64.3,37.84,0.7806062
5951,264,77,127,56108.23,9.466,17,33,62.4,37.84,0.78073746
5952,265,77,127,56118.54,9.469,17,33,63.5,37.84,0.78086865
5953,266,78,127,56129.43,9.469,17,33,65.3,37.84,0.78099984
