time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,hrv,core_temperature,skin_temperature,tidal_volume,HeatStrainIndex,PercentageinZ2,THb,TymeBreathRate,TymeVentilation
4222,241,71,112,38740.69,8.923,19,32,63.7,535:531,37.93,30.8,278.8,0.4,0.8377306,73.25445,31.63,84.7
4223,240,71,112,38750.67,9.359,19,32,63.766,532,37.93,30.8,276.0,0.4,0.837929,73.582,31.47,84.52
4224,241,72,112,38761.03,9.043,19,32,63.864544,535:532,37.93,30.8,276.2,0.4,0.8381274,75.281815,31.4,84.61
4225,240,72,112,38769.66,9.243,19,32,63.822224,532:536,37.93,30.8,276.3,0.4,0.83832574,74.23111,31.33,84.62
4226,240,72,112,38776.8,9.303,19,32,63.855,532:531,37.93,30.8,274.5,0.4,0.8385241,73.096,31.36,83.74
4227,240,72,112,38785.87,9.175,19,32,63.98182,537:532,37.93,30.8,272.6,0.4,0.83872247,73.152725,31.39,82.86
4228,240,72,113,38796.21,9.412,19,32,64.132225,529:533,37.93,30.8,270.7,0.4,0.83892083,72.82445,31.38,82.13
4229,240,72,112,38806.57,8.948,19,32,64.257,533,37.93,30.8,268.6,0.4,0.8391192,73.689,31.33,81.54
4230,240,72,112,38815.21,9.223,19,32,64.13545,532:532:536,37.93,30.8,266.5,0.4,0.8393176,74.957275,31.29,80.95
4231,241,72,113,38825.21,9.218,19,32,63.872223,529:529,37.93,30.8,264.5,0.4,0.839516,73.57,31.24,80.41
4232,241,73,113,38835.54,9.31,19,32,63.784,532:533,37.93,30.75,262.5,0.4,0.83971435,75.044,31.19,79.9
4233,240,73,112,38842.46,9.268,19,31,63.631817,532,37.93,30.8,263.4,0.4,0.8399127,74.575455,31.32,80.12
4234,240,73,112,38850.39,9.159,19,31,63.544445,533:531,37.93,30.8,264.5,0.4,0.8401111,73.24333,31.38,80.15
4235,240,74,113,38860.39,9.412,19,31,63.618,529:528,37.93,30.8,265.8,0.4,0.84030944,75.537,31.4,80.06
4236,242,75,113,38869.02,9.196,19,31,63.55182,529:527,37.93,30.8,266.8,0.4,0.84050786,74.00636,31.37,79.85
4237,240,74,113,38879.01,8.992,19,31,63.564445,523,37.93,30.8,267.2,0.4,0.8407062,73.03667,31.22,79.27
4238,239,74,113,38887.66,9.376,19,31,63.696,529:527:527,37.93,30.8,267.5,0.4,0.8409046,73.115,31.11,78.95
4239,241,75,113,38897.66,9.355,19,31,63.79909,533:527,37.93,30.8,267.8,0.4,0.84110296,72.50818,31.01,78.73
4240,240,74,113,38906.29,8.922,19,31,63.752224,527,37.93,30.8,266.2,0.4,0.8413013,73.388885,30.95,78.14
4241,239,74,113,38916.29,9.037,19,31,63.615,526:524,37.93,30.8,265.2,0.4,0.8414997,72.393,30.87,77.67
4242,240,74,114,38924.93,9.397,19,31,63.566364,527:529,37.93,30.8,266.1,0.4,0.84169805,72.47455,30.73,77.6
4243,240,74,114,38934.91,8.946,19,31,63.54111,529:526,37.93,30.8,266.5,0.4,0.8418965,71.43889,30.64,77.3
4244,239,73,114,38943.83,9.179,19,31,63.556,528:531,37.93,30.8,266.2,0.4,0.84209484,71.055,30.59,76.72
4245,240,73,113,38952.25,9.314,19,31,63.56273,529:532,37.93,30.8,265.7,0.4,0.8422932,70.89636,30.55,76.15
4246,241,73,113,38963.45,9.434,19,32,63.517776,531:531,37.93,30.8,263.0,0.4,0.84249157,71.38333,30.55,75.68
4247,241,74,113,38970.82,9.113,19,31,63.46,532:526,37.93,30.8,260.3,0.4,0.84268993,71.306,30.55,75.13
4248,239,74,113,38978.75,8.872,19,31,63.417,528:531,37.93,30.8,257.1,0.4,0.8428883,70.784,30.53,74.11
4249,239,73,113,38988.73,9.36,19,31,63.321,531:528,37.93,30.75,254.0,0.4,0.84308666,70.52,30.51,73.1
4250,240,73,113,38999.09,9.042,19,31,63.2,526:529,37.93,30.75,254.2,0.4,0.8432851,71.319,30.5,73.14
4251,240,73,113,39007.72,9.375,19,31,63.10091,532,37.93,30.8,254.5,0.4,0.84348345,73.575455,30.48,73.17
4252,240,73,113,39016.29,9.198,19,31,62.78,532:528,37.93,30.8,254.0,0.4,0.8436818,74.94444,30.45,72.85
4253,240,73,113,39027.63,9.385,19,31,62.302,532:532,37.93,30.8,250.3,0.4,0.8438802,73.842,30.35,71.2
4254,239,72,113,39034.99,9.113,19,32,62.085453,532:532,37.93,30.8,248.2,0.4,0.84407854,73.79818,30.23,69.99
4255,238,71,113,39044.63,9.172,19,32,61.947777,535:536,37.93,30.8,247.5,0.4,0.8442769,72.94334,30.1,69.15
4256,239,71,113,39053.27,9.418,19,32,61.918,533,37.93,30.8,246.6,0.4,0.8444753,72.823,29.94,68.41
4257,241,72,113,39063.27,9.041,19,32,61.924,535:537,37.93,30.75,245.0,0.4,0.8446737,72.4,29.7,68.03
4258,240,72,113,39073.61,9.268,19,32,61.965,538:535,37.93,30.75,243.5,0.4,0.84487206,72.477,29.45,67.65
4259,239,71,112,39082.25,8.922,19,32,62.113,532:537,37.93,30.8,240.4,0.4,0.8450704,72.118,29.19,67.18
4260,239,71,112,39090.53,9.223,19,32,62.352,537:538,37.93,30.75,236.5,0.4,0.8452688,71.524,28.92,66.67
4261,240,71,112,39098.8,9.435,19,32,62.509,535:537,37.93,30.75,236.3,0.4,0.84546715,71.684,28.62,67.04
4262,241,72,112,39108.8,9.468,19,32,62.47,538:535,37.93,30.75,238.4,0.4,0.8456655,71.862,28.3,67.98
4263,240,72,112,39119.12,8.949,19,32,62.334,531:531,37.93,30.75,237.6,0.4,0.84586394,72.418,28.02,67.51
4264,239,71,112,39129.48,9.137,19,32,62.194,538:538,37.93,30.75,236.0,0.4,0.8460623,72.522,27.76,66.61
4265,239,71,112,39136.4,9.42,19,32,62.149,541:536,37.93,30.8,234.9,0.4,0.84626067,72.348,27.55,65.94
4266,240,71,112,39146.05,9.469,19,32,62.055,540,37.93,30.8,233.9,0.4,0.84645903,72.752,27.37,65.4
4267,240,71,113,39154.98,9.469,19,32,61.982,538:537,37.93,30.8,233.6,0.4,0.8466574,72.75,27.2,65.08
4268,240,71,112,39164.67,9.464,19,32,61.864,533:578,37.93,30.75,235.9,0.4,0.84685576,73.469,27.1,65.71
4269,241,72,111,39173.61,9.467,19,32,61.838,490:537,37.93,30.75,237.9,0.4,0.8470542,73.262,27.01,66.22
4270,242,74,111,39184.94,9.469,19,31,61.865,536,37.93,30.75,238.9,0.4,0.84725255,72.616,26.95,66.48
4271,242,75,111,39194.02,9.464,19,31,61.976,532:536:537,37.93,30.8,240.0,0.4,0.8474509,72.689,26.89,66.74
4272,240,74,112,39203.99,8.948,19,31,62.144,537,37.93,30.8,240.5,0.4,0.8476493,72.797,26.8,66.78
4273,239,73,112,39210.93,9.005,19,31,62.18,538:536,37.93,30.8,239.6,0.4,0.84784764,73.488,26.64,66.19
4274,239,72,112,39220.58,9.282,19,32,62.165,540:541,37.93,30.75,238.9,0.4,0.848046,73.313,26.49,65.74
4275,239,71,112,39229.21,8.922,19,32,62.22,541:538,37.93,30.75,239.4,0.4,0.84824437,72.764,26.41,65.99
4276,239,71,112,39239.21,9.037,19,32,62.191,541:540,37.93,30.75,240.0,0.4,0.8484428,73.323,26.33,66.23
4277,239,71,111,39249.56,9.402,19,32,62.108,537:537,37.93,30.75,238.4,0.4,0.84864116,73.37,26.25,66.01
4278,240,71,111,39259.88,9.469,19,32,62.032,537,37.93,30.8,235.3,0.4,0.8488395,73.593,26.18,65.45
4279,240,72,111,39266.77,9.467,19,32,61.979,537:535,37.93,30.8,232.2,0.4,0.8490379,73.526,26.11,64.89
4280,240,71,111,39274.74,9.073,19,32,62.007,532:528:531,37.93,30.8,229.8,0.4,0.84923625,73.0,26.05,64.16
4281,239,71,112,39284.73,9.064,19,32,61.972,528,37.93,30.75,227.4,0.4,0.8494346,72.663,25.99,63.43
4282,239,71,112,39295.04,8.976,19,32,61.926,526:523,37.93,30.8,224.7,0.4,0.84963304,73.151,26.02,62.76
4283,240,70,112,39305.42,9.379,19,33,61.956,524:532,37.93,30.75,222.0,0.4,0.8498314,73.213,26.08,62.11
4284,240,70,113,39312.38,9.113,19,33,62.059,532:532,37.93,30.75,221.5,0.4,0.85002977,72.974,26.17,62.12
4285,238,70,114,39322.02,8.873,19,32,62.181,531:531,37.93,30.75,221.6,0.4,0.85022813,72.926,26.26,62.31
4286,238,69,114,39332.37,9.248,19,33,62.256,535:538,37.93,30.75,221.7,0.4,0.8504265,72.773,26.37,62.47
4287,241,69,114,39341.0,9.441,19,33,62.254,536:533,37.93,30.75,221.7,0.4,0.85062486,73.308,26.51,62.47
4288,242,70,113,39347.57,9.112,19,33,62.205,533,37.93,30.75,221.7,0.4,0.8508232,73.257,26.66,62.47
4289,240,71,113,39357.21,9.072,19,32,62.199,527:529,37.93,30.75,221.2,0.4,0.85102165,72.564,26.74,62.53
4290,240,71,112,39367.56,9.403,19,32,62.241,526:522,37.93,30.75,220.8,0.4,0.85122,72.332,26.82,62.6
4291,241,72,112,39377.91,9.356,19,32,62.229,523:524,37.93,30.75,220.3,0.4,0.8514184,72.388,26.9,62.66
4292,240,72,113,39386.52,8.923,19,32,62.136,524:523,37.93,30.75,219.6,0.4,0.85161674,72.581,26.98,62.94
4293,240,72,114,39396.53,9.138,19,32,62.076,523:514,37.93,30.8,218.9,0.4,0.8518151,72.757,27.07,63.23
4294,239,71,114,39403.44,8.908,19,32,62.094,527:523,37.93,30.8,219.1,0.4,0.85201347,72.312,27.19,63.93
4295,239,71,114,39413.09,9.032,19,32,62.086,521:519,37.93,30.75,221.9,0.4,0.85221183,72.047,27.42,65.76
4296,240,70,114,39423.45,9.288,19,33,61.992,527:527,37.93,30.75,223.4,0.4,0.85241026,73.508,27.73,66.29
4297,240,70,115,39432.06,9.44,19,33,61.877,526:519,37.93,30.75,224.4,0.4,0.8526086,73.498,27.99,66.63
4298,241,71,115,39442.07,9.245,19,32,61.839,531:528,37.93,30.75,225.3,0.4,0.852807,73.917,28.21,67.04
4299,241,72,115,39452.43,9.1,19,32,61.884,526:531,37.93,30.8,226.3,0.4,0.85300535,73.766,28.42,67.36
4300,241,72,114,39459.35,9.401,19,32,61.953,527,37.93,30.75,227.5,0.4,0.8532037,73.411,28.61,67.54
4301,240,73,114,39468.99,9.041,19,31,62.026,523:528,37.93,30.75,228.7,0.4,0.8534021,73.115,28.79,67.72
4302,238,72,114,39477.62,8.857,19,32,62.085,532:526,37.93,30.75,228.7,0.4,0.8536005,72.972,29.02,67.46
4303,237,70,114,39487.62,8.94,19,32,62.157,523:529,37.93,30.75,228.2,0.4,0.85379887,73.218,29.27,67.05
4304,239,68,114,39494.54,9.38,19,34,62.207,528:467,37.93,30.75,227.3,0.4,0.85399723,73.036,29.48,66.85
4305,241,69,114,39502.75,9.468,19,33,62.247,526:515,37.93,30.75,226.3,0.4,0.8541956,73.067,29.67,66.7
4306,240,70,114,39512.44,9.146,19,33,62.213,542:586,37.93,30.75,225.7,0.4,0.85439396,72.788,29.91,66.77
4307,239,70,114,39524.44,9.147,19,33,62.171,532,37.93,30.75,225.3,0.4,0.8545923,71.575,30.2,67.04
4308,239,69,114,39531.8,8.896,19,33,62.168,527:527,37.93,30.75,225.4,0.4,0.8547907,71.442,30.57,67.27
4309,239,68,114,39541.45,9.037,19,34,62.182,523:532,37.93,30.75,225.7,0.4,0.8549891,73.682,30.97,67.5
4310,239,68,114,39551.76,8.975,19,34,62.017,532:526,37.93,30.75,225.5,0.4,0.8551875,75.5,31.52,67.45
4311,239,67,114,39558.71,9.379,19,34,61.838,528:532,37.93,30.75,225.3,0.4,0.85538584,73.833,32.05,67.41
4312,240,67,114,39570.07,9.466,19,34,61.819,532:532,37.93,30.75,224.7,0.4,0.8555842,73.14,32.49,67.44
4313,240,67,113,39577.34,9.112,19,34,61.869,532:528,37.93,30.75,226.1,0.4,0.85578257,73.719,32.86,67.92
4314,240,67,113,39585.53,8.98,19,34,61.7,528:528,37.93,30.75,230.2,0.4,0.85598093,71.21,33.16,68.96
4315,239,66,113,39595.25,8.881,19,35,61.194,527:527,37.93,30.75,231.6,0.4,0.85617936,69.989,33.4,69.32
4316,239,66,113,39603.99,9.166,19,35,60.612,524:524,37.93,30.75,229.7,0.4,0.8563777,70.32,33.56,68.87
4317,240,66,113,39615.62,9.43,19,35,60.228,528:522,37.93,30.75,228.2,0.4,0.8565761,70.662,33.65,68.5
4318,241,66,113,39626.28,9.246,19,35,60.047,521,37.93,30.7,228.0,0.4,0.85677445,70.529,33.47,68.52
4319,242,67,113,39633.23,9.421,19,34,60.03,521,37.93,30.75,226.3,0.4,0.8569728,69.967,33.24,68.37
4320,244,69,114,39642.86,9.469,19,34,60.089,1052:523,37.93,30.75,222.8,0.4,0.8571712,69.821,32.95,68.03
4321,243,70,114,39650.34,9.465,19,33,60.205,518:518,37.93,30.75,219.9,0.4,0.85736954,70.179,32.78,68.01
4322,241,72,115,39661.05,9.361,19,32,60.426,527:524,37.93,30.7,219.2,0.4,0.85756797,70.872,32.57,67.95
4323,242,74,115,39671.82,9.446,19,31,60.745,526:523,37.93,30.7,219.2,0.4,0.85776633,71.342,32.35,67.65
4324,243,76,115,39680.48,9.464,19,31,61.112,521:527,37.93,30.7,219.0,0.4,0.8579647,71.438,32.17,66.94
4325,242,76,115,39688.77,9.071,19,30,61.423,527:526,37.93,30.7,218.7,0.4,0.85816306,71.418,32.0,66.3
4326,239,75,115,39698.76,8.865,19,30,61.784,523,37.93,30.7,218.5,0.4,0.8583614,72.218,31.86,65.85
4327,238,74,114,39707.4,8.964,19,31,62.155,521:527,37.93,30.7,218.1,0.4,0.8585598,71.985,31.74,65.52
4328,239,74,114,39717.34,9.163,19,31,62.495,527:526,37.93,30.75,217.2,0.4,0.8587582,72.077,31.66,65.46
4329,240,74,114,39727.7,9.422,19,31,62.872,523:529:526,37.93,30.7,216.3,0.4,0.8589566,73.78,31.59,65.41
4330,240,74,114,39736.38,9.464,19,31,63.604,521,37.93,30.7,215.3,0.4,0.85915494,77.607,31.5,65.26
4331,241,75,114,39746.38,9.355,19,31,64.699,526:527,37.93,30.7,213.7,0.4,0.8593533,77.811,31.39,64.77
4332,240,75,114,39753.29,8.918,19,31,65.611,527:526,37.93,30.7,212.2,0.4,0.85955167,77.818,31.29,64.28
4333,240,74,114,39760.07,9.159,19,31,66.195,523:529,37.93,30.7,210.9,0.4,0.85975003,77.014,31.17,63.78
4334,240,73,114,39770.78,9.028,19,31,66.546,529:527,37.93,30.7,209.8,0.4,0.8599484,76.778,31.04,63.28
4335,239,72,114,39781.57,8.953,19,32,66.429,524:529,37.93,30.7,209.5,0.4,0.8601468,76.067,30.92,63.07
4336,239,72,114,39790.2,9.376,19,32,66.018,531:531,37.93,30.65,211.1,0.4,0.8603452,75.37,30.79,63.5
4337,241,73,114,39800.21,9.468,19,32,65.481,527:535,37.93,30.7,211.5,0.4,0.86054355,75.041,30.64,63.43
4338,241,72,113,39810.52,9.043,19,32,64.84,537,37.93,30.7,211.0,0.4,0.8607419,75.238,30.48,63.04
4339,239,71,113,39817.46,8.854,19,32,64.239,535:537,37.93,30.7,211.1,0.4,0.8609403,74.642,30.31,62.91
4340,239,71,113,39824.24,8.942,19,32,63.582,533:533,37.93,30.65,212.4,0.4,0.86113864,73.027,30.1,63.39
4341,240,70,113,39834.96,9.06,19,33,62.662,527:524,37.93,30.7,213.8,0.4,0.86133707,74.048,29.89,63.88
4342,240,70,112,39845.74,9.403,19,33,61.944,536:533,37.93,30.65,214.6,0.4,0.86153543,74.529,29.57,63.53
4343,242,72,112,39854.38,9.464,19,32,61.405,536:532,37.93,30.65,215.1,0.4,0.8617338,74.261,29.23,63.04
4344,242,74,112,39864.38,9.468,19,31,60.856,536,37.93,30.7,215.6,0.4,0.86193216,74.175,28.91,63.15
4345,241,75,113,39874.73,9.356,19,31,60.329,532:529:531,37.93,30.65,216.0,0.4,0.8621305,73.89,28.58,63.25
4346,239,75,112,39883.36,8.921,19,30,59.836,532:527,37.93,30.65,215.5,0.4,0.8623289,73.383,28.38,63.45
4347,238,74,112,39893.36,9.139,19,31,59.393,527,37.93,30.65,214.9,0.4,0.86252725,73.738,28.18,63.66
4348,240,73,112,39901.99,9.418,19,31,59.012,527:527,37.93,30.65,214.7,0.4,0.8627257,73.72,28.01,63.93
4349,242,74,113,39911.99,9.039,19,31,58.649,524:518,37.93,30.65,216.8,0.4,0.86292404,73.51,27.96,64.59
4350,240,74,113,39918.02,8.871,19,31,58.247,522,37.93,30.65,219.2,0.4,0.8631224,74.091,27.91,65.11
4351,238,73,113,39925.16,9.026,19,31,57.826,515:522,37.93,30.65,222.8,0.4,0.86332077,74.87,27.91,65.15
4352,239,72,114,39936.38,9.092,19,32,57.28,517:521:513,37.93,30.65,225.1,0.4,0.86351913,77.927,27.93,64.85
4353,241,72,114,39945.46,9.407,19,32,56.237,527:527,37.93,30.65,226.1,0.4,0.8637175,78.775,27.96,64.21
4354,242,74,115,39955.46,9.463,19,31,55.407,527:522,37.93,30.65,225.3,0.4,0.86391586,77.361,28.07,63.1
4355,241,75,116,39965.81,9.045,19,31,55.244,527,37.93,30.65,224.6,0.4,0.8641143,77.701,28.18,62.02
4356,239,74,115,39974.4,9.376,19,31,55.432,526:523,37.93,30.65,223.5,0.4,0.86431265,77.355,28.25,61.6
4357,240,74,114,39984.43,9.468,19,31,55.835,521:526,37.93,30.65,222.4,0.4,0.864511,77.189,28.33,61.18
4358,241,74,114,39994.79,9.356,19,31,56.26,523:458,37.93,30.65,221.5,0.4,0.8647094,76.797775,28.4,60.77
4359,239,75,114,40001.7,8.918,19,30,56.716362,508:508,37.93,30.65,221.6,0.4,0.86490774,76.152725,28.38,60.49
4360,236,73,114,40009.63,8.836,19,31,57.174,508:508,37.93,30.65,221.7,0.4,0.8651061,76.408,28.35,60.2
4361,238,71,114,40019.63,9.362,19,32,57.611,580:583,37.93,30.65,220.8,0.4,0.8653045,74.386,28.34,59.87
4362,240,71,115,40028.55,9.283,19,32,57.831,524:524,37.93,30.65,218.5,0.4,0.8655029,76.368,28.34,59.46
4363,240,71,117,40039.89,8.915,19,32,57.929,523,37.93,30.65,216.9,0.4,0.86570126,78.658,28.38,59.25
4364,238,70,117,40047.24,9.005,19,32,57.915,523:528:528,37.93,30.65,216.0,0.4,0.8658996,77.872,28.45,59.22
4365,240,70,117,40055.17,9.391,19,33,58.316,524:531,37.93,30.65,216.3,0.4,0.866098,77.534,28.54,59.36
4366,241,71,116,40063.72,9.467,19,32,58.855,531:526,37.93,30.65,218.8,0.4,0.86629635,77.232,28.67,59.81
4367,240,72,115,40075.08,9.062,19,32,59.445,521,37.93,30.65,221.4,0.4,0.8664947,76.871,28.79,60.27
4368,239,72,114,40085.87,9.269,19,32,59.954,527:526,37.93,30.65,220.0,0.4,0.86669314,76.727,28.75,59.46
4369,240,72,113,40094.5,9.441,19,32,60.33,526:523,37.93,30.65,218.3,0.4,0.8668915,76.118,28.7,58.55
4370,241,72,114,40101.06,9.111,19,32,60.541,521:524,37.93,30.65,217.2,0.4,0.86708987,75.414,28.67,57.95
4371,240,72,114,40110.71,8.872,19,32,60.641,526:526,37.92,30.65,216.0,0.4,0.86728823,74.231,28.65,57.39
4372,239,72,114,40121.06,9.249,19,32,60.753,528:528,37.92,30.65,215.1,0.4,0.8674866,74.716,28.5,57.32
4373,240,72,114,40131.41,9.446,19,32,60.902,527,37.92,30.65,214.3,0.4,0.86768496,75.386,28.29,57.43
4374,240,72,114,40140.04,9.071,19,32,60.957,524:529:529,37.92,30.6,213.9,0.4,0.8678834,75.04,28.16,57.33
4375,240,73,114,40150.05,9.389,19,31,60.99,527:526,37.92,30.65,213.5,0.4,0.86808175,74.606,28.03,57.24
4376,240,73,114,40160.39,9.469,19,31,60.952,521,37.92,30.65,213.1,0.4,0.8682801,74.801,27.9,57.15
4377,240,72,114,40167.27,9.114,19,32,60.826,537:537,37.92,30.6,208.8,0.4,0.8684785,75.112,27.69,56.17
4378,239,72,113,40175.23,8.871,19,32,60.64,536:533,37.92,30.6,204.2,0.4,0.86867684,75.444,27.47,55.17
4379,239,72,114,40185.24,9.363,19,32,60.385,528:533,37.92,30.65,210.5,0.4,0.8688752,75.38,27.25,57.09
4380,240,72,113,40195.58,9.356,19,32,60.19,536:532,37.92,30.65,212.2,0.4,0.86907357,74.759,27.11,57.84
4381,240,72,112,40204.5,9.333,19,32,60.139,528,37.92,30.65,212.0,0.4,0.869272,74.895,27.02,58.05
4382,240,72,112,40214.17,9.181,19,32,60.12,524:532,37.92,30.65,212.0,0.4,0.86947036,75.596,26.97,58.16
4383,239,72,112,40224.56,8.985,19,32,60.11,531:531:527,37.92,30.6,212.2,0.4,0.8696687,75.689,26.94,58.21
4384,240,72,112,40231.48,9.392,19,32,60.167,524:532,37.92,30.6,212.4,0.4,0.8698671,75.599,26.92,58.27
4385,241,72,113,40241.13,9.247,19,32,60.33,532,37.92,30.6,213.3,0.4,0.87006545,75.621,26.87,58.36
4386,240,71,113,40249.76,8.898,19,32,60.524,529:528,37.92,30.6,215.6,0.4,0.8702638,75.307,26.75,58.54
4387,239,71,113,40259.76,8.934,19,32,60.715,526:532,37.92,30.6,218.0,0.4,0.87046224,75.53,26.64,58.72
4388,239,70,113,40270.11,9.159,19,33,60.983,532:529,37.92,30.6,220.1,0.4,0.8706606,75.17,26.47,59.04
4389,240,70,113,40277.02,9.422,19,33,61.238,522:532,37.92,30.6,222.2,0.4,0.87085897,75.531,26.3,59.38
4390,240,70,113,40286.67,9.469,19,33,61.451,532:529,37.92,30.6,223.6,0.4,0.87105733,75.849,26.13,59.72
4391,240,70,113,40297.02,9.145,19,33,61.585,528:531,37.92,30.6,223.0,0.4,0.8712557,75.845,25.96,60.05
4392,240,70,113,40307.37,9.404,19,33,61.647,531,37.92,30.6,222.4,0.4,0.87145406,76.161,25.79,60.39
4393,241,72,113,40315.96,9.464,19,32,61.703,531:526,37.92,30.55,222.1,0.4,0.8716524,75.912,25.71,60.58
4394,242,73,113,40325.99,9.468,19,32,61.639,526:527:532,37.92,30.55,221.9,0.4,0.87185085,74.628,25.65,60.74
4395,241,73,113,40332.91,9.112,19,32,61.591,531:528,37.92,30.6,222.2,0.4,0.8720492,74.964,25.59,60.95
4396,239,72,113,40342.56,8.872,19,32,61.728,529,37.92,30.6,223.8,0.4,0.8722476,74.644,25.59,61.29
4397,238,71,113,40351.19,9.225,19,32,61.918,532:531,37.92,30.6,225.4,0.4,0.87244594,74.938,25.58,61.63
4398,239,71,113,40361.19,9.441,19,32,62.032,532:531,37.92,30.55,225.6,0.4,0.8726443,75.332,25.63,61.93
4399,240,71,113,40371.55,9.04,19,32,62.1,526,37.92,30.55,225.4,0.4,0.87284267,74.169,25.68,62.22
4400,239,71,113,40378.45,8.854,19,32,62.071,535:532:528,37.92,30.55,225.3,0.4,0.87304103,74.25,25.74,62.24
4401,239,71,113,40388.09,9.248,19,32,61.918,527:532,37.92,30.55,225.2,0.4,0.87323946,73.888,25.79,62.17
4402,240,70,113,40398.45,9.446,19,33,61.749,527,37.92,30.55,225.1,0.4,0.8734378,73.769,25.84,62.09
4403,241,71,113,40408.81,9.356,19,32,61.593,523:531,37.92,30.55,224.8,0.4,0.8736362,71.929,25.95,61.94
4404,240,71,113,40417.43,8.92,19,32,61.258,529:526,37.92,30.55,224.4,0.4,0.87383455,71.776,26.07,61.75
4405,239,71,113,40423.99,9.185,19,32,61.088,531:532,37.92,30.55,224.0,0.4,0.8740329,72.071,26.19,61.57
4406,239,70,114,40433.59,8.911,19,33,61.081,527,37.92,30.55,224.0,0.4,0.8742313,72.373,26.34,61.71
4407,240,70,113,40443.99,9.363,19,33,61.141,526:535:533,37.92,30.55,224.1,0.4,0.8744297,73.219,26.5,61.94
4408,241,70,113,40454.31,9.469,19,33,61.127,531:532,37.92,30.55,223.1,0.4,0.87462807,73.749,26.58,61.53
4409,241,71,113,40464.69,9.356,19,32,61.074,529,37.92,30.55,222.1,0.4,0.87482643,73.365,26.71,61.37
4410,241,72,113,40473.28,9.44,19,32,60.911,526:531,37.92,30.55,221.2,0.4,0.8750248,72.762,26.96,61.87
4411,241,72,113,40479.87,9.466,19,32,60.752,531:532:527,37.92,30.55,220.5,0.4,0.87522316,72.492,27.2,61.96
4412,240,73,113,40488.1,9.031,19,31,60.624,527,37.92,30.55,220.1,0.4,0.8754215,72.316,27.43,61.69
4413,238,72,113,40499.47,9.029,19,32,60.501,537,37.92,30.55,219.5,0.4,0.8756199,72.782,27.57,61.33
4414,239,71,113,40508.52,9.129,19,32,60.319,536:537:538,37.92,30.55,219.0,0.4,0.8758183,72.249,27.7,61.01
4415,240,71,113,40518.52,9.414,19,32,60.17889,533:536,37.92,30.55,220.7,0.4,0.8760167,72.41556,28.01,62.29
4416,241,72,113,40525.42,9.467,19,32,60.093636,537:532,37.92,30.55,222.2,0.4,0.87621504,72.25727,28.3,63.36
4417,240,71,112,40535.08,8.943,19,32,60.033,533,37.92,30.55,222.8,0.4,0.8764134,72.093,28.57,63.85
4418,239,71,112,40545.4,9.249,19,32,59.974,537:533:536,37.92,30.5,223.4,0.3,0.87661177,73.889,28.79,64.29
4419,240,71,112,40555.77,9.446,19,32,59.871,540,37.92,30.5,224.3,0.3,0.87681013,73.935,28.88,64.52
4420,241,72,112,40564.41,9.194,19,32,59.761,541:537,37.92,30.5,225.2,0.3,0.87700856,76.032,28.97,64.75
4421,240,72,112,40574.38,8.89,19,32,59.413,541:537,37.92,30.5,226.1,0.3,0.8772069,77.661,29.06,64.99
4422,238,71,112,40580.45,8.835,19,32,59.167,537:537,37.92,30.5,225.0,0.3,0.8774053,76.86,29.3,65.13
4423,239,70,111,40588.9,8.909,19,33,59.134,541:544,37.92,30.5,223.9,0.3,0.87760365,76.811,29.56,65.29
4424,241,69,111,40599.25,9.28,19,33,59.058,540:538,37.92,30.5,223.4,0.3,0.877802,76.56,29.87,65.62
4425,242,70,111,40609.55,9.464,19,33,59.153,536,37.92,30.5,222.5,0.3,0.8780004,76.493,30.1,65.82
4426,242,71,111,40619.89,9.252,19,33,59.327,540:541,37.92,30.5,221.3,0.3,0.87819874,75.69,30.29,65.96
4427,240,72,111,40626.84,8.897,19,32,59.596,541:535,37.92,30.5,219.9,0.3,0.87839717,75.772,30.39,65.89
4428,239,71,111,40636.51,9.249,19,32,59.878,540:538,37.92,30.5,218.3,0.3,0.87859553,75.379,30.45,65.73
4429,240,71,111,40646.81,9.123,19,32,60.306,536:537,37.92,30.5,217.6,0.3,0.8787939,74.957,30.51,65.72
4430,240,72,111,40655.48,9.398,19,32,60.685,541:541,37.92,30.5,218.4,0.3,0.87899226,74.824,30.57,65.94
4431,241,72,111,40665.5,9.354,19,32,60.936,533:497,37.92,30.45,217.3,0.3,0.8791906,74.847,30.59,65.84
4432,240,72,111,40675.84,8.921,19,32,61.038,586:546,37.92,30.5,215.4,0.3,0.879389,75.133,30.61,65.62
4433,239,72,111,40681.88,8.978,19,32,61.141,540,37.92,30.45,213.5,0.3,0.8795874,76.287,30.62,65.4
4434,241,72,111,40690.34,9.375,19,32,61.076,541:538,37.92,30.45,214.2,0.3,0.8797858,78.082,30.64,65.91
4435,242,72,112,40700.62,9.245,19,32,60.924,531:538,37.92,30.45,215.4,0.3,0.87998414,76.375,30.66,66.56
4436,240,72,112,40711.03,8.995,19,32,60.885,535:537,37.92,30.45,216.2,0.3,0.8801825,75.747,30.62,67.14
4437,239,71,111,40719.66,8.856,19,32,60.977,533:537,37.92,30.45,217.0,0.3,0.88038087,75.298,30.57,67.67
4438,239,70,111,40726.18,8.834,19,33,61.166,535:535,37.92,30.45,219.2,0.3,0.88057923,75.311,30.73,67.7
